action_modified,attack_attempted,attack_succeeded,capture_rate,collapsed,contamination_occurred,defense_active,defense_fired,elapsed_seconds,evaluated_yield_opportunities,extinct,final_population,final_u_sys_v2,honest_yield_opportunities,integrity_tamper_attempted,is_v2_mode,machine,max_total_suppression,min_resilience_stock,mode,n_candidates_v2,parameter_base_transition_cost,parameter_defense_active,ratified_yields,replicate,rollout_steps_v2,schema_version,seed,steps_completed,steps_requested,succession_blocked,survived,vector,yield_checks,yield_condition_blocked_count,yield_condition_met_count,yield_manipulated
False,False,False,0.0,False,False,False,False,0.8338556000089739,0,False,217,23.184341183634256,0,False,True,laptop,1.0,0.3028223322367239,timing,300,1.5,False,0,0,20,attack-v2-row-v1,478829044,5,5,False,True,successor_contamination,5,0,0,False
False,False,False,0.0,False,False,False,False,0.8175656000094023,0,False,203,21.660323824718937,0,False,True,laptop,1.0,0.3745236486763123,timing,300,1.5,False,0,1,20,attack-v2-row-v1,2141505622,5,5,False,True,successor_contamination,5,0,0,False
False,False,False,0.0,False,False,False,False,0.8549919000070076,0,False,207,22.35046818148741,0,False,True,laptop,1.0,0.3217982882274554,timing,300,1.5,False,0,2,20,attack-v2-row-v1,871557353,5,5,False,True,successor_contamination,5,0,0,False
False,False,False,0.0,False,False,True,False,0.8283382000226993,0,False,217,23.184341183634256,0,False,True,laptop,1.0,0.3028223322367239,timing,300,1.5,True,0,0,20,attack-v2-row-v1,478829044,5,5,False,True,successor_contamination,5,0,0,False
False,False,False,0.0,False,False,True,False,0.7965357000066433,0,False,203,21.660323824718937,0,False,True,laptop,1.0,0.3745236486763123,timing,300,1.5,True,0,1,20,attack-v2-row-v1,2141505622,5,5,False,True,successor_contamination,5,0,0,False
False,False,False,0.0,False,False,True,False,0.7924491000012495,0,False,207,22.35046818148741,0,False,True,laptop,1.0,0.3217982882274554,timing,300,1.5,True,0,2,20,attack-v2-row-v1,871557353,5,5,False,True,successor_contamination,5,0,0,False
