absolute_resolution_multiplier,absolute_term_enabled,arm,attack_cost_model,attacker_capability,capability_ratio,cell_id,collapse_severity,defender_capability,defense_cost_model,defense_input_count,effective_attack_cost,effective_defense_cost,elapsed_seconds,failure_count,failure_rate,frontier_validator_count,institution_alone_corner,institution_hidden_count,institution_hidden_rate,institution_validator_count,mean_measured_rank,mean_seconds_per_run,merge_rule,n,pairwise_checks,partition_corruption_count,partition_corruption_rate,pass_name,rank_visible_failure_count,rank_visible_failure_rate,resolution_probability,structural_point_index,true_effective_rank,validator_set_size
0.7746653771230765,True,false_cluster_injection,linear,0.316,1.0,31892f9fc1f00fbd4dea,0.0,0.316,pairwise_exact,66,64.0,2145.0,0.0265170494094491,138,0.69,63,False,0,0.0,1,64.895,0.0001325852470472455,threshold_connected_components,200,2145,0,0.0,ratio_collapse_slice,0,0.0,0.5966551057102577,20,64,64
1.0,True,false_cluster_injection,linear,1.0,1.0,380c400d8b7051ea5f6b,0.66,1.0,pairwise_exact,10,5.0,45.0,0.011357547715306282,182,0.91,7,False,0,0.0,1,6.365,5.678773857653141e-05,threshold_connected_components,200,45,0,0.0,ratio_collapse_slice,0,0.0,0.35714285714285715,10,5,8
1.0,True,false_cluster_injection,linear,1.0,1.0,418ec59eddb72da7998b,0.0,1.0,pairwise_exact,4,2.0,6.0,0.009478257037699223,170,0.85,1,False,0,0.0,1,3.185,4.739128518849611e-05,threshold_connected_components,200,6,0,0.0,ratio_collapse_slice,0,0.0,0.4,0,2,2
0.7746653771230765,True,false_cluster_injection,linear,0.316,1.0,43f0181a3365e97005e7,0.33,0.316,pairwise_exact,4,2.0,6.0,0.010235200636088848,174,0.87,1,False,0,0.0,1,3.25,5.117600318044424e-05,threshold_connected_components,200,6,0,0.0,ratio_collapse_slice,0,0.0,0.3405623459670575,1,2,2
0.7746653771230765,True,false_cluster_injection,linear,0.316,1.0,45085d7bd906d51fbf31,0.0,0.316,pairwise_exact,18,16.0,153.0,0.018190769478678703,133,0.665,15,False,0,0.0,1,16.87,9.095384739339351e-05,threshold_connected_components,200,153,0,0.0,ratio_collapse_slice,0,0.0,0.5644925809025385,12,16,16
0.7746653771230765,True,false_cluster_injection,linear,0.316,1.0,467e18c84651f1098a31,0.0,0.316,pairwise_exact,4,2.0,6.0,0.0066145602613687515,181,0.905,1,False,0,0.0,1,3.355,3.307280130684376e-05,threshold_connected_components,200,6,0,0.0,ratio_collapse_slice,0,0.0,0.3405623459670575,0,2,2
1.2904677283709856,True,false_cluster_injection,linear,3.16,1.0,47d99b49e86d836eaf08,0.66,3.16,pairwise_exact,6,3.0,15.0,0.006994512863457203,160,0.8,3,False,0,0.0,1,4.095,3.497256431728601e-05,threshold_connected_components,200,15,0,0.0,ratio_collapse_slice,0,0.0,0.4363913018415771,6,3,4
0.7746653771230765,True,false_cluster_injection,linear,0.316,1.0,4936169dc84780c32e21,0.66,0.316,pairwise_exact,34,13.0,561.0,0.01006773579865694,189,0.945,31,False,0,0.0,1,14.59,5.0338678993284705e-05,threshold_connected_components,200,561,0,0.0,ratio_collapse_slice,0,0.0,0.18921080796931875,18,13,32
1.2904677283709856,True,false_cluster_injection,linear,3.16,1.0,4c6b058258f165b04044,0.0,3.16,pairwise_exact,34,32.0,561.0,0.010418899357318878,85,0.425,31,False,0,0.0,1,32.48,5.209449678659439e-05,threshold_connected_components,200,561,0,0.0,ratio_collapse_slice,0,0.0,0.7019823676873722,16,32,32
1.2904677283709856,True,false_cluster_injection,linear,3.16,1.0,4e6878a835d0ce1bacd2,0.33,3.16,pairwise_exact,18,16.0,153.0,0.008356325328350067,98,0.49,15,False,0,0.0,1,16.595,4.1781626641750336e-05,threshold_connected_components,200,153,0,0.0,ratio_collapse_slice,0,0.0,0.6834655685504089,13,16,16
1.2904677283709856,True,false_cluster_injection,linear,3.16,1.0,4f12be00787bf8c513a5,1.0,3.16,pairwise_exact,66,2.0,2145.0,0.016436372883617878,200,1.0,63,False,0,0.0,1,3.995,8.218186441808939e-05,threshold_connected_components,200,2145,0,0.0,ratio_collapse_slice,0,0.0,0.0024006894472977285,23,2,64
0.7746653771230765,True,false_cluster_injection,linear,0.316,1.0,5170c1665c6984df9dd6,1.0,0.316,pairwise_exact,4,2.0,6.0,0.006800240837037563,174,0.87,1,False,0,0.0,1,3.29,3.4001204185187816e-05,threshold_connected_components,200,6,0,0.0,ratio_collapse_slice,0,0.0,0.3405623459670575,3,2,2
1.0,True,false_cluster_injection,linear,1.0,1.0,51a6171f7e784fcfd715,0.33,1.0,pairwise_exact,34,32.0,561.0,0.010608501732349396,124,0.62,31,False,0,0.0,1,32.745,5.304250866174698e-05,threshold_connected_components,200,561,0,0.0,ratio_collapse_slice,0,0.0,0.6460567823343849,17,32,32
1.0,True,false_cluster_injection,linear,1.0,1.0,58ee251d1ab44b84bf4a,0.33,1.0,pairwise_exact,10,8.0,45.0,0.007248741574585438,125,0.625,7,False,0,0.0,1,8.805,3.624370787292719e-05,threshold_connected_components,200,45,0,0.0,ratio_collapse_slice,0,0.0,0.5871559633027523,9,8,8
