absolute_resolution_multiplier,absolute_term_enabled,arm,attack_cost_model,attacker_capability,capability_ratio,cell_id,collapse_severity,defender_capability,defense_cost_model,defense_input_count,effective_attack_cost,effective_defense_cost,elapsed_seconds,failure_count,failure_rate,frontier_validator_count,institution_alone_corner,institution_hidden_count,institution_hidden_rate,institution_validator_count,mean_measured_rank,mean_seconds_per_run,merge_rule,n,pairwise_checks,partition_corruption_count,partition_corruption_rate,pass_name,rank_visible_failure_count,rank_visible_failure_rate,resolution_probability,structural_point_index,true_effective_rank,validator_set_size
1.0,False,measurement_corruption,superlinear,3.8311868495572874,3.8311868495572874,68ca158d0a40d906e200,1.0,1.0,static_baseline,64,2.8284271247461903,1.0,0.5827297670766711,200,1.0,63,False,75,0.375,1,26.385,0.002913648835383356,threshold_connected_components,200,2016,200,1.0,main_surface,0,0.0,0.5962088686629928,23,2,64
1.0,False,measurement_corruption,linear,10.0,10.0,68d0f40a12e0cd0129a7,0.0,1.0,pairwise_exact,4,4.0,6.0,0.04448160249739885,162,0.81,3,False,162,0.81,1,3.19,0.00022240801248699427,threshold_connected_components,200,6,162,0.81,main_surface,0,0.0,0.21052631578947367,4,4,4
1.0,False,false_cluster_injection,superlinear,1.0,1.0,68dbd1a72f0453eb63fd,0.0,1.0,static_baseline,4,2.8284271247461903,1.0,0.00842365249991417,61,0.305,1,False,0,0.0,1,2.31,4.2118262499570846e-05,threshold_connected_components,200,6,0,0.0,main_surface,0,0.0,0.8497788951776651,0,2,2
1.0,False,false_cluster_injection,linear,0.12115276586285884,0.12115276586285884,68dd694f4098bf3f309e,1.0,1.0,static_baseline,6,2.0,1.0,0.010396532714366913,7,0.035,3,False,0,0.0,1,2.035,5.1982663571834563e-05,threshold_connected_components,200,15,0,0.0,main_surface,0,0.0,0.9706022142963456,7,2,4
1.0,False,measurement_corruption,linear,1.2115276586285884,1.2115276586285884,69028b71cccc2a58af53,1.0,1.0,static_baseline,64,2.0,1.0,0.5509019270539284,200,1.0,63,False,38,0.19,1,15.765,0.002754509635269642,threshold_connected_components,200,2016,200,1.0,main_surface,0,0.0,0.7675292662751786,23,2,64
1.0,False,measurement_corruption,linear,0.1778279410038923,0.1778279410038923,691a54ed8cd93c9999ce,1.0,1.0,pairwise_exact,4,2.0,6.0,0.03382580354809761,106,0.53,3,False,51,0.255,1,2.15,0.00016912901774048805,threshold_connected_components,200,6,106,0.53,main_surface,30,0.15,0.7894267892433201,7,2,4
1.0,False,measurement_corruption,superlinear,4.64158883361278,4.64158883361278,692230f038f9723f3fdc,0.66,1.0,pairwise_exact,16,18.520259177452136,120.0,0.10016864910721779,200,1.0,15,False,164,0.82,1,13.61,0.0005008432455360889,threshold_connected_components,200,120,200,1.0,main_surface,0,0.0,0.18880816025912403,14,7,16
1.0,False,measurement_corruption,linear,0.2610157215682537,0.2610157215682537,692eea9ec5b44504478a,0.66,1.0,pairwise_exact,2,2.0,1.0,0.04311669897288084,9,0.045,1,False,9,0.045,1,1.955,0.00021558349486440421,threshold_connected_components,200,1,9,0.045,main_surface,9,0.045,0.9387433094304126,2,2,2
1.0,False,false_cluster_injection,superlinear,0.2154434690031884,0.2154434690031884,6941c10b3838771fc216,0.66,1.0,pairwise_exact,18,18.520259177452136,153.0,0.028584317304193974,75,0.375,15,False,0,0.0,1,7.41,0.00014292158652096988,threshold_connected_components,200,153,0,0.0,main_surface,0,0.0,0.797282256584962,14,7,16
1.0,False,measurement_corruption,superlinear,2.6101572156825377,2.6101572156825377,69618761a86f382006d5,0.33,1.0,pairwise_exact,8,22.627416997969522,28.0,0.03154615871608257,60,0.3,7,False,60,0.3,1,7.7,0.00015773079358041286,threshold_connected_components,200,28,60,0.3,main_surface,0,0.0,0.7123836012497619,9,8,8
1.0,False,measurement_corruption,superlinear,3.8311868495572874,3.8311868495572874,6963ebab0967f992bd56,0.0,1.0,pairwise_exact,4,8.0,6.0,0.019385485909879208,88,0.44,3,False,88,0.44,1,3.56,9.692742954939604e-05,threshold_connected_components,200,6,88,0.44,main_surface,0,0.0,0.5819544533591854,4,4,4
1.0,False,measurement_corruption,linear,0.316227766016838,0.316227766016838,696ff1bad68ca7909f53,0.66,1.0,static_baseline,16,7.0,1.0,0.03737172205001116,7,0.035,15,False,0,0.0,1,7.04,0.0001868586102500558,threshold_connected_components,200,120,7,0.035,main_surface,0,0.0,0.9935877543692677,14,7,16
