action_modified,attack_attempted,attack_succeeded,capture_rate,collapsed,contamination_occurred,defense_active,defense_fired,elapsed_seconds,evaluated_yield_opportunities,extinct,final_population,final_u_sys_v2,honest_yield_opportunities,integrity_tamper_attempted,is_v2_mode,machine,max_total_suppression,min_resilience_stock,mode,n_candidates_v2,parameter_base_transition_cost,parameter_defense_active,ratified_yields,replicate,rollout_steps_v2,schema_version,seed,steps_completed,steps_requested,succession_blocked,survived,vector,yield_checks,yield_condition_blocked_count,yield_condition_met_count,yield_manipulated
False,True,True,0.0,False,False,False,False,88.26914349998697,0,False,315,66.14803223652746,250,False,True,laptop,1.0,0.29160765051770954,full,300,1.5,False,0,12,20,attack-v2-row-v1,1276188035,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,False,False,88.30244319999474,0,False,351,71.01294603320952,244,False,True,laptop,1.0,0.270100930451796,full,300,3.0,False,0,12,20,attack-v2-row-v1,2054261223,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,False,False,88.99103750000359,0,False,362,71.96859057287487,249,False,True,laptop,1.0,0.32080424547524533,full,300,2.0,False,0,13,20,attack-v2-row-v1,247403797,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,False,False,87.88860819998081,0,False,340,71.45320631205395,250,False,True,laptop,1.0,0.2953839204815725,full,300,1.5,False,0,13,20,attack-v2-row-v1,1362884201,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,False,False,87.76104370001121,0,False,346,69.73804400218246,250,False,True,laptop,1.0,0.29748934359512325,full,300,3.0,False,0,13,20,attack-v2-row-v1,1741803328,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,False,False,89.07052930002101,0,False,330,70.62392147365952,250,False,True,laptop,1.0,0.29625529217953117,full,300,2.0,False,0,14,20,attack-v2-row-v1,147657131,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,False,False,88.74918130002334,0,False,297,60.87132986302383,250,False,True,laptop,1.0,0.31679300920551745,full,300,1.5,False,0,14,20,attack-v2-row-v1,581187781,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,False,False,88.22157990001142,0,False,310,62.87479368418017,248,False,True,laptop,1.0,0.28512100056880924,full,300,3.0,False,0,14,20,attack-v2-row-v1,1081246123,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,False,False,87.8367384999874,0,False,303,63.7621663359184,250,False,True,laptop,1.0,0.29007190239479796,full,300,1.5,False,0,15,20,attack-v2-row-v1,6963736,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,False,False,89.00080169999273,0,False,285,61.29474259646201,234,False,True,laptop,1.0,0.28864562032235075,full,300,2.0,False,0,15,20,attack-v2-row-v1,775178152,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,False,False,90.02481250002165,0,False,320,66.51506405737895,247,False,True,laptop,1.0,0.29033809788416004,full,300,3.0,False,0,15,20,attack-v2-row-v1,972860386,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,False,False,87.61761980000301,0,False,336,74.2409889532587,250,False,True,laptop,1.0,0.3052350104790527,full,300,1.5,False,0,16,20,attack-v2-row-v1,222513412,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,False,False,88.50503220001701,0,False,286,57.6076369152342,250,False,True,laptop,1.0,0.291196738580081,full,300,3.0,False,0,16,20,attack-v2-row-v1,307354485,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,False,False,88.87705909999204,0,False,289,61.0249154471021,250,False,True,laptop,1.0,0.2966988195498,full,300,2.0,False,0,16,20,attack-v2-row-v1,1723482704,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,False,False,87.95394249999663,0,False,392,81.96662950562693,250,False,True,laptop,1.0,0.3089930981995532,full,300,1.5,False,0,17,20,attack-v2-row-v1,394391457,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,False,False,89.2675260999822,0,False,292,58.52570194395473,237,False,True,laptop,1.0,0.3060981036091979,full,300,2.0,False,0,17,20,attack-v2-row-v1,453743872,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,False,False,88.85882799999672,0,False,362,74.44958392608443,250,False,True,laptop,1.0,0.30604258047154187,full,300,3.0,False,0,17,20,attack-v2-row-v1,961261454,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,False,False,88.78112870000768,0,False,394,78.45816710561674,239,False,True,laptop,1.0,0.2902456429144797,full,300,3.0,False,0,18,20,attack-v2-row-v1,155066407,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,False,False,87.80381519999355,0,False,337,71.87864109078912,247,False,True,laptop,1.0,0.31776855352376804,full,300,1.5,False,0,18,20,attack-v2-row-v1,701460213,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,False,False,89.91870500001824,0,False,315,62.26466526302553,248,False,True,laptop,1.0,0.294954459165203,full,300,2.0,False,0,18,20,attack-v2-row-v1,1647518553,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,False,False,89.22179140002117,0,False,281,58.752191361629,250,False,True,laptop,1.0,0.3144056871023528,full,300,3.0,False,0,19,20,attack-v2-row-v1,560948950,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,False,False,89.7442466999928,0,False,337,69.66384279905463,242,False,True,laptop,1.0,0.3054729127871204,full,300,2.0,False,0,19,20,attack-v2-row-v1,800074623,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,False,False,88.62006099999417,0,False,329,69.07647682490972,244,False,True,laptop,1.0,0.28268895759281326,full,300,1.5,False,0,19,20,attack-v2-row-v1,1106988912,300,300,False,True,measurement_tampering,250,0,0,True
False,True,False,0.0,False,False,True,True,88.90303830002085,1,False,334,119.67466512369396,1,False,True,laptop,1.0,0.3187471023443733,full,300,3.0,True,1,0,20,attack-v2-row-v1,621784000,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,88.15886460000183,1,False,353,122.10494916319857,1,False,True,laptop,1.0,0.3076005946085034,full,300,1.5,True,1,0,20,attack-v2-row-v1,1007673170,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,88.82341139999335,1,False,322,108.55498431030237,1,False,True,laptop,1.0,0.3031109351217184,full,300,2.0,True,1,0,20,attack-v2-row-v1,1136702381,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,88.49178050001501,1,False,319,109.31311195726924,1,False,True,laptop,1.0,0.2901210349661975,full,300,2.0,True,1,1,20,attack-v2-row-v1,552761788,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,88.13218019998749,1,False,314,107.99843224397746,1,False,True,laptop,1.0,0.30242943815314727,full,300,1.5,True,1,1,20,attack-v2-row-v1,1731467162,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,87.99588999999105,1,False,391,134.10351257786084,1,False,True,laptop,1.0,0.30826534300942077,full,300,3.0,True,1,1,20,attack-v2-row-v1,2078562298,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,88.74829650000902,1,False,270,92.94818475762513,1,False,True,laptop,1.0,0.26874515662374265,full,300,3.0,True,1,2,20,attack-v2-row-v1,368577751,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,88.67168929998297,1,False,334,116.62380180078942,1,False,True,laptop,1.0,0.3184784799462484,full,300,2.0,True,1,2,20,attack-v2-row-v1,718868071,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,88.22039789997507,1,False,338,118.57887511602073,1,False,True,laptop,1.0,0.3030580886248486,full,300,1.5,True,1,2,20,attack-v2-row-v1,1473908588,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,87.55512910001562,1,False,326,114.07115286546171,1,False,True,laptop,1.0,0.3035895881755501,full,300,1.5,True,1,3,20,attack-v2-row-v1,1258789011,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,88.30485309998039,1,False,257,88.09369854050026,1,False,True,laptop,1.0,0.3102833483558673,full,300,2.0,True,1,3,20,attack-v2-row-v1,1307438520,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,90.04360189998988,1,False,340,114.94307273347823,1,False,True,laptop,1.0,0.3121278799244336,full,300,3.0,True,1,3,20,attack-v2-row-v1,1778196381,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,88.12684630000149,1,False,301,108.11981838601871,1,False,True,laptop,1.0,0.3119940550538347,full,300,2.0,True,1,4,20,attack-v2-row-v1,861028785,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,89.8036028999777,1,False,295,95.87111116698307,1,False,True,laptop,1.0,0.2890166799172352,full,300,3.0,True,1,4,20,attack-v2-row-v1,1395446561,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,88.32407869998133,1,False,330,113.49696498992485,1,False,True,laptop,1.0,0.2953279435940449,full,300,1.5,True,1,4,20,attack-v2-row-v1,2108067726,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,88.85198259999743,1,False,345,122.05446947945478,1,False,True,laptop,1.0,0.302131717673711,full,300,2.0,True,1,5,20,attack-v2-row-v1,804154105,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,87.68389060001937,1,False,362,122.09960552286294,1,False,True,laptop,1.0,0.2893411684579089,full,300,3.0,True,1,5,20,attack-v2-row-v1,932904628,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,88.56372390000615,1,False,396,134.95190242046382,1,False,True,laptop,1.0,0.2899209044520277,full,300,1.5,True,1,5,20,attack-v2-row-v1,1056856122,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,88.25617949999287,1,False,327,111.53024366170762,1,False,True,laptop,1.0,0.30649745817198615,full,300,2.0,True,1,6,20,attack-v2-row-v1,21157614,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,88.46859519998543,1,False,337,108.8720679906016,1,False,True,laptop,1.0,0.28501262362141944,full,300,1.5,True,1,6,20,attack-v2-row-v1,834881288,300,300,False,True,measurement_tampering,250,0,1,False
