k2,reproduction_rate,seed,survived,collapsed,extinct,final_population,final_ai_generation,final_avg_U_sys,final_avg_L_t,avg_transition_cost,yield_condition_met_count
0.05,0.066,41,True,False,False,447,299,2.294273181223168e+54,4.588550983298414e+52,869.7776337335807,298
0.05,0.066,39,True,False,False,530,299,2.6597427051894414e+54,5.319490759177464e+52,874.9279892287368,298
0.05,0.066,45,True,False,False,382,299,1.923496829107252e+54,3.846997538295283e+52,868.373929956833,298
0.05,0.066,42,True,False,False,482,299,2.4771123847415146e+54,4.954229752196573e+52,873.7150881206873,298
0.05,0.066,44,True,False,False,327,299,1.641089353119014e+54,3.2821820177273865e+52,871.9810825179084,298
0.05,0.066,43,True,False,False,642,299,3.287353693217306e+54,6.574713990864148e+52,869.7243465224769,298
0.05,0.066,46,True,False,False,419,299,2.1801879780236234e+54,4.360380346989084e+52,869.3161968307398,298
0.05,0.066,47,True,False,False,241,299,1.2491700501209166e+54,2.4983426289027955e+52,870.9160272171612,298
0.05,0.066,48,True,False,False,460,299,2.3456579210522848e+54,4.691320560369914e+52,871.7348642912723,298
0.05,0.066,49,True,False,False,487,299,2.5272062702402378e+54,5.054417627231111e+52,872.4711256318825,298
0.05,0.068,0,True,False,False,598,299,2.9877315785206665e+54,5.975469160567223e+52,872.8780371565707,298
0.05,0.068,2,True,False,False,676,299,3.420503777900808e+54,6.841014424565794e+52,875.3434599697629,298
0.05,0.068,7,True,False,False,710,299,3.570783917271511e+54,7.141575006406979e+52,875.3211114614219,298
0.05,0.068,1,True,False,False,515,299,2.6548740422485837e+54,5.309753423442384e+52,871.0320237899876,298
0.05,0.068,4,True,False,False,847,299,4.23214699486709e+54,8.464302483708269e+52,875.4797491758297,298
0.05,0.068,3,True,False,False,569,299,2.9582593549219648e+54,5.916524654076039e+52,870.3759147613938,298
0.05,0.068,5,True,False,False,629,299,3.177887739922992e+54,6.355781863071881e+52,872.628122752707,298
0.05,0.068,6,True,False,False,593,299,2.9717008962261485e+54,5.943407771005473e+52,870.3101662404645,298
0.05,0.068,8,True,False,False,595,299,3.081708775957324e+54,6.163423744211458e+52,870.7772456965976,298
0.05,0.068,13,True,False,False,805,299,4.0938104068251786e+54,8.187629029573037e+52,874.3201701819698,298
0.05,0.068,9,True,False,False,485,299,2.442626200157939e+54,4.885257319024073e+52,877.1376996945778,298
0.05,0.068,10,True,False,False,566,299,2.877693614369715e+54,5.755393012122836e+52,869.1653212138931,298
0.05,0.068,11,True,False,False,607,299,3.166331958255445e+54,6.332670279518225e+52,870.3408497615445,298
0.05,0.068,12,True,False,False,602,299,3.074320199401394e+54,6.148646574659656e+52,870.2053990305702,298
0.05,0.068,14,True,False,False,586,299,2.9730781380797076e+54,5.946162252898356e+52,870.9375007080388,298
0.05,0.068,19,True,False,False,574,299,2.956344730737462e+54,5.912695402907711e+52,874.2161148101687,298
0.05,0.068,15,True,False,False,562,299,2.8422539127752195e+54,5.684513539178239e+52,869.8788878584614,298
0.05,0.068,16,True,False,False,618,299,3.143903127527841e+54,6.287812571453515e+52,870.7626727518199,298
0.05,0.068,17,True,False,False,630,299,3.190160001724946e+54,6.380326411898757e+52,872.5982620499776,298
0.05,0.068,18,True,False,False,666,299,3.361663831232199e+54,6.723334418297237e+52,870.5113798050253,298
0.05,0.068,23,True,False,False,835,299,4.290696424027805e+54,8.581401456234338e+52,868.2321182176305,298
0.05,0.068,20,True,False,False,540,299,2.7901935004582693e+54,5.58039261527014e+52,875.9427994285305,298
0.05,0.068,21,True,False,False,798,299,4.0728389751761425e+54,8.14568612701281e+52,872.0435815469514,298
0.05,0.068,22,True,False,False,685,299,3.4397669290166884e+54,6.879540769523866e+52,870.8572888231446,298
0.05,0.068,28,True,False,False,628,299,3.193330005561251e+54,6.386666424978407e+52,868.9328685192472,298
0.05,0.068,24,True,False,False,611,299,3.0825171761441105e+54,6.165040552236318e+52,868.149002685941,298
0.05,0.068,25,True,False,False,584,299,3.0195338296412945e+54,6.03907373273799e+52,871.5091117253504,298
0.05,0.068,26,True,False,False,570,299,2.8591266558697922e+54,5.718259059429464e+52,876.1748885974071,298
0.05,0.068,27,True,False,False,734,299,3.711893062535284e+54,7.423793583200007e+52,872.6122461181666,298
0.05,0.068,31,True,False,False,557,299,2.7601899527633717e+54,5.520385453960724e+52,870.8428100012726,298
0.05,0.068,30,True,False,False,609,299,2.9698580704279935e+54,5.939722115796491e+52,870.8382242556203,298
0.05,0.068,32,True,False,False,537,299,2.7647675576084964e+54,5.529540678719646e+52,875.8790859150569,298
0.05,0.068,29,True,False,False,566,299,2.7832733383903243e+54,5.566552273830087e+52,871.1041590887919,298
0.05,0.068,34,True,False,False,530,299,2.693260732071833e+54,5.386526880263192e+52,871.5972444055097,298
0.05,0.068,42,True,False,False,424,299,2.174725922921277e+54,4.349456222484698e+52,872.140332317394,298
0.05,0.068,33,True,False,False,777,299,3.967572115220504e+54,7.93515219373388e+52,869.6153422738826,298
0.05,0.068,36,True,False,False,531,299,2.6594275979327488e+54,5.318860547649285e+52,866.4962884287465,298
0.05,0.068,35,True,False,False,774,299,4.0342006991259246e+54,8.068409499089574e+52,871.8605517618128,298
0.05,0.068,38,True,False,False,736,299,3.755370641860034e+54,7.510748821949371e+52,869.8792982119313,298
0.05,0.068,39,True,False,False,565,299,2.8346021142492216e+54,5.66920992639835e+52,875.2438695894174,298
0.05,0.068,40,True,False,False,636,299,3.136737747027291e+54,6.273481800474124e+52,870.4621224241699,298
0.05,0.068,37,True,False,False,770,299,3.9047351550467334e+54,7.809478149464493e+52,870.4228911487637,298
0.05,0.068,41,True,False,False,633,299,3.1774781926627314e+54,6.354962769347208e+52,871.6450221314785,298
0.05,0.068,43,True,False,False,756,299,3.796741770991066e+54,7.593491164967052e+52,872.5364331152031,298
0.05,0.068,44,True,False,False,553,299,2.780977035782055e+54,5.561959662480431e+52,874.3191539433042,298
0.05,0.068,45,True,False,False,630,299,3.1984846651408096e+54,6.39697575795226e+52,874.3332769232887,298
0.05,0.068,47,True,False,False,617,299,3.173317239546744e+54,6.346640854797857e+52,872.0896409512794,298
0.05,0.068,46,True,False,False,487,299,2.495831886694685e+54,4.991668789414186e+52,875.7827223030151,298
0.05,0.068,49,True,False,False,566,299,2.8823031350023174e+54,5.764612064065696e+52,871.821966245742,298
0.05,0.07,0,True,False,False,608,299,3.128097006925996e+54,6.256200297984652e+52,873.9300446725349,298
0.05,0.07,3,True,False,False,798,299,4.045921036943278e+54,8.091850196471961e+52,867.5790119463891,298
0.05,0.068,48,True,False,False,633,299,3.197942689045962e+54,6.395891804169166e+52,871.9367224744899,298
0.05,0.07,1,True,False,False,877,299,4.551038650011099e+54,9.102086426319617e+52,871.6801590950414,298
0.05,0.07,2,True,False,False,661,299,3.3704568907561856e+54,6.740920548955087e+52,874.5840475917367,298
0.05,0.07,4,True,False,False,929,299,4.747025069346978e+54,9.494059658844228e+52,871.9319290484742,298
0.05,0.07,5,True,False,False,870,299,4.359760524230924e+54,8.719529799593677e+52,875.4921176378631,298
0.05,0.07,8,True,False,False,780,299,3.9550058557460194e+54,7.910019651756108e+52,868.9685809784382,298
0.05,0.07,7,True,False,False,867,299,4.3515995346495646e+54,8.703207801824759e+52,872.124197994225,298
0.05,0.07,6,True,False,False,778,299,4.050710550556368e+54,8.101429230663527e+52,873.1186556055126,298
0.05,0.07,10,True,False,False,982,299,5.006778049630144e+54,1.0013566141518417e+53,873.9449575068984,298
0.05,0.07,12,True,False,False,567,299,2.89973372461614e+54,5.799473279309168e+52,868.9795768791134,298
0.05,0.07,9,True,False,False,1161,299,5.0835254182518214e+54,1.0167061035757707e+53,871.2638327985953,298
0.05,0.07,11,True,False,False,941,299,4.7239812764553075e+54,9.44797203205503e+52,870.8016562628356,298
0.05,0.07,14,True,False,False,772,299,3.790602273704899e+54,7.581212159479045e+52,876.0081088854733,298
0.05,0.07,13,True,False,False,816,299,4.119412593896089e+54,8.238833452967547e+52,870.3683732623662,298
0.05,0.07,15,True,False,False,798,299,4.0468539870903595e+54,8.093716097206996e+52,876.5277218863646,298
0.05,0.07,17,True,False,False,698,299,3.4795014399437825e+54,6.959009866924265e+52,867.2831027625688,298
0.05,0.07,16,True,False,False,969,299,4.927226299341424e+54,9.854462479998852e+52,867.5701221764142,298
0.05,0.07,18,True,False,False,719,299,3.578711569809117e+54,7.157430330338777e+52,871.8909601868273,298
0.05,0.07,19,True,False,False,917,299,4.6197139647537645e+54,9.239437200176845e+52,870.1992007996238,298
0.05,0.07,24,True,False,False,801,299,4.120297906747951e+54,8.240604082168596e+52,870.401117694153,298
0.05,0.07,20,True,False,False,663,299,3.312359030169993e+54,6.62472471204534e+52,874.6717207383376,298
0.05,0.07,21,True,False,False,853,299,4.361827792192757e+54,8.723664337390741e+52,870.1449168720942,298
0.05,0.07,25,True,False,False,1005,299,5.0608052380942815e+54,1.0121620623616126e+53,873.1786946354217,298
0.05,0.07,23,True,False,False,1058,299,5.083985717309697e+54,1.016798162962363e+53,871.7031928708889,298
0.05,0.07,22,True,False,False,918,299,4.627573857124835e+54,9.255157003556917e+52,869.8124795057673,298
0.05,0.07,26,True,False,False,698,299,3.569091320734799e+54,7.138189805917314e+52,873.222518931889,298
0.05,0.07,28,True,False,False,802,299,4.1058221387212814e+54,8.211652517649558e+52,868.432946696039,298
0.05,0.07,27,True,False,False,854,299,4.3872306361851575e+54,8.774470074739639e+52,867.7932503204358,298
0.05,0.07,34,True,False,False,919,299,4.6724875026593296e+54,9.344984377045308e+52,868.2626905322048,298
0.05,0.07,29,True,False,False,1111,299,5.1129384679171436e+54,1.022588718872316e+53,869.9447394509051,298
0.05,0.07,30,True,False,False,843,299,4.2835260338559215e+54,8.567060667759999e+52,868.5602362522368,298
0.05,0.07,31,True,False,False,456,299,2.2829786152277142e+54,4.565961828674733e+52,868.549928734087,298
0.05,0.07,32,True,False,False,855,299,4.350778928325445e+54,8.701566585312222e+52,875.6736850766429,298
0.05,0.07,33,True,False,False,1023,299,5.108516149575772e+54,1.021704254634376e+53,869.5733709428641,298
0.05,0.07,35,True,False,False,1034,299,5.103257391134882e+54,1.020652501129122e+53,871.7015778966015,298
0.05,0.07,36,True,False,False,768,299,3.8117558007516e+54,7.623519257604702e+52,874.0116682158858,298
0.05,0.07,39,True,False,False,819,299,4.143877871464162e+54,8.287764060742129e+52,872.9874250304343,298
0.05,0.07,37,True,False,False,821,299,4.153420165079702e+54,8.306848668686991e+52,872.0371406833132,298
0.05,0.07,38,True,False,False,839,299,4.2016533217009196e+54,8.403315075880332e+52,870.8479148507854,298
0.05,0.07,41,True,False,False,834,299,4.2722341633405935e+54,8.544476894502714e+52,867.3429197445389,298
0.05,0.07,45,True,False,False,742,299,3.7989690412240324e+54,7.597945711167694e+52,871.6144094022843,298
0.05,0.07,40,True,False,False,934,299,4.731840134834461e+54,9.463689761811759e+52,869.8925086034619,298
0.05,0.07,42,True,False,False,808,299,4.11426238316293e+54,8.228533022553416e+52,872.6961301638656,298
0.05,0.07,43,True,False,False,711,299,3.659429294603797e+54,7.318865937662662e+52,872.113067651701,298
0.05,0.07,46,True,False,False,866,299,4.3632932480292426e+54,8.726595252655441e+52,867.1951816412876,298
0.05,0.07,44,True,False,False,711,299,3.648342886934796e+54,7.296693100020143e+52,872.560946617892,298
0.05,0.07,47,True,False,False,874,299,4.4029480007403534e+54,8.805904839114582e+52,869.0382403232226,298
0.05,0.07,48,True,False,False,755,300,5.733521268118129e+54,1.146705404814697e+53,882.4237529227879,299
0.05,0.07,49,True,False,False,876,299,4.503299136891417e+54,9.006607308881734e+52,872.6972022216119,298
0.05,0.075,1,True,False,False,1457,299,5.111278385262854e+54,1.0222567012478064e+53,874.0358200424998,298
0.05,0.075,0,True,False,False,1487,298,3.381078185423221e+54,6.762163146375761e+52,865.9856332050151,297
0.05,0.075,3,True,False,False,1636,299,5.1250314056427765e+54,1.0250073082682903e+53,871.9460555334666,298
0.05,0.075,2,True,False,False,1387,299,5.084063222692112e+54,1.0168136638344107e+53,869.866796035824,298
0.05,0.075,5,True,False,False,1561,299,5.100941077446307e+54,1.020189237468195e+53,866.2258596175963,298
0.05,0.075,4,True,False,False,1432,299,5.1262207282195825e+54,1.0252451729739824e+53,870.9501186934004,298
0.05,0.075,6,True,False,False,1354,299,5.086865744602433e+54,1.0173741688258773e+53,869.230053401911,298
0.05,0.075,8,True,False,False,1493,299,5.03639091022716e+54,1.00727919097174e+53,873.4881156287481,298
0.05,0.075,7,True,False,False,1611,299,5.1280388114480586e+54,1.0256087897538189e+53,870.508107568895,298
0.05,0.075,10,True,False,False,1706,299,5.094798456247462e+54,1.0189607118740195e+53,873.2165914798,298
0.05,0.075,9,True,False,False,1460,299,5.140339304659381e+54,1.028068891386842e+53,869.9336296190622,298
0.05,0.075,11,True,False,False,1684,299,5.099344175995526e+54,1.0198698570655355e+53,871.5835340361438,298
0.05,0.075,12,True,False,False,1498,299,5.096758747816425e+54,1.0193527708854328e+53,866.5423715480297,298
0.05,0.075,15,True,False,False,1338,299,5.1053070404329755e+54,1.021062431307375e+53,875.2270991053613,298
0.05,0.075,13,True,False,False,1408,299,5.1125380361910965e+54,1.0225086316005695e+53,871.4843190679111,298
0.05,0.075,14,True,False,False,1339,299,5.1221769877494474e+54,1.0244364238525021e+53,874.5126689310375,298
0.05,0.075,19,True,False,False,1704,299,5.09828036863731e+54,1.0196570951029973e+53,873.8778393204315,298
0.05,0.075,16,True,False,False,1574,299,5.1035360514046664e+54,1.0207082329247972e+53,868.5473624806701,298
0.05,0.075,18,True,False,False,1276,299,5.091644681263335e+54,1.0183299570587247e+53,869.1079016083195,298
0.05,0.075,17,True,False,False,1430,299,5.113938481112886e+54,1.0227887216517607e+53,875.1407804699032,298
0.05,0.075,20,True,False,False,1528,299,5.1430021836848866e+54,1.0286014672311886e+53,880.0519713377547,298
0.05,0.075,21,True,False,False,1623,299,5.130458519071153e+54,1.0260927317429746e+53,870.2335153476803,298
0.05,0.075,27,True,False,False,1470,299,5.1314043867683024e+54,1.0262819057110714e+53,868.8658639932079,298
0.05,0.075,25,True,False,False,1486,299,5.0908900836244474e+54,1.018179036906064e+53,877.6439797770523,298
0.05,0.075,23,True,False,False,1664,299,5.110410255204526e+54,1.022083075087682e+53,875.3743312916489,298
0.05,0.075,22,True,False,False,1776,299,5.124262454713653e+54,1.0248535175310994e+53,875.0086545726125,298
0.05,0.075,26,True,False,False,1561,299,5.120136980837916e+54,1.024028422762628e+53,872.1315652631505,298
0.05,0.075,24,True,False,False,1518,299,5.0901181976009186e+54,1.0180246593714273e+53,870.9980536143214,298
0.05,0.075,29,True,False,False,1545,299,5.1120529465432054e+54,1.0224116135586317e+53,873.6541111116907,298
0.05,0.075,30,True,False,False,1514,299,5.088588075910116e+54,1.0177186350220502e+53,868.9224101687429,298
0.05,0.075,28,True,False,False,1636,299,5.118058651625404e+54,1.023612755701705e+53,871.1199591603844,298
0.05,0.075,31,True,False,False,1719,299,5.1067568618834995e+54,1.0213523956949597e+53,873.0659408073687,298
0.05,0.075,32,True,False,False,1402,299,5.111368381198956e+54,1.0222747005388767e+53,876.4291917649874,298
0.05,0.075,34,True,False,False,1562,299,5.1182963035573825e+54,1.023660286605041e+53,870.2621169860488,298
0.05,0.075,41,True,False,False,1671,299,5.0941458655269497e+54,1.018830193470514e+53,874.5515177579367,298
0.05,0.075,33,True,False,False,1705,299,5.081805890829417e+54,1.0163621961628523e+53,875.4561345338096,298
0.05,0.075,39,True,False,False,1446,299,5.107591101820356e+54,1.0215192440294838e+53,869.6544026851884,298
0.05,0.075,35,True,False,False,1436,299,5.114548679354467e+54,1.022910761092314e+53,869.1635667754277,298
0.05,0.075,37,True,False,False,1525,299,5.128611193150509e+54,1.025723266213497e+53,869.7934708286903,298
0.05,0.075,36,True,False,False,1432,299,5.1178866848900997e+54,1.023578362719058e+53,873.9699517221877,298
0.05,0.075,38,True,False,False,1438,299,5.106666033404912e+54,1.0213342299658498e+53,874.2925385238808,298
0.05,0.075,42,True,False,False,1431,299,5.0671838989004314e+54,1.0134377953921948e+53,873.5058748440216,298
0.05,0.075,40,True,False,False,1406,299,5.148633027248466e+54,1.0297276370620546e+53,867.6282232766669,298
0.05,0.075,46,True,False,False,1519,299,5.0861030429289e+54,1.0172216281119785e+53,873.7469756537134,298
0.05,0.075,43,True,False,False,1502,299,5.100182223941782e+54,1.0200374667145022e+53,868.7224785132319,298
0.05,0.075,47,True,False,False,1597,299,5.1067182873996695e+54,1.0213446806514838e+53,872.9547579300138,298
0.05,0.075,44,True,False,False,1644,299,5.122703150934211e+54,1.0245416566016482e+53,875.4595327842602,298
0.05,0.075,45,True,False,False,1413,299,5.0876833507731054e+54,1.0175376899897169e+53,870.5379422182277,298
0.05,0.08,3,True,False,False,2071,299,5.1443985220438116e+54,1.0288807348039852e+53,870.0045330262157,298
0.05,0.075,48,True,False,False,1423,299,5.119535854103866e+54,1.0239081967827821e+53,873.7323970643546,298
0.05,0.075,49,True,False,False,1619,299,5.108290363780995e+54,1.02165909648595e+53,871.9986662659893,298
0.05,0.08,0,True,False,False,2044,299,5.125820570054278e+54,1.0251651405125225e+53,877.4984648270843,298
0.05,0.08,1,True,False,False,2273,299,5.102762174147367e+54,1.020553456744408e+53,873.0327571708224,298
0.05,0.08,2,True,False,False,2059,299,5.109635595347939e+54,1.0219281425108158e+53,873.0205283945123,298
0.05,0.08,4,True,False,False,2176,299,5.1284324502673154e+54,1.0256875170738224e+53,874.5110277994673,298
0.05,0.08,9,True,False,False,2108,299,5.0950237123299276e+54,1.0190057628199045e+53,877.1207527631701,298
0.05,0.08,6,True,False,False,2303,299,5.1010387846736375e+54,1.020208778433207e+53,874.9250118879017,298
0.05,0.08,5,True,False,False,2245,299,5.125058904180328e+54,1.0250128069934369e+53,871.5966018778053,298
0.05,0.08,11,True,False,False,2222,299,5.093309438050958e+54,1.0186629076315428e+53,870.3019530775501,298
0.05,0.08,7,True,False,False,2364,299,5.123085459931835e+54,1.024618118081257e+53,874.4942889268225,298
0.05,0.08,8,True,False,False,2110,299,5.088034597205479e+54,1.0176079385016025e+53,872.1901178983812,298
0.05,0.08,10,True,False,False,2294,299,5.164236523598382e+54,1.0328483388571272e+53,867.8380888940071,298
0.05,0.08,14,True,False,False,2258,299,5.130081908897904e+54,1.0260174092225994e+53,870.1081581228043,298
0.05,0.08,12,True,False,False,2176,299,5.1202465750393403e+54,1.0240503405486817e+53,870.3034813468485,298
0.05,0.08,13,True,False,False,2176,299,5.127439661376259e+54,1.0254889592602742e+53,867.8157818006947,298
0.05,0.08,15,True,False,False,2333,299,5.1003966379585116e+54,1.020080348886582e+53,870.7750336543186,298
0.05,0.08,19,True,False,False,2154,299,5.144369271444102e+54,1.0288748844251723e+53,874.6543436070283,298
0.05,0.08,16,True,False,False,2138,299,5.129781723915431e+54,1.0259573721623811e+53,873.0273284177795,298
0.05,0.08,18,True,False,False,2016,299,5.085126370844569e+54,1.0170262927581468e+53,872.421995644467,298
0.05,0.08,26,True,False,False,2270,299,5.1172570832885125e+54,1.023452441384324e+53,873.3366751930016,298
0.05,0.08,17,True,False,False,2359,299,5.1095644387144933e+54,1.0219139111335862e+53,870.5173698621021,298
0.05,0.08,20,True,False,False,1875,299,5.110414374433714e+54,1.0220838985286186e+53,874.1088564866749,298
0.05,0.08,21,True,False,False,2178,299,5.106955283295439e+54,1.0213920792701773e+53,871.6321630631587,298
0.05,0.08,22,True,False,False,2249,299,5.0947273166363634e+54,1.0189464835565118e+53,873.9594454046426,298
0.05,0.08,23,True,False,False,2145,299,5.1381102601279675e+54,1.0276230810134807e+53,872.817398269595,298
0.05,0.08,24,True,False,False,2153,299,5.096029830912367e+54,1.0192069868286507e+53,875.152062998553,298
0.05,0.08,25,True,False,False,2197,299,5.102695966111682e+54,1.0205402153466625e+53,872.6522439258226,298
0.05,0.08,27,True,False,False,1985,299,5.1185362217742107e+54,1.023708269625063e+53,876.3726587317338,298
0.05,0.08,28,True,False,False,2181,298,3.416634112603971e+54,6.833275067998979e+52,866.1147097867064,297
0.05,0.08,31,True,False,False,2241,299,5.1316432726488496e+54,1.0263296821961555e+53,868.7601926644979,298
0.05,0.08,29,True,False,False,2131,299,5.09877948555873e+54,1.0197569182575185e+53,872.4023745601237,298
0.05,0.08,30,True,False,False,2206,299,5.140604880126345e+54,1.0281220054049174e+53,868.9005670130247,298
0.05,0.08,32,True,False,False,2081,299,5.104264446581235e+54,1.0208539115591956e+53,874.832697065308,298
0.05,0.08,33,True,False,False,2186,299,5.142990366474466e+54,1.0285991033791554e+53,868.9707376749752,298
0.05,0.08,36,True,False,False,2043,299,5.0985478041014236e+54,1.0197105821543823e+53,874.8496179406579,298
0.05,0.08,37,True,False,False,2262,299,5.127370567786905e+54,1.025475140341617e+53,872.7631311141079,298
0.05,0.08,34,True,False,False,2238,299,5.123632375665434e+54,1.0247275010546736e+53,873.1369743106828,298
0.05,0.08,35,True,False,False,2384,299,5.1251482252966326e+54,1.0250306712878916e+53,867.758322342431,298
0.05,0.08,45,True,False,False,2128,299,5.1138231724568414e+54,1.0227656586681072e+53,872.2093883028385,298
0.05,0.08,38,True,False,False,2295,299,5.126675952982057e+54,1.025336217131474e+53,868.525771319342,298
0.05,0.08,41,True,False,False,2249,299,5.113577049095671e+54,1.0227164336921022e+53,877.543363509779,298
0.05,0.08,39,True,False,False,2063,299,5.127950008267563e+54,1.02559102870135e+53,873.0605228347418,298
0.05,0.08,40,True,False,False,2262,299,5.094105559961901e+54,1.0188221318379872e+53,869.942205938557,298
0.05,0.08,42,True,False,False,2260,299,5.0949310898404344e+54,1.018987238504177e+53,870.692897466997,298
0.05,0.08,43,True,False,False,2132,299,5.10023836399403e+54,1.0200486940914156e+53,871.5543394709985,298
0.05,0.08,44,True,False,False,2072,299,5.1402565080771127e+54,1.0280523310251937e+53,866.4358859646537,298
0.05,0.08,46,True,False,False,2105,299,5.096210638445984e+54,1.0192431484980558e+53,870.2617484863734,298
0.05,0.08,47,True,False,False,2166,299,5.105795771070146e+54,1.0211601769588763e+53,869.5596702669962,298
0.05,0.08,48,True,False,False,2346,299,5.109016655277862e+54,1.021804354034056e+53,872.916062631219,298
0.05,0.08,49,True,False,False,2304,299,5.144024621549424e+54,1.0288059544285306e+53,873.1150477739228,298
0.05,0.09,0,True,False,False,3163,299,5.115997083930437e+54,1.0232004411620073e+53,868.340189722636,298
0.05,0.09,3,True,False,False,3160,299,5.119531000712592e+54,1.023907224967476e+53,870.1727985280214,298
0.05,0.09,1,True,False,False,3105,299,5.136712375264699e+54,1.027343503428263e+53,872.2358992050966,298
0.05,0.09,6,True,False,False,3205,299,5.10114483202172e+54,1.020229987591492e+53,872.8889151240187,298
0.05,0.09,2,True,False,False,3196,299,5.1191840079733016e+54,1.0238378264139453e+53,874.4200476256892,298
0.05,0.09,9,True,False,False,3312,299,5.12884392584846e+54,1.0257698119475013e+53,866.0505351747266,298
0.05,0.09,4,True,False,False,3077,299,5.13716669753464e+54,1.0274343677585341e+53,874.5691962488411,298
0.05,0.09,8,True,False,False,3039,299,5.109185373419791e+54,1.0218380975398519e+53,869.8419137164799,298
0.05,0.09,5,True,False,False,3071,299,5.110920434676487e+54,1.022185110017341e+53,870.9710454756031,298
0.05,0.09,7,True,False,False,3085,299,5.119604393561358e+54,1.023921903616977e+53,865.8779969120994,298
0.05,0.09,10,True,False,False,3047,299,5.098692786957404e+54,1.0197395780566407e+53,878.388472903212,298
0.05,0.09,12,True,False,False,3236,299,5.126715442318034e+54,1.0253441147940314e+53,873.4795050606518,298
0.05,0.09,18,True,False,False,3203,299,5.126021730908006e+54,1.0252053721333298e+53,874.5324283485706,298
0.05,0.09,11,True,False,False,3102,299,5.1324771374471755e+54,1.0264964548954415e+53,864.8768061443538,298
0.05,0.09,13,True,False,False,3046,299,5.0921664286243424e+54,1.0184343052157126e+53,870.0827732534258,298
0.05,0.09,14,True,False,False,3228,299,5.131142189493014e+54,1.0262294651002294e+53,870.673438436674,298
0.05,0.09,15,True,False,False,3192,299,5.119406868482539e+54,1.0238823984406516e+53,870.8706102546987,298
0.05,0.09,17,True,False,False,3025,299,5.1342819648513986e+54,1.0268574207709903e+53,869.4195420899495,298
0.05,0.09,16,True,False,False,3190,299,5.1208332487701376e+54,1.0241676748477206e+53,868.941403477384,298
0.05,0.09,19,True,False,False,3182,299,5.125264906542535e+54,1.0250540073153354e+53,874.8322594682323,298
0.05,0.09,23,True,False,False,3191,299,5.121103740079544e+54,1.0242217732621592e+53,873.014431169468,298
0.05,0.09,20,True,False,False,3131,299,5.116176824928341e+54,1.0232363892083533e+53,866.1579533976621,298
0.05,0.09,21,True,False,False,3104,299,5.1286174508982454e+54,1.025724516892235e+53,871.9982698174898,298
0.05,0.09,22,True,False,False,3091,299,5.126094316452236e+54,1.0252198896441297e+53,871.073669726589,298
0.05,0.09,24,True,False,False,3193,299,5.107811569563227e+54,1.021563336451408e+53,871.6636834188632,298
0.05,0.09,25,True,False,False,3204,299,5.125402391948998e+54,1.0250815042969847e+53,871.3914624930726,298
0.05,0.09,32,True,False,False,3284,299,5.1207106427730335e+54,1.0241431534788205e+53,873.4459675538925,298
0.05,0.09,31,True,False,False,3182,298,3.408163789913916e+54,6.816334402493696e+52,867.5695109274917,297
0.05,0.09,26,True,False,False,3213,299,5.120427520901962e+54,1.0240865290108806e+53,871.8679274550063,298
0.05,0.09,27,True,False,False,3180,300,7.66450502377897e+54,1.5329025391621248e+53,883.955647589004,299
0.05,0.09,30,True,False,False,2972,299,5.129729494473536e+54,1.025946925792615e+53,877.0182575313287,298
0.05,0.09,28,True,False,False,3030,299,5.107811522514239e+54,1.0215633272029853e+53,870.0000288033882,298
0.05,0.09,29,True,False,False,3111,299,5.105124861673914e+54,1.0210259944367028e+53,872.8736417675972,298
0.05,0.09,33,True,False,False,3105,299,5.11246188425256e+54,1.0224934000972023e+53,870.7912941071947,298
0.05,0.09,35,True,False,False,3115,299,5.1267472768697716e+54,1.0253504817658046e+53,873.5335378244846,298
0.05,0.09,34,True,False,False,3209,299,5.122186118007177e+54,1.024438249073036e+53,872.3185016538459,298
0.05,0.09,38,True,False,False,3350,299,5.1407110298409175e+54,1.0281432350944266e+53,873.2917142122249,298
0.05,0.09,36,True,False,False,3202,299,5.1002857227723764e+54,1.0200581655821795e+53,872.2928724335195,298
0.05,0.09,40,True,False,False,3063,299,5.1143413804496045e+54,1.0228693001752172e+53,872.7491002630904,298
0.05,0.09,42,True,False,False,3044,299,5.1102395951508145e+54,1.0220489419921512e+53,872.5016674303985,298
0.05,0.09,39,True,False,False,3198,299,5.1209002877994536e+54,1.0241810825920118e+53,870.9127180963272,298
0.05,0.09,37,True,False,False,3307,299,5.149251309604726e+54,1.0298512926673356e+53,869.7091110729637,298
0.05,0.09,43,True,False,False,3113,300,7.638429972148843e+54,1.5276875236887135e+53,874.9792172348389,299
0.05,0.09,41,True,False,False,3031,299,5.126021224307172e+54,1.0252052711928918e+53,873.2457433961714,298
0.05,0.09,44,True,False,False,3056,299,5.130341619289188e+54,1.0260693509037062e+53,870.643140775752,298
0.05,0.09,45,True,False,False,3076,299,5.127635064663512e+54,1.0255280393736757e+53,875.2434275874674,298
0.05,0.09,48,True,False,False,3157,299,5.1077541808139984e+54,1.0215518588450937e+53,869.8778556325345,298
0.1,0.05,1,False,True,False,30,299,0.0,0.0,869.4118350911551,298
0.05,0.09,46,True,False,False,3138,299,5.126653710236818e+54,1.0253317682632715e+53,874.048636690055,298
0.1,0.05,5,False,True,False,1,293,0.0,0.0,873.2747079808095,292
0.1,0.05,2,False,True,False,6,299,0.0,0.0,872.1725945102058,298
0.1,0.05,0,False,True,False,14,299,0.0,0.0,869.6217977013707,298
