reproduction_rate,alpha,successor_capability,phi,survived,collapsed,extinct,final_population,final_ai_generation,runaway_term_mean,runaway_term_max,final_avg_U_sys,final_avg_L_t
0.066,0.6,9.0,10.0,True,False,False,265,10,0.3266264084062321,9.852563001567598,8.015475770199906,0.0949386479233391
0.066,0.6,9.0,10.0,True,False,False,260,10,0.3213335251636959,9.914681751696273,8.001734916264095,0.09476687424990118
0.066,0.6,9.0,10.0,True,False,False,283,10,0.3218968894302345,9.898168935824696,8.727696099717663,0.10384207527224373
0.066,0.6,9.0,10.0,False,True,False,255,10,0.321229431259515,9.905732371997908,0.0,0.0
0.066,0.6,9.0,10.0,True,False,False,195,10,0.3246749684077043,9.844026063022877,5.7396662447179,0.06648887781044768
0.066,0.6,9.0,10.0,True,False,False,258,10,0.32091622504749756,9.722554989917244,7.2805055094207844,0.08575082507860159
0.066,0.6,9.0,10.0,True,False,False,285,10,0.3303874987833143,10.06446711765975,8.521461989059667,0.10126395409423872
0.066,0.6,9.0,10.0,True,False,False,198,10,0.318071253663496,9.654739535228375,6.051279230409001,0.07038433473333748
0.066,0.6,9.0,10.0,True,False,False,314,10,0.32158061049616754,9.752513034300454,9.30258702001812,0.11102875517250459
0.066,0.6,9.0,10.0,True,False,False,248,10,0.3190090855591948,9.643286904132715,7.780154829067352,0.09199691377487534
0.066,0.6,9.0,10.0,True,False,False,350,10,0.32345686705045923,9.80117614799355,10.385747707229644,0.12456928761953326
0.066,0.6,9.0,10.0,True,False,False,355,10,0.32326033070782195,9.672572720251367,10.786569332499738,0.12957993677157337
0.066,0.6,9.0,10.0,True,False,False,316,10,0.3192087139262397,9.836536719499192,9.52438568495081,0.11380144809840384
0.066,0.6,9.0,10.0,False,True,False,188,10,0.3218236951637209,9.747097853928704,0.0,0.0
0.066,0.6,9.0,10.0,True,False,False,269,10,0.32741263882810995,9.94603459629675,8.421199030087626,0.1000105721986421
0.066,0.6,9.0,10.0,True,False,False,209,10,0.32646336995464764,9.966241589419997,6.725658757850023,0.07881471625900496
0.066,0.6,9.0,10.0,True,False,False,314,10,0.32555678474447575,10.065332536007494,9.393888959941387,0.11217011569211066
0.066,0.6,9.0,10.0,True,False,False,338,10,0.3221564345456005,9.8807090697693,10.19012595026923,0.12212383063848382
0.066,0.6,9.0,10.0,True,False,False,347,10,0.3206295771378937,9.621052973472842,9.691051718667135,0.11588493106246053
0.066,0.6,9.0,10.0,True,False,False,345,10,0.3262956929400129,9.707677397427789,10.395487299145227,0.12469104162284625
0.066,0.6,9.0,10.0,True,False,False,273,10,0.3241012195607498,9.917845793794969,8.086187020518782,0.09582260543081975
0.066,0.6,9.0,10.0,True,False,False,303,10,0.3209843800312299,9.75371000346189,9.220563095728352,0.11000337859316847
0.066,0.6,9.0,10.0,True,False,False,223,10,0.32162743201464833,9.54221896521221,6.887075419196298,0.08083257704177764
0.066,0.6,9.0,10.0,True,False,False,369,10,0.31957923966232804,9.597047475361794,10.630570475408565,0.12762980354668788
0.066,0.6,9.0,10.0,True,False,False,314,10,0.31919227815221457,9.719388333077806,9.617643014584592,0.11496725285185534
0.066,0.6,9.0,10.0,True,False,False,390,10,0.3203134850670364,9.846277595627269,11.481730970259202,0.13827011418839324
0.066,0.6,9.0,10.0,False,True,False,186,10,0.32178601488576203,9.752926613631853,0.0,0.0
0.066,0.6,9.0,10.0,True,False,False,337,10,0.3251543316208565,10.042630384925078,9.941945462093187,0.1190213400415403
0.066,0.6,9.0,10.0,True,False,False,359,10,0.3232156703580113,9.746246171775955,10.270793508470785,0.12313225146069566
0.066,0.6,9.0,10.0,False,True,False,221,10,0.3237951501459819,9.759676085321413,0.0,0.0
0.066,0.6,9.0,10.0,True,False,False,550,10,0.3202931233723893,9.756982836574222,15.971979422569216,0.19440246399969136
0.066,0.6,9.0,10.0,False,True,False,220,10,0.3181672618171553,9.492238903467566,0.0,0.0
0.066,0.6,9.0,10.0,True,False,False,224,10,0.3253439387689285,9.716922615415893,7.044314293547393,0.0827982115721011
0.066,0.6,9.0,10.0,False,True,False,226,10,0.3271776631659524,9.917785554635671,0.0,0.0
0.066,0.6,9.0,10.0,True,False,False,288,10,0.3207334443313471,9.688178015134543,8.760516034464986,0.10425235555835077
0.066,0.6,9.0,10.0,True,False,False,320,10,0.3258739380283216,9.939470823263237,9.460577816140221,0.11300378951086883
0.066,0.6,9.0,10.0,True,False,False,223,10,0.3263919479873408,9.98840860366772,6.980610615039792,0.08200185535230023
0.066,0.6,9.0,10.0,False,True,False,161,10,0.32203353099082416,9.710987826411419,0.0,0.0
0.066,0.6,9.0,10.0,False,True,False,188,10,0.32117005262749604,9.739525861612465,0.0,0.0
0.066,0.6,9.0,10.0,True,False,False,401,10,0.3218674803465755,9.596029635772593,12.052423965786216,0.1454043161526638
0.066,0.6,9.0,10.0,True,False,False,270,10,0.3281013340406991,10.132465841907372,8.079400063798014,0.09573776212227628
0.066,0.6,9.0,10.0,True,False,False,281,10,0.3272335827981431,9.703065420961089,8.501973460288973,0.10102032895229307
0.066,0.6,9.0,10.0,True,False,False,358,10,0.3227314926017944,9.865752118711331,10.683455741476209,0.12829091943974286
0.066,0.6,9.0,10.0,True,False,False,297,10,0.3213188934510572,9.914371135925846,9.000723744746516,0.10725517885850819
0.066,0.6,9.0,10.0,True,False,False,301,10,0.32450054952261986,9.79850903083718,9.363011548978912,0.11178411887319864
0.066,0.6,9.0,10.0,True,False,False,296,10,0.3224232222589031,9.870389798681739,9.019024895437777,0.10748396061629492
0.066,0.6,12.0,10.0,True,False,False,418,9,0.26859899419487687,8.552554634496477,12.705082716979447,0.15356316744155168
0.066,0.6,12.0,10.0,True,False,False,263,9,0.26642732190947044,8.564183520002645,8.081292412387596,0.09576141819463252
0.066,0.6,12.0,10.0,True,False,False,234,9,0.26920861145762276,8.613442404828904,7.366544296000184,0.0868263911027811
0.066,0.6,12.0,10.0,True,False,False,326,9,0.26682301799366165,8.634465692548957,9.7129363528676,0.1161585096246874
0.066,0.6,12.0,10.0,True,False,False,247,9,0.26626025528345093,8.259753782523257,7.374847526619185,0.0869301894038883
0.066,0.6,12.0,10.0,True,False,False,359,9,0.26709456671952453,8.345593107438626,10.891339206122273,0.13088965911551018
0.066,0.6,12.0,10.0,True,False,False,335,9,0.2699322571848876,8.410392722894523,9.800757388324943,0.11725635567720065
0.066,0.6,12.0,10.0,True,False,False,248,9,0.2632858594356338,8.40906121494952,7.682200475421174,0.09077239189375044
0.066,0.6,12.0,10.0,True,False,False,334,9,0.2659825310622122,8.48970771797122,10.360215456869517,0.12425011028925523
0.066,0.6,12.0,10.0,True,False,False,405,9,0.27076198017460285,8.525821303530142,12.454328505674763,0.15042850277380135
0.066,0.6,12.0,10.0,True,False,False,262,9,0.27228115120411966,8.670482272810528,7.717240587032042,0.09121042633588222
0.066,0.6,12.0,10.0,True,False,False,281,9,0.2661033229107113,8.484693912006348,8.50160799881538,0.10101576028443851
0.066,0.6,12.0,10.0,True,False,False,337,9,0.26985059639490455,8.598577232048894,9.96845438516837,0.11935272666096106
0.066,0.6,12.0,10.0,True,False,False,295,9,0.26971856295526314,8.684581426411153,8.776974837392064,0.10445810609657438
0.066,0.6,12.0,10.0,True,False,False,407,9,0.26927353354308253,8.635516122516094,12.346818895912861,0.14908453102121613
0.066,0.6,12.0,10.0,True,False,False,371,9,0.26432947832856796,8.51562258931645,11.24450213704059,0.13530452969860973
0.066,0.6,12.0,10.0,True,False,False,259,9,0.2700359891150758,8.528554807543829,8.117626049057773,0.0962156229768227
0.066,0.6,12.0,10.0,True,False,False,270,9,0.2693246367410228,8.63228507164118,8.3991816829381,0.09973533455120068
0.066,0.6,12.0,10.0,True,False,False,228,9,0.2685597641727508,8.374498295284116,7.00675121565683,0.08232863767840286
0.066,0.6,12.0,10.0,True,False,False,273,9,0.27059437832216116,8.423688758083973,8.18214744626541,0.09702220156010237
0.066,0.6,12.0,10.0,True,False,False,242,9,0.27125285472571337,8.59657554668288,7.038699478271953,0.0827280210468459
0.066,0.6,12.0,10.0,True,False,False,263,9,0.27308685387722725,8.593029130540032,8.448746314739548,0.10035493927591073
0.066,0.6,12.0,10.0,True,False,False,287,9,0.2643275857465836,8.461371681659504,8.302002156020537,0.0985204986076071
0.066,0.6,12.0,10.0,True,False,False,269,9,0.27079235227963333,8.381435643436248,8.089309400129597,0.09586163814491361
0.066,0.6,12.0,10.0,True,False,False,400,9,0.27066744587597746,8.51393434881935,12.082836198363697,0.14578449780516253
0.066,0.6,12.0,10.0,False,True,False,169,9,0.26943032426814884,8.583915670715774,0.0,0.0
0.066,0.6,12.0,10.0,True,False,False,286,9,0.27270365044588035,8.507628424297272,8.433132383419483,0.10015975042091212
0.066,0.6,12.0,10.0,True,False,False,291,9,0.27166179689796505,8.525525527038209,8.638119864240343,0.10272228772628511
0.066,0.6,12.0,10.0,True,False,False,301,9,0.2705020540042622,8.63753698071624,8.660063772271986,0.1029966072408945
0.066,0.6,12.0,10.0,True,False,False,307,9,0.2661959321219012,8.3894828857218,9.127939351641825,0.10884549426505996
0.066,0.6,12.0,10.0,True,False,False,375,9,0.26566599231860055,8.512640217405,11.158446619495477,0.13422875432390488
0.066,0.6,12.0,10.0,True,False,False,385,9,0.267112517046139,8.504615762711664,11.629638531620014,0.14011909853068066
0.066,0.6,12.0,10.0,True,False,False,283,9,0.2670183491931742,8.402195138875037,8.485334452111584,0.10081232563965728
0.066,0.6,12.0,10.0,True,False,False,374,9,0.2700706197506539,8.52219330582132,10.6444308240401,0.12780307114039122
0.066,0.6,12.0,10.0,True,False,False,409,9,0.27268128949278225,8.640713471272141,11.79914797704562,0.14223812685177045
0.066,0.6,12.0,10.0,True,False,False,237,9,0.26666856826944574,8.577843635591027,7.228173895223568,0.08509663040133901
0.066,0.6,12.0,10.0,True,False,False,192,9,0.2672674210496452,8.467868265555374,5.8392359086371455,0.06773359278841193
0.066,0.6,12.0,10.0,False,True,False,186,9,0.26522175795118463,8.399269076079182,0.0,0.0
0.066,0.6,12.0,10.0,True,False,False,326,9,0.2706877811642894,8.547936470647526,9.78798642492885,0.11709670653727504
0.066,0.6,12.0,10.0,True,False,False,221,9,0.2638458536583053,8.56084172001082,6.873783279708881,0.08066641271383491
0.066,0.6,12.0,10.0,True,False,False,294,9,0.27250246760678115,8.540908005887179,9.272042398106343,0.11064691849020927
0.066,0.6,12.0,10.0,True,False,False,342,9,0.2674693261042423,8.579264150556371,10.15810991812022,0.12172360003104017
0.066,0.6,12.0,10.0,True,False,False,285,9,0.262348546252627,8.363155469703724,8.326209835573733,0.09882311758636124
0.066,0.6,12.0,10.0,True,False,False,208,9,0.2691209138157855,8.684115363643572,6.481857656035788,0.07576697200973742
0.066,0.6,12.0,10.0,True,False,False,327,9,0.26701041302717066,8.543421484859683,9.586071924927321,0.1145725845062527
0.066,0.6,12.0,10.0,True,False,False,271,9,0.27344998508183127,8.596556730066817,8.325474991114978,0.09881393124867359
0.066,0.6,12.0,10.0,False,True,False,144,9,0.2711090557984435,8.39549078299592,0.0,0.0
0.066,0.6,12.0,10.0,True,False,False,237,9,0.27566645939017004,8.502544819068538,6.77558285767541,0.07943881465613077
0.066,0.6,12.0,10.0,True,False,False,207,9,0.268343608876266,8.53910763774094,6.157686758012646,0.07171452947227429
0.066,0.6,12.0,10.0,True,False,False,273,9,0.27041472292170887,8.454388715237048,8.447175998496832,0.10033530882457013
0.066,0.7,4.0,10.0,True,False,False,241,12,0.3229235810025191,9.66026259614913,7.834234856978218,0.09267296525142718
0.066,0.7,4.0,10.0,True,False,False,323,12,0.3177118697111635,9.729235926190942,10.176345897299617,0.12195156697275841
0.066,0.7,4.0,10.0,True,False,False,457,12,0.3197411058554499,9.726895842299266,13.929996456170688,0.16887574688430246
0.066,0.7,4.0,10.0,True,False,False,333,12,0.3195191939137085,9.783853039427841,10.015173206754787,0.11993675605171494
0.066,0.7,4.0,10.0,True,False,False,285,12,0.3217624107465985,9.717478921371159,8.830564127578432,0.1051280228314341
0.066,0.7,4.0,10.0,True,False,False,301,12,0.3157106302011608,9.500862550270904,9.17226823559574,0.10939964725675319
0.066,0.7,4.0,10.0,True,False,False,230,12,0.31675496445951173,9.565776049527317,7.109363992755936,0.08361139421081817
0.066,0.7,4.0,10.0,True,False,False,256,12,0.3161333145156823,9.67343574476008,7.50416923924939,0.08854683311637529
0.066,0.7,4.0,10.0,True,False,False,203,11,0.15831298321892454,5.978084541615604,5.808425676438366,0.06734843573473066
0.066,0.7,4.0,10.0,True,False,False,268,12,0.31545734241580736,9.706227806707924,8.007354701383703,0.09483712698882178
0.066,0.7,4.0,10.0,True,False,False,349,12,0.32030790682988725,9.732954601651423,526.8179125931099,6.57997547708631
0.066,0.7,4.0,10.0,True,False,False,342,12,0.3235967138163546,9.797321597122737,10.08528835476193,0.12081326164415451
0.066,0.7,4.0,10.0,True,False,False,245,12,0.31960394485314025,9.523503703973477,7.310466152330247,0.08612536143693374
0.066,0.7,4.0,10.0,True,False,False,249,11,0.16097898302561378,6.245859573901994,7.30304448278554,0.08603258351834983
0.066,0.7,4.0,10.0,True,False,False,373,12,0.315282592348738,9.742974964508868,10.967832279525826,0.13184589492691554
0.066,0.7,4.0,10.0,True,False,False,258,12,0.3134541050673757,9.634293027234193,7.618452860112019,0.08997548629663352
0.066,0.7,4.0,10.0,True,False,False,273,12,0.31721605517840457,9.695824985305658,8.58090147419673,0.10200700370064245
0.066,0.7,4.0,10.0,True,False,False,330,12,0.31588502519633976,9.538626348961575,9.725862912269248,0.11632010390707608
0.066,0.7,4.0,10.0,True,False,False,435,12,0.32283894023430104,9.805229423451971,13.105081968953959,0.15856353609569965
0.066,0.7,4.0,10.0,True,False,False,340,12,0.32104014685376914,9.789268360875365,10.199049504450443,0.12223538356320458
0.066,0.7,4.0,10.0,True,False,False,253,11,0.15952610134213382,6.040795606942829,7.732231693618698,0.09139782925130846
0.066,0.7,4.0,10.0,True,False,False,283,12,0.32003166802849903,9.635972329094058,8.491701307278849,0.10089191733430222
0.066,0.7,4.0,10.0,True,False,False,275,12,0.31358368449339963,9.607201631395792,8.472231077305029,0.10064852099066238
0.066,0.7,4.0,10.0,True,False,False,240,11,0.16033394374434118,5.984877887847395,7.460011086843434,0.0879948143520836
0.066,0.7,4.0,10.0,True,False,False,216,11,0.15958686621977378,5.995911497353382,6.758585642734234,0.07922633337695331
0.066,0.7,4.0,10.0,False,True,False,180,12,0.322248252255868,9.6938032435516,0.0,0.0
0.066,0.7,4.0,10.0,True,False,False,351,12,0.31881479115902744,9.579497516012612,10.056178776634603,0.12044936442284145
0.066,0.7,4.0,10.0,True,False,False,432,12,0.3192634190159746,9.684096233508736,12.925687779087642,0.15632093921396684
0.066,0.7,4.0,10.0,True,False,False,342,12,0.3177224015758315,9.839583088495685,10.006824273872777,0.11983238649337635
0.066,0.7,4.0,10.0,True,False,False,349,12,0.31903660089832186,9.744587671182476,10.5962105369581,0.12720027190878955
0.066,0.7,4.0,10.0,False,True,False,197,12,0.3192013731997472,9.626080023349864,0.0,0.0
0.066,0.7,4.0,10.0,True,False,False,322,12,0.3211779342127696,9.63578485409136,10.80534953634031,0.12981350832962796
0.066,0.7,4.0,10.0,True,False,False,339,12,0.32009145926040256,9.755887480021203,10.142519216248779,0.12152870153454776
0.066,0.7,4.0,10.0,True,False,False,328,12,0.31825531053685824,9.722540770584786,9.435069792666145,0.1126849150703598
0.066,0.7,4.0,10.0,True,False,False,310,11,0.1583078878636936,5.838376105782404,9.495511938288143,0.11344049893608028
0.066,0.7,4.0,10.0,True,False,False,336,12,0.31979709051765176,9.735094743004119,10.048089479357383,0.12034824058786789
0.066,0.7,4.0,10.0,True,False,False,254,12,0.3178223605959763,9.657210657948669,7.565384966551901,0.08931208746447894
0.066,0.7,4.0,10.0,True,False,False,247,12,0.31469377436032997,9.539656592694351,7.283306511701501,0.08578584023410717
0.066,0.7,4.0,10.0,True,False,False,277,12,0.3124841536961187,9.593722667451809,8.593199800256816,0.10216074438369456
0.066,0.7,4.0,10.0,True,False,False,433,12,0.31910470832161253,9.790845941496743,12.963503544745546,0.15679367210042436
0.066,0.7,4.0,10.0,True,False,False,252,12,0.31676170144743004,9.720171502522538,7.911489468100403,0.09363872093198077
0.066,0.7,4.0,10.0,True,False,False,240,12,0.32502755976948444,9.800570046211403,7.3523946985748125,0.08664950785272474
0.066,0.7,4.0,10.0,False,True,False,195,11,0.1555932730869142,6.030139446542689,0.0,0.0
0.066,0.7,4.0,10.0,True,False,False,334,12,0.32175772235688577,9.638863349504721,9.8624894532782,0.11802806473538589
0.066,0.7,4.0,10.0,True,False,False,288,12,0.31492357376540814,9.665770048025681,8.699490618113265,0.10348948016568194
0.066,0.7,4.0,10.0,True,False,False,302,12,0.317886727817443,9.621425026231542,9.325588075569284,0.11131629013620814
0.066,0.7,4.0,10.0,True,False,False,242,12,0.3174169845258022,9.468948790340662,7.480109271964158,0.08824606059654663
0.066,0.7,4.0,10.0,True,False,False,223,12,0.31664480010426976,9.463818084111523,1209.7603837915672,21.66682244731181
0.066,0.7,4.0,10.0,True,False,False,250,12,0.3173738293674128,9.564863587857522,7.469389282473031,0.08811205067689835
0.066,0.7,4.0,10.0,True,False,False,376,12,0.3235273694216072,9.665047357734027,11.014568111978248,0.13243013699847422
0.066,0.7,9.0,10.0,False,True,False,248,10,0.3231919183986427,9.72055525493428,0.0,0.0
0.066,0.7,9.0,10.0,True,False,False,273,10,0.3199090258490605,9.660411173080867,8.544836039358147,0.1015561516971342
0.066,0.7,9.0,10.0,False,True,False,158,9,0.16020416265012988,5.9076694274010055,0.0,0.0
0.066,0.7,9.0,10.0,True,False,False,284,10,0.3177431883191675,9.755576570150625,8.558612607200587,0.10172837178969243
0.066,0.7,9.0,10.0,True,False,False,380,10,0.31710442593299804,9.755726834468803,11.205028296364043,0.1348110692907429
0.066,0.7,9.0,10.0,True,False,False,444,10,0.3191314166280561,9.682786969697165,13.359950910392666,0.16174963877752124
0.066,0.7,9.0,10.0,True,False,False,266,10,0.3199737135721192,9.76540523645224,8.348770235388452,0.09910514371704782
0.066,0.7,9.0,10.0,True,False,False,274,10,0.3261824604299249,9.744881027782617,8.749062150756824,0.10410917109186413
0.066,0.7,9.0,10.0,True,False,False,207,10,0.32031012201253467,9.604815528533502,6.793333293645837,0.07966071191519246
0.066,0.7,9.0,10.0,True,False,False,282,10,0.3227011664296284,9.568040437398095,8.163745320768278,0.09679215743948465
0.066,0.7,9.0,10.0,True,False,False,429,10,0.32214644351421634,9.892329599790845,13.168519087483052,0.15935656021632807
0.066,0.7,9.0,10.0,False,True,False,320,10,0.3187601136131223,9.754748055583258,0.0,0.0
0.066,0.7,9.0,10.0,True,False,False,411,10,0.3196364062112718,9.675753397201937,11.857738861288698,0.14297056835677585
0.066,0.7,9.0,10.0,True,False,False,339,10,0.3143837352753502,9.62581977463774,10.49835094635869,0.12597693440348412
0.066,0.7,9.0,10.0,True,False,False,346,10,0.3201283189400999,9.776040942843597,10.369807477003187,0.12437001960616656
0.066,0.7,9.0,10.0,True,False,False,432,10,0.3197104563737699,9.660077246828312,12.614750652120886,0.15243393118392717
0.066,0.7,9.0,10.0,True,False,False,348,10,0.3257295819557069,9.786920993665902,10.452826404926668,0.12540783473130515
0.066,0.7,9.0,10.0,True,False,False,346,10,0.319498795405757,9.791792632201915,10.60533534273316,0.12731434057225693
0.066,0.7,9.0,10.0,False,True,False,198,10,0.3156371862217668,9.465116901202247,0.0,0.0
0.066,0.7,9.0,10.0,True,False,False,360,10,0.3176885115129222,9.695738744918245,10.925286421204568,0.13131403148545412
0.066,0.7,9.0,10.0,True,False,False,259,10,0.31823855816891894,9.797609329502926,8.050271441029777,0.09537362673868066
0.066,0.7,9.0,10.0,True,False,False,243,10,0.31790954637228425,9.605527317676929,7.519149591675872,0.08873410167077991
0.066,0.7,9.0,10.0,False,True,False,143,9,0.15760410612729292,6.058709267174639,0.0,0.0
0.066,0.7,9.0,10.0,True,False,False,386,10,0.31877104695669656,9.723846412406111,11.912347516599471,0.1436532281994225
0.066,0.7,9.0,10.0,True,False,False,226,10,0.3211132318002731,9.725710906082746,6.821158308533944,0.08000855084493871
0.066,0.7,9.0,10.0,True,False,False,331,10,0.31815364922631006,9.650828080413175,16.450847138835233,0.20038229982827854
0.066,0.7,9.0,10.0,False,True,False,172,10,0.2540544085609239,9.334989199024891,0.0,0.0
0.066,0.7,9.0,10.0,True,False,False,331,10,0.3231599217477866,9.825409914206535,9.172529870556865,0.10940291788262488
0.066,0.7,9.0,10.0,True,False,False,417,10,0.3168220256358963,9.637717797153366,12.289568152970222,0.14836884253972626
0.066,0.7,9.0,10.0,True,False,False,287,10,0.31619428299897445,9.75399821723246,8.832848575635627,0.10515658063388637
0.066,0.7,9.0,10.0,False,True,False,227,10,0.32545687721582617,9.679750957086627,0.0,0.0
0.066,0.7,9.0,10.0,True,False,False,222,10,0.3139872621994582,9.585573767054095,6.625659096168138,0.07756462592798863
0.066,0.7,9.0,10.0,True,False,False,418,10,0.3174399075401535,9.753012247431773,12.661659217757515,0.15302033253514907
0.066,0.7,9.0,10.0,True,False,False,335,10,0.3196393014817966,9.643267473028295,10.6762187565233,0.1282004501049843
0.066,0.7,9.0,10.0,True,False,False,202,9,0.15838890094422622,5.897283372930534,6.044860035990993,0.07030408875262296
0.066,0.7,9.0,10.0,True,False,False,226,10,0.32632166984643907,9.704206456312665,6.773308415874547,0.07941038198513158
0.066,0.7,9.0,10.0,False,True,False,216,10,0.320204767299696,9.718485136643562,0.0,0.0
0.066,0.7,9.0,10.0,True,False,False,380,10,0.31710442593299804,9.755726834468803,11.205028296364043,0.1348110692907429
0.066,0.7,9.0,10.0,False,True,False,302,10,0.3215959989423792,9.646577245810406,0.0,0.0
0.066,0.7,9.0,10.0,True,False,False,352,10,0.3177853703874162,9.647683393747029,10.624111350329034,0.1275490584208417
0.066,0.7,9.0,10.0,True,False,False,347,10,0.31836191890044147,9.818255977455633,10.47638003659667,0.12570227736554723
0.066,0.7,9.0,10.0,True,False,False,280,10,0.31834656122401467,9.746073133260145,8.956723407994868,0.10670513304841167
0.066,0.7,9.0,10.0,False,True,False,212,10,0.3191379719556304,9.741403488002414,0.0,0.0
0.066,0.7,9.0,10.0,True,False,False,280,10,0.3220292620493052,9.633503255914357,8.13772516810102,0.09646688102656867
0.066,0.7,9.0,10.0,False,True,False,204,10,0.3158558355190338,9.689612377702897,0.0,0.0
0.066,0.7,9.0,10.0,False,True,False,99,9,0.16237334471479165,6.012666260305772,0.0,0.0
0.066,0.7,9.0,10.0,True,False,False,273,10,0.31417142697236217,9.53291867460079,1514.152750718476,30.277823272855187
0.066,0.7,9.0,10.0,False,True,False,215,10,0.3221962642799617,9.632535685934162,0.0,0.0
0.066,0.7,9.0,10.0,True,False,False,369,10,0.32648932984879137,9.830560567021896,10.643033845417667,0.12778560742490946
0.066,0.7,9.0,10.0,True,False,False,272,10,0.3155927276621617,9.798201896380174,8.630711764725127,0.10262967954929991
0.066,0.7,12.0,10.0,True,False,False,233,9,0.26560306031450914,8.579352466971208,7.084123464313718,0.08329586380777147
0.066,0.7,12.0,10.0,True,False,False,314,9,0.2700707061118426,8.443737545673862,9.500845874724444,0.11350717832706425
0.066,0.7,12.0,10.0,True,False,False,300,9,0.27178401539003955,8.681642429431914,9.077988817681762,0.10822106534990746
0.066,0.7,12.0,10.0,True,False,False,277,9,0.26542311455758966,8.578953589206169,8.418183540035438,0.09997287578621875
0.066,0.7,12.0,10.0,True,False,False,333,9,0.2679861009024357,8.498714288862685,10.094452226352304,0.12092781870078773
0.066,0.7,12.0,10.0,True,False,False,269,9,0.2707859209401991,8.502696620177073,8.030034737219452,0.09512064881206642
0.066,0.7,12.0,10.0,True,False,False,228,9,0.27190423136719716,8.71755544678193,6.710797082511499,0.07862893121892031
0.066,0.7,12.0,10.0,False,True,False,254,9,0.27145355495861273,8.607623319177867,0.0,0.0
0.066,0.7,12.0,10.0,True,False,False,284,9,0.2692833650476719,8.502255357190439,8.503768622318397,0.101042770220881
0.066,0.7,12.0,10.0,False,True,False,250,9,0.27099737768336235,8.675098337089471,0.0,0.0
0.066,0.7,12.0,10.0,True,False,False,204,9,0.2652412102897093,8.539628419467153,6.352857022913822,0.07415434214430668
0.066,0.7,12.0,10.0,True,False,False,429,9,0.2705579651780684,8.439604053489067,12.706895882316068,0.15358583369031029
0.066,0.7,12.0,10.0,True,False,False,223,9,0.27008292738676554,8.464912356959958,6.878744508744282,0.0807284328042643
0.066,0.7,12.0,10.0,True,False,False,344,9,0.26964558246290515,8.636568823621957,10.287095973470763,0.12333604765768709
0.066,0.7,12.0,10.0,False,True,False,240,9,0.2699275460455302,8.467190850801575,0.0,0.0
0.066,0.7,12.0,10.0,True,False,False,357,9,0.2671070776244121,8.604914487814877,10.400758608842079,0.12475693808281915
0.066,0.7,12.0,10.0,True,False,False,244,9,0.27296499612798364,8.658839443034223,7.454661409080794,0.08792793839901672
0.066,0.7,12.0,10.0,True,False,False,380,9,0.2654064615071557,8.393587615201174,11.732119755531834,0.14140021071294198
0.066,0.7,12.0,10.0,True,False,False,368,9,0.2687861398518274,8.671017847785146,11.403007939974591,0.13728600199043348
0.066,0.7,12.0,10.0,True,False,False,290,9,0.26574727178384977,8.459808032983839,8.558633727012388,0.1017286358962898
0.066,0.7,12.0,10.0,True,False,False,334,9,0.26822217818432575,8.519441373286908,9.388674569129465,0.11210493090561613
0.066,0.7,12.0,10.0,True,False,False,364,9,0.2684067246628511,8.613384594004145,11.08945347318238,0.13336627473864018
0.066,0.7,12.0,10.0,False,True,False,207,9,0.26982790657386885,8.443274586314718,0.0,0.0
0.066,0.7,12.0,10.0,True,False,False,339,9,0.265605666709246,8.579513591007963,10.050165761343866,0.1203741961057907
0.066,0.7,12.0,10.0,True,False,False,331,9,0.2701253817070522,8.503711110415301,10.261060009165174,0.12301057345909683
0.066,0.7,12.0,10.0,True,False,False,417,9,0.26582390996729727,8.61663737749549,12.012634502806199,0.1449069102891935
0.066,0.7,12.0,10.0,True,False,False,248,9,0.26617538516220157,8.448564371513562,8.038448147591264,0.09522582439095686
0.066,0.7,12.0,10.0,True,False,False,361,9,0.2663761922482583,8.54686524635758,10.397196214963959,0.12471240476972897
0.066,0.7,12.0,10.0,True,False,False,321,9,0.2642955745950804,8.417799899888607,8.765103683679161,0.10430970546421177
0.066,0.7,12.0,10.0,True,False,False,252,9,0.26863501852455757,8.45675330370978,7.1653655332251365,0.08431146644809251
0.066,0.7,12.0,10.0,True,False,False,292,9,0.2645081748867197,8.595070350012822,8.68829481321655,0.10334952193061513
0.066,0.7,12.0,10.0,True,False,False,284,9,0.2752074723422399,8.691352915453518,8.879677565029127,0.10574198725425152
0.066,0.7,12.0,10.0,True,False,False,261,9,0.2686581335157349,8.60202489824229,8.016740454967668,0.09495445775129892
0.066,0.7,12.0,10.0,True,False,False,337,9,0.2694049530581941,8.668654289857276,10.339251839594365,0.12398804528170268
0.066,0.7,12.0,10.0,True,False,False,283,9,0.2725649764194815,8.632076330470811,8.289675821168496,0.09836640784053016
0.066,0.7,12.0,10.0,True,False,False,429,9,0.26971462057128387,8.554999048861044,12.642828313144332,0.15278492848294473
0.066,0.7,12.0,10.0,True,False,False,282,9,0.2716303033783375,8.5728325886621,8.54721830610758,0.10158593228842996
0.066,0.7,12.0,10.0,True,False,False,324,9,0.26904536880553226,8.555348688518892,9.934944679848119,0.11893382353013057
0.066,0.7,12.0,10.0,True,False,False,380,9,0.2723137091129191,8.713100610873255,11.116968146776689,0.1337102341909424
0.066,0.7,12.0,10.0,True,False,False,408,9,0.2676544441241855,8.406530837163631,12.202159909614144,0.1472761569206754
