phi,shock_magnitude,wb_repro_floor,wb_repro_threshold,shock_step,reproduction_rate,alpha,seed,survived,collapsed,extinct,final_population,final_ai_generation,final_avg_U_sys,final_avg_L_t,final_avg_well_being,pre_shock_avg_well_being,post_shock_avg_well_being,recovery_avg_well_being_step_150,recovery_avg_well_being_step_200,shock_deaths,total_births_post_shock,total_deaths_post_shock
1.0,0.4,0.0,0.5,100,0.066,1.0,2,True,False,False,193,10,0.9936909007506621,0.07159699527426527,0.8140079913300386,0.8113834728412848,0.420617683974859,0.802353282054163,0.8053189306467139,20,1587,1625
1.0,0.4,0.0,0.5,100,0.066,1.0,1,True,False,False,277,10,1.2056916009538756,0.09809908652868746,0.8093873549347677,0.8026120358899839,0.4028734910546324,0.801061329755543,0.799039379968413,27,2413,2454
1.0,0.4,0.0,0.5,100,0.066,1.0,7,True,False,False,180,10,0.9351129578580141,0.0642741990424612,0.8176625419529682,0.8269003476816249,0.43209602786109924,0.8317110485303001,0.7817735725931784,16,1521,1533
1.0,0.4,0.0,0.5,100,0.066,1.0,5,False,True,False,120,10,0.0,0.0,0.8233149355784424,0.7992578870790114,0.4083343395814831,0.7763877509101013,0.8142547313155353,24,1620,1779
1.0,0.4,0.0,0.5,100,0.066,1.0,4,True,False,False,390,10,1.545964766183106,0.1406364482958654,0.8026228203731204,0.8064703748279535,0.40521447258452314,0.8096330980471921,0.8232770998006651,28,2752,2696
1.0,0.4,0.0,0.5,100,0.066,1.0,6,False,True,False,204,10,0.0,0.0,0.7998522291723608,0.8160323333861225,0.4156442330694248,0.8016344437890643,0.8131444070600089,27,1632,1752
1.0,0.4,0.0,0.5,100,0.066,1.0,8,True,False,False,247,10,1.1196600097637242,0.08734432458388412,0.8184367675281147,0.8162367050623938,0.4161620572772685,0.8001927628344566,0.7995074891583275,26,2039,2089
1.0,0.4,0.0,0.5,100,0.066,1.0,10,False,True,False,156,10,0.0,0.0,0.8073001280509617,0.8127230834067826,0.41679803186363346,0.8351843451443534,0.8077140496641125,22,1312,1408
1.0,0.4,0.0,0.5,100,0.066,1.0,9,True,False,False,246,10,1.1089750782420804,0.08600860694891196,0.8092508097774495,0.8267047176272808,0.42239241010892753,0.8076492117246344,0.8082558035960217,20,2017,2003
1.0,0.4,0.0,0.5,100,0.066,1.0,11,False,True,False,215,10,0.0,0.0,0.8074599316978306,0.8013214523389088,0.4052183931173968,0.8104844094569866,0.7985957427217807,30,1870,2000
1.0,0.4,0.0,0.5,100,0.066,1.0,13,False,True,False,216,10,0.0,0.0,0.8131251979599694,0.8010235227955089,0.3984457157760254,0.7974361438386349,0.8043152035713756,27,2071,2172
1.0,0.4,0.0,0.5,100,0.066,1.0,12,True,False,False,309,10,1.2938849444827603,0.10912408816692287,0.8045464845450917,0.7947445179271605,0.3892730848969188,0.812368554800185,0.8102014566418926,20,1908,1833
