alpha,successor_capability,phi,reproduction_rate,survived,collapsed,extinct,final_population,final_ai_generation,runaway_term_mean,runaway_term_max,final_avg_U_sys,final_avg_L_t
0.5666666666666667,2.5,10.0,0.09,True,False,False,2892,6,0.08374570312865691,0.24791872899800893,3524.7063082571995,44.05362015048835
0.5666666666666667,2.5,10.0,0.09,True,False,False,2913,6,0.08839773879940843,0.28574282070617385,3550.6998096373404,44.378539311611895
0.5666666666666667,2.5,10.0,0.09,True,False,False,2790,6,0.09068150279267609,0.27091705547931877,3521.8456059786013,44.01786132999345
0.5666666666666667,2.5,10.0,0.09,True,False,False,2863,6,0.09156338600823132,0.26085109804930395,3488.3142508911833,43.5987188800876
0.5666666666666667,2.5,10.0,0.09,True,False,False,2882,6,0.08778387817380624,0.25974472383614455,3495.4708705217045,43.68817673910854
0.5666666666666667,2.5,10.0,0.09,True,False,False,2920,6,0.0831279683079151,0.24860228274574525,3564.2329629126843,44.547703936587176
0.5666666666666667,2.5,10.0,0.09,True,False,False,2905,6,0.08945023187043312,0.267028561425114,3543.2709264365476,44.285678161113594
0.5666666666666667,2.5,10.0,0.09,True,False,False,2827,6,0.08748555055707524,0.26423548697336563,3544.007335112142,44.294883282145086
0.5666666666666667,2.5,10.0,0.09,True,False,False,3054,6,0.08585856567610599,0.25585525015003974,3485.554115958055,43.56421715314365
0.5666666666666667,2.5,10.0,0.09,True,False,False,2835,6,0.09132790218416634,0.2594649098893722,3516.9355863522696,43.95648601185705
0.5666666666666667,2.5,10.0,0.09,True,False,False,2857,6,0.08401064594628087,0.24954324679704243,3541.8687017416946,44.26815033791393
0.5666666666666667,2.5,10.0,0.09,True,False,False,2923,6,0.08570567787607809,0.23059712429277934,3503.3706557299456,43.786924168622804
0.5666666666666667,2.5,10.0,0.09,True,False,False,2973,6,0.08748820207251529,0.2735087494158073,3517.5223755466695,43.96382088039823
0.5666666666666667,2.5,10.0,0.09,True,False,False,2768,6,0.0918831353437619,0.268422884542604,3555.7157397429073,44.441238521504054
0.5666666666666667,2.5,10.0,0.09,True,False,False,2849,6,0.0875361242972829,0.27725290762139365,3503.198592579327,43.78477337972626
0.5666666666666667,2.5,10.0,0.09,True,False,False,2819,6,0.08381292151983001,0.261084125770529,3496.325495222907,43.69885956012257
0.5666666666666667,2.5,10.0,0.09,True,False,False,2723,6,0.09049563106622127,0.24763388675285491,3489.8776394099295,43.61826126430363
0.5666666666666667,2.5,10.0,0.09,True,False,False,2739,6,0.08651627486723783,0.2175096635951541,3513.5908777851596,43.91467710579263
0.5666666666666667,2.5,10.0,0.09,True,False,False,2910,6,0.08844952008245163,0.23766713631826297,3509.5141330829197,43.863717734461574
0.5666666666666667,2.5,10.0,0.09,True,False,False,2922,6,0.08842357416857131,0.2853787646334838,3491.4743794222277,43.638220539830925
0.5666666666666667,2.5,10.0,0.09,True,False,False,2885,6,0.09089192045779797,0.269312758931574,3522.8218155896875,44.03006396267206
0.5666666666666667,2.5,10.0,0.09,True,False,False,2877,6,0.08791784418891181,0.26804027625686566,3526.9785391382698,44.082023071255236
0.5666666666666667,2.5,10.0,0.09,True,False,False,2699,6,0.08808346049938164,0.26246814242954764,3506.62131602194,43.82755747656704
0.5666666666666667,2.5,10.0,0.09,True,False,False,2976,6,0.09230606469529776,0.24840124805297248,3509.798875381422,43.86727701191876
0.5666666666666667,2.5,10.0,0.09,True,False,False,2754,6,0.08748097618390109,0.24727149491242417,3523.705528649533,44.04111039106142
0.5666666666666667,2.5,10.0,0.09,True,False,False,2914,6,0.0887928033552272,0.25654420010201706,3537.9483859532475,44.2191463256325
0.5666666666666667,2.5,10.0,0.09,True,False,False,2660,6,0.08719711548353251,0.25698246430753,3546.0059899790185,44.31986650011219
0.5666666666666667,2.5,10.0,0.09,True,False,False,2854,6,0.09461280514182611,0.25277674702250996,3501.4737157626573,43.763212391584844
0.5666666666666667,2.5,10.0,0.09,True,False,False,2658,6,0.08606740550286397,0.22008483632494436,3542.365628391457,44.27436192418239
0.5666666666666667,2.5,10.0,0.09,True,False,False,2894,6,0.0867461524892789,0.24137689341218183,3521.097757240476,44.00851320607312
0.5666666666666667,2.5,10.0,0.09,True,False,False,2964,6,0.09460253005997833,0.2561954589067501,3530.1659769827274,44.12186609111954
0.5666666666666667,2.5,10.0,0.09,True,False,False,2950,6,0.08728181937383138,0.27680109089066707,3508.049791671655,43.84541344326758
0.5666666666666667,2.5,10.0,0.09,True,False,False,2828,6,0.0894787676130478,0.28602521566058847,3495.797894604195,43.6922645400204
0.5666666666666667,2.5,10.0,0.09,True,False,False,2950,6,0.0835172893489046,0.24376391982700962,3520.1941220233375,43.99721775365266
0.5666666666666667,2.5,10.0,0.09,True,False,False,2780,6,0.08995486298105364,0.2599850629028426,3549.966307416861,44.369370527669986
0.5666666666666667,2.5,10.0,0.09,True,False,False,2848,6,0.08442137593520112,0.22697918233144798,3510.39635325892,43.87474549897745
0.5666666666666667,2.5,10.0,0.09,True,False,False,2643,6,0.08953453699695285,0.25286336815297417,3488.506434078987,43.60112117738534
0.5666666666666667,2.5,10.0,0.09,True,False,False,2845,6,0.08653028156768651,0.25184829398004993,3480.420449228664,43.5000462398743
0.5666666666666667,2.5,10.0,0.09,True,False,False,2975,6,0.08728054145908994,0.2580381211923546,3538.092387447032,44.22094634843452
0.5666666666666667,2.5,10.0,0.09,True,False,False,2843,6,0.08614566918319097,0.26604187964182713,3483.4090106326644,43.537403306211175
0.5666666666666667,2.5,10.0,0.09,True,False,False,2751,6,0.09349935699778043,0.23620502871477944,3518.149916493892,43.97166515762253
0.5666666666666667,2.5,10.0,0.09,True,False,False,2845,6,0.0857450444946719,0.24710913003842583,3532.7252676947746,44.15385726310674
0.5666666666666667,2.5,10.0,0.09,True,False,False,2860,6,0.08700429010383189,0.25420167458053666,3507.485324104221,43.83835758848515
0.5666666666666667,2.5,10.0,0.09,True,False,False,2857,6,0.08908836239276337,0.26147255573553774,3538.4832274811124,44.22583185376506
0.5666666666666667,2.5,10.0,0.09,True,False,False,2853,6,0.08631479153380454,0.2757425051087752,3519.080890212287,43.98330234058161
0.5666666666666667,2.5,10.0,0.09,True,False,False,2868,6,0.08740392333459876,0.26912094323375735,3528.192618447246,44.09719908351777
0.5666666666666667,2.5,10.0,0.09,True,False,False,2954,6,0.08900716425001133,0.23750000504967828,3467.2007305156744,43.3347995542142
0.5666666666666667,2.5,10.0,0.09,True,False,False,2845,6,0.08557277436640552,0.2730793131715701,3543.076715596753,44.283250520985355
0.5666666666666667,2.5,10.0,0.09,True,False,False,2749,6,0.09279658368047898,0.27473067174059773,3536.914680844886,44.20622499926518
0.5666666666666667,2.5,10.0,0.09,True,False,False,2903,6,0.08549038235285311,0.22645741221864246,3537.8047365292164,44.21735070921048
0.5666666666666667,4.0,10.0,0.09,True,False,False,2893,5,0.18618539992396133,0.3105756941474318,3511.2792515602036,43.885780112657116
0.5666666666666667,4.0,10.0,0.09,True,False,False,2926,5,0.18538536736496128,0.3157808188262292,3573.0036611984265,44.65733614512065
0.5666666666666667,4.0,10.0,0.09,True,False,False,3001,5,0.18896966058950987,0.3003023161318521,3555.2883134757044,44.43589403613741
0.5666666666666667,4.0,10.0,0.09,True,False,False,3000,5,0.1889484035637335,0.32516709074265093,3522.4046756503158,44.02484807679302
0.5666666666666667,4.0,10.0,0.09,True,False,False,2860,5,0.19062201805839304,0.3204967881577314,3532.9699016508443,44.156913563613706
0.5666666666666667,4.0,10.0,0.09,True,False,False,2984,5,0.18561596656502038,0.32155640809916286,3567.6849695857636,44.590852418372386
0.5666666666666667,4.0,10.0,0.09,True,False,False,2981,5,0.18318844728643127,0.321136197751539,3583.235074095487,44.78522895611427
0.5666666666666667,4.0,10.0,0.09,True,False,False,2817,5,0.18984391344402377,0.3290139111868491,3527.862314533579,44.09306864775234
0.5666666666666667,4.0,10.0,0.09,True,False,False,2893,5,0.18677118881832533,0.3163313062350279,3564.168728514154,44.54689935998145
0.5666666666666667,4.0,10.0,0.09,True,False,False,2933,5,0.19109536616178896,0.30937971882528137,3549.2700794026628,44.3606660242073
0.5666666666666667,4.0,10.0,0.09,True,False,False,2725,5,0.19380909858094816,0.3266302523140987,3493.6948078238106,43.66597431338051
0.5666666666666667,4.0,10.0,0.09,True,False,False,2854,5,0.19233800157700368,0.3301356212509434,3490.7312138390503,43.62892933586464
0.5666666666666667,4.0,10.0,0.09,True,False,False,2963,5,0.18332888172882156,0.316575732458821,3552.302505606076,44.39857139809252
0.5666666666666667,4.0,10.0,0.09,True,False,False,2753,5,0.18492755703177605,0.2991239397907237,3554.1529446262807,44.42170191233326
0.5666666666666667,4.0,10.0,0.09,True,False,False,2921,5,0.18739134912074065,0.3129287541150598,3529.6206442273433,44.115047793647726
0.5666666666666667,4.0,10.0,0.09,True,False,False,3002,5,0.18349703833350678,0.32204625030546774,3511.8579418236536,43.89301375048652
0.5666666666666667,4.0,10.0,0.09,True,False,False,2737,5,0.19142833820589825,0.31661777014325554,3531.8182081495834,44.142517374570225
0.5666666666666667,4.0,10.0,0.09,True,False,False,2774,5,0.18927045185908656,0.32228087440389497,3602.015786564423,45.01998814135724
0.5666666666666667,4.0,10.0,0.09,True,False,False,2909,5,0.18903350306853423,0.33004070379449835,3563.6331023696343,44.54020401909509
0.5666666666666667,4.0,10.0,0.09,True,False,False,2677,5,0.18740529617319787,0.3024079726533655,3548.321491507924,44.34880866086826
0.5666666666666667,4.0,10.0,0.09,True,False,False,2824,5,0.19085905716726345,0.3191628198683687,3515.6057442522506,43.93986133418948
0.5666666666666667,4.0,10.0,0.09,True,False,False,2853,5,0.18681301263087102,0.31263893680842636,3552.4315896926396,44.40018494810359
0.5666666666666667,4.0,10.0,0.09,True,False,False,2786,5,0.18590043316746285,0.3224476859574321,3542.7411605849134,44.279054440226595
0.5666666666666667,4.0,10.0,0.09,True,False,False,2855,5,0.18822598471838972,0.3402981650871051,3529.4155981590666,44.112484716162754
0.5666666666666667,4.0,10.0,0.09,True,False,False,3006,5,0.18863782975036056,0.32078986862239645,3552.4943077037797,44.40096892137757
0.5666666666666667,4.0,10.0,0.09,True,False,False,2742,5,0.18633210033896885,0.3129209343513517,3559.7827615790657,44.4920747032971
0.5666666666666667,4.0,10.0,0.09,True,False,False,2885,5,0.1888520613762159,0.32328782675983514,3552.645468160914,44.402858429847576
0.5666666666666667,4.0,10.0,0.09,True,False,False,2744,5,0.1922985118928254,0.3209327680593621,3559.4561654182826,44.487992248471706
0.5666666666666667,4.0,10.0,0.09,True,False,False,2790,5,0.1847049509592184,0.3115320376534796,3560.8021137079677,44.50481662322583
0.5666666666666667,4.0,10.0,0.09,True,False,False,2551,5,0.18613815986198137,0.3142812884210273,3552.097650254429,44.39601070267942
0.5666666666666667,4.0,10.0,0.09,True,False,False,2953,5,0.19379732574630912,0.3230965550978717,3550.395167507629,44.37472963702375
0.5666666666666667,4.0,10.0,0.09,True,False,False,2879,5,0.19344256495042889,0.3133875511618376,3494.332175115782,43.67394140637194
0.5666666666666667,4.0,10.0,0.09,True,False,False,2895,5,0.19106573342948585,0.3167996570555158,3494.5952766194523,43.677230183121495
0.5666666666666667,4.0,10.0,0.09,True,False,False,2859,5,0.18854599458474533,0.31847685599514053,3532.947106118404,44.156628615580146
0.5666666666666667,4.0,10.0,0.09,True,False,False,2953,5,0.18828980347270477,0.3252234665711895,3564.169760609976,44.546912258288714
0.5666666666666667,4.0,10.0,0.09,True,False,False,2822,5,0.18822770222027796,0.31582888373867046,3533.518429990626,44.163770173953104
0.5666666666666667,4.0,10.0,0.09,True,False,False,2851,5,0.18633364374799954,0.3284081400629726,3552.922830791188,44.40632546864199
0.5666666666666667,4.0,10.0,0.09,True,False,False,2903,5,0.18897102484394576,0.3256551444204423,3521.390890336193,44.01217575089964
0.5666666666666667,4.0,10.0,0.09,True,False,False,2869,5,0.1924967900191783,0.3248635611832378,3532.2699619356163,44.14816430225816
0.5666666666666667,4.0,10.0,0.09,True,False,False,2836,5,0.18989316956634497,0.3122421037826424,3560.4353121935114,44.5002315965511
0.5666666666666667,4.0,10.0,0.09,True,False,False,2937,5,0.18471469722415607,0.3081060023850031,3514.4289518614996,43.9251514124836
0.5666666666666667,4.0,10.0,0.09,True,False,False,2786,5,0.19410760912514682,0.32287079595900403,3501.1408589669263,43.75905005646651
0.5666666666666667,4.0,10.0,0.09,True,False,False,2893,5,0.18995509233343455,0.3267269889850539,3509.292300080006,43.860943188487916
0.5666666666666667,4.0,10.0,0.09,True,False,False,3006,5,0.187962334944438,0.31836309485126946,3542.2477763793527,44.27288713199188
0.5666666666666667,4.0,10.0,0.09,True,False,False,2781,5,0.18782107870474588,0.3141272242123896,3524.244280671325,44.047843170288715
0.5666666666666667,4.0,10.0,0.09,True,False,False,2837,5,0.18839776079511453,0.32017127072279794,3560.9258511427856,44.5063633417668
0.5666666666666667,4.0,10.0,0.09,True,False,False,3053,5,0.18651644370220913,0.30576302033018377,3516.2339461354363,43.947713867226184
0.5666666666666667,4.0,10.0,0.09,True,False,False,2846,5,0.19464149333352715,0.3317052736406869,3491.510779677245,43.6386739229738
0.5666666666666667,4.0,10.0,0.09,True,False,False,2884,5,0.18671398361282465,0.327036509431611,3548.518525011457,44.351271580627895
0.5666666666666667,4.0,10.0,0.09,True,False,False,2902,5,0.185936118318513,0.3067087374751738,3532.8664892358856,44.155620904778694
0.5666666666666667,4.0,10.0,0.09,True,False,False,2867,5,0.18936392045152275,0.3154255977693692,3520.371611194469,43.99943474374059
0.5666666666666667,4.0,10.0,0.09,True,False,False,2856,5,0.18799230070276965,0.32215545502308873,3524.504239513682,44.05109265803333
0.5666666666666667,4.0,10.0,0.09,True,False,False,2880,5,0.18248759054390273,0.3113005245072673,3557.208869034637,44.45990101004979
0.5666666666666667,4.0,10.0,0.09,True,False,False,3097,5,0.18689320073084187,0.3172976482414207,3522.4922635784906,44.025942926993544
0.5666666666666667,4.0,10.0,0.09,True,False,False,2784,5,0.18737884697550067,0.2893694457483893,3552.0468278246544,44.39537542462807
0.5666666666666667,4.0,10.0,0.09,True,False,False,2929,5,0.1906600869523534,0.33532824143253825,3560.2414898019465,44.49780881135301
0.5666666666666667,4.0,10.0,0.09,True,False,False,2971,5,0.19278425876248734,0.30503501039902625,3513.8033103708112,43.9173308837743
0.5666666666666667,4.0,10.0,0.09,True,False,False,2903,5,0.18488278423695723,0.30560527853050923,3520.8171118798564,44.00500350969792
0.5666666666666667,4.0,10.0,0.09,True,False,False,2715,5,0.19054805663744684,0.3099250938440494,3519.619364793479,43.99003165335597
0.5666666666666667,4.0,10.0,0.09,True,False,False,2843,5,0.18289265477810646,0.30451101707063155,3528.2311589828887,44.097679210178164
0.5666666666666667,4.0,10.0,0.09,True,False,False,2849,5,0.18968516531419793,0.3255316740693295,3561.7177537712146,44.51626213570678
0.5666666666666667,4.0,10.0,0.09,True,False,False,2880,5,0.19028197100343786,0.3182253448809176,3567.206068066561,44.584866145921396
0.5666666666666667,4.0,10.0,0.09,True,False,False,2945,5,0.1897680038801003,0.3211558469808786,3551.7699449470747,44.391914378153515
0.5666666666666667,4.0,10.0,0.09,True,False,False,2959,5,0.18721722753384015,0.2928063278311208,3531.692063431602,44.140940560005575
0.5666666666666667,4.0,10.0,0.09,True,False,False,2698,5,0.19111380074755013,0.329285744472146,3521.525015121772,44.01385231040528
0.5666666666666667,4.0,10.0,0.09,True,False,False,2883,5,0.19187719231949762,0.3258407558482581,3536.6552647775998,44.202980653473915
0.5666666666666667,4.0,10.0,0.09,True,False,False,2917,5,0.1885581851772652,0.3364087941884226,3532.6451097825657,44.15285365720023
0.5666666666666667,4.0,10.0,0.09,True,False,False,2772,5,0.19335025901727568,0.30563839701154016,3532.8540797713686,44.15546578317294
0.5666666666666667,4.0,10.0,0.09,True,False,False,2869,5,0.1881147493082751,0.32391549291438015,3549.5587009876567,44.36427379418499
0.5666666666666667,4.0,10.0,0.09,True,False,False,2785,5,0.19262485452813488,0.32465895048064497,3529.0464614894654,44.10787050020967
0.5666666666666667,4.0,10.0,0.09,True,False,False,2835,5,0.1912497161135086,0.3159608359165851,3565.738662058792,44.56652355047225
0.5666666666666667,4.0,10.0,0.09,True,False,False,2774,5,0.18891939682669237,0.31809577428029767,3574.4827634805742,44.675824946698086
0.5666666666666667,4.0,10.0,0.09,True,False,False,2890,5,0.19064316600082928,0.32530518560241184,3566.489118965129,44.57590427133208
0.5666666666666667,4.0,10.0,0.09,True,False,False,2839,5,0.1909591316407881,0.31649520535315645,3516.8249255577,43.95510111891302
0.5666666666666667,4.0,10.0,0.09,True,False,False,2878,5,0.1868601067840792,0.3329259467189498,3512.124632325339,43.89634738835926
0.5666666666666667,4.0,10.0,0.09,True,False,False,2836,5,0.18886506601603809,0.31938749219102913,3560.0966493619126,44.49599830897798
0.5666666666666667,4.0,10.0,0.09,True,False,False,2902,5,0.18906897399962083,0.2999366306329665,3555.5702611381957,44.43941838904241
0.5666666666666667,4.0,10.0,0.09,True,False,False,2980,5,0.19300930813084616,0.3207907078405441,3524.7144485093186,44.053720269977305
0.5666666666666667,4.0,10.0,0.09,True,False,False,2700,5,0.18943732474642264,0.3164796932265439,3567.1550139914857,44.584227971953204
0.5666666666666667,4.0,10.0,0.09,True,False,False,2986,5,0.1904255443638858,0.30282662927072734,3568.832003841218,44.6051903697289
0.5666666666666667,4.0,10.0,0.09,True,False,False,2769,5,0.18924296179957792,0.3284027363545017,3534.1965842270447,44.17224711214067
0.5666666666666667,4.0,10.0,0.09,True,False,False,2911,5,0.19202182725781924,0.31644022929046667,3484.8086122314453,43.554896734100794
0.5666666666666667,4.0,10.0,0.09,True,False,False,2688,5,0.18513797972736634,0.3009208892146933,3547.842338352287,44.342819240796196
0.5666666666666667,4.0,10.0,0.09,True,False,False,2925,5,0.19076246018897713,0.3256950920721584,3542.350478919159,44.27417091365069
0.5666666666666667,4.0,10.0,0.09,True,False,False,2926,5,0.18564396714528214,0.3230477639166305,3505.44642583358,43.81286970775168
0.5666666666666667,4.0,10.0,0.09,True,False,False,2815,5,0.18429030563582535,0.33013232783371294,3529.061594475006,44.10805966102352
0.5666666666666667,4.0,10.0,0.09,True,False,False,2834,5,0.18640143358599437,0.32654984821303157,3560.806041053233,44.504865713559674
0.5666666666666667,4.0,10.0,0.09,True,False,False,2871,5,0.1836499938582354,0.3345944666759859,3566.655011660482,44.577977933528715
0.5666666666666667,4.0,10.0,0.09,True,False,False,2932,5,0.18431249058344426,0.3222203702867721,3543.332673313295,44.28644836070448
0.5666666666666667,4.0,10.0,0.09,True,False,False,2894,5,0.19083947417917094,0.2959141747281586,3525.8831940087634,44.06832960980563
0.5666666666666667,4.0,10.0,0.09,True,False,False,2931,5,0.1897200212796628,0.3001140763581922,3550.2746774979178,44.37322351428295
0.5666666666666667,4.0,10.0,0.09,True,False,False,2824,5,0.18671497815122623,0.32080239235337404,3561.592461075384,44.51469597417601
0.5666666666666667,4.0,10.0,0.09,True,False,False,2860,5,0.1882868875142653,0.3292289721199446,3567.25020990718,44.585417918769764
0.5666666666666667,4.0,10.0,0.09,True,False,False,2894,5,0.19075405202616713,0.303009057491578,3538.1723198802474,44.221943864047034
0.5666666666666667,4.0,10.0,0.09,True,False,False,2811,5,0.1871508029031561,0.3113813843181328,3533.4879342722293,44.16338897540273
0.5666666666666667,4.0,10.0,0.09,True,False,False,2852,5,0.18714408348081255,0.29185659136920905,3534.348007743397,44.174139908310636
0.5666666666666667,4.0,10.0,0.09,True,False,False,2914,5,0.1884760079354161,0.3281412823176122,3528.8665254944617,44.10562129884178
0.5666666666666667,4.0,10.0,0.09,True,False,False,2789,5,0.190426650854846,0.32297895866856785,3530.9230055237886,44.131327330866995
0.5666666666666667,4.0,10.0,0.09,True,False,False,2772,5,0.1879961602918154,0.3080539073632669,3502.54226743509,43.77656768558602
0.5666666666666667,4.0,10.0,0.09,True,False,False,2872,5,0.1918018598023467,0.30703497333418817,3550.264336424425,44.37309425101728
0.5666666666666667,6.0,10.0,0.09,True,False,False,2911,4,0.18671692213320032,0.31914078547526725,3560.292751498655,44.49844958668814
0.5666666666666667,6.0,10.0,0.09,True,False,False,2879,4,0.1871487793066342,0.3170505088218525,3534.5409387877517,44.176551546550925
0.5666666666666667,6.0,10.0,0.09,True,False,False,2886,4,0.18570460173555706,0.3230081801939355,3576.824456997787,44.7050961483644
0.5666666666666667,6.0,10.0,0.09,True,False,False,2993,4,0.1901575567019252,0.3073906038570131,3559.600402044964,44.48979520822034
0.5666666666666667,6.0,10.0,0.09,True,False,False,2884,4,0.18980876999955512,0.31114873945965926,3517.77518443719,43.9669793731905
0.5666666666666667,6.0,10.0,0.09,True,False,False,3060,4,0.18668784628438082,0.3241995734762886,3539.0323072908054,44.232693717361556
0.5666666666666667,6.0,10.0,0.09,True,False,False,2958,4,0.18937964828703788,0.3211489868744317,3531.1433220004787,44.134081284529195
0.5666666666666667,6.0,10.0,0.09,True,False,False,2962,4,0.19114554854933444,0.3216487094391989,3570.8641872066955,44.63059269137941
0.5666666666666667,6.0,10.0,0.09,True,False,False,2899,4,0.18831705536033502,0.3194962424453658,3533.6434215947274,44.165332569505466
0.5666666666666667,6.0,10.0,0.09,True,False,False,2867,4,0.1879020667011055,0.31794330869113274,3529.7603139643807,44.11679366162258
0.5666666666666667,6.0,10.0,0.09,True,False,False,2962,4,0.1928915901552346,0.33072417052934844,3528.161800390092,44.09681222425119
0.5666666666666667,6.0,10.0,0.09,True,False,False,2850,4,0.18917909353269768,0.31307921898523094,3551.548059943216,44.38914081185093
0.5666666666666667,6.0,10.0,0.09,True,False,False,2918,4,0.1859955331717345,0.30282354970885783,3526.07242211798,44.07069496544899
0.5666666666666667,6.0,10.0,0.09,True,False,False,2868,4,0.18804597868699863,0.3241887646166133,3543.316448580459,44.286245548672674
0.5666666666666667,6.0,10.0,0.09,True,False,False,2551,4,0.18613815986198137,0.3142812884210273,3552.097650254429,44.39601070267942
0.5666666666666667,6.0,10.0,0.09,True,False,False,2768,4,0.19009941679293518,0.3137122566637869,3522.114357873243,44.02121910383576
0.5666666666666667,6.0,10.0,0.09,True,False,False,2759,4,0.18779519031219047,0.32046467015271207,3552.20395616389,44.3973395249746
0.5666666666666667,6.0,10.0,0.09,True,False,False,2934,4,0.18825802645949832,0.31483985857099395,3557.463493436706,44.463083817702056
0.5666666666666667,6.0,10.0,0.09,True,False,False,2798,4,0.18713144351732575,0.3271992382144897,3565.4245217835005,44.56259679071717
0.5666666666666667,6.0,10.0,0.09,True,False,False,2893,4,0.18707051806385677,0.3081166651383809,3541.02456742122,44.2575970020492
0.5666666666666667,6.0,10.0,0.09,True,False,False,2856,4,0.18772653647916202,0.3297551904295106,3548.030045708803,44.34516558476672
0.5666666666666667,6.0,10.0,0.09,True,False,False,2844,4,0.18721055509643625,0.31549681559239406,3533.2462220950124,44.16036756934859
0.5666666666666667,6.0,10.0,0.09,True,False,False,2772,4,0.19538096328051938,0.31172242463821176,3537.2315929422402,44.210184768460465
0.5666666666666667,6.0,10.0,0.09,True,False,False,2849,4,0.19230067758088515,0.31036075012653574,3532.2676633463766,44.14813557110458
0.5666666666666667,6.0,10.0,0.09,True,False,False,2880,4,0.1923614358291988,0.3185790044168637,3532.526854768055,44.15137546485991
0.5666666666666667,6.0,10.0,0.09,True,False,False,2915,4,0.18747394269281828,0.3059320150329712,3572.1403066690837,44.64654420157926
0.5666666666666667,6.0,10.0,0.09,True,False,False,2999,4,0.19032369473863237,0.3178130056683792,3531.107701088721,44.133636025279785
0.5666666666666667,6.0,10.0,0.09,True,False,False,2787,4,0.18862004492070636,0.3146116607608278,3585.029303564867,44.807656853307854
0.5666666666666667,6.0,10.0,0.09,True,False,False,2809,4,0.1903723601100263,0.32256016835679713,3522.1962908338814,44.02224326714242
0.5666666666666667,6.0,10.0,0.09,True,False,False,2737,4,0.18931816264420434,0.32521531161772343,3520.0804887154654,43.995795710945025
0.5666666666666667,6.0,10.0,0.09,True,False,False,2872,4,0.19026237808961644,0.33060566127698143,3573.085282050054,44.65835640530454
0.5666666666666667,6.0,10.0,0.09,True,False,False,2960,4,0.1859164379130961,0.31428259817691506,3548.1376740095284,44.34651093576803
0.5666666666666667,6.0,10.0,0.09,True,False,False,2845,4,0.18860016330451854,0.32398834202487925,3513.738499141532,43.9165207462396
0.5666666666666667,6.0,10.0,0.09,True,False,False,2873,4,0.19032009343346967,0.31685830733227593,3533.388981013806,44.162152060658755
0.5666666666666667,6.0,10.0,0.09,True,False,False,2936,4,0.1890587766686817,0.31942218061873673,3583.5673891454107,44.789382899374544
0.5666666666666667,6.0,10.0,0.09,True,False,False,2954,4,0.18809365490301147,0.30044411134105853,3534.528557179279,44.17639677567516
0.5666666666666667,6.0,10.0,0.09,True,False,False,2821,4,0.18741054250360903,0.325237042905949,3548.3674881353136,44.349383619862245
0.5666666666666667,6.0,10.0,0.09,True,False,False,2875,4,0.19302679849042123,0.31772139216796846,3546.3717472739945,44.324436830040916
0.5666666666666667,6.0,10.0,0.09,True,False,False,2846,4,0.18960606411499037,0.32450585578819235,3512.9283206894747,43.906393503371476
0.5666666666666667,6.0,10.0,0.09,True,False,False,2933,4,0.1912517486273867,0.3219084444025466,3481.4483920976563,43.51289393020664
0.5666666666666667,6.0,10.0,0.09,True,False,False,2942,4,0.19077950039248384,0.31196137576005945,3548.4862349520636,44.35086795578239
0.5666666666666667,6.0,10.0,0.09,True,False,False,2839,4,0.18705319007525512,0.3120542114554872,3572.1992338514415,44.64728079253332
0.5666666666666667,6.0,10.0,0.09,True,False,False,2815,4,0.19089430269504917,0.3049358079732114,3507.740742724821,43.841548701509815
0.5666666666666667,6.0,10.0,0.09,True,False,False,2858,4,0.19113628315742734,0.3134981005000077,3556.0928780729773,44.445951109273565
0.5666666666666667,6.0,10.0,0.09,True,False,False,2870,4,0.19032350373505283,0.32224310851756166,3494.2311591836515,43.67267870739976
0.5666666666666667,6.0,10.0,0.09,True,False,False,2778,4,0.19286408221844958,0.3366298172935336,3527.3790513550653,44.08702785140444
0.5666666666666667,6.0,10.0,0.09,True,False,False,2912,4,0.19035094912840972,0.3228610874859945,3536.301100303397,44.19855359012887
0.5666666666666667,6.0,10.0,0.09,True,False,False,2762,4,0.18561785686856605,0.31677709126727627,3540.5282814861557,44.251393419618886
0.5666666666666667,6.0,10.0,0.09,True,False,False,2749,4,0.1913627634657154,0.3069532303953746,3508.7629955655552,43.85432687820969
0.5666666666666667,6.0,10.0,0.09,True,False,False,2836,4,0.18646065816558466,0.3156218950562615,3554.935143372552,44.43147940456272
0.5666666666666667,6.0,10.0,0.09,True,False,False,2777,4,0.18679666425812355,0.3170048889239816,3527.5025759158816,44.088571908955416
0.5666666666666667,6.0,10.0,0.09,True,False,False,2694,4,0.18548561378227119,0.30809719739627095,3507.862002717222,43.843064452721606
0.5666666666666667,6.0,10.0,0.09,True,False,False,3027,4,0.18694002619157313,0.3266946249486411,3514.2876730478156,43.923385424773
0.5666666666666667,6.0,10.0,0.09,True,False,False,2922,4,0.1884645777064062,0.31986762748858655,3529.5437448389275,44.11408655071417
0.5666666666666667,6.0,10.0,0.09,True,False,False,2892,4,0.18663144971589993,0.2949660419583855,3542.2250428991865,44.27260296291978
0.5666666666666667,6.0,10.0,0.09,True,False,False,2840,4,0.19296342716489326,0.32070676884987503,3546.623651815571,44.3275856396355
0.5666666666666667,6.0,10.0,0.09,True,False,False,2781,4,0.19081327789692612,0.29938167600992216,3526.3174083635868,44.07375729657605
0.5666666666666667,6.0,10.0,0.09,True,False,False,2922,4,0.1883046456727554,0.32834096397353485,3531.584489503724,44.13959588700163
0.5666666666666667,6.0,10.0,0.09,True,False,False,2759,4,0.19010893907895413,0.31096223621477637,3506.2031588618397,43.82232887863374
