Attack,Parameter,Phi,Defense_Active,Attack_Succeeded,Collapsed,Extinct
Measurement_Tampering,BaseCost_3.0,15.0,False,True,True,True
Measurement_Tampering,BaseCost_3.0,25.0,False,True,True,True
Measurement_Tampering,BaseCost_3.0,25.0,False,True,True,True
Measurement_Tampering,BaseCost_3.0,25.0,False,True,True,True
Measurement_Tampering,BaseCost_3.0,25.0,False,True,True,True
Measurement_Tampering,BaseCost_3.0,25.0,False,True,True,True
Measurement_Tampering,BaseCost_3.0,25.0,False,True,True,True
Measurement_Tampering,BaseCost_3.0,25.0,False,True,True,True
Measurement_Tampering,BaseCost_3.0,25.0,False,True,True,True
Measurement_Tampering,BaseCost_3.0,25.0,False,True,True,True
Measurement_Tampering,BaseCost_3.0,25.0,False,True,True,True
Measurement_Tampering,BaseCost_3.0,25.0,False,True,True,True
Measurement_Tampering,BaseCost_3.0,25.0,False,True,True,True
Measurement_Tampering,BaseCost_3.0,25.0,False,True,True,True
Measurement_Tampering,BaseCost_3.0,25.0,False,True,True,True
Measurement_Tampering,BaseCost_3.0,25.0,False,True,True,True
Measurement_Tampering,BaseCost_3.0,25.0,False,True,True,True
Measurement_Tampering,BaseCost_3.0,25.0,False,True,True,True
Measurement_Tampering,BaseCost_3.0,25.0,False,True,True,True
Measurement_Tampering,BaseCost_3.0,25.0,False,True,True,True
Measurement_Tampering,BaseCost_3.0,1.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,1.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,1.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,1.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,1.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,1.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,1.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,1.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,1.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,1.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,1.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,1.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,1.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,1.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,1.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,1.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,1.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,1.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,1.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,5.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,5.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,1.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,5.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,5.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,5.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,5.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,5.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,5.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,5.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,5.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,5.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,5.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,5.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,5.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,5.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,5.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,5.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,5.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,5.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,5.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,10.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,10.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,10.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,10.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,10.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,10.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,10.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,10.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,10.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,10.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,10.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,10.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,10.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,10.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,10.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,10.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,10.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,10.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,10.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,10.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,15.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,15.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,15.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,15.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,15.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,15.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,15.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,15.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,15.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,15.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,15.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,15.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,15.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,15.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,15.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,15.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,15.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,15.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,15.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,15.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,25.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,25.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,25.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,25.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,25.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,25.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,25.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,25.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,25.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,25.0,True,False,False,False
Ledger_Compromise,AttrCheck_False,1.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,1.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,1.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,1.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,1.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,1.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,1.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,1.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,1.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,1.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,1.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,1.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,1.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,1.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,1.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,1.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,1.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,1.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,1.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,1.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,5.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,5.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,5.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,5.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,5.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,5.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,5.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,5.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,5.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,5.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,5.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,5.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,5.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,5.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,5.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,5.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,5.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,5.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,5.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,5.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,10.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,10.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,10.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,10.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,10.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,10.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,10.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,10.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,10.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,10.0,False,True,True,True
Measurement_Tampering,BaseCost_3.0,25.0,True,False,False,False
Ledger_Compromise,AttrCheck_False,10.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,10.0,False,True,True,True
Measurement_Tampering,BaseCost_3.0,25.0,True,False,False,False
Ledger_Compromise,AttrCheck_False,10.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,10.0,False,True,True,True
Measurement_Tampering,BaseCost_3.0,25.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,25.0,True,False,False,False
Ledger_Compromise,AttrCheck_False,10.0,False,True,True,True
Measurement_Tampering,BaseCost_3.0,25.0,True,False,False,False
Ledger_Compromise,AttrCheck_False,10.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,10.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,10.0,False,True,True,True
Measurement_Tampering,BaseCost_3.0,25.0,True,False,False,False
Ledger_Compromise,AttrCheck_False,10.0,False,True,True,True
Measurement_Tampering,BaseCost_3.0,25.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,25.0,True,False,False,False
Measurement_Tampering,BaseCost_3.0,25.0,True,False,False,False
Ledger_Compromise,AttrCheck_False,10.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,15.0,False,True,True,True
Measurement_Tampering,BaseCost_3.0,25.0,True,False,False,False
Ledger_Compromise,AttrCheck_False,15.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,15.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,15.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,15.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,15.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,15.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,15.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,15.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,15.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,15.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,15.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,15.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,15.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,15.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,15.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,15.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,15.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,25.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,15.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,15.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,25.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,25.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,25.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,25.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,25.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,25.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,25.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,25.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,25.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,25.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,25.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,25.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,25.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,25.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,25.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,25.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,25.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,25.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,25.0,False,True,True,True
Ledger_Compromise,AttrCheck_False,1.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,1.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,1.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,1.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,1.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,1.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,1.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,1.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,1.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,1.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,1.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,1.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,1.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,1.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,1.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,1.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,1.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,1.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,1.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,1.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,5.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,5.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,5.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,5.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,5.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,5.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,5.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,5.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,5.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,5.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,5.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,5.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,5.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,5.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,5.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,5.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,5.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,5.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,5.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,5.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,10.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,10.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,10.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,10.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,10.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,10.0,True,False,False,False
Ledger_Compromise,AttrCheck_False,10.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,10.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,10.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,10.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,10.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,10.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,10.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,10.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,10.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,10.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,10.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,10.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,10.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,10.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,15.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,15.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,15.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,15.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,15.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,15.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,15.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,15.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,15.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,15.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,15.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,15.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,15.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,15.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,15.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,15.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,15.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,15.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,15.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,15.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,25.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,25.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,25.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,25.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,25.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,25.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,25.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,25.0,True,False,False,False
Ledger_Compromise,AttrCheck_False,25.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,25.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,25.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,25.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,25.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,25.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,25.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,25.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,25.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,25.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,25.0,True,False,True,False
Ledger_Compromise,AttrCheck_False,25.0,True,False,True,False
Ledger_Compromise,AttrCheck_True,1.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,1.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,1.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,1.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,1.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,1.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,1.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,1.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,1.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,1.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,1.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,1.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,1.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,1.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,1.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,1.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,1.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,1.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,1.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,1.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,5.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,5.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,5.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,5.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,5.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,5.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,5.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,5.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,5.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,5.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,5.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,5.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,5.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,5.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,5.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,5.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,5.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,5.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,5.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,10.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,5.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,10.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,10.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,10.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,10.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,10.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,10.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,10.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,10.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,10.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,10.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,10.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,10.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,10.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,10.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,10.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,10.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,10.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,10.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,15.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,10.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,15.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,15.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,15.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,15.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,15.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,15.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,15.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,15.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,15.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,15.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,15.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,15.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,15.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,15.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,15.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,15.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,15.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,15.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,25.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,15.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,25.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,25.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,25.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,25.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,25.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,25.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,25.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,25.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,25.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,25.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,25.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,25.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,25.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,25.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,25.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,25.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,1.0,True,False,True,False
Ledger_Compromise,AttrCheck_True,25.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,25.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,25.0,False,False,False,False
Ledger_Compromise,AttrCheck_True,1.0,True,False,True,False
Ledger_Compromise,AttrCheck_True,1.0,True,False,True,False
Ledger_Compromise,AttrCheck_True,1.0,True,False,True,False
Ledger_Compromise,AttrCheck_True,1.0,True,False,True,False
Ledger_Compromise,AttrCheck_True,1.0,True,False,True,False
Ledger_Compromise,AttrCheck_True,1.0,True,False,True,False
Ledger_Compromise,AttrCheck_True,1.0,True,False,True,False
Ledger_Compromise,AttrCheck_True,1.0,True,False,True,False
Ledger_Compromise,AttrCheck_True,1.0,True,False,True,False
Ledger_Compromise,AttrCheck_True,1.0,True,False,True,False
Ledger_Compromise,AttrCheck_True,1.0,True,False,True,False
Ledger_Compromise,AttrCheck_True,1.0,True,False,True,False
Ledger_Compromise,AttrCheck_True,1.0,True,False,True,False
Ledger_Compromise,AttrCheck_True,1.0,True,False,True,False
Ledger_Compromise,AttrCheck_True,1.0,True,False,True,False
Ledger_Compromise,AttrCheck_True,1.0,True,False,True,False
Ledger_Compromise,AttrCheck_True,1.0,True,False,True,False
Ledger_Compromise,AttrCheck_True,1.0,True,False,True,False
Ledger_Compromise,AttrCheck_True,1.0,True,False,True,False
Ledger_Compromise,AttrCheck_True,5.0,True,False,True,False
Ledger_Compromise,AttrCheck_True,5.0,True,False,True,False
Ledger_Compromise,AttrCheck_True,5.0,True,False,True,False
Ledger_Compromise,AttrCheck_True,5.0,True,False,True,False
Ledger_Compromise,AttrCheck_True,5.0,True,False,True,False
Ledger_Compromise,AttrCheck_True,5.0,True,False,True,False
