substrate,category,cell,seed,rr,phi,alpha,successor_capability,cop_cost_audit,survived,collapsed,extinct,final_population,final_ai_generation,yield_fired,max_yield_margin,knowledge_transfer_verified,steps_completed,end_reason,peak_population,min_viable_population,survival_threshold,elapsed_seconds,source_path,source_head,non_registered,worker_pid
v20,B,0d0ac9cb09092f46,1835089105,0.064,25.0,1.0,4.0,True,True,False,False,206,1,False,-4.653784462248135,False,300,step_limit,239,50,155.35,110.37441029999172,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,44196
v20,B,0d0ac9cb09092f46,1835089106,0.064,25.0,1.0,4.0,True,True,False,False,254,1,False,-4.650753126477978,False,300,step_limit,312,50,202.8,110.7123556000297,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,35396
v20,B,0d0ac9cb09092f46,1835089107,0.064,25.0,1.0,4.0,True,True,False,False,297,1,False,-4.652511503547216,False,300,step_limit,361,50,234.65,109.74411530001089,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,3096
v20,B,0d0ac9cb09092f46,1835089108,0.064,25.0,1.0,4.0,True,True,False,False,246,1,False,-4.650626679757333,False,300,step_limit,321,50,208.65,110.06016599998111,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,54036
v20,B,0d0ac9cb09092f46,1835089109,0.064,25.0,1.0,4.0,True,True,False,False,158,1,False,-4.651176377708851,False,300,step_limit,230,50,149.5,111.198224199994,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,9184
v20,B,0d0ac9cb09092f46,1835089110,0.064,25.0,1.0,4.0,True,True,False,False,162,1,False,-4.65219681090722,False,300,step_limit,236,50,153.4,110.54423050000332,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,14332
v20,B,0d0ac9cb09092f46,1835089111,0.064,25.0,1.0,4.0,True,True,False,False,202,1,False,-4.654356139932305,False,300,step_limit,228,50,148.20000000000002,109.71384839998791,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,35276
v20,B,0d0ac9cb09092f46,1835089112,0.064,25.0,1.0,4.0,True,False,True,False,81,1,False,-4.653970539455835,False,300,step_limit,272,50,176.8,110.57934609998483,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,51108
v20,B,0d0ac9cb09092f46,1835089113,0.064,25.0,1.0,4.0,True,False,True,False,104,1,False,-4.651784821119286,False,300,step_limit,257,50,167.05,110.49950140004512,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,23064
v20,B,0d0ac9cb09092f46,1835089114,0.064,25.0,1.0,4.0,True,True,False,False,240,1,False,-4.65171701489017,False,300,step_limit,262,50,170.3,109.63273079995997,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,35872
v20,B,0d0ac9cb09092f46,1835089115,0.064,25.0,1.0,4.0,True,False,True,False,134,1,False,-4.650739128588058,False,300,step_limit,302,50,196.3,111.41834480001125,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,35880
v20,B,0d0ac9cb09092f46,1835089116,0.064,25.0,1.0,4.0,True,False,True,False,81,1,False,-4.6510271456336385,False,300,step_limit,247,50,160.55,111.12835940002697,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,8052
v20,B,0d0ac9cb09092f46,1835089117,0.064,25.0,1.0,4.0,True,False,True,False,155,1,False,-4.649538771039452,False,300,step_limit,302,50,196.3,111.25691519997781,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,47660
v20,B,0d0ac9cb09092f46,1835089118,0.064,25.0,1.0,4.0,True,True,False,False,243,1,False,-4.649422785753278,False,300,step_limit,340,50,221.0,110.91557879996253,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,52072
v20,B,0d0ac9cb09092f46,1835089119,0.064,25.0,1.0,4.0,True,False,True,False,189,1,False,-4.651118733875104,False,300,step_limit,293,50,190.45000000000002,111.34018149995245,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,50148
v20,B,0f5d65d5384e0bcf,1835089100,0.06,25.0,1.25,1.2,True,False,True,False,50,3,True,1.1171764149599932,True,300,step_limit,257,50,167.05,118.47719720000168,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,16780
v20,B,0f5d65d5384e0bcf,1835089101,0.06,25.0,1.25,1.2,True,False,True,False,72,3,True,1.2913525793885459,True,300,step_limit,261,50,169.65,118.4241015999578,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,51552
v20,B,0f5d65d5384e0bcf,1835089102,0.06,25.0,1.25,1.2,True,False,True,False,65,3,True,0.5765363181828302,True,300,step_limit,232,50,150.8,118.94902020000154,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,50716
v20,B,0f5d65d5384e0bcf,1835089103,0.06,25.0,1.25,1.2,True,False,True,False,77,3,True,2.6433811283586603,True,300,step_limit,242,50,157.3,116.29821400000947,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,52012
v20,B,0f5d65d5384e0bcf,1835089104,0.06,25.0,1.25,1.2,True,False,True,False,65,3,True,3.042714284718137,True,300,step_limit,248,50,161.20000000000002,115.88159810000798,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,43232
v20,B,0f5d65d5384e0bcf,1835089105,0.06,25.0,1.25,1.2,True,False,True,False,115,3,True,2.283074059420149,True,300,step_limit,257,50,167.05,117.88731560000451,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,50800
v20,B,0f5d65d5384e0bcf,1835089106,0.06,25.0,1.25,1.2,True,False,True,False,143,3,True,0.355867451466779,True,300,step_limit,269,50,174.85,117.55992390000029,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,50044
v20,B,0f5d65d5384e0bcf,1835089107,0.06,25.0,1.25,1.2,True,False,True,False,74,3,True,2.4705127047830295,True,300,step_limit,255,50,165.75,117.7545928999898,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,15124
v20,B,0f5d65d5384e0bcf,1835089108,0.06,25.0,1.25,1.2,True,False,True,False,79,3,True,2.8059304652709045,True,300,step_limit,305,50,198.25,117.15249579999363,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,44776
v20,B,0f5d65d5384e0bcf,1835089109,0.06,25.0,1.25,1.2,True,False,True,False,44,3,True,0.3841879964860606,True,300,step_limit,216,50,140.4,117.27393930003745,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,20628
v20,B,0f5d65d5384e0bcf,1835089110,0.06,25.0,1.25,1.2,True,False,True,False,99,3,True,0.43136306408901337,True,300,step_limit,223,50,144.95000000000002,114.0634608999826,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,21216
v20,B,0f5d65d5384e0bcf,1835089111,0.06,25.0,1.25,1.2,True,False,True,False,44,3,True,0.26103696351887073,True,300,step_limit,223,50,144.95000000000002,113.72188020002795,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,36900
