sweep,seed,rr,phi,alpha,successor_capability,successor_capability_growth_rate,defection_weight,defection_target,inheritance_mode,max_generations,steps_run,survived,final_population,peak_population,final_ai_generation,max_ai_generation,yield_eval_count,yield_fire_count,yield_fire_rate,first_yield_fire_step,first_honest_advantage,first_actual_advantage,first_transition_cost,honest_reject_actual_would_fire_count,mean_l_t,final_l_t,min_l_t,mean_actual_minus_honest_objective,max_successor_capability_seen,max_active_capability_seen,knowledge_transfer_verified,l_t_gen_1,l_t_gen_2,l_t_gen_3,l_t_gen_4,l_t_gen_5,error
3,34,0.064,25.0,0.5,2.0,1.5,0.5,H_C_inflated,lineage,4,500,True,40,213,2,2,500,1,0.002,4,-0.006317965465722608,0.42649992007231496,4.559550483178482,0,0.37181900782251537,0.1715163783215123,0.10049261864023908,6.389258950102844,3.0,2.0,True,0.13212825103796755,0.3737519977965843,0.0,0.0,0.0,
3,36,0.064,25.0,0.5,2.0,1.5,0.5,H_C_inflated,lineage,4,500,False,6,244,2,2,500,1,0.002,5,-0.0077289837234264525,0.3445142094092315,4.559550483178482,0,0.3259153247262894,0.11804205192186562,0.00805678473750527,6.407724856909013,3.0,2.0,True,0.14301224554906472,0.3277628305765644,0.0,0.0,0.0,
3,35,0.064,25.0,0.5,2.0,1.5,0.5,H_C_inflated,lineage,4,500,True,61,240,2,2,500,1,0.002,4,-0.008368919888626536,0.40426151019043743,4.559550483178482,0,0.39345963386548666,0.2955365692556167,0.10318933259171281,6.3672403641081265,3.0,2.0,True,0.1378497509573427,0.39552100388893946,0.0,0.0,0.0,
3,37,0.064,25.0,0.5,2.0,1.5,0.5,H_C_inflated,lineage,4,500,False,11,220,2,2,500,1,0.002,5,-0.007259473082449119,0.252737317937326,4.559550483178482,0,0.4127374856601643,0.09566375616241389,0.062141829815475856,6.401173213867932,3.0,2.0,True,0.12982591739619123,0.4155951782688914,0.0,0.0,0.0,
3,38,0.064,25.0,0.5,2.0,1.5,0.5,H_C_inflated,lineage,4,500,True,84,239,2,2,500,1,0.002,5,-0.0075759632248484365,0.2905501100767598,4.559550483178482,0,0.47126398901427763,0.3376360066340621,0.10053094528424228,6.356737201655971,3.0,2.0,True,0.1373767834403517,0.4746365870503779,0.0,0.0,0.0,
3,42,0.064,25.0,0.5,2.0,1.5,0.5,H_C_inflated,lineage,4,500,False,29,209,2,2,500,1,0.002,5,-0.007274443433722411,0.40665373725000364,4.559550483178482,0,0.3243104395993183,0.10771750991453274,0.09611013751014925,6.39545035462193,3.0,2.0,True,0.13754006005255034,0.32619700908968974,0.0,0.0,0.0,
3,41,0.064,25.0,0.5,2.0,1.5,0.5,H_C_inflated,lineage,4,500,True,90,247,2,2,500,1,0.002,6,-0.006220761255878671,0.3776791965460138,4.559550483178482,0,0.4663104875864742,0.4028261057691667,0.09731793136380677,6.348789829909516,3.0,2.0,True,0.1473862993912767,0.4701840607224483,0.0,0.0,0.0,
3,39,0.064,25.0,0.5,2.0,1.5,0.5,H_C_inflated,lineage,4,500,True,41,210,2,2,500,1,0.002,4,-0.007018504118097013,0.37011518474734295,4.559550483178482,0,0.3500847349438979,0.19748745130503123,0.09854010998450999,6.380506814397553,3.0,2.0,True,0.12797706942508644,0.351875925794856,0.0,0.0,0.0,
3,43,0.064,25.0,0.5,2.0,1.5,0.5,H_C_inflated,lineage,4,500,False,1,241,2,2,500,1,0.002,6,-0.00713456608245977,0.3987655481835297,4.559550483178482,0,0.2930726419211833,0.010557631276317527,0.010557631276317527,6.420713866049603,3.0,2.0,True,0.14919188476078069,0.29482018148183603,0.0,0.0,0.0,
3,44,0.064,25.0,0.5,2.0,1.5,0.5,H_C_inflated,lineage,4,500,True,41,254,2,2,500,1,0.002,5,-0.00687156593306959,0.35765609821862476,4.559550483178482,0,0.4388762414195088,0.16057506352226225,0.0963506195913183,6.385565282078561,3.0,2.0,True,0.13110022849725567,0.44198509003488506,0.0,0.0,0.0,
