substrate,category,cell,seed,rr,phi,alpha,successor_capability,cop_cost_audit,survived,collapsed,extinct,final_population,final_ai_generation,yield_fired,max_yield_margin,knowledge_transfer_verified,steps_completed,end_reason,peak_population,min_viable_population,survival_threshold,elapsed_seconds,source_path,source_head,non_registered,worker_pid
v20,phi,3ebc23e15d89e550,1835089300,0.057,20.0,1.0,1.0,True,False,True,False,76,1,False,-3.098629112381836,False,300,step_limit,233,50,151.45000000000002,91.93319989996962,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,True,51468
v20,phi,3ebc23e15d89e550,1835089301,0.057,20.0,1.0,1.0,True,False,True,False,25,1,False,-3.089797182981645,False,300,step_limit,223,50,144.95000000000002,91.9246576000005,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,True,36328
v20,phi,ce98cec31a3af575,1835089300,0.057,2.0,1.0,1.0,True,False,True,False,9,1,False,-3.092416117364148,False,300,step_limit,233,50,151.45000000000002,91.41257099999348,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,True,51872
v20,phi,ce98cec31a3af575,1835089301,0.057,2.0,1.0,1.0,True,False,True,False,23,1,False,-3.088746916438854,False,300,step_limit,238,50,154.70000000000002,92.93861250003101,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,True,46592
v21,phi,3ebc23e15d89e550,1835089300,0.057,20.0,1.0,1.0,True,False,True,False,57,1,False,-3.1340018771753972,False,300,step_limit,242,50,157.3,109.84911670000292,C:\Users\matty\Dev\AI-Succession-Problem,1a5fa6505fa079906b2df2a97e1f965b3e0f8713,True,51640
v21,phi,3ebc23e15d89e550,1835089301,0.057,20.0,1.0,1.0,True,False,True,False,25,1,False,-3.116465623347561,False,300,step_limit,253,50,164.45000000000002,109.89664009999251,C:\Users\matty\Dev\AI-Succession-Problem,1a5fa6505fa079906b2df2a97e1f965b3e0f8713,True,51404
v21,phi,ce98cec31a3af575,1835089300,0.057,2.0,1.0,1.0,True,False,True,False,34,1,False,-3.111159720267455,False,300,step_limit,220,50,143.0,109.30928419996053,C:\Users\matty\Dev\AI-Succession-Problem,1a5fa6505fa079906b2df2a97e1f965b3e0f8713,True,16432
v21,phi,ce98cec31a3af575,1835089301,0.057,2.0,1.0,1.0,True,False,True,False,37,1,False,-3.1025303046608257,False,300,step_limit,243,50,157.95000000000002,109.35368390002986,C:\Users\matty\Dev\AI-Succession-Problem,1a5fa6505fa079906b2df2a97e1f965b3e0f8713,True,48860
