action_modified,attack_attempted,attack_succeeded,capture_rate,collapsed,contamination_occurred,corruption_active,defense_active,defense_fired,elapsed_seconds,end_reason,evaluated_yield_opportunities,executor_elapsed_seconds,extinct,final_population,final_u_sys_v2,honest_yield_opportunities,integrity_tamper_attempted,is_v2_mode,machine,max_total_suppression,min_resilience_stock,mode,n_candidates_v2,parameter_base_transition_cost,parameter_defense_active,ratified_yields,replicate,rollout_steps_v2,schema_version,seed,steps_completed,steps_requested,succession_blocked,survived,vector,yield_checks,yield_condition_blocked_count,yield_condition_met_count,yield_manipulated
False,True,True,0.0,False,False,True,False,False,118.88605699999607,step_limit,0,118.92065529999672,False,281,52.80122845748405,247,False,True,YOTKOTEST,0.656,0.2979232509761677,full,300,1.5,False,0,0,20,attack-v2-row-v1,1835087019,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,True,False,False,119.26206369997817,step_limit,0,119.29207910000696,False,355,72.30117741721627,250,False,True,YOTKOTEST,0.6240000000000001,0.28814028387698876,full,300,1.5,False,0,0,20,attack-v2-row-v1,1835087020,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,True,False,False,119.33369070000481,step_limit,0,119.3605967000185,False,342,69.32860355790633,248,False,True,YOTKOTEST,0.6240000000000001,0.3112815598452857,full,300,1.5,False,0,0,20,attack-v2-row-v1,1835087021,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,True,False,False,118.16474810001091,step_limit,0,118.20894670000416,False,346,67.71259985477427,240,False,True,YOTKOTEST,0.656,0.3259630742532089,full,300,1.5,False,0,0,20,attack-v2-row-v1,1835087022,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,True,False,False,118.3771751000022,step_limit,0,118.4107665999909,False,275,54.966612745627586,247,False,True,YOTKOTEST,0.6240000000000001,0.29860473411267724,full,300,1.5,False,0,0,20,attack-v2-row-v1,1835087023,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,True,False,False,119.55889459999162,step_limit,0,119.588513900002,False,371,73.69512810400873,249,False,True,YOTKOTEST,0.614,0.31753191071674286,full,300,1.5,False,0,0,20,attack-v2-row-v1,1835087024,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,True,False,False,118.82672260000254,step_limit,0,118.8562571000075,False,299,55.958542289711964,250,False,True,YOTKOTEST,0.614,0.29156739451240726,full,300,1.5,False,0,0,20,attack-v2-row-v1,1835087025,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,True,False,False,118.96908010001061,step_limit,0,118.99636779999128,False,278,54.27341317235703,250,False,True,YOTKOTEST,0.614,0.30899378495050983,full,300,1.5,False,0,0,20,attack-v2-row-v1,1835087026,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,True,False,False,119.58342030001222,step_limit,0,119.60964849998709,False,339,65.02921794012143,246,False,True,YOTKOTEST,0.614,0.29130978258483053,full,300,1.5,False,0,0,20,attack-v2-row-v1,1835087027,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,True,False,False,120.27102519999607,step_limit,0,120.29290030000266,False,344,67.99190186211875,250,False,True,YOTKOTEST,0.6240000000000001,0.29854411488614285,full,300,1.5,False,0,0,20,attack-v2-row-v1,1835087028,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,True,False,False,118.38634070000262,step_limit,0,118.42904410001938,False,303,61.572236290696125,246,False,True,YOTKOTEST,0.6240000000000001,0.29864077776637565,full,300,1.5,False,0,0,20,attack-v2-row-v1,1835087029,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,True,False,False,119.63961589999963,step_limit,0,119.68321630000719,False,355,71.1295981487803,243,False,True,YOTKOTEST,0.614,0.3114165241866026,full,300,1.5,False,0,0,20,attack-v2-row-v1,1835087030,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,True,False,False,118.59778699997696,step_limit,0,118.63552569999592,False,338,64.66278687201552,248,False,True,YOTKOTEST,0.614,0.31773519361485975,full,300,1.5,False,0,0,20,attack-v2-row-v1,1835087031,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,True,False,False,118.4358099999954,step_limit,0,118.47302430000855,False,298,58.14953467243087,250,False,True,YOTKOTEST,0.6240000000000001,0.2969733309728435,full,300,1.5,False,0,0,20,attack-v2-row-v1,1835087032,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,True,False,False,118.62908620000235,step_limit,0,118.68438970000716,False,292,57.2566854526807,250,False,True,YOTKOTEST,0.6240000000000001,0.30649197249654775,full,300,1.5,False,0,0,20,attack-v2-row-v1,1835087033,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,True,False,False,119.77740959997755,step_limit,0,119.81826100000762,False,317,63.765459926465404,227,False,True,YOTKOTEST,0.656,0.3262578212550098,full,300,1.5,False,0,0,20,attack-v2-row-v1,1835087034,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,True,False,False,120.51721989997895,step_limit,0,120.55566830001771,False,305,58.913698463581454,244,False,True,YOTKOTEST,0.6240000000000001,0.3196182669437121,full,300,1.5,False,0,0,20,attack-v2-row-v1,1835087035,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,True,False,False,119.6242915999901,step_limit,0,119.65282490002573,False,272,49.277135360997534,247,False,True,YOTKOTEST,0.6240000000000001,0.3082691568457027,full,300,1.5,False,0,0,20,attack-v2-row-v1,1835087036,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,True,False,False,120.46309309999924,step_limit,0,120.48946730000898,False,314,61.759343037624035,244,False,True,YOTKOTEST,0.614,0.30808523538061566,full,300,1.5,False,0,0,20,attack-v2-row-v1,1835087037,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,True,False,False,118.04494370002067,step_limit,0,118.07625340000959,False,302,58.15442727297149,248,False,True,YOTKOTEST,0.6240000000000001,0.3055312633071797,full,300,1.5,False,0,0,20,attack-v2-row-v1,1835087038,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,True,False,False,119.59726059998502,step_limit,0,119.62271560000954,False,365,70.87367965040436,248,False,True,YOTKOTEST,0.6240000000000001,0.29612040769477954,full,300,1.5,False,0,0,20,attack-v2-row-v1,1835087039,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,True,False,False,119.97799340001075,step_limit,0,120.01368359997286,False,315,64.85212364868873,248,False,True,YOTKOTEST,0.6240000000000001,0.29084066356255306,full,300,1.5,False,0,0,20,attack-v2-row-v1,1835087040,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,True,False,False,117.95490379998228,step_limit,0,117.9875744000019,False,312,58.94779023741477,250,False,True,YOTKOTEST,0.6240000000000001,0.2956900321692079,full,300,1.5,False,0,0,20,attack-v2-row-v1,1835087041,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,True,False,False,118.33725459998823,step_limit,0,118.37926990000415,False,293,54.684116951503,248,False,True,YOTKOTEST,0.6240000000000001,0.29000170941326714,full,300,1.5,False,0,0,20,attack-v2-row-v1,1835087042,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,True,False,False,119.23838070000056,step_limit,0,119.27006209999672,False,309,59.1015678196811,249,False,True,YOTKOTEST,0.614,0.3133366848684095,full,300,1.5,False,0,0,20,attack-v2-row-v1,1835087043,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,True,False,False,119.9420620999881,step_limit,0,119.96652109999559,False,251,50.114034054062785,250,False,True,YOTKOTEST,0.656,0.2874927139429924,full,300,1.5,False,0,0,20,attack-v2-row-v1,1835087044,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,True,False,False,118.99498869999661,step_limit,0,119.03524199998355,False,362,73.86215675838716,250,False,True,YOTKOTEST,0.614,0.31484930409742645,full,300,1.5,False,0,0,20,attack-v2-row-v1,1835087045,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,True,False,False,117.80019780001021,step_limit,0,117.83753669998259,False,347,67.69757310240398,249,False,True,YOTKOTEST,0.656,0.3038643346016132,full,300,1.5,False,0,0,20,attack-v2-row-v1,1835087046,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,True,False,False,119.13648159999866,step_limit,0,119.17818989997613,False,351,71.04511292673615,250,False,True,YOTKOTEST,0.6240000000000001,0.2913344310164588,full,300,1.5,False,0,0,20,attack-v2-row-v1,1835087047,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,True,False,False,120.20885679998901,step_limit,0,120.24058479999076,False,350,66.06477231174551,238,False,True,YOTKOTEST,0.6240000000000001,0.2935552285507027,full,300,1.5,False,0,0,20,attack-v2-row-v1,1835087048,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,True,False,False,118.63158970000222,step_limit,0,118.68565420000232,False,299,55.49341128112618,248,False,True,YOTKOTEST,0.6240000000000001,0.3055848700315898,full,300,1.5,False,0,0,20,attack-v2-row-v1,1835087049,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,True,False,False,118.62845899999957,step_limit,0,118.6552433000179,False,259,51.4289850588038,244,False,True,YOTKOTEST,0.6240000000000001,0.30200347284801776,full,300,1.5,False,0,0,20,attack-v2-row-v1,1835087050,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,True,False,False,119.21230390001438,step_limit,0,119.2405582999927,False,327,63.840858717148045,241,False,True,YOTKOTEST,0.6240000000000001,0.2819117413762031,full,300,1.5,False,0,0,20,attack-v2-row-v1,1835087051,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,True,False,False,120.36297430002014,step_limit,0,120.3871929999732,False,248,48.27142084226437,244,False,True,YOTKOTEST,0.6240000000000001,0.3034812514120102,full,300,1.5,False,0,0,20,attack-v2-row-v1,1835087052,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,True,False,False,119.82380360001116,step_limit,0,119.85620090001612,False,270,53.94375033919827,249,False,True,YOTKOTEST,0.6240000000000001,0.2925014468041732,full,300,1.5,False,0,0,20,attack-v2-row-v1,1835087053,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,True,False,False,118.66934449999826,step_limit,0,118.6960636000149,False,264,53.05946265703605,249,False,True,YOTKOTEST,0.6240000000000001,0.2928719663307321,full,300,1.5,False,0,0,20,attack-v2-row-v1,1835087054,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,True,False,False,119.14168269999209,step_limit,0,119.16986640001414,False,320,58.29329813978974,244,False,True,YOTKOTEST,0.6240000000000001,0.3064281841384826,full,300,1.5,False,0,0,20,attack-v2-row-v1,1835087055,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,True,False,False,118.08356040000217,step_limit,0,118.11386069998844,False,296,58.75420371261467,246,False,True,YOTKOTEST,0.6240000000000001,0.30087933414381857,full,300,1.5,False,0,0,20,attack-v2-row-v1,1835087056,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,True,False,False,119.84649889997672,step_limit,0,119.87887799998862,False,271,54.30864158590095,242,False,True,YOTKOTEST,0.6240000000000001,0.2991985592946883,full,300,1.5,False,0,0,20,attack-v2-row-v1,1835087057,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,True,False,False,119.2351587000012,step_limit,0,119.2643623999902,False,285,54.825811925002746,248,False,True,YOTKOTEST,0.6240000000000001,0.29258829030058037,full,300,1.5,False,0,0,20,attack-v2-row-v1,1835087058,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,True,False,False,119.49064760000329,step_limit,0,119.51427459999104,False,273,54.84101073698177,249,False,True,YOTKOTEST,0.6240000000000001,0.3013880092668989,full,300,1.5,False,0,0,20,attack-v2-row-v1,1835087059,300,300,False,True,measurement_tampering,250,0,0,True
False,True,False,0.0,False,False,False,True,True,119.198112699989,step_limit,1,119.22481689997949,False,268,83.68541045506123,1,False,True,YOTKOTEST,0.656,0.28763914742317986,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087000,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,119.79309439999633,step_limit,1,119.83419439999852,False,372,125.771839731524,1,False,True,YOTKOTEST,0.656,0.305181228885588,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087001,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,121.00829070000327,step_limit,1,121.04928809998091,False,370,123.88478756096441,1,False,True,YOTKOTEST,0.656,0.30780188227869193,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087002,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,120.42809439997654,step_limit,1,120.47276609999244,False,355,111.37405670456378,1,False,True,YOTKOTEST,0.656,0.28904583345479745,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087003,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,119.8419314000057,step_limit,1,119.87157950000255,False,331,111.24036898950966,1,False,True,YOTKOTEST,0.656,0.29896791381009397,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087004,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,119.82598150000558,step_limit,1,119.84992750000674,False,339,108.84265000242635,1,False,True,YOTKOTEST,0.656,0.3194608234375945,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087005,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,119.88815379998414,step_limit,1,119.91582769999513,False,267,83.86619740669758,1,False,True,YOTKOTEST,0.656,0.31013744867992277,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087006,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,119.7870076999825,step_limit,1,119.81681419999222,False,301,107.89777251258938,1,False,True,YOTKOTEST,0.656,0.3303733553948056,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087007,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,118.83782399998745,step_limit,1,118.86447739999858,False,291,99.1851277037492,1,False,True,YOTKOTEST,0.656,0.28824789840103426,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087008,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,119.7261531999975,step_limit,1,119.75628210001742,False,330,107.8118446396857,1,False,True,YOTKOTEST,0.656,0.31106447652807356,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087009,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,120.8126735999831,step_limit,1,120.83998609997798,False,285,89.24447422136979,1,False,True,YOTKOTEST,0.656,0.31244161000744136,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087010,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,119.44933629999286,step_limit,1,119.48901279998245,False,335,105.32843795379702,1,False,True,YOTKOTEST,0.656,0.29324858001117393,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087011,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,120.2678133000154,step_limit,1,120.29886660000193,False,323,107.69176607124048,1,False,True,YOTKOTEST,0.656,0.28979215881897274,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087012,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,118.55474220000906,step_limit,1,118.58448170000338,False,333,111.22976927161447,1,False,True,YOTKOTEST,0.656,0.31964305572931406,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087013,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,119.63471280000522,step_limit,1,119.66570529999444,False,304,101.86885885164925,1,False,True,YOTKOTEST,0.656,0.31863756957630207,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087014,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,118.67720900001586,step_limit,1,118.71461130000534,False,332,113.82832898389262,1,False,True,YOTKOTEST,0.656,0.3050030210276738,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087015,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,119.41079080000054,step_limit,1,119.44825270000729,False,276,92.84905807760592,1,False,True,YOTKOTEST,0.656,0.29501327424117124,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087016,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,118.60876329999883,step_limit,1,118.64535819998127,False,355,120.58703442043769,1,False,True,YOTKOTEST,0.656,0.307522725137249,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087017,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,117.8645758999919,step_limit,1,117.91082109999843,False,263,87.96402692168563,1,False,True,YOTKOTEST,0.6240000000000001,0.29703650800410186,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087018,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,120.34354029997485,step_limit,1,120.38403079999262,False,242,78.89114984026233,1,False,True,YOTKOTEST,0.656,0.2979232509761677,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087019,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,118.25501789999544,step_limit,1,118.28546159999678,False,315,94.52938434673308,1,False,True,YOTKOTEST,0.656,0.28814028387698876,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087020,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,119.55040680000093,step_limit,1,119.57681980001507,False,348,113.40804702475687,1,False,True,YOTKOTEST,0.656,0.3112815598452857,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087021,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,119.15961199998856,step_limit,1,119.18906720000086,False,389,121.88277648388477,1,False,True,YOTKOTEST,0.656,0.3259630742532089,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087022,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,118.41381739999633,step_limit,1,118.44224989999202,False,309,100.69857065659092,1,False,True,YOTKOTEST,0.656,0.29860473411267724,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087023,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,119.99470480001764,step_limit,1,120.03370410000207,False,239,81.11529952539131,1,False,True,YOTKOTEST,0.656,0.31753191071674286,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087024,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,119.99577670000144,step_limit,1,120.03097049999633,False,294,96.44552048993451,1,False,True,YOTKOTEST,0.656,0.29156739451240726,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087025,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,119.03813850000734,step_limit,1,119.06053019998944,False,337,109.89612295218242,1,False,True,YOTKOTEST,0.656,0.30899378495050983,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087026,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,119.77601599998889,step_limit,1,119.81078110000817,False,321,102.75256473272091,1,False,True,YOTKOTEST,0.656,0.29130978258483053,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087027,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,119.66268179999315,step_limit,1,119.69486999997753,False,394,124.51199680835363,1,False,True,YOTKOTEST,0.656,0.29854411488614285,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087028,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,118.98121949998313,step_limit,1,119.02438089999487,False,232,75.51738589963928,1,False,True,YOTKOTEST,0.656,0.29864077776637565,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087029,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,104.65525820001494,step_limit,1,104.6817766999884,False,308,96.99945391647498,1,False,True,YOTKOTEST,0.656,0.3114165241866026,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087030,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,105.82446130001335,step_limit,1,105.84958570002345,False,285,94.0947336624979,1,False,True,YOTKOTEST,0.656,0.31773519361485975,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087031,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,105.4821823000093,step_limit,1,105.50670080000418,False,273,86.60540906425291,1,False,True,YOTKOTEST,0.656,0.2969733309728435,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087032,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,105.22608860000037,step_limit,1,105.25733480000054,False,249,84.79277999835537,1,False,True,YOTKOTEST,0.656,0.30649197249654775,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087033,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,104.12906030000886,step_limit,1,104.16655579998042,False,300,92.89845788241328,1,False,True,YOTKOTEST,0.656,0.3262578212550098,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087034,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,104.18357300001662,step_limit,1,104.21302840000135,False,353,110.04138063885223,1,False,True,YOTKOTEST,0.656,0.32209041308759334,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087035,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,104.6379644999979,step_limit,1,104.66510549999657,False,350,111.58175291889654,1,False,True,YOTKOTEST,0.656,0.31433405735868575,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087036,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,107.42097730000387,step_limit,1,107.4526002999919,False,321,102.72237225102178,1,False,True,YOTKOTEST,0.656,0.30808523538061566,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087037,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,105.28077280000434,step_limit,1,105.30813959997613,False,315,98.2205343618157,1,False,True,YOTKOTEST,0.6240000000000001,0.3055312633071797,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087038,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,104.151623200014,step_limit,1,104.185707800003,False,371,127.21165488955162,1,False,True,YOTKOTEST,0.656,0.29654644799827085,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087039,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,106.4364964000124,step_limit,1,106.47348370001419,False,292,92.90172410694309,1,False,True,YOTKOTEST,0.656,0.29084066356255306,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087040,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,107.40135870000813,step_limit,1,107.4348658999952,False,306,97.51577398650139,1,False,True,YOTKOTEST,0.656,0.31451030125499174,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087041,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,105.53640660000383,step_limit,1,105.56249539999408,False,303,93.5722183732102,1,False,True,YOTKOTEST,0.656,0.29000170941326714,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087042,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,104.53079849999631,step_limit,1,104.55714059999445,False,333,102.66254523841471,1,False,True,YOTKOTEST,0.656,0.3184815558298922,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087043,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,104.98059120000107,step_limit,1,105.00912480000989,False,415,127.91882868421361,1,False,True,YOTKOTEST,0.656,0.2874927139429924,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087044,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,115.4515226999938,step_limit,1,115.47465550000197,False,304,100.25021826186448,1,False,True,YOTKOTEST,0.656,0.325262403693734,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087045,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,114.54804580000928,step_limit,1,114.57220470000175,False,346,106.8181719080603,1,False,True,YOTKOTEST,0.656,0.3038643346016132,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087046,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,114.11108370000147,step_limit,1,114.14025699999183,False,362,113.25592823085093,1,False,True,YOTKOTEST,0.656,0.2913344310164588,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087047,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,113.3067109999829,step_limit,1,113.34664709999925,False,322,95.11759633742419,1,False,True,YOTKOTEST,0.656,0.2935552285507027,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087048,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,114.11038509997888,step_limit,1,114.13704110000981,False,327,108.59470686693417,1,False,True,YOTKOTEST,0.656,0.3279756366262091,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087049,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,114.11411930000759,step_limit,1,114.14239039999666,False,325,113.66825553328776,1,False,True,YOTKOTEST,0.656,0.33241646063161057,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087050,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,114.18213820000528,step_limit,1,114.20989500000724,False,316,106.18803847396438,1,False,True,YOTKOTEST,0.656,0.2819117413762031,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087051,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,117.23512240001583,step_limit,1,117.26647050000611,False,310,104.67341981525338,1,False,True,YOTKOTEST,0.656,0.3034812514120102,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087052,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,113.76843039999949,step_limit,1,113.79599489999237,False,263,87.02595155910032,1,False,True,YOTKOTEST,0.656,0.3006344082586091,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087053,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,114.19395060001989,step_limit,1,114.21697779998067,False,348,115.46015482604285,1,False,True,YOTKOTEST,0.656,0.2928719663307321,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087054,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,113.53757929999847,step_limit,1,113.56121779998648,False,307,104.256079922357,1,False,True,YOTKOTEST,0.656,0.3064281841384826,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087055,300,300,False,True,measurement_tampering,250,0,1,False
