substrate,category,cell,seed,rr,phi,alpha,successor_capability,cop_cost_audit,survived,collapsed,extinct,final_population,final_ai_generation,yield_fired,max_yield_margin,knowledge_transfer_verified,steps_completed,end_reason,peak_population,min_viable_population,survival_threshold,elapsed_seconds,source_path,source_head,non_registered,worker_pid
v20,A,013c5fecee604b67,1835089000,0.056,100.0,1.0,1.0,True,False,True,False,62,1,False,-3.0892177079282623,False,300,step_limit,220,50,143.0,108.02794649999123,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,13328
v20,A,013c5fecee604b67,1835089001,0.056,100.0,1.0,1.0,True,False,True,False,21,1,False,-3.1033998971713777,False,300,step_limit,201,50,130.65,108.72598589997506,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,37772
v20,A,013c5fecee604b67,1835089002,0.056,100.0,1.0,1.0,True,False,True,False,34,1,False,-3.105576426066297,False,300,step_limit,228,50,148.20000000000002,108.14876549999462,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,37884
v20,A,013c5fecee604b67,1835089003,0.056,100.0,1.0,1.0,True,False,True,False,63,1,False,-3.099457818666001,False,300,step_limit,248,50,161.20000000000002,108.09752000001026,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,23360
v20,A,013c5fecee604b67,1835089004,0.056,100.0,1.0,1.0,True,False,True,False,4,1,False,-3.104799219986802,False,300,step_limit,216,50,140.4,106.3689466000069,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,46440
v20,A,013c5fecee604b67,1835089005,0.056,100.0,1.0,1.0,True,False,True,False,30,1,False,-3.0782565649994607,False,300,step_limit,221,50,143.65,108.75972929998534,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,40044
v20,A,013c5fecee604b67,1835089006,0.056,100.0,1.0,1.0,True,False,True,False,40,1,False,-3.1084057589658816,False,300,step_limit,243,50,157.95000000000002,107.70728470000904,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,46784
v20,A,013c5fecee604b67,1835089007,0.056,100.0,1.0,1.0,True,False,True,False,22,1,False,-3.107314265840291,False,300,step_limit,207,50,134.55,108.06137330003548,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,22904
v20,A,013c5fecee604b67,1835089008,0.056,100.0,1.0,1.0,True,False,True,False,48,1,False,-3.0957356942603567,False,300,step_limit,217,50,141.05,107.40945919998921,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,48224
v20,A,013c5fecee604b67,1835089009,0.056,100.0,1.0,1.0,True,False,True,False,5,1,False,-3.1007173440518843,False,300,step_limit,244,50,158.6,103.90532799996436,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,49580
v20,A,013c5fecee604b67,1835089010,0.056,100.0,1.0,1.0,True,False,True,False,9,1,False,-3.095878528923075,False,300,step_limit,215,50,139.75,104.68642310000723,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,19688
v20,A,013c5fecee604b67,1835089011,0.056,100.0,1.0,1.0,True,False,True,False,13,1,False,-3.113415187647342,False,300,step_limit,214,50,139.1,107.97205760003999,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,53200
v20,A,013c5fecee604b67,1835089012,0.056,100.0,1.0,1.0,True,False,True,False,20,1,False,-3.0881651005572515,False,300,step_limit,214,50,139.1,107.84096900001168,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,49752
v20,A,013c5fecee604b67,1835089013,0.056,100.0,1.0,1.0,True,False,True,False,11,1,False,-3.091392320362565,False,300,step_limit,223,50,144.95000000000002,106.24391040002229,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,36916
v20,A,013c5fecee604b67,1835089014,0.056,100.0,1.0,1.0,True,False,True,False,14,1,False,-3.089272462192654,False,300,step_limit,213,50,138.45000000000002,106.94682569999713,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,18960
v20,A,013c5fecee604b67,1835089015,0.056,100.0,1.0,1.0,True,False,True,False,106,1,False,-3.0925807535478524,False,300,step_limit,270,50,175.5,108.53744709998136,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,48288
v20,A,013c5fecee604b67,1835089016,0.056,100.0,1.0,1.0,True,False,True,False,13,1,False,-3.1124542831458326,False,300,step_limit,207,50,134.55,107.95493249996798,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,42120
v20,A,013c5fecee604b67,1835089017,0.056,100.0,1.0,1.0,True,False,True,False,21,1,False,-3.1027745760347907,False,300,step_limit,222,50,144.3,104.77837869996438,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,20772
v20,A,013c5fecee604b67,1835089018,0.056,100.0,1.0,1.0,True,False,True,False,3,1,False,-3.0842335837934787,False,300,step_limit,205,50,133.25,106.00465020001866,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,38532
v20,A,013c5fecee604b67,1835089019,0.056,100.0,1.0,1.0,True,False,True,False,17,1,False,-3.0999194043198703,False,300,step_limit,224,50,145.6,109.32938489998924,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,42620
v20,A,013c5fecee604b67,1835089020,0.056,100.0,1.0,1.0,True,False,True,False,27,1,False,-3.0950257427756127,False,300,step_limit,229,50,148.85,110.77985260001151,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,54004
v20,A,013c5fecee604b67,1835089021,0.056,100.0,1.0,1.0,True,False,True,False,6,1,False,-3.09814353258841,False,300,step_limit,205,50,133.25,108.75367329997243,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,12292
v20,A,013c5fecee604b67,1835089022,0.056,100.0,1.0,1.0,True,False,True,False,39,1,False,-3.1025004070781526,False,300,step_limit,206,50,133.9,107.53640340000857,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,40460
v20,A,013c5fecee604b67,1835089023,0.056,100.0,1.0,1.0,True,False,True,False,21,1,False,-3.0912232666977077,False,300,step_limit,244,50,158.6,106.0663620000123,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,37432
v20,A,013c5fecee604b67,1835089024,0.056,100.0,1.0,1.0,True,False,True,False,35,1,False,-3.1080019363515734,False,300,step_limit,219,50,142.35,105.95319570001448,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,5444
v20,A,075b6eae8dbfb985,1835089000,0.064,25.0,1.5,1.0,True,False,True,False,144,1,False,-3.0921033188836287,False,300,step_limit,293,50,190.45000000000002,106.20613370003412,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,22896
v20,A,075b6eae8dbfb985,1835089001,0.064,25.0,1.5,1.0,True,False,True,False,134,1,False,-3.1018447056383374,False,300,step_limit,236,50,153.4,108.62171360000502,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,42968
v20,A,075b6eae8dbfb985,1835089002,0.064,25.0,1.5,1.0,True,False,True,False,139,1,False,-3.109865076659906,False,300,step_limit,308,50,200.20000000000002,107.92849170003319,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,47936
v20,A,075b6eae8dbfb985,1835089003,0.064,25.0,1.5,1.0,True,False,True,False,183,1,False,-3.1088849841346295,False,300,step_limit,335,50,217.75,105.26439209998352,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,39508
v20,A,075b6eae8dbfb985,1835089004,0.064,25.0,1.5,1.0,True,True,False,False,239,1,False,-3.0964702442561967,False,300,step_limit,301,50,195.65,107.42601749999449,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,34544
v20,A,075b6eae8dbfb985,1835089005,0.064,25.0,1.5,1.0,True,False,True,False,171,1,False,-3.106745120120237,False,300,step_limit,286,50,185.9,105.75856879999628,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,40052
v20,A,075b6eae8dbfb985,1835089006,0.064,25.0,1.5,1.0,True,True,False,False,183,1,False,-3.093045287692903,False,300,step_limit,271,50,176.15,106.16809980000835,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,26148
v20,A,075b6eae8dbfb985,1835089007,0.064,25.0,1.5,1.0,True,True,False,False,379,1,False,-3.089462809157714,False,300,step_limit,401,50,260.65000000000003,106.66965599998366,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,41980
v20,A,075b6eae8dbfb985,1835089008,0.064,25.0,1.5,1.0,True,True,False,False,289,1,False,-3.1100878652717605,False,300,step_limit,291,50,189.15,105.08892740000738,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,51404
v20,A,075b6eae8dbfb985,1835089009,0.064,25.0,1.5,1.0,True,False,True,False,80,1,False,-3.0907801457954918,False,300,step_limit,257,50,167.05,104.50410060002469,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,35632
v20,A,075b6eae8dbfb985,1835089010,0.064,25.0,1.5,1.0,True,True,False,False,192,1,False,-3.0908426464189764,False,300,step_limit,243,50,157.95000000000002,109.99982449994422,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,16128
v20,A,075b6eae8dbfb985,1835089011,0.064,25.0,1.5,1.0,True,False,True,False,190,1,False,-3.0848641848546365,False,300,step_limit,295,50,191.75,105.50378480000654,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,35992
v20,A,075b6eae8dbfb985,1835089012,0.064,25.0,1.5,1.0,True,True,False,False,219,1,False,-3.099151898838569,False,300,step_limit,301,50,195.65,106.5181556000025,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,53448
v20,A,075b6eae8dbfb985,1835089013,0.064,25.0,1.5,1.0,True,True,False,False,191,1,False,-3.0803516249187375,False,300,step_limit,267,50,173.55,108.196080899972,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,38056
v20,A,075b6eae8dbfb985,1835089014,0.064,25.0,1.5,1.0,True,False,True,False,130,1,False,-3.1098617012689904,False,300,step_limit,301,50,195.65,107.47559879999608,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,43136
v20,A,075b6eae8dbfb985,1835089015,0.064,25.0,1.5,1.0,True,True,False,False,271,1,False,-3.0806426102567577,False,300,step_limit,305,50,198.25,106.80238870001631,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,52320
v20,A,075b6eae8dbfb985,1835089016,0.064,25.0,1.5,1.0,True,True,False,False,168,1,False,-3.094048035163576,False,300,step_limit,258,50,167.70000000000002,105.61281850002706,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,48328
v20,A,075b6eae8dbfb985,1835089017,0.064,25.0,1.5,1.0,True,False,True,False,122,1,False,-3.0848762237403444,False,300,step_limit,280,50,182.0,108.42387419997249,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,38732
v20,A,075b6eae8dbfb985,1835089018,0.064,25.0,1.5,1.0,True,True,False,False,197,1,False,-3.107633038793882,False,300,step_limit,293,50,190.45000000000002,109.07123729999876,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,8824
v20,A,075b6eae8dbfb985,1835089019,0.064,25.0,1.5,1.0,True,True,False,False,217,1,False,-3.0836377631969603,False,300,step_limit,265,50,172.25,108.43864080001367,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,22640
v20,A,075b6eae8dbfb985,1835089020,0.064,25.0,1.5,1.0,True,False,True,False,147,1,False,-3.111477282625013,False,300,step_limit,306,50,198.9,107.39514709997457,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,50208
v20,A,075b6eae8dbfb985,1835089021,0.064,25.0,1.5,1.0,True,False,True,False,180,1,False,-3.1088332590684398,False,300,step_limit,294,50,191.1,108.67773889994714,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,45048
v20,A,075b6eae8dbfb985,1835089022,0.064,25.0,1.5,1.0,True,False,True,False,186,1,False,-3.1047849887736643,False,300,step_limit,309,50,200.85,105.05270080000628,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,14188
v20,A,075b6eae8dbfb985,1835089023,0.064,25.0,1.5,1.0,True,True,False,False,249,1,False,-3.1004550353708242,False,300,step_limit,298,50,193.70000000000002,107.17980849999003,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,46148
v20,A,075b6eae8dbfb985,1835089024,0.064,25.0,1.5,1.0,True,False,True,False,99,1,False,-3.1106423405341466,False,300,step_limit,277,50,180.05,107.15414480003528,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,41128
v20,A,07e99deb06b79bf7,1835089000,0.066,5.0,1.0,1.0,True,True,False,False,274,1,False,-3.088254610006459,False,300,step_limit,295,50,191.75,108.604957500007,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,37268
v20,A,07e99deb06b79bf7,1835089001,0.066,5.0,1.0,1.0,True,True,False,False,282,1,False,-3.093395211873253,False,300,step_limit,325,50,211.25,104.68544559995644,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,45592
v20,A,07e99deb06b79bf7,1835089002,0.066,5.0,1.0,1.0,True,False,True,False,105,1,False,-3.09820759457697,False,300,step_limit,288,50,187.20000000000002,104.32143479998922,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,52716
v20,A,07e99deb06b79bf7,1835089003,0.066,5.0,1.0,1.0,True,True,False,False,181,1,False,-3.098577177572971,False,300,step_limit,251,50,163.15,103.66569200000959,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,48380
v20,A,07e99deb06b79bf7,1835089004,0.066,5.0,1.0,1.0,True,True,False,False,229,1,False,-3.086844561356841,False,300,step_limit,334,50,217.1,105.25678629998583,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,52912
v20,A,07e99deb06b79bf7,1835089005,0.066,5.0,1.0,1.0,True,True,False,False,411,1,False,-3.096445364337571,False,300,step_limit,425,50,276.25,106.92739169998094,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,51360
v20,A,07e99deb06b79bf7,1835089006,0.066,5.0,1.0,1.0,True,True,False,False,348,1,False,-3.1113192433836523,False,300,step_limit,364,50,236.6,105.84915059997002,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,4676
v20,A,07e99deb06b79bf7,1835089007,0.066,5.0,1.0,1.0,True,False,True,False,154,1,False,-3.089287571358554,False,300,step_limit,283,50,183.95000000000002,102.52116720000049,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,45052
v20,A,07e99deb06b79bf7,1835089008,0.066,5.0,1.0,1.0,True,True,False,False,342,1,False,-3.114827284253315,False,300,step_limit,365,50,237.25,105.18893990002107,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,38808
v20,A,07e99deb06b79bf7,1835089009,0.066,5.0,1.0,1.0,True,True,False,False,373,1,False,-3.1152372211003447,False,300,step_limit,423,50,274.95,106.83732380002039,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,52000
v20,A,07e99deb06b79bf7,1835089010,0.066,5.0,1.0,1.0,True,True,False,False,343,1,False,-3.0896205833153987,False,300,step_limit,377,50,245.05,107.54231749998871,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,48736
v20,A,07e99deb06b79bf7,1835089011,0.066,5.0,1.0,1.0,True,False,True,False,181,1,False,-3.0901584260006723,False,300,step_limit,319,50,207.35,104.54382309998618,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,8232
v20,A,07e99deb06b79bf7,1835089012,0.066,5.0,1.0,1.0,True,True,False,False,265,1,False,-3.084219497486276,False,300,step_limit,283,50,183.95000000000002,105.93957909999881,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,41836
v20,A,07e99deb06b79bf7,1835089013,0.066,5.0,1.0,1.0,True,True,False,False,290,1,False,-3.0941578901461875,False,300,step_limit,338,50,219.70000000000002,107.78139829996508,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,30804
v20,A,07e99deb06b79bf7,1835089014,0.066,5.0,1.0,1.0,True,True,False,False,269,1,False,-3.0845975506915515,False,300,step_limit,304,50,197.6,108.1461241999641,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,37208
v20,A,07e99deb06b79bf7,1835089015,0.066,5.0,1.0,1.0,True,True,False,False,341,1,False,-3.091142592211807,False,300,step_limit,379,50,246.35,108.08554350002669,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,33968
v20,A,07e99deb06b79bf7,1835089016,0.066,5.0,1.0,1.0,True,True,False,False,238,1,False,-3.0800093343430186,False,300,step_limit,311,50,202.15,105.4688517000177,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,40104
v20,A,07e99deb06b79bf7,1835089017,0.066,5.0,1.0,1.0,True,True,False,False,370,1,False,-3.098553526850058,False,300,step_limit,396,50,257.40000000000003,104.80187780002598,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,5700
v20,A,07e99deb06b79bf7,1835089018,0.066,5.0,1.0,1.0,True,True,False,False,266,1,False,-3.09497299071869,False,300,step_limit,274,50,178.1,107.75893880001968,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,35408
v20,A,07e99deb06b79bf7,1835089019,0.066,5.0,1.0,1.0,True,True,False,False,279,1,False,-3.090017500108117,False,300,step_limit,329,50,213.85,107.9269951999886,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,48392
v20,A,07e99deb06b79bf7,1835089020,0.066,5.0,1.0,1.0,True,True,False,False,312,1,False,-3.093970768405442,False,300,step_limit,318,50,206.70000000000002,105.05744800000684,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,12524
v20,A,07e99deb06b79bf7,1835089021,0.066,5.0,1.0,1.0,True,True,False,False,227,1,False,-3.1013625141947174,False,300,step_limit,334,50,217.1,104.6704471000121,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,50720
v20,A,07e99deb06b79bf7,1835089022,0.066,5.0,1.0,1.0,True,True,False,False,496,1,False,-3.099303077121976,False,300,step_limit,502,50,326.3,108.1743981000036,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,48508
v20,A,07e99deb06b79bf7,1835089023,0.066,5.0,1.0,1.0,True,True,False,False,279,1,False,-3.0902257224097998,False,300,step_limit,351,50,228.15,106.29719010001281,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,37524
v20,A,07e99deb06b79bf7,1835089024,0.066,5.0,1.0,1.0,True,True,False,False,336,1,False,-3.0889500305737756,False,300,step_limit,359,50,233.35,103.44586300000083,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,37536
v20,A,0a08cdf8d7c2ff0c,1835089000,0.056,25.0,1.5,1.0,True,False,True,False,6,1,False,-3.0888232149822565,False,300,step_limit,220,50,143.0,107.33577110001352,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,22028
v20,A,0a08cdf8d7c2ff0c,1835089001,0.056,25.0,1.5,1.0,True,False,True,False,20,1,False,-3.1038160931941277,False,300,step_limit,201,50,130.65,106.65162099996815,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,47820
v20,A,0a08cdf8d7c2ff0c,1835089002,0.056,25.0,1.5,1.0,True,False,True,False,30,1,False,-3.0919903824176824,False,300,step_limit,228,50,148.20000000000002,106.89779939997243,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,15492
v20,A,0a08cdf8d7c2ff0c,1835089003,0.056,25.0,1.5,1.0,True,False,True,False,82,1,False,-3.0907026114087737,False,300,step_limit,248,50,161.20000000000002,108.43290590000106,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,48936
v20,A,0a08cdf8d7c2ff0c,1835089004,0.056,25.0,1.5,1.0,True,False,True,False,4,1,False,-3.1047744236299657,False,300,step_limit,216,50,140.4,110.04954739997629,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,8008
v20,A,0a08cdf8d7c2ff0c,1835089005,0.056,25.0,1.5,1.0,True,False,True,False,47,1,False,-3.0948451312273733,False,300,step_limit,221,50,143.65,108.03023920004489,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,6296
v20,A,0a08cdf8d7c2ff0c,1835089006,0.056,25.0,1.5,1.0,True,False,True,False,16,1,False,-3.0907465413850135,False,300,step_limit,222,50,144.3,106.6046605000156,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,25112
v20,A,0a08cdf8d7c2ff0c,1835089007,0.056,25.0,1.5,1.0,True,False,True,False,35,1,False,-3.102365923234183,False,300,step_limit,207,50,134.55,106.53889940003864,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,32420
v20,A,0a08cdf8d7c2ff0c,1835089008,0.056,25.0,1.5,1.0,True,False,True,False,13,1,False,-3.1042118578164457,False,300,step_limit,214,50,139.1,106.87503709999146,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,36528
v20,A,0a08cdf8d7c2ff0c,1835089009,0.056,25.0,1.5,1.0,True,False,True,False,19,1,False,-3.097587291892998,False,300,step_limit,244,50,158.6,108.60792520001996,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,5536
v20,A,0a08cdf8d7c2ff0c,1835089010,0.056,25.0,1.5,1.0,True,False,True,False,8,1,False,-3.0965734533030655,False,300,step_limit,215,50,139.75,107.39482139999745,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,34068
v20,A,0a08cdf8d7c2ff0c,1835089011,0.056,25.0,1.5,1.0,True,False,True,False,30,1,False,-3.106439695482302,False,300,step_limit,215,50,139.75,105.58230660000117,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,14976
v20,A,0a08cdf8d7c2ff0c,1835089012,0.056,25.0,1.5,1.0,True,False,True,False,20,1,False,-3.0871028379980303,False,300,step_limit,214,50,139.1,105.17908589995932,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,35408
v20,A,0a08cdf8d7c2ff0c,1835089013,0.056,25.0,1.5,1.0,True,False,True,False,11,1,False,-3.0896697621135387,False,300,step_limit,223,50,144.95000000000002,105.88399870001012,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,34708
v20,A,0a08cdf8d7c2ff0c,1835089014,0.056,25.0,1.5,1.0,True,False,True,False,25,1,False,-3.0989247813539587,False,300,step_limit,218,50,141.70000000000002,104.60061800002586,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,47948
v20,A,0a08cdf8d7c2ff0c,1835089015,0.056,25.0,1.5,1.0,True,False,True,False,106,1,False,-3.0900840086500594,False,300,step_limit,270,50,175.5,103.7671281999792,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,52280
v20,A,0a08cdf8d7c2ff0c,1835089016,0.056,25.0,1.5,1.0,True,False,True,False,13,1,False,-3.1099398460162804,False,300,step_limit,207,50,134.55,104.860964099993,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,13536
v20,A,0a08cdf8d7c2ff0c,1835089017,0.056,25.0,1.5,1.0,True,False,True,False,21,1,False,-3.102042217802304,False,300,step_limit,222,50,144.3,104.75701089994982,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,15488
v20,A,0a08cdf8d7c2ff0c,1835089018,0.056,25.0,1.5,1.0,True,False,True,False,3,1,False,-3.0842831912675432,False,300,step_limit,205,50,133.25,105.8935569000314,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,54164
v20,A,0a08cdf8d7c2ff0c,1835089019,0.056,25.0,1.5,1.0,True,False,True,False,28,1,False,-3.098494214654722,False,300,step_limit,224,50,145.6,105.29571030003717,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,42644
v20,A,0a08cdf8d7c2ff0c,1835089020,0.056,25.0,1.5,1.0,True,False,True,False,13,1,False,-3.1000987239739324,False,300,step_limit,224,50,145.6,106.34476969996467,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,11556
