grid_index,horizon,total_suppression,avg_wb,V_proj,h_n,h_n_shape
8,20,0.41400000000000003,0.7390802417546923,0.04556614056397137,0.9798184960723395,0.9830285977429757
9,1,0.614,0.6632599026771968,0.01592230446385421,0.8500261480931894,0.9830285977429757
9,2,0.614,0.6757402486365066,0.01652715168381331,0.8597579371451853,0.9830285977429757
9,3,0.614,0.6868027681843217,0.01707271192392553,0.8679235284323283,0.9830285977429757
9,4,0.614,0.6965576159428188,0.01756113285678694,0.8747739261368251,0.9830285977429757
9,5,0.614,0.7051068391402096,0.0179948525622128,0.880514571082624,0.9830285977429757
9,6,0.614,0.7125449605491581,0.018376507842114215,0.8853137575471512,0.9830285977429757
9,7,0.614,0.7189595210793533,0.018708859659637953,0.8893095835046191,0.9830285977429757
9,8,0.614,0.7244315853452825,0.018994732997645928,0.8926156307088589,0.9830285977429757
9,9,0.614,0.7290362131725375,0.01923696883043353,0.8953255766263292,0.9830285977429757
9,10,0.614,0.7328428996720053,0.01943838624237984,0.89751692495581,0.9830285977429757
9,11,0.614,0.7359159862053719,0.01960175301709397,0.8992540177923087,0.9830285977429757
9,12,0.614,0.738315044289871,0.019729763268253472,0.9005904670328032,0.9830285977429757
9,13,0.614,0.7400952342459568,0.0198250208951917,0.9015711186344836,0.9830285977429757
9,14,0.614,0.7413076401782585,0.019890027827813503,0.9022336421975444,0.9830285977429757
9,15,0.614,0.7419995826965898,0.019927176181161476,0.9026098204285219,0.9830285977429757
9,16,0.614,0.742214910628163,0.0199387435737439,0.9027265982227627,0.9830285977429757
9,17,0.614,0.7419942728423031,0.01992689097878202,0.9026069390439109,0.9830285977429757
9,18,0.614,0.7413753712024782,0.019893662576538643,0.9022705265641948,0.9830285977429757
9,19,0.614,0.7403931955747912,0.019840987161125593,0.9017343417587228,0.9830285977429757
9,20,0.614,0.7390802417546923,0.01977068072857423,0.9010131394579088,0.9830285977429757
10,1,0.8140000000000001,0.6632599026771968,0.0036970659966140034,0.36521483370749525,0.9830285977429757
10,2,0.8140000000000001,0.6757402486365066,0.003837507984464043,0.37601951170105635,0.9830285977429757
10,3,0.8140000000000001,0.6868027681843217,0.003964183882252728,0.38560294106634935,0.9830285977429757
10,4,0.8140000000000001,0.6965576159428188,0.004077592366999119,0.3940542154159493,0.9830285977429757
10,5,0.8140000000000001,0.7051068391402096,0.004178299546580537,0.4014587084784442,0.9830285977429757
10,6,0.8140000000000001,0.7125449605491581,0.0042669176709829995,0.4078973180236781,0.9830285977429757
10,7,0.8140000000000001,0.7189595210793533,0.004344087819705455,0.41344607496463764,0.9830285977429757
10,8,0.8140000000000001,0.7244315853452825,0.004410465937250383,0.4181760072330546,0.9830285977429757
10,9,0.8140000000000001,0.7290362131725375,0.004466711681237604,0.42215317743997394,0.9830285977429757
10,10,0.8140000000000001,0.7328428996720053,0.004513479626576369,0.4254388354414224,0.9830285977429757
10,11,0.8140000000000001,0.7359159862053719,0.004551412436437103,0.4280896434146286,0.9830285977429757
10,12,0.8140000000000001,0.738315044289871,0.004581135668262885,0.4301579432531857,0.9830285977429757
10,13,0.8140000000000001,0.7400952342459568,0.004603253932253561,0.43169204505988806,0.9830285977429757
10,14,0.8140000000000001,0.7413076401782585,0.0046183481619039134,0.4327365220641933,0.9830285977429757
10,15,0.8140000000000001,0.7419995826965898,0.004626973792339809,0.4333325020363787,0.9830285977429757
10,16,0.8140000000000001,0.742214910628163,0.0046296596732613195,0.43351794868145643,0.9830285977429757
10,17,0.8140000000000001,0.7419942728423031,0.004626907570014916,0.4333279289255741,0.9830285977429757
10,18,0.8140000000000001,0.7413753712024782,0.004619192129305019,0.43279486371987885,0.9830285977429757
10,19,0.8140000000000001,0.7403931955747912,0.00460696120584647,0.4319487611780354,0.9830285977429757
10,20,0.8140000000000001,0.7390802417546923,0.004590636463299375,0.4308174316791779,0.9830285977429757
11,1,1.0,0.6632599026771968,0.0,0.0,0.9830285977429757
11,2,1.0,0.6757402486365066,0.0,0.0,0.9830285977429757
11,3,1.0,0.6868027681843217,0.0,0.0,0.9830285977429757
11,4,1.0,0.6965576159428188,0.0,0.0,0.9830285977429757
11,5,1.0,0.7051068391402096,0.0,0.0,0.9830285977429757
11,6,1.0,0.7125449605491581,0.0,0.0,0.9830285977429757
11,7,1.0,0.7189595210793533,0.0,0.0,0.9830285977429757
11,8,1.0,0.7244315853452825,0.0,0.0,0.9830285977429757
11,9,1.0,0.7290362131725375,0.0,0.0,0.9830285977429757
11,10,1.0,0.7328428996720053,0.0,0.0,0.9830285977429757
11,11,1.0,0.7359159862053719,0.0,0.0,0.9830285977429757
11,12,1.0,0.738315044289871,0.0,0.0,0.9830285977429757
11,13,1.0,0.7400952342459568,0.0,0.0,0.9830285977429757
11,14,1.0,0.7413076401782585,0.0,0.0,0.9830285977429757
11,15,1.0,0.7419995826965898,0.0,0.0,0.9830285977429757
11,16,1.0,0.742214910628163,0.0,0.0,0.9830285977429757
11,17,1.0,0.7419942728423031,0.0,0.0,0.9830285977429757
11,18,1.0,0.7413753712024782,0.0,0.0,0.9830285977429757
11,19,1.0,0.7403931955747912,0.0,0.0,0.9830285977429757
11,20,1.0,0.7390802417546923,0.0,0.0,0.9830285977429757
12,1,0.05600000000000001,0.6632599026771968,0.09523033310089656,0.9830223332573287,0.9830285977429757
12,2,0.05600000000000001,0.6757402486365066,0.0988478874795743,0.9830246211153276,0.9830285977429757
12,3,0.05600000000000001,0.6868027681843217,0.10211085004321796,0.9830259584315056,0.9830285977429757
12,4,0.05600000000000001,0.6965576159428188,0.10503206589080033,0.9830267691722869,0.9830285977429757
12,5,0.05600000000000001,0.7051068391402096,0.1076261170291824,0.9830272777164055,0.9830285977429757
12,6,0.05600000000000001,0.7125449605491581,0.10990877400997535,0.9830276068129788,0.9830285977429757
12,7,0.05600000000000001,0.7189595210793533,0.11189654998557763,0.983027825788449,0.9830285977429757
12,8,0.05600000000000001,0.7244315853452825,0.1136063410064042,0.9830279750025367,0.9830285977429757
12,9,0.05600000000000001,0.7290362131725375,0.11505513876665958,0.9830280786298923,0.9830285977429757
12,10,0.05600000000000001,0.7328428996720053,0.11625980403829228,0.9830281515358223,0.9830285977429757
12,11,0.05600000000000001,0.7359159862053719,0.11723689076647059,0.9830282030789319,0.9830285977429757
12,12,0.05600000000000001,0.738315044289871,0.11800251228098958,0.983028239270393,0.9830285977429757
12,13,0.05600000000000001,0.7400952342459568,0.11857224234514714,0.9830282640308491,0.9830285977429757
12,14,0.05600000000000001,0.7413076401782585,0.11896104484930073,0.9830282799390365,0.9830285977429757
12,15,0.05600000000000001,0.7419995826965898,0.11918322688780578,0.9830282886869431,0.9830285977429757
12,16,0.05600000000000001,0.742214910628163,0.11925241075822066,0.9830282913614208,0.9830285977429757
12,17,0.05600000000000001,0.7419942728423031,0.11918152110974718,0.9830282886207079,0.9830285977429757
12,18,0.05600000000000001,0.7413753712024782,0.11898278406001732,0.9830282808057847,0.9830285977429757
12,19,0.05600000000000001,0.7403931955747912,0.11866773560912248,0.9830282680103184,0.9830285977429757
12,20,0.05600000000000001,0.7390802417546923,0.11824723711870606,0.9830282501235967,0.9830285977429757
13,1,0.256,0.6632599026771968,0.05915305594582408,0.9824461875211076,0.9830285977429757
13,2,0.256,0.6757402486365066,0.06140012775142474,0.9825894296436873,0.9830285977429757
