run_id,seed,step,total_suppression,c_suppressive,c_protective,population,adapter_active,adapter_score
baseline_seed1835086199,1835086199,0,0.15600000000000003,0.1,0.4,204,False,0.0
baseline_seed1835086199,1835086199,1,0.8140000000000001,0.8,0.2,204,False,0.0
baseline_seed1835086199,1835086199,2,0.05600000000000001,0.0,0.4,204,False,0.0
baseline_seed1835086199,1835086199,3,0.8560000000000001,0.8,0.4,209,False,0.0
baseline_seed1835086199,1835086199,4,0.8140000000000001,0.8,0.2,211,False,0.0
baseline_seed1835086199,1835086199,5,0.4,0.4,0.0,216,False,0.0
baseline_seed1835086199,1835086199,6,0.42400000000000004,0.2,0.8,210,False,0.0
baseline_seed1835086199,1835086199,7,0.256,0.2,0.4,209,False,0.0
baseline_seed1835086199,1835086199,8,0.726,0.6,0.6,207,False,0.0
baseline_seed1835086199,1835086199,9,0.6240000000000001,0.4,0.8,204,False,0.0
baseline_seed1835086199,1835086199,10,0.6,0.6,0.0,200,False,0.0
baseline_seed1835086199,1835086199,11,0.2,0.2,0.0,209,False,0.0
baseline_seed1835086199,1835086199,12,0.526,0.4,0.6,210,False,0.0
baseline_seed1835086199,1835086199,13,0.326,0.2,0.6,204,False,0.0
baseline_seed1835086199,1835086199,14,0.126,0.0,0.6,198,False,0.0
baseline_seed1835086199,1835086199,15,1.0,1.0,1.0,201,False,0.0
baseline_seed1835086199,1835086199,16,1.0,1.0,0.4,201,False,0.0
baseline_seed1835086199,1835086199,17,0.55,0.2,1.0,202,False,0.0
baseline_seed1835086199,1835086199,18,0.656,0.6,0.4,205,False,0.0
baseline_seed1835086199,1835086199,19,0.6,0.6,0.0,207,False,0.0
baseline_seed1835086199,1835086199,20,0.6,0.6,0.0,208,False,0.0
baseline_seed1835086199,1835086199,21,0.8240000000000001,0.6,0.8,210,False,0.0
baseline_seed1835086199,1835086199,22,0.41400000000000003,0.4,0.2,213,False,0.0
baseline_seed1835086199,1835086199,23,0.6,0.6,0.0,213,False,0.0
baseline_seed1835086199,1835086199,24,0.926,0.8,0.6,213,False,0.0
baseline_seed1835086199,1835086199,25,1.0,0.8,0.8,214,False,0.0
baseline_seed1835086199,1835086199,26,1.0,1.0,0.6,214,False,0.0
baseline_seed1835086199,1835086199,27,0.8140000000000001,0.8,0.2,217,False,0.0
baseline_seed1835086199,1835086199,28,1.0,1.0,0.2,219,False,0.0
baseline_seed1835086199,1835086199,29,0.926,0.8,0.6,219,False,0.0
baseline_seed1835086199,1835086199,30,0.126,0.0,0.6,224,False,0.0
baseline_seed1835086199,1835086199,31,0.42400000000000004,0.2,0.8,222,False,0.0
baseline_seed1835086199,1835086199,32,0.6240000000000001,0.4,0.8,227,False,0.0
baseline_seed1835086199,1835086199,33,0.8240000000000001,0.6,0.8,217,False,0.0
baseline_seed1835086199,1835086199,34,1.0,1.0,0.8,224,False,0.0
baseline_seed1835086199,1835086199,35,0.8140000000000001,0.8,0.2,225,False,0.0
baseline_seed1835086199,1835086199,36,0.656,0.6,0.4,237,False,0.0
baseline_seed1835086199,1835086199,37,0.4,0.4,0.0,233,False,0.0
baseline_seed1835086199,1835086199,38,0.21400000000000002,0.2,0.2,231,False,0.0
baseline_seed1835086199,1835086199,39,0.21400000000000002,0.2,0.2,237,False,0.0
baseline_seed1835086199,1835086199,40,1.0,0.8,0.8,240,False,0.0
baseline_seed1835086199,1835086199,41,0.014000000000000002,0.0,0.2,246,False,0.0
baseline_seed1835086199,1835086199,42,0.22400000000000003,0.0,0.8,245,False,0.0
baseline_seed1835086199,1835086199,43,0.05600000000000001,0.0,0.4,242,False,0.0
baseline_seed1835086199,1835086199,44,0.614,0.6,0.2,242,False,0.0
baseline_seed1835086199,1835086199,45,0.656,0.6,0.4,232,False,0.0
baseline_seed1835086199,1835086199,46,1.0,1.0,0.6,236,False,0.0
baseline_seed1835086199,1835086199,47,1.0,1.0,1.0,238,False,0.0
baseline_seed1835086199,1835086199,48,0.2,0.2,0.0,240,False,0.0
baseline_seed1835086199,1835086199,49,0.05600000000000001,0.0,0.4,243,False,0.0
baseline_seed1835086199,1835086199,50,0.35,0.0,1.0,247,False,0.0
baseline_seed1835086199,1835086199,51,0.05600000000000001,0.0,0.4,243,False,0.0
baseline_seed1835086199,1835086199,52,0.526,0.4,0.6,246,False,0.0
baseline_seed1835086199,1835086199,53,0.326,0.2,0.6,241,False,0.0
baseline_seed1835086199,1835086199,54,0.41400000000000003,0.4,0.2,242,False,0.0
baseline_seed1835086199,1835086199,55,0.4,0.4,0.0,248,False,0.0
baseline_seed1835086199,1835086199,56,0.05600000000000001,0.0,0.4,241,False,0.0
baseline_seed1835086199,1835086199,57,0.0,0.0,0.0,238,False,0.0
baseline_seed1835086199,1835086199,58,0.4,0.4,0.0,243,False,0.0
baseline_seed1835086199,1835086199,59,1.0,1.0,0.2,244,False,0.0
baseline_seed1835086199,1835086199,60,0.8140000000000001,0.8,0.2,237,False,0.0
baseline_seed1835086199,1835086199,61,0.21400000000000002,0.2,0.2,237,False,0.0
baseline_seed1835086199,1835086199,62,0.8560000000000001,0.8,0.4,238,False,0.0
baseline_seed1835086199,1835086199,63,0.8560000000000001,0.8,0.4,232,False,0.0
baseline_seed1835086199,1835086199,64,0.126,0.0,0.6,228,False,0.0
baseline_seed1835086199,1835086199,65,0.926,0.8,0.6,227,False,0.0
baseline_seed1835086199,1835086199,66,0.95,0.6,1.0,226,False,0.0
baseline_seed1835086199,1835086199,67,1.0,1.0,1.0,223,False,0.0
baseline_seed1835086199,1835086199,68,0.42400000000000004,0.2,0.8,230,False,0.0
baseline_seed1835086199,1835086199,69,0.456,0.4,0.4,228,False,0.0
baseline_seed1835086199,1835086199,70,1.0,0.8,1.0,228,False,0.0
baseline_seed1835086199,1835086199,71,0.42400000000000004,0.2,0.8,230,False,0.0
baseline_seed1835086199,1835086199,72,0.726,0.6,0.6,228,False,0.0
baseline_seed1835086199,1835086199,73,0.326,0.2,0.6,236,False,0.0
baseline_seed1835086199,1835086199,74,0.6,0.6,0.0,230,False,0.0
baseline_seed1835086199,1835086199,75,0.42400000000000004,0.2,0.8,232,False,0.0
baseline_seed1835086199,1835086199,76,0.2,0.2,0.0,224,False,0.0
baseline_seed1835086199,1835086199,77,0.656,0.6,0.4,227,False,0.0
baseline_seed1835086199,1835086199,78,0.22400000000000003,0.0,0.8,229,False,0.0
baseline_seed1835086199,1835086199,79,0.8140000000000001,0.8,0.2,226,False,0.0
baseline_seed1835086199,1835086199,80,0.0,0.0,0.0,231,False,0.0
baseline_seed1835086199,1835086199,81,0.0,0.0,0.0,231,False,0.0
baseline_seed1835086199,1835086199,82,0.21400000000000002,0.2,0.2,230,False,0.0
baseline_seed1835086199,1835086199,83,0.41400000000000003,0.4,0.2,226,False,0.0
baseline_seed1835086199,1835086199,84,1.0,1.0,0.8,225,False,0.0
baseline_seed1835086199,1835086199,85,1.0,1.0,0.8,224,False,0.0
baseline_seed1835086199,1835086199,86,0.014000000000000002,0.0,0.2,222,False,0.0
baseline_seed1835086199,1835086199,87,1.0,0.8,0.8,228,False,0.0
baseline_seed1835086199,1835086199,88,0.8,0.8,0.0,232,False,0.0
baseline_seed1835086199,1835086199,89,0.326,0.2,0.6,238,False,0.0
baseline_seed1835086199,1835086199,90,1.0,1.0,0.6,235,False,0.0
baseline_seed1835086199,1835086199,91,1.0,1.0,0.4,235,False,0.0
baseline_seed1835086199,1835086199,92,0.014000000000000002,0.0,0.2,232,False,0.0
baseline_seed1835086199,1835086199,93,0.55,0.2,1.0,240,False,0.0
baseline_seed1835086199,1835086199,94,0.42400000000000004,0.2,0.8,237,False,0.0
baseline_seed1835086199,1835086199,95,0.014000000000000002,0.0,0.2,243,False,0.0
