run_id,seed,step,total_suppression,c_suppressive,c_protective,population,adapter_active,adapter_score,H_N,H_eff,c_avg,zero_novelty_agents,novelty_vector_count,all_zero_novelty,H_N_at_maximum,avg_well_being,U_sys,L_t,h_n_estimator_cached
degen_seed1835086234,1835086234,0,0.15600000000000003,0.1,0.4,202,False,0.0,0.978051318694629,0.6273681727812261,0.15600000000000003,0,200,False,False,0.6350961292533416,15.712576690606895,0.09640766711129103,0.978051318694629
degen_seed1835086234,1835086234,1,0.8240000000000001,0.6,0.8,207,False,0.0,0.9900040660303041,0.6657872975180351,0.8240000000000001,0,202,False,False,0.6497677871208501,17.480605903059192,0.11950288968039517,0.9900040660303041
degen_seed1835086234,1835086234,2,0.4,0.4,0.0,207,False,0.0,0.9833617377848144,0.6741839647131166,0.4,0,207,False,False,0.6624067706967364,19.069541642792984,0.14035003872136953,0.9833617377848144
degen_seed1835086234,1835086234,3,0.05600000000000001,0.0,0.4,208,False,0.0,0.9888123751450789,0.6956795599658477,0.05600000000000001,0,207,False,False,0.6764909811279117,20.599790875495263,0.16045335750846215,0.9888123751450789
degen_seed1835086234,1835086234,4,0.126,0.0,0.6,210,False,0.0,0.9880305683055156,0.7152631025994163,0.126,0,208,False,False,0.6894553434969711,22.403144273076517,0.18396129891515683,0.9880305683055156
degen_seed1835086234,1835086234,5,0.21400000000000002,0.2,0.2,211,False,0.0,0.988398950638492,0.7318996432533368,0.21400000000000002,0,210,False,False,0.7018863559423442,24.099793880661682,0.20612591165378363,0.988398950638492
degen_seed1835086234,1835086234,6,1.0,1.0,0.6,205,False,0.0,1.0,0.7321589948594723,1.0,211,211,True,True,0.7143014583994852,25.499794920709167,0.22457143640835703,1.0
degen_seed1835086234,1835086234,7,0.656,0.6,0.4,206,False,0.0,0.9879744654723522,0.7374681254238589,0.656,0,205,False,False,0.7247034172517653,26.595612974840876,0.23920634167741073,0.9879744654723522
degen_seed1835086234,1835086234,8,0.8,0.8,0.0,209,False,0.0,0.9861842293256307,0.7541232100492479,0.8,0,206,False,False,0.7317588168341447,28.05035551411163,0.2583183953009241,0.9861842293256307
degen_seed1835086234,1835086234,9,0.21400000000000002,0.2,0.2,216,False,0.0,0.9888817822613245,0.7856180938388698,0.21400000000000002,0,209,False,False,0.7356027525337558,29.779469731670776,0.2808507530126074,0.9888817822613245
degen_seed1835086234,1835086234,10,0.256,0.2,0.4,218,False,0.0,0.9848543700780209,0.7969410483847323,0.256,0,216,False,False,0.7423824259842935,31.051381639350325,0.29765952583780936,0.9848543700780209
degen_seed1835086234,1835086234,11,0.6,0.6,0.0,225,False,0.0,0.9810794787978776,0.8218046843003719,0.6,0,218,False,False,0.7445809116367607,32.543818607646976,0.3172148925633239,0.9810794787978776
degen_seed1835086234,1835086234,12,0.126,0.0,0.6,233,False,0.0,0.9887968807072999,0.8576416799599473,0.126,0,225,False,False,0.7445139949459121,34.79508989905008,0.34624782269946197,0.9887968807072999
degen_seed1835086234,1835086234,13,0.126,0.0,0.6,236,False,0.0,0.9849652882467055,0.8687224696365378,0.126,0,233,False,False,0.7474430739110781,36.44654658380162,0.36777335626516244,0.9849652882467055
degen_seed1835086234,1835086234,14,0.726,0.6,0.6,238,False,0.0,0.984524340343435,0.8879355231061641,0.726,0,236,False,False,0.757893202387402,37.59749594916025,0.38303669889773273,0.984524340343435
degen_seed1835086234,1835086234,15,0.6240000000000001,0.4,0.8,238,False,0.0,0.9844882571612706,0.893187312846921,0.6240000000000001,0,238,False,False,0.7624037852774396,38.76103702073389,0.39844287394502603,0.9844882571612706
degen_seed1835086234,1835086234,16,1.0,0.8,0.8,239,False,0.0,1.0,0.9175532258830073,1.0,238,238,True,True,0.7678269672661148,40.328096629142316,0.4188878413989088,1.0
degen_seed1835086234,1835086234,17,0.726,0.6,0.6,242,False,0.0,0.9896709176819646,0.9225724341024812,0.726,0,239,False,False,0.7704142291008572,41.64021805287872,0.43613728941241536,0.9896709176819646
degen_seed1835086234,1835086234,18,0.014000000000000002,0.0,0.2,235,False,0.0,0.9866195483828897,0.9003163833485457,0.014000000000000002,0,242,False,False,0.7766182116386019,41.44919181651192,0.4345887851424341,0.9866195483828897
degen_seed1835086234,1835086234,19,0.75,0.4,1.0,241,False,0.0,0.9854198319543205,0.9219702970323345,0.75,0,235,False,False,0.7764412219436004,43.10257369825656,0.4560887900678991,0.9854198319543205
degen_seed1835086234,1835086234,20,0.42400000000000004,0.2,0.8,239,False,0.0,0.9883756804811525,0.9208317150372667,0.42400000000000004,0,241,False,False,0.7796331780031357,44.0683986283553,0.46898294700167936,0.9883756804811525
degen_seed1835086234,1835086234,21,0.456,0.4,0.4,247,False,0.0,0.989819488836365,0.9522850576880754,0.456,0,239,False,False,0.779011756252038,46.07373984884658,0.4948654658806515,0.989819488836365
degen_seed1835086234,1835086234,22,1.0,1.0,0.0,246,False,0.0,1.0,0.960970726958528,1.0,247,247,True,True,0.7812770137874212,47.24081596460274,0.510259641182668,1.0
degen_seed1835086234,1835086234,23,0.0,0.0,0.0,248,False,0.0,0.9888300825395685,0.9640325161055409,0.0,0,246,False,False,0.7862276757476769,48.02512817215241,0.5208625618829058,0.9888300825395685
degen_seed1835086234,1835086234,24,0.95,0.6,1.0,246,False,0.0,0.9812378025035908,0.9561076571666235,0.95,0,248,False,False,0.7921864572748208,48.43473863340817,0.5267728056252776,0.9812378025035908
degen_seed1835086234,1835086234,25,1.0,0.8,1.0,246,False,0.0,1.0,0.9764963227570539,1.0,246,246,True,True,0.7938994493959788,49.449448641334996,0.5402394857866182,1.0
degen_seed1835086234,1835086234,26,0.014000000000000002,0.0,0.2,243,False,0.0,0.9918505822080075,0.9664124552842301,0.014000000000000002,0,246,False,False,0.8019365134556019,48.952383128980316,0.5348007850422575,0.9918505822080075
degen_seed1835086234,1835086234,27,0.41400000000000003,0.4,0.2,242,False,0.0,0.9922542539506458,0.9675942570240798,0.41400000000000003,0,243,False,False,0.8059070263923374,49.6950198211261,0.5448512365133461,0.9922542539506458
degen_seed1835086234,1835086234,28,0.35,0.0,1.0,248,False,0.0,0.9848973044756308,0.987073808624656,0.35,0,242,False,False,0.8082337736153077,50.78835059476451,0.5592771820802389,0.9848973044756308
degen_seed1835086234,1835086234,29,0.55,0.2,1.0,243,False,0.0,0.9888303008448361,0.9778886122626881,0.55,0,248,False,False,0.813938037464308,50.33290018280105,0.5543361348294528,0.9888303008448361
degen_seed1835086234,1835086234,30,0.256,0.2,0.4,242,False,0.0,0.9874833918758406,0.9796762367979677,0.256,0,243,False,False,0.8199123034764508,50.49751107538896,0.5571382870144399,0.9874833918758406
degen_seed1835086234,1835086234,31,0.22400000000000003,0.0,0.8,242,False,0.0,0.9874619577796016,0.9882264822793925,0.22400000000000003,0,242,False,False,0.8270861420259774,50.82337824405897,0.5619487150852587,0.9874619577796016
degen_seed1835086234,1835086234,32,0.8140000000000001,0.8,0.2,241,False,0.0,0.988538009178988,0.9853678673013601,0.8140000000000001,0,242,False,False,0.8272141914288026,51.114447674702156,0.5663167516727566,0.988538009178988
degen_seed1835086234,1835086234,33,0.42400000000000004,0.2,0.8,239,False,0.0,0.9853831367862389,0.975776702387785,0.42400000000000004,0,241,False,False,0.8286619805675,50.937324582022,0.5648254584293666,0.9853831367862389
degen_seed1835086234,1835086234,34,0.614,0.6,0.2,238,False,0.0,0.9883372071512985,0.9708020766385803,0.614,0,239,False,False,0.8254268467273059,51.18265329659947,0.5686076507676375,0.9883372071512985
degen_seed1835086234,1835086234,35,0.656,0.6,0.4,234,False,0.0,0.9846133889426842,0.956288812689303,0.656,0,238,False,False,0.8301134990903435,50.86773227497062,0.565379525653473,0.9846133889426842
degen_seed1835086234,1835086234,36,0.41400000000000003,0.4,0.2,240,False,0.0,0.9832200150932034,0.9710627545315952,0.41400000000000003,0,234,False,False,0.8230293827297175,51.78090209358777,0.577495307766098,0.9832200150932034
degen_seed1835086234,1835086234,37,0.126,0.0,0.6,242,False,0.0,0.9897124807344383,0.9784209988108723,0.126,0,240,False,False,0.8170174787645558,52.345736104665555,0.5852492447045428,0.9897124807344383
degen_seed1835086234,1835086234,38,0.256,0.2,0.4,245,False,0.0,0.9842061273851426,0.9848148255280688,0.256,0,242,False,False,0.8168314009126617,52.68938159670313,0.5902338512424581,0.9842061273851426
degen_seed1835086234,1835086234,39,0.456,0.4,0.4,244,False,0.0,0.9887560625233831,0.9867587796316485,0.456,0,245,False,False,0.818016397052526,52.885331342359564,0.5933621152951095,0.9887560625233831
degen_seed1835086234,1835086234,40,0.614,0.6,0.2,245,False,0.0,0.9880996917030871,0.9797368681012443,0.614,0,244,False,False,0.8094175164365113,52.50229200333078,0.5892487859333567,0.9880996917030871
degen_seed1835086234,1835086234,41,1.0,1.0,0.2,247,False,0.0,1.0,1.0043001356732317,1.0,245,245,True,True,0.8131984904236693,53.81772664900252,0.6063576405950387,1.0
degen_seed1835086234,1835086234,42,0.926,0.8,0.6,251,False,0.0,0.9851275607095117,0.9974218897521201,0.926,0,247,False,False,0.8067569212232091,53.51508127475506,0.6032349762726572,0.9851275607095117
degen_seed1835086234,1835086234,43,0.6,0.6,0.0,246,False,0.0,0.9874677152463048,0.9815969504924866,0.6,0,251,False,False,0.8081745751194979,53.184381404888775,0.5997554651495206,0.9874677152463048
degen_seed1835086234,1835086234,44,0.656,0.6,0.4,255,False,0.0,0.9889043653656434,1.0128808843431536,0.656,0,246,False,False,0.8033298342082362,55.11916837512516,0.6245871587281553,0.9889043653656434
