mode,rr,phi,alpha,successor_capability,cop_cost_audit,seed,survived,collapsed,extinct,final_population,peak_population,collapse_threshold,final_ai_generation,yield_fired,yield_fire_count,yield_eval_count,first_yield_fire_step,first_fire_advantage,first_fire_transition_cost,max_yield_margin,mean_yield_margin,final_theta_capability,final_transfer_state,final_psi_inst_stock,final_theta_tech_v2,final_l_t_v2,integral_u_sys,knowledge_transfer_verified,error,arm,part,run_id,derived_seed,started_utc,completed_utc,wall_seconds,interpreter_version,numpy_version,machine_label
A,0.066,25.0,1.0,1.5,True,150,True,True,False,83,274,178,2,True,1,500,6,5.795015231633386,3.716227422313727,2.0787878093196586,-7.064312347225131,0.6561507223396873,0.9405813743241374,0.9252076204373831,0.9257447222730577,0.27268635383049433,18346.712503322644,True,,R,4,R_p4_A_1838f22be8317bf11ca2d2c7,7570,2026-09-24T11:57:22.734352+00:00,2026-09-24T12:00:20.259831+00:00,177.52545989997452,"3.13.15 (tags/v3.13.15:4061bc4, Aug  5 2026, 13:05:39) [MSC v.1944 64 bit (AMD64)]",2.4.4,YOTKOTEST
A,0.066,25.0,1.0,1.5,True,151,True,True,False,41,273,177,2,True,1,500,6,4.968523745217993,3.755478632150974,1.2130451130670195,-7.101139141114669,0.655094037549544,0.9333798129086954,0.9489122520896174,0.9171773253083929,0.13576443873153962,16443.550560814183,True,,R,4,R_p4_A_2fa60758a32b0829125ca58a,3481,2026-09-24T11:57:22.979409+00:00,2026-09-24T12:00:19.092071+00:00,176.11263449996477,"3.13.15 (tags/v3.13.15:4061bc4, Aug  5 2026, 13:05:39) [MSC v.1944 64 bit (AMD64)]",2.4.4,YOTKOTEST
C,0.06,25.0,1.0,2.5,False,150,False,True,False,1,195,126,2,True,1,500,30,4.163378734031831,3.147436550175587,1.0159421838562435,-11.243025677995425,0.5672751437277725,0.9867881929502078,0.8719022825931184,1.399451034961745,0.012201845517604476,7935.458199356166,True,,R,4,R_p4_C_0de9b507be0110cdce85a9b2,8377,2026-09-24T11:57:23.478375+00:00,2026-09-24T12:00:20.649232+00:00,177.17084259999683,"3.13.15 (tags/v3.13.15:4061bc4, Aug  5 2026, 13:05:39) [MSC v.1944 64 bit (AMD64)]",2.4.4,YOTKOTEST
C,0.06,25.0,1.0,2.5,False,151,True,True,False,32,221,143,2,True,1,500,34,3.391965489082459,3.1749982420425797,0.21696724703987913,-14.401328817434486,0.5873932409991347,0.9879145686204517,0.8653977818006415,1.025564213021852,0.10223274886099751,12245.380582549615,True,,R,4,R_p4_C_451abe9d26b28c4cef9ccd3d,8439,2026-09-24T11:57:24.380379+00:00,2026-09-24T12:00:19.300470+00:00,174.92007540003397,"3.13.15 (tags/v3.13.15:4061bc4, Aug  5 2026, 13:05:39) [MSC v.1944 64 bit (AMD64)]",2.4.4,YOTKOTEST
C,0.06,25.0,1.0,2.5,True,150,False,True,False,17,199,129,2,True,1,500,63,3.462290403986451,3.191787242649728,0.2705031613367228,-11.226095492818647,0.5798908873708586,0.9914319578880365,0.8845255292667482,0.9424683270454288,0.05262485321719694,8960.454866662076,True,,R,4,R_p4_C_58359a2bbed8c2243c6e6f4f,8928,2026-09-24T11:57:24.607022+00:00,2026-09-24T12:00:21.741215+00:00,177.13417269999627,"3.13.15 (tags/v3.13.15:4061bc4, Aug  5 2026, 13:05:39) [MSC v.1944 64 bit (AMD64)]",2.4.4,YOTKOTEST
C,0.06,25.0,1.0,2.5,True,151,False,True,False,9,216,140,2,True,1,500,19,4.999007677268921,3.3232964756249332,1.6757112016439875,-10.70508553130352,0.577229442612447,0.9848122988030263,0.8191088354961296,1.1209559699161356,0.045775937464460036,6999.117151612704,True,,R,4,R_p4_C_7ded96c31cc385c178bc6e42,5544,2026-09-24T11:57:25.349905+00:00,2026-09-24T12:00:20.078522+00:00,174.72860779997427,"3.13.15 (tags/v3.13.15:4061bc4, Aug  5 2026, 13:05:39) [MSC v.1944 64 bit (AMD64)]",2.4.4,YOTKOTEST
