substrate,category,cell,seed,rr,phi,alpha,successor_capability,cop_cost_audit,survived,collapsed,extinct,final_population,final_ai_generation,yield_fired,max_yield_margin,knowledge_transfer_verified,steps_completed,end_reason,peak_population,min_viable_population,survival_threshold,elapsed_seconds,source_path,source_head,non_registered,worker_pid
v20,C,bce7b193eaa5a5bd,1835089200,0.06,25.0,1.0,2.5,False,False,True,False,94,2,True,1.286141589918953,True,300,step_limit,252,50,163.8,92.06466380000347,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,True,48348
v20,C,bce7b193eaa5a5bd,1835089201,0.06,25.0,1.0,2.5,False,False,True,False,85,2,True,0.26555692828796573,True,300,step_limit,223,50,144.95000000000002,91.79448570002569,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,True,52688
v20,C,c954d73f498217d5,1835089200,0.06,25.0,1.0,2.5,True,False,True,False,94,2,True,1.286141589918953,True,300,step_limit,252,50,163.8,92.04548550001346,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,True,51632
v20,C,c954d73f498217d5,1835089201,0.06,25.0,1.0,2.5,True,False,True,False,85,2,True,0.26555692828796573,True,300,step_limit,223,50,144.95000000000002,91.48128209996503,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,True,32884
v21,C,bce7b193eaa5a5bd,1835089200,0.06,25.0,1.0,2.5,False,False,True,False,57,2,True,0.032877655948836626,True,300,step_limit,205,50,133.25,109.66275730001507,C:\Users\matty\Dev\AI-Succession-Problem,1a5fa6505fa079906b2df2a97e1f965b3e0f8713,True,52208
v21,C,bce7b193eaa5a5bd,1835089201,0.06,25.0,1.0,2.5,False,False,True,False,78,2,True,0.15306017730656407,True,300,step_limit,230,50,149.5,109.80052980000619,C:\Users\matty\Dev\AI-Succession-Problem,1a5fa6505fa079906b2df2a97e1f965b3e0f8713,True,52388
v21,C,c954d73f498217d5,1835089200,0.06,25.0,1.0,2.5,True,False,True,False,57,2,True,0.032877655948836626,True,300,step_limit,205,50,133.25,109.84133840003051,C:\Users\matty\Dev\AI-Succession-Problem,1a5fa6505fa079906b2df2a97e1f965b3e0f8713,True,50168
v21,C,c954d73f498217d5,1835089201,0.06,25.0,1.0,2.5,True,False,True,False,78,2,True,0.15306017730656407,True,300,step_limit,230,50,149.5,109.71144129999448,C:\Users\matty\Dev\AI-Succession-Problem,1a5fa6505fa079906b2df2a97e1f965b3e0f8713,True,8980
