run_id,seed,step,total_suppression,c_suppressive,c_protective,population,adapter_active,adapter_score
baseline_seed1835086200,1835086200,0,0.35,0.0,1.0,205,False,0.0
baseline_seed1835086200,1835086200,1,1.0,0.8,0.8,208,False,0.0
baseline_seed1835086200,1835086200,2,0.35,0.0,1.0,214,False,0.0
baseline_seed1835086200,1835086200,3,0.014000000000000002,0.0,0.2,214,False,0.0
baseline_seed1835086200,1835086200,4,0.656,0.6,0.4,211,False,0.0
baseline_seed1835086200,1835086200,5,0.6,0.6,0.0,218,False,0.0
baseline_seed1835086200,1835086200,6,0.35,0.0,1.0,216,False,0.0
baseline_seed1835086200,1835086200,7,0.726,0.6,0.6,224,False,0.0
baseline_seed1835086200,1835086200,8,1.0,1.0,0.4,225,False,0.0
baseline_seed1835086200,1835086200,9,0.41400000000000003,0.4,0.2,234,False,0.0
baseline_seed1835086200,1835086200,10,0.4,0.4,0.0,234,False,0.0
baseline_seed1835086200,1835086200,11,0.4,0.4,0.0,241,False,0.0
baseline_seed1835086200,1835086200,12,0.41400000000000003,0.4,0.2,240,False,0.0
baseline_seed1835086200,1835086200,13,0.6240000000000001,0.4,0.8,243,False,0.0
baseline_seed1835086200,1835086200,14,0.05600000000000001,0.0,0.4,248,False,0.0
baseline_seed1835086200,1835086200,15,1.0,1.0,0.8,251,False,0.0
baseline_seed1835086200,1835086200,16,1.0,1.0,1.0,259,False,0.0
baseline_seed1835086200,1835086200,17,0.126,0.0,0.6,258,False,0.0
baseline_seed1835086200,1835086200,18,0.8560000000000001,0.8,0.4,252,False,0.0
baseline_seed1835086200,1835086200,19,1.0,0.8,0.8,260,False,0.0
baseline_seed1835086200,1835086200,20,0.6,0.6,0.0,273,False,0.0
baseline_seed1835086200,1835086200,21,0.256,0.2,0.4,276,False,0.0
baseline_seed1835086200,1835086200,22,0.456,0.4,0.4,278,False,0.0
baseline_seed1835086200,1835086200,23,1.0,1.0,0.2,274,False,0.0
baseline_seed1835086200,1835086200,24,0.8240000000000001,0.6,0.8,279,False,0.0
baseline_seed1835086200,1835086200,25,0.55,0.2,1.0,290,False,0.0
baseline_seed1835086200,1835086200,26,0.8140000000000001,0.8,0.2,293,False,0.0
baseline_seed1835086200,1835086200,27,0.22400000000000003,0.0,0.8,298,False,0.0
baseline_seed1835086200,1835086200,28,0.456,0.4,0.4,303,False,0.0
baseline_seed1835086200,1835086200,29,1.0,1.0,0.0,306,False,0.0
baseline_seed1835086200,1835086200,30,1.0,1.0,0.0,296,False,0.0
baseline_seed1835086200,1835086200,31,1.0,1.0,0.0,295,False,0.0
baseline_seed1835086200,1835086200,32,0.42400000000000004,0.2,0.8,300,False,0.0
baseline_seed1835086200,1835086200,33,0.41400000000000003,0.4,0.2,300,False,0.0
baseline_seed1835086200,1835086200,34,0.926,0.8,0.6,303,False,0.0
baseline_seed1835086200,1835086200,35,1.0,0.8,0.8,312,False,0.0
baseline_seed1835086200,1835086200,36,1.0,1.0,0.6,318,False,0.0
baseline_seed1835086200,1835086200,37,0.41400000000000003,0.4,0.2,328,False,0.0
baseline_seed1835086200,1835086200,38,1.0,1.0,0.6,330,False,0.0
baseline_seed1835086200,1835086200,39,1.0,1.0,0.6,327,False,0.0
baseline_seed1835086200,1835086200,40,0.614,0.6,0.2,331,False,0.0
baseline_seed1835086200,1835086200,41,0.21400000000000002,0.2,0.2,329,False,0.0
baseline_seed1835086200,1835086200,42,0.05600000000000001,0.0,0.4,324,False,0.0
baseline_seed1835086200,1835086200,43,1.0,0.8,1.0,322,False,0.0
baseline_seed1835086200,1835086200,44,0.55,0.2,1.0,335,False,0.0
baseline_seed1835086200,1835086200,45,1.0,1.0,1.0,344,False,0.0
baseline_seed1835086200,1835086200,46,0.8560000000000001,0.8,0.4,336,False,0.0
baseline_seed1835086200,1835086200,47,0.95,0.6,1.0,329,False,0.0
baseline_seed1835086200,1835086200,48,0.926,0.8,0.6,323,False,0.0
baseline_seed1835086200,1835086200,49,1.0,1.0,0.6,321,False,0.0
baseline_seed1835086200,1835086200,50,0.656,0.6,0.4,321,False,0.0
baseline_seed1835086200,1835086200,51,0.014000000000000002,0.0,0.2,314,False,0.0
baseline_seed1835086200,1835086200,52,0.95,0.6,1.0,315,False,0.0
baseline_seed1835086200,1835086200,53,1.0,1.0,0.0,313,False,0.0
baseline_seed1835086200,1835086200,54,0.41400000000000003,0.4,0.2,313,False,0.0
baseline_seed1835086200,1835086200,55,0.6240000000000001,0.4,0.8,323,False,0.0
baseline_seed1835086200,1835086200,56,0.42400000000000004,0.2,0.8,315,False,0.0
baseline_seed1835086200,1835086200,57,0.8,0.8,0.0,324,False,0.0
baseline_seed1835086200,1835086200,58,0.2,0.2,0.0,311,False,0.0
baseline_seed1835086200,1835086200,59,0.41400000000000003,0.4,0.2,314,False,0.0
baseline_seed1835086200,1835086200,60,0.95,0.6,1.0,313,False,0.0
baseline_seed1835086200,1835086200,61,0.05600000000000001,0.0,0.4,313,False,0.0
