mode,rr,phi,alpha,successor_capability,cop_cost_audit,seed,survived,collapsed,extinct,final_population,peak_population,collapse_threshold,final_ai_generation,yield_fired,yield_fire_count,yield_eval_count,first_yield_fire_step,first_fire_advantage,first_fire_transition_cost,max_yield_margin,mean_yield_margin,final_theta_capability,final_transfer_state,final_psi_inst_stock,final_theta_tech_v2,final_l_t_v2,integral_u_sys,knowledge_transfer_verified,error,arm,part,run_id,derived_seed,started_utc,completed_utc,wall_seconds,interpreter_version,numpy_version,machine_label
C,0.06,25.0,1.0,2.5,False,150,False,True,False,15,210,136,2,True,1,500,20,4.5371618982878985,3.2223457834635507,1.3148161148243478,-14.655156997437599,0.5809231728982273,0.9871266671224113,0.9136051497014284,1.1849134854871697,0.09421256317543034,12261.822034576486,True,,O,3,O_p3_C_0de9b507be0110cdce85a9b2,8377,2026-09-24T11:32:22.415016+00:00,2026-09-24T11:34:03.736036+00:00,101.32100859994534,"3.13.15 (tags/v3.13.15:4061bc4, Aug  5 2026, 13:05:39) [MSC v.1944 64 bit (AMD64)]",2.4.4,YOTKOTEST
C,0.06,25.0,1.0,2.5,False,151,False,True,False,17,241,156,2,True,1,500,11,3.788701238491008,3.3838449160873165,0.4048563224036914,-13.792771083378287,0.5649506425027977,0.9893611460765984,0.9251240561214183,1.0289056748119016,0.058410598633313694,11177.234647912928,True,,O,3,O_p3_C_451abe9d26b28c4cef9ccd3d,8439,2026-09-24T11:32:22.426493+00:00,2026-09-24T11:34:03.560473+00:00,101.133956100035,"3.13.15 (tags/v3.13.15:4061bc4, Aug  5 2026, 13:05:39) [MSC v.1944 64 bit (AMD64)]",2.4.4,YOTKOTEST
C,0.06,25.0,1.0,2.5,True,150,False,True,False,10,199,129,2,True,1,500,30,4.7260121076689074,3.2795770750994873,1.4464350325694202,-11.990707751168399,0.5617510312725639,0.9912409577157777,0.9054195599014567,1.115897467118953,0.0550965730312354,9170.286292310828,True,,O,3,O_p3_C_58359a2bbed8c2243c6e6f4f,8928,2026-09-24T11:33:51.558051+00:00,2026-09-24T11:35:35.483891+00:00,103.9258237000322,"3.13.15 (tags/v3.13.15:4061bc4, Aug  5 2026, 13:05:39) [MSC v.1944 64 bit (AMD64)]",2.4.4,YOTKOTEST
C,0.06,25.0,1.0,2.5,True,151,False,True,True,0,198,128,2,True,1,335,16,4.091432191365087,3.33714049642344,0.7542916949416467,-12.590782791014696,0.5418526263347925,0.9899726096011728,0.8007393592263902,0.01,8.007393592263902e-05,6717.660225935029,True,,O,3,O_p3_C_7ded96c31cc385c178bc6e42,5544,2026-09-24T11:33:57.465357+00:00,2026-09-24T11:35:09.636009+00:00,72.17062590003479,"3.13.15 (tags/v3.13.15:4061bc4, Aug  5 2026, 13:05:39) [MSC v.1944 64 bit (AMD64)]",2.4.4,YOTKOTEST
