run_id,seed,step,total_suppression,c_suppressive,c_protective,population,adapter_active,adapter_score,H_N,H_eff,c_avg,zero_novelty_agents,novelty_vector_count,all_zero_novelty,H_N_at_maximum,avg_well_being,U_sys,L_t,h_n_estimator_cached
degen_seed1835086201,1835086201,0,0.326,0.2,0.6,204,False,0.0,0.9832259698292221,0.6720812264512925,0.326,0,200,False,False,0.6701441819137339,16.228218369529507,0.10285330982549801,0.9832259698292221
degen_seed1835086201,1835086201,1,0.4,0.4,0.0,204,False,0.0,0.9869366186186306,0.6859322363911087,0.4,0,204,False,False,0.6813837606293381,17.880619889808706,0.12450312169232225,0.9869366186186306
degen_seed1835086201,1835086201,2,1.0,1.0,0.0,207,False,0.0,1.0,0.7180086200123846,1.0,204,204,True,True,0.6937281352776664,19.855623796923577,0.15017576961515855,1.0
degen_seed1835086201,1835086201,3,0.456,0.4,0.4,212,False,0.0,0.9850372027051665,0.7356710055174073,0.456,0,207,False,False,0.7045716127087753,21.402340422990243,0.17048507762728188,0.9850372027051665
degen_seed1835086201,1835086201,4,0.6,0.6,0.0,213,False,0.0,0.9892993887984438,0.751247493948824,0.6,0,212,False,False,0.7130265275812103,23.260872075500547,0.1946829030687077,0.9892993887984438
degen_seed1835086201,1835086201,5,0.614,0.6,0.2,217,False,0.0,0.9889843315803779,0.7751420089559351,0.614,0,213,False,False,0.7223740309155812,25.318835906933472,0.22136319803658708,0.9889843315803779
degen_seed1835086201,1835086201,6,1.0,1.0,0.8,219,False,0.0,1.0,0.7958932999767154,1.0,217,217,True,True,0.7268431963257675,27.277550126226444,0.24679362213516765,1.0
degen_seed1835086201,1835086201,7,1.0,1.0,0.2,217,False,0.0,1.0,0.7990470023889518,1.0,219,219,True,True,0.7364488501280662,28.599219436803388,0.2642517010636127,1.0
degen_seed1835086201,1835086201,8,0.0,0.0,0.0,213,False,0.0,0.9872637923179995,0.7823647713353657,0.0,0,217,False,False,0.7440917153872295,29.184353395849897,0.27249350513160353,0.9872637923179995
degen_seed1835086201,1835086201,9,0.614,0.6,0.2,214,False,0.0,0.9901973850235706,0.798843434753945,0.614,0,213,False,False,0.7539735618317965,30.835192710378944,0.2940474735147795,0.9901973850235706
degen_seed1835086201,1835086201,10,0.2,0.2,0.0,221,False,0.0,0.986996378220477,0.8241643227388629,0.2,0,214,False,False,0.7556765985015762,32.810312064726965,0.31964578375764724,0.986996378220477
degen_seed1835086201,1835086201,11,0.326,0.2,0.6,226,False,0.0,0.9876419348270853,0.8465561267380438,0.326,0,221,False,False,0.7585387856770531,34.803005499614926,0.3454551967921575,0.9876419348270853
degen_seed1835086201,1835086201,12,0.126,0.0,0.6,228,False,0.0,0.9884283450956992,0.8586932764669053,0.126,0,226,False,False,0.7620579882562064,36.139864170237374,0.36305685478500255,0.9884283450956992
degen_seed1835086201,1835086201,13,0.456,0.4,0.4,224,False,0.0,0.9881982730594728,0.8527027132385121,0.456,0,228,False,False,0.7704341618525087,36.730417998050825,0.3713221029301167,0.9881982730594728
degen_seed1835086201,1835086201,14,0.014000000000000002,0.0,0.2,229,False,0.0,0.9854031194556945,0.8721691741845803,0.014000000000000002,0,224,False,False,0.7730032387172091,38.507498660228016,0.3944089288386241,0.9854031194556945
degen_seed1835086201,1835086201,15,0.41400000000000003,0.4,0.2,236,False,0.0,0.9861554106313464,0.8996711972064283,0.41400000000000003,0,229,False,False,0.773136982013243,40.239717154817406,0.41692652246675405,0.9861554106313464
degen_seed1835086201,1835086201,16,1.0,1.0,0.8,225,False,0.0,1.0,0.881175657328831,1.0,236,236,True,True,0.7832672509589609,40.6246164767797,0.422594186279423,1.0
degen_seed1835086201,1835086201,17,0.21400000000000002,0.2,0.2,223,False,0.0,0.9894105009561172,0.868849662905332,0.21400000000000002,0,225,False,False,0.7875774161294652,40.61302551119837,0.42329779621413105,0.9894105009561172
