arm,defense_arm,seed,steps_completed,last_completed_step,end_reason,final_population,g_steps,VETO_steps,CONSENSUS_steps,non_NORMAL_steps,state_after_last_completed_step,state_in_force_at_last_step,H_first_NORMAL_step_at_or_after_shock,H_steps_from_shock_to_NORMAL,H_never_returned_to_NORMAL,normal_at_shock_completion,audit_file,audit_sha256_lf,recorded_steps_equal_completed,binding_restored_by_identity,attack_binding_restored_by_identity,elapsed_seconds,NORMAL_to_VETO,VETO_to_CONSENSUS,CONSENSUS_to_VETO,VETO_to_NORMAL,re_escalations_after_recovery
M1,RECOVER-20,1835088007,300,299,step_limit,282,26,142,77,219,CONSENSUS,CONSENSUS,null,null,null,False,defense_recovery_run_a3_run_M1_RECOVER-20_1835088007_audit_attempt1.json,e9e7f5825e268957317de4926b9fb10d709e7fd10d72b974b4501d54aad802e9,True,True,True,717.0794568999845,7,4,3,6,9
M1,RECOVER-20,1835088008,300,299,step_limit,260,54,141,81,222,CONSENSUS,CONSENSUS,null,null,null,False,defense_recovery_run_a3_run_M1_RECOVER-20_1835088008_audit_attempt1.json,d9b9fd42c96cb47a24a8cf76a95eb18d053c629619810771797627869eef2286,True,True,True,717.2846771999903,7,3,2,6,9
M1,RECOVER-20,1835088009,300,299,step_limit,302,20,140,76,216,VETO,VETO,null,null,null,False,defense_recovery_run_a3_run_M1_RECOVER-20_1835088009_audit_attempt1.json,6dd993398b239204f3a3547f2ae8c7a71cdf9019c381c97203ab5055cd3cc584,True,True,True,713.1760213999951,7,3,3,6,8
M1,RECOVER-20,1835088010,300,299,step_limit,230,35,116,112,228,VETO,VETO,null,null,null,False,defense_recovery_run_a3_run_M1_RECOVER-20_1835088010_audit_attempt1.json,a85d9b480f9a0649d6ed5ceac76b4077cf1afc980b301dde70c54ec310d83ffc,True,True,True,717.2823996999941,5,4,4,4,7
M1,RECOVER-20,1835088011,300,299,step_limit,270,21,157,54,211,VETO,VETO,null,null,null,False,defense_recovery_run_a3_run_M1_RECOVER-20_1835088011_audit_attempt1.json,134e02e35122fc62d008747c34317f36cf9aed45bd3b086112f00b107f7462da,True,True,True,718.8171787000028,8,2,2,7,9
M1,RECOVER-20,1835088012,300,299,step_limit,263,37,139,73,212,VETO,VETO,null,null,null,False,defense_recovery_run_a3_run_M1_RECOVER-20_1835088012_audit_attempt1.json,d7a98e8434d7271ea7af11288d6e83e1572eabaf3672a936d435facb4ff8f136,True,True,True,718.168113599997,7,3,3,6,8
M1,RECOVER-20,1835088013,300,299,step_limit,237,20,134,87,221,VETO,VETO,null,null,null,False,defense_recovery_run_a3_run_M1_RECOVER-20_1835088013_audit_attempt1.json,a9bb7c7f8c14a72ae1bc43d7b0cccbfee4a5b4c2c11c407a6a44157988cd492f,True,True,True,721.2148562000075,6,3,3,5,7
M1,RECOVER-20,1835088014,300,299,step_limit,232,46,145,78,223,VETO,VETO,null,null,null,False,defense_recovery_run_a3_run_M1_RECOVER-20_1835088014_audit_attempt1.json,059ffd200adff91b5a67403dda237d55ce2fd281825a02d11d73f1134290515a,True,True,True,712.7185285000014,6,2,2,5,6
M1,RECOVER-20,1835088015,300,299,step_limit,181,26,164,54,218,VETO,VETO,null,null,null,False,defense_recovery_run_a3_run_M1_RECOVER-20_1835088015_audit_attempt1.json,7be73784f3d243d79ddf7cd0343675aa9dddbada32bcb0b74b161e465d96060d,True,True,True,720.7773235000204,8,2,2,7,9
M1,RECOVER-20,1835088016,300,299,step_limit,243,36,137,68,205,VETO,VETO,null,null,null,False,defense_recovery_run_a3_run_M1_RECOVER-20_1835088016_audit_attempt1.json,5f3c0d55d464569f2b4e56a6550ce461017cc9a69b8c9652e564da1b7f0f7b08,True,True,True,718.6024797999999,6,3,3,5,8
M1,RECOVER-20,1835088017,300,299,step_limit,184,24,91,133,224,CONSENSUS,CONSENSUS,null,null,null,False,defense_recovery_run_a3_run_M1_RECOVER-20_1835088017_audit_attempt1.json,cb384c8e3bedc27ab46bf9fa323f2009190888cb00431e810a20e6cbf6448bc4,True,True,True,715.176710300002,4,6,5,3,8
M1,RECOVER-20,1835088018,300,299,step_limit,230,25,138,90,228,VETO,VETO,null,null,null,False,defense_recovery_run_a3_run_M1_RECOVER-20_1835088018_audit_attempt1.json,e6ce26a2f460e01741033b51ccac705f7c433cdc92a161efd28efc4584d8912d,True,True,True,721.5923981000087,7,3,3,6,9
M1,RECOVER-20,1835088019,300,299,step_limit,274,31,158,53,211,VETO,VETO,null,null,null,False,defense_recovery_run_a3_run_M1_RECOVER-20_1835088019_audit_attempt1.json,c1f250f5807638f157692a1432f94b0c32d1c73626c3d1fc7941221c477432c2,True,True,True,721.0806045000209,7,2,2,6,7
M1,RECOVER-40,1835088000,300,299,step_limit,224,44,80,138,218,VETO,VETO,null,null,null,False,defense_recovery_run_a3_run_M1_RECOVER-40_1835088000_audit_attempt1.json,c285d2a5a106de3d7b4fa8fba25d38260ce9f3c48cca5f64db53920f87a4a056,True,True,True,718.6120900000096,2,2,2,1,2
M1,RECOVER-40,1835088001,300,299,step_limit,318,20,118,96,214,VETO,VETO,null,null,null,False,defense_recovery_run_a3_run_M1_RECOVER-40_1835088001_audit_attempt1.json,c7b3c284e0f9cde61ebc9447220d38a583cd95e6b0f71544e8a49c8ce697600b,True,True,True,719.0082503999874,3,2,2,2,3
M1,RECOVER-40,1835088002,300,299,step_limit,218,25,131,100,231,CONSENSUS,CONSENSUS,null,null,null,False,defense_recovery_run_a3_run_M1_RECOVER-40_1835088002_audit_attempt1.json,bc1ceef0d996a36fdb4e5277812d7fc0936daaabf422b3d18948be0d3b2039bd,True,True,True,719.1751330999832,3,3,2,2,4
M1,RECOVER-40,1835088003,300,299,step_limit,254,20,78,155,233,VETO,VETO,null,null,null,False,defense_recovery_run_a3_run_M1_RECOVER-40_1835088003_audit_attempt1.json,30dfcc7c56df8742f6b735feeead7fc927e24b6f8a610e1c1ab9cc2d5dd5f1ea,True,True,True,717.6977906000102,2,3,3,1,3
M1,RECOVER-40,1835088004,300,299,step_limit,255,43,85,139,224,VETO,VETO,null,null,null,False,defense_recovery_run_a3_run_M1_RECOVER-40_1835088004_audit_attempt1.json,318f91a44e157b99d928ab085d24cd8f6ebd245c654dc5815e731da125e90c77,True,True,True,720.5422143000178,2,2,2,1,2
M1,RECOVER-40,1835088005,300,299,step_limit,311,19,152,81,233,VETO,VETO,null,null,null,False,defense_recovery_run_a3_run_M1_RECOVER-40_1835088005_audit_attempt1.json,648e7c6a5fd21ed4f82b0ac33b4aa1c2ef847a42f2ddeb39d957725864af5cd6,True,True,True,718.2051045999979,4,2,2,3,5
M1,RECOVER-40,1835088006,300,299,step_limit,226,40,124,97,221,VETO,VETO,null,null,null,False,defense_recovery_run_a3_run_M1_RECOVER-40_1835088006_audit_attempt1.json,384a16b005e0b7e3410af921db7c7a84467a5fb9c8448ccede03223a45c2ea24,True,True,True,711.3251377999841,3,2,2,2,3
M1,RECOVER-40,1835088007,300,299,step_limit,274,29,62,165,227,VETO,VETO,null,null,null,False,defense_recovery_run_a3_run_M1_RECOVER-40_1835088007_audit_attempt1.json,4e9a7a3e589d79ea66aa3e354a5cbc63c89e1f966a00c5e9aa6dced9e86b94eb,True,True,True,705.4034540000139,1,2,2,0,1
M1,RECOVER-40,1835088008,300,299,step_limit,278,22,109,126,235,VETO,VETO,null,null,null,False,defense_recovery_run_a3_run_M1_RECOVER-40_1835088008_audit_attempt1.json,a1e329db4306ff1307d62522e0c682d541af1bdcd613e228a383c505dce888a9,True,True,True,715.7958622000006,3,2,2,2,4
M1,RECOVER-40,1835088009,300,299,step_limit,248,21,134,87,221,VETO,VETO,null,null,null,False,defense_recovery_run_a3_run_M1_RECOVER-40_1835088009_audit_attempt1.json,ba44c38bbd9d461f7dcbaf53f161bd84c9afee333e1587d622678a1ff27463ac,True,True,True,712.3674839999876,3,2,2,2,3
M1,RECOVER-40,1835088010,300,299,step_limit,261,20,115,117,232,VETO,VETO,null,null,null,False,defense_recovery_run_a3_run_M1_RECOVER-40_1835088010_audit_attempt1.json,62d1f3a71230c2b76edafb7b76c76f5680ac7f70e9262cf2fec9959454792f00,True,True,True,703.6029928000062,3,2,2,2,3
M1,RECOVER-40,1835088011,300,299,step_limit,260,30,121,95,216,VETO,VETO,null,null,null,False,defense_recovery_run_a3_run_M1_RECOVER-40_1835088011_audit_attempt1.json,667353d0edd23246b24cb34c958999d397b54569aabb8e847a532c7be6889c89,True,True,True,696.378668099991,3,2,2,2,4
M1,RECOVER-40,1835088012,300,299,step_limit,207,34,96,125,221,VETO,VETO,null,null,null,False,defense_recovery_run_a3_run_M1_RECOVER-40_1835088012_audit_attempt1.json,f4a9545b71e42674e6f8cf36d2c3351ddbad1e4bd3821abd2b562d21492af564,True,True,True,688.1922768999939,2,2,2,1,2
M1,RECOVER-40,1835088013,300,299,step_limit,175,18,60,166,226,CONSENSUS,CONSENSUS,null,null,null,False,defense_recovery_run_a3_run_M1_RECOVER-40_1835088013_audit_attempt1.json,975c2247376abd4f80657ee77cfd399e21ee28f965f9ff81571b12940a0d650e,True,True,True,681.0416277999757,1,3,2,0,2
M1,RECOVER-40,1835088014,300,299,step_limit,296,46,91,136,227,VETO,VETO,null,null,null,False,defense_recovery_run_a3_run_M1_RECOVER-40_1835088014_audit_attempt1.json,421c18225aca23f8227943a769f3457faede6388825e81dddbf93fb76a658b0f,True,True,True,679.5129670000169,2,2,2,1,2
M1,RECOVER-40,1835088015,300,299,step_limit,341,47,98,123,221,VETO,VETO,null,null,null,False,defense_recovery_run_a3_run_M1_RECOVER-40_1835088015_audit_attempt1.json,2a68bf264777ed0730998a9396088f696648cb146086d76084a9fbb7ce53dd91,True,True,True,681.7889116000151,3,2,2,2,4
M1,RECOVER-40,1835088016,300,299,step_limit,299,29,135,78,213,VETO,VETO,null,null,null,False,defense_recovery_run_a3_run_M1_RECOVER-40_1835088016_audit_attempt1.json,6a6859446bb90459839ed2f1aa07bda022b36a31a786efb26531c29822529acd,True,True,True,671.6146003000031,3,1,1,2,3
M1,RECOVER-40,1835088017,300,299,step_limit,248,25,99,129,228,VETO,VETO,null,null,null,False,defense_recovery_run_a3_run_M1_RECOVER-40_1835088017_audit_attempt1.json,6b41246845245755d7c5d5c98ffa713f65128760e87f15940b180cc9c88b61f9,True,True,True,677.4050537000003,3,2,2,2,3
M1,RECOVER-40,1835088018,300,299,step_limit,258,28,100,133,233,VETO,VETO,null,null,null,False,defense_recovery_run_a3_run_M1_RECOVER-40_1835088018_audit_attempt1.json,e4c60ef5be026d88be3a3090bbf92443c0fe769698afc5b340fdcdd64f1e19f4,True,True,True,664.1371365000086,3,1,1,2,3
M1,RECOVER-40,1835088019,300,299,step_limit,283,27,78,138,216,VETO,VETO,null,null,null,False,defense_recovery_run_a3_run_M1_RECOVER-40_1835088019_audit_attempt1.json,9e313b450e5043b5c4e93e364ca99b2a3986ded189c7b49deef79c3faf5db0d1,True,True,True,586.7601667999988,2,2,2,1,2
