sweep,seed,rr,phi,alpha,successor_capability,successor_capability_growth_rate,defection_weight,defection_target,inheritance_mode,max_generations,steps_run,survived,final_population,peak_population,final_ai_generation,max_ai_generation,yield_eval_count,yield_fire_count,yield_fire_rate,first_yield_fire_step,first_honest_advantage,first_actual_advantage,first_transition_cost,honest_reject_actual_would_fire_count,mean_l_t,final_l_t,min_l_t,mean_actual_minus_honest_objective,max_successor_capability_seen,max_active_capability_seen,knowledge_transfer_verified,l_t_gen_1,l_t_gen_2,l_t_gen_3,l_t_gen_4,l_t_gen_5,error
3-corner-density,24,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,500,False,19,224,3,3,500,2,0.004,4,0.007631499259396435,0.35471992004450925,4.559550483178482,0,0.406730058105456,0.08435214512361972,0.08333098055967784,6.413456815657469,3.125,2.5,True,0.12558961420475423,0.6893621731178955,0.3883644084629882,0.0,0.0,
3-corner-density,29,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,500,False,20,222,2,2,500,1,0.002,4,0.007642370373888596,0.43481862386075854,4.559550483178482,0,0.333786694674846,0.07131966016462526,0.05859843465435565,6.4131829617718354,2.5,2.0,True,0.117061123781814,0.3355344815368866,0.0,0.0,0.0,
3-corner-density,25,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,500,True,32,200,2,2,500,1,0.002,4,0.006557918691466824,0.2862002590381394,4.559550483178482,1,0.382007183780901,0.14064888780965148,0.09687756127954111,6.4004449610637115,2.5,2.0,True,0.12323744277897067,0.3840940365309165,0.0,0.0,0.0,
3-corner-density,26,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,500,False,23,238,3,3,500,2,0.004,4,0.008103976393174506,0.44093961392264625,4.559550483178482,0,0.31928043698183217,0.10589090543811934,0.08282961277223351,6.41226811735838,3.125,2.5,True,0.12399306486927836,0.6680703614138643,0.30242566283671407,0.0,0.0,
3-corner-density,32,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,500,True,49,247,2,2,500,1,0.002,3,0.009586819923050882,0.39093993595790444,4.559550483178482,0,0.3064306271189946,0.22941169970427353,0.1009205335872354,6.386417980923807,2.5,2.0,True,0.1329718919464513,0.3074776617377423,0.0,0.0,0.0,
3-corner-density,28,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,500,True,44,246,3,3,500,2,0.004,4,0.007086665658382785,0.3548284456812585,4.559550483178482,1,0.5291597515839688,0.19970494767324318,0.0997551449912389,6.39110917336088,3.125,2.5,True,0.13063925027589138,0.7594552192854555,0.5140685744603898,0.0,0.0,
3-corner-density,31,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,500,False,21,206,2,2,500,1,0.002,5,0.007751349940058105,0.2952948904806245,4.559550483178482,1,0.37696007182447033,0.09671088351405988,0.07032255980261172,6.401770962017276,2.5,2.0,True,0.1361800461313036,0.37939219329611845,0.0,0.0,0.0,
3-corner-density,30,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,500,True,116,198,2,2,500,1,0.002,3,0.007453043518221847,0.3671613115231782,4.559550483178482,0,0.49058624660968403,0.4883231070770204,0.09930799078974559,6.341331328275701,2.5,2.0,True,0.1199856937552859,0.49282327207963006,0.0,0.0,0.0,
3-corner-density,33,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,500,True,38,246,3,3,500,2,0.004,4,0.008007753090623737,0.3858750519954004,4.559550483178482,0,0.4160522444634957,0.16736258118183556,0.09411133456808908,6.39937634567224,3.125,2.5,True,0.1165411368195462,0.6397957529424199,0.40217944174118486,0.0,0.0,
3-corner-density,34,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,500,False,18,240,3,3,500,2,0.004,4,0.009238509732684363,0.27841364324647166,4.559550483178482,0,0.4029711671405678,0.07589126667954095,0.03585560332544346,6.414651253793584,3.125,2.5,True,0.1243885995508282,0.6905610992037055,0.38684806050637205,0.0,0.0,
3-corner-density,35,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,500,False,11,270,3,3,500,2,0.004,4,0.00785938732581215,0.4104069896477167,4.559550483178482,1,0.4972790638335842,0.10519633522757284,0.06778109387728591,6.406642683669811,3.125,2.5,True,0.12175912285877,0.7030538648524164,0.48863548203484386,0.0,0.0,
3-corner-density,43,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,500,True,74,232,3,3,500,2,0.004,4,0.007301290090396151,0.3676106144037252,4.559550483178482,0,0.5019946543820348,0.32442085202691906,0.09530320024661333,6.371513472788878,3.125,2.5,True,0.1236953737112678,0.6081484898236983,0.5002600821098123,0.0,0.0,
3-corner-density,40,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,500,False,11,250,3,3,500,2,0.004,4,0.008370162163362949,0.2256077715261533,4.559550483178482,0,0.2729781084243972,0.09604202820888255,0.04457076241661047,6.417628180649314,3.125,2.5,True,0.1271469304399656,0.6887554150786352,0.2484080502208958,0.0,0.0,
3-corner-density,37,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,500,True,78,258,3,3,500,2,0.004,3,0.00862004592836918,0.3716073854541069,4.559550483178482,0,0.5371997571572382,0.36831848251082194,0.09852089466452436,6.3644883264590355,3.125,2.5,True,0.12067046241390011,0.6559078446964377,0.5332999219305096,0.0,0.0,
