sweep,seed,rr,phi,alpha,successor_capability,successor_capability_growth_rate,defection_weight,defection_target,inheritance_mode,max_generations,steps_run,survived,final_population,peak_population,final_ai_generation,max_ai_generation,yield_eval_count,yield_fire_count,yield_fire_rate,first_yield_fire_step,first_honest_advantage,first_actual_advantage,first_transition_cost,honest_reject_actual_would_fire_count,mean_l_t,final_l_t,min_l_t,mean_actual_minus_honest_objective,max_successor_capability_seen,max_active_capability_seen,knowledge_transfer_verified,l_t_gen_1,l_t_gen_2,l_t_gen_3,l_t_gen_4,l_t_gen_5,error
1,81,0.064,25.0,1.0,2.0,1.5,0.1,H_C_inflated,instance,2,11,True,198,206,2,2,11,1,0.09090909090909091,10,-0.05481229072491445,-0.03695619719946741,4.559550483178482,0,0.1977370816966323,0.3266368900747673,0.09749927130377023,-1.642703190713149,2.0,2.0,True,0.18484710085881878,0.3266368900747673,0.0,0.0,0.0,
1,82,0.064,25.0,1.0,2.0,1.5,0.1,H_C_inflated,instance,2,10,True,191,207,2,2,10,1,0.1,9,-0.055097020871309965,-0.026756918180551814,4.559550483178482,0,0.1861677230872467,0.2994938222284895,0.09652423546627366,-1.6818001019370523,2.0,2.0,True,0.17357593429377527,0.2994938222284895,0.0,0.0,0.0,
1,86,0.064,25.0,1.0,2.0,1.5,0.1,H_C_inflated,instance,2,9,True,205,211,2,2,9,1,0.1111111111111111,8,-0.0547712844274324,-0.049771284427432505,4.559550483178482,0,0.18918796603671012,0.30627045638440575,0.09505831124400531,-1.9041170500655693,2.0,2.0,True,0.1745526547432482,0.30627045638440575,0.0,0.0,0.0,
1,83,0.064,25.0,1.0,2.0,1.5,0.1,H_C_inflated,instance,2,12,True,189,199,2,2,12,1,0.08333333333333333,11,-0.054612229691924696,-0.046554498312710635,4.559550483178482,0,0.19566604297260534,0.3154130143247662,0.09525054406325019,-1.4171539415411054,2.0,2.0,True,0.18477995466786343,0.3154130143247662,0.0,0.0,0.0,
1,85,0.064,25.0,1.0,2.0,1.5,0.1,H_C_inflated,instance,2,10,True,199,202,2,2,10,1,0.1,9,-0.055088547087818185,-0.04866448956557168,4.559550483178482,0,0.1932611879599137,0.31386864941846915,0.09732251298098109,-1.7691932011156957,2.0,2.0,True,0.17986035890896312,0.31386864941846915,0.0,0.0,0.0,
1,89,0.064,25.0,1.0,2.0,1.5,0.1,H_C_inflated,instance,2,10,True,170,200,2,2,10,1,0.1,9,-0.05506878618677735,-0.02949276619570007,4.559550483178482,0,0.17476369439457357,0.28033836872549395,0.1005641545170893,-1.5795497590866678,2.0,2.0,True,0.16303317502447132,0.28033836872549395,0.0,0.0,0.0,
1,88,0.064,25.0,1.0,2.0,1.5,0.1,H_C_inflated,instance,2,10,True,194,202,2,2,10,1,0.1,9,-0.05528981811343314,-0.0434876516857674,4.559550483178482,0,0.19215973958281138,0.30304556247818765,0.09726018050128785,-1.7674253661362687,2.0,2.0,True,0.17983909259443626,0.30304556247818765,0.0,0.0,0.0,
1,90,0.064,25.0,1.0,2.0,1.5,0.1,H_C_inflated,instance,2,10,True,188,196,2,2,10,1,0.1,9,-0.05484327134122857,-0.013532564775234235,4.559550483178482,0,0.1874744326706866,0.2997175582015473,0.09784573782551109,-1.6875545813157877,2.0,2.0,True,0.17500297427836878,0.2997175582015473,0.0,0.0,0.0,
1,84,0.064,25.0,1.0,2.0,1.5,0.1,H_C_inflated,instance,2,13,True,220,220,2,2,13,1,0.07692307692307693,12,-0.05485874086757647,-0.026885952014955805,4.559550483178482,0,0.22450567897702708,0.3923039880056035,0.09679490533932507,-1.6438831085725332,2.0,2.0,True,0.21052248655797903,0.3923039880056035,0.0,0.0,0.0,
1,87,0.064,25.0,1.0,2.0,1.5,0.1,H_C_inflated,instance,2,13,True,209,211,2,2,13,1,0.07692307692307693,12,-0.05460534651471338,-0.03168032821428213,4.559550483178482,0,0.20745171915840718,0.35122848828462255,0.09682444382429033,-1.4641272186299676,2.0,2.0,True,0.19547032173122258,0.35122848828462255,0.0,0.0,0.0,
