arm,defense_arm,seed,steps_completed,last_completed_step,end_reason,final_population,g_steps,VETO_steps,CONSENSUS_steps,non_NORMAL_steps,state_after_last_completed_step,state_in_force_at_last_step,H_first_NORMAL_step_at_or_after_shock,H_steps_from_shock_to_NORMAL,H_never_returned_to_NORMAL,normal_at_shock_completion,audit_file,audit_sha256_lf,recorded_steps_equal_completed,binding_restored_by_identity,attack_binding_restored_by_identity,elapsed_seconds,NORMAL_to_VETO,VETO_to_CONSENSUS,CONSENSUS_to_VETO,VETO_to_NORMAL,re_escalations_after_recovery
M1,RECOVER-20,1835088102,300,299,step_limit,195,23,104,119,223,VETO,VETO,null,null,null,False,defense_recovery_run_conf_run_M1_RECOVER-20_1835088102_audit_attempt1.json,3c2967d8cfa915be24b0c8ed645af261045e710824c7bebf22209c158583a42f,True,True,True,726.4954977000016,4,3,3,3,5
M1,RECOVER-20,1835088103,300,299,step_limit,255,22,141,69,210,VETO,VETO,null,null,null,False,defense_recovery_run_conf_run_M1_RECOVER-20_1835088103_audit_attempt1.json,e7afde786b769af4957b732b046ec50857286ba0ed9c218fbcabb473d3d512b6,True,True,True,723.5111799000006,7,3,3,6,8
M1,RECOVER-20,1835088104,300,299,step_limit,136,30,64,167,231,CONSENSUS,CONSENSUS,null,null,null,True,defense_recovery_run_conf_run_M1_RECOVER-20_1835088104_audit_attempt1.json,896806da60a3347609d17e187f753f10ec36af4ba62814d932b8682a192743ac,True,True,True,717.0991542999982,4,2,1,3,5
M1,RECOVER-20,1835088105,300,299,step_limit,293,52,144,75,219,VETO,VETO,null,null,null,False,defense_recovery_run_conf_run_M1_RECOVER-20_1835088105_audit_attempt1.json,f2db4af766a089628c41bb581f0154a6f02848bdbbb52bbf4eb447b30d9bcfca,True,True,True,724.5971426999895,6,3,3,5,8
M1,RECOVER-20,1835088106,300,299,step_limit,228,36,74,140,214,VETO,VETO,null,null,null,False,defense_recovery_run_conf_run_M1_RECOVER-20_1835088106_audit_attempt1.json,d6c0fb669e9b306c7d3e7fff46696d49173729ec4fc112d894c251a9de40d729,True,True,True,716.9034411999746,4,4,4,3,6
M1,RECOVER-20,1835088107,300,299,step_limit,127,26,159,61,220,VETO,VETO,null,null,null,False,defense_recovery_run_conf_run_M1_RECOVER-20_1835088107_audit_attempt1.json,62d218e2d88341cb125d21de7bb2d2bfdd03a38fca5d428b0ccec4829f284fca,True,True,True,760.3604225000017,7,3,3,6,8
M1,RECOVER-20,1835088108,300,299,step_limit,196,27,110,121,231,CONSENSUS,CONSENSUS,null,null,null,False,defense_recovery_run_conf_run_M1_RECOVER-20_1835088108_audit_attempt1.json,6e7311325c1c97169c123761baf7bfb97f5b22cd30221c553579946b40690b97,True,True,True,711.1598889999732,5,4,3,4,7
M1,RECOVER-20,1835088109,300,299,step_limit,300,48,143,69,212,VETO,VETO,null,null,null,False,defense_recovery_run_conf_run_M1_RECOVER-20_1835088109_audit_attempt1.json,7ae10afdb24551258415ce8dc94748b2b3d1976fe0f1d2a30688e9dd501b3f77,True,True,True,708.6954173000122,6,3,3,5,7
M1,RECOVER-20,1835088110,300,299,step_limit,238,57,130,84,214,VETO,VETO,null,null,null,False,defense_recovery_run_conf_run_M1_RECOVER-20_1835088110_audit_attempt1.json,d47394f7d29c41f0ac9239e669fa49faa4b3f23ddca106f2e13355b417a01bcf,True,True,True,702.5927411000011,6,3,3,5,8
M1,RECOVER-20,1835088111,300,299,step_limit,323,41,144,67,211,VETO,VETO,null,null,null,False,defense_recovery_run_conf_run_M1_RECOVER-20_1835088111_audit_attempt1.json,36e4f009754f7da685b533fce3e235ff15f1e2e8be45b901476efa6afe460cae,True,True,True,705.7562367999926,6,3,3,5,8
M1,RECOVER-20,1835088112,300,299,step_limit,303,21,123,101,224,VETO,VETO,null,null,null,False,defense_recovery_run_conf_run_M1_RECOVER-20_1835088112_audit_attempt1.json,7fdceefbf4f80e398894c7ac420f448b04e7d58771276324c70906eafd5bb777,True,True,True,696.2583053999988,5,4,4,4,7
M1,RECOVER-20,1835088113,300,299,step_limit,237,41,110,104,214,VETO,VETO,null,null,null,False,defense_recovery_run_conf_run_M1_RECOVER-20_1835088113_audit_attempt1.json,73cbf5a77c82b5a2c0d541c5618db2cb5c558dd241a8feb6aa322d2fc03d75a9,True,True,True,698.2939593000046,5,3,3,4,6
M1,RECOVER-20,1835088114,300,299,step_limit,276,50,127,86,213,VETO,VETO,null,null,null,False,defense_recovery_run_conf_run_M1_RECOVER-20_1835088114_audit_attempt1.json,dfd4786b3fb1a658fe9865e1c9b7b5ffbc9a829ccb831e9c1b139ba2c2e90cb5,True,True,True,682.0630358000053,6,3,3,5,8
M1,RECOVER-20,1835088115,300,299,step_limit,180,35,95,113,208,VETO,VETO,null,null,null,False,defense_recovery_run_conf_run_M1_RECOVER-20_1835088115_audit_attempt1.json,84ee38df61b9d93663724418745166e52ce6214f740e656ddd3db9ee488ee90a,True,True,True,584.1980392000114,5,1,1,4,5
M1,RECOVER-20,1835088116,300,299,step_limit,289,41,143,82,225,VETO,VETO,null,null,null,False,defense_recovery_run_conf_run_M1_RECOVER-20_1835088116_audit_attempt1.json,bfe43b5b9567b22057a42fec9db95988055e0b76ae7568a10f9704087263f0f7,True,True,True,578.670292499999,7,3,3,6,8
M1,RECOVER-20,1835088117,300,299,step_limit,289,29,154,61,215,VETO,VETO,null,null,null,False,defense_recovery_run_conf_run_M1_RECOVER-20_1835088117_audit_attempt1.json,5aa43c348559da4ef1f7c818b657b41e8ff868f314125568c95b2c5adb5198b2,True,True,True,574.8450305000006,7,3,3,6,8
M1,RECOVER-20,1835088118,300,299,step_limit,180,22,133,94,227,VETO,VETO,null,null,null,False,defense_recovery_run_conf_run_M1_RECOVER-20_1835088118_audit_attempt1.json,7dc989e426f8fd75bd73511db16b236d179bc1ccfa8faccd44688297418df8cb,True,True,True,573.1837918000238,7,2,2,6,8
M1,RECOVER-20,1835088119,300,299,step_limit,270,51,151,67,218,VETO,VETO,null,null,null,True,defense_recovery_run_conf_run_M1_RECOVER-20_1835088119_audit_attempt1.json,b538e9612f1996ea32208574a2c0733eba526f69af2d6ab63fda724ef1b5be17,True,True,True,561.0526956999965,7,3,3,6,8
