substrate,category,cell,seed,rr,phi,alpha,successor_capability,cop_cost_audit,survived,collapsed,extinct,final_population,final_ai_generation,yield_fired,max_yield_margin,knowledge_transfer_verified,steps_completed,end_reason,peak_population,min_viable_population,survival_threshold,elapsed_seconds,source_path,source_head,non_registered,worker_pid
v20,phi,bd5204567f867558,1835089315,0.057,10.0,1.0,1.0,True,False,True,False,31,1,False,-3.101538324112381,False,300,step_limit,206,50,133.9,92.19055539998226,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,46456
v20,phi,bd5204567f867558,1835089316,0.057,10.0,1.0,1.0,True,False,True,False,66,1,False,-3.1006426438153833,False,300,step_limit,250,50,162.5,92.89827509998577,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,46152
v20,phi,bd5204567f867558,1835089317,0.057,10.0,1.0,1.0,True,False,True,False,25,1,False,-3.104651730438808,False,300,step_limit,215,50,139.75,91.51085930003319,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,49828
v20,phi,bd5204567f867558,1835089318,0.057,10.0,1.0,1.0,True,False,True,False,24,1,False,-3.0872776584019217,False,300,step_limit,225,50,146.25,92.48455310001737,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,50760
v20,phi,bd5204567f867558,1835089319,0.057,10.0,1.0,1.0,True,False,True,False,28,1,False,-3.100478920150248,False,300,step_limit,215,50,139.75,91.9270471999771,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,47076
v20,phi,bd5204567f867558,1835089320,0.057,10.0,1.0,1.0,True,False,True,False,5,1,False,-3.094734548836395,False,300,step_limit,236,50,153.4,91.99190630001249,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,9812
v20,phi,bd5204567f867558,1835089321,0.057,10.0,1.0,1.0,True,False,True,False,22,1,False,-3.094241217103166,False,300,step_limit,246,50,159.9,91.18534149997868,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,17084
v20,phi,bd5204567f867558,1835089322,0.057,10.0,1.0,1.0,True,False,True,False,26,1,False,-3.087988791048041,False,300,step_limit,205,50,133.25,91.81051370000932,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,52500
v20,phi,bd5204567f867558,1835089323,0.057,10.0,1.0,1.0,True,False,True,False,28,1,False,-3.087529424232573,False,300,step_limit,260,50,169.0,96.62772410002071,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,35760
v20,phi,bd5204567f867558,1835089324,0.057,10.0,1.0,1.0,True,False,True,False,18,1,False,-3.0920143936947238,False,300,step_limit,209,50,135.85,91.34694989997661,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,48920
v20,phi,bd5204567f867558,1835089325,0.057,10.0,1.0,1.0,True,False,True,False,28,1,False,-3.081324172488798,False,300,step_limit,198,50,128.70000000000002,92.53137829998741,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,36640
v20,phi,bd5204567f867558,1835089326,0.057,10.0,1.0,1.0,True,False,True,False,10,1,False,-3.0953902190318434,False,300,step_limit,207,50,134.55,91.9187407999998,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,41908
v20,phi,bd5204567f867558,1835089327,0.057,10.0,1.0,1.0,True,False,True,False,73,1,False,-3.080501887885429,False,300,step_limit,231,50,150.15,92.1621191999875,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,52436
v20,phi,bd5204567f867558,1835089328,0.057,10.0,1.0,1.0,True,False,True,False,12,1,False,-3.090265600200919,False,300,step_limit,198,50,128.70000000000002,91.86379019997548,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,52560
v20,phi,bd5204567f867558,1835089329,0.057,10.0,1.0,1.0,True,False,True,False,34,1,False,-3.1077018824767775,False,300,step_limit,206,50,133.9,92.23460199998226,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,17148
v20,phi,bd5204567f867558,1835089330,0.057,10.0,1.0,1.0,True,False,True,False,27,1,False,-3.090151616886268,False,300,step_limit,222,50,144.3,91.82403100002557,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,42820
v20,phi,bd5204567f867558,1835089331,0.057,10.0,1.0,1.0,True,False,True,False,23,1,False,-3.091996106336597,False,300,step_limit,226,50,146.9,94.90782839996973,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,43268
v20,phi,bd5204567f867558,1835089332,0.057,10.0,1.0,1.0,True,False,True,False,25,1,False,-3.096874801748237,False,300,step_limit,206,50,133.9,92.55811189999804,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,39432
v20,phi,bd5204567f867558,1835089333,0.057,10.0,1.0,1.0,True,False,True,False,60,1,False,-3.0754411097838315,False,300,step_limit,279,50,181.35,93.52922690002015,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,45672
v20,phi,bd5204567f867558,1835089334,0.057,10.0,1.0,1.0,True,False,True,False,46,1,False,-3.0789010973946076,False,300,step_limit,209,50,135.85,92.73438630002784,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,11976
v20,phi,bd5204567f867558,1835089335,0.057,10.0,1.0,1.0,True,False,True,False,19,1,False,-3.0905117974509335,False,300,step_limit,201,50,130.65,91.62703259999398,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,39332
v20,phi,bd5204567f867558,1835089336,0.057,10.0,1.0,1.0,True,False,True,False,53,1,False,-3.091453177287936,False,300,step_limit,216,50,140.4,91.02424379996955,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,35376
v20,phi,bd5204567f867558,1835089337,0.057,10.0,1.0,1.0,True,False,True,False,44,1,False,-3.0933892709460267,False,300,step_limit,249,50,161.85,90.91765009996016,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,29684
v20,phi,bd5204567f867558,1835089338,0.057,10.0,1.0,1.0,True,False,True,False,34,1,False,-3.1012358162873275,False,300,step_limit,197,50,128.05,91.14885800000047,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,53096
v20,phi,bd5204567f867558,1835089339,0.057,10.0,1.0,1.0,True,False,True,False,24,1,False,-3.0766191166944385,False,300,step_limit,230,50,149.5,91.78209090000018,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,41476
v20,phi,bd5204567f867558,1835089340,0.057,10.0,1.0,1.0,True,False,True,False,53,1,False,-3.09344700181152,False,300,step_limit,221,50,143.65,91.9041291999747,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,31232
v20,phi,bd5204567f867558,1835089341,0.057,10.0,1.0,1.0,True,False,True,False,43,1,False,-3.084694603354654,False,300,step_limit,221,50,143.65,92.96243600000162,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,46600
v20,phi,bd5204567f867558,1835089342,0.057,10.0,1.0,1.0,True,False,True,False,13,1,False,-3.097597997782244,False,300,step_limit,220,50,143.0,92.95367100002477,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,44492
v20,phi,bd5204567f867558,1835089343,0.057,10.0,1.0,1.0,True,False,True,False,35,1,False,-3.093293242161705,False,300,step_limit,206,50,133.9,91.61587710003369,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,47824
v20,phi,bd5204567f867558,1835089344,0.057,10.0,1.0,1.0,True,False,True,False,39,1,False,-3.093375384542547,False,300,step_limit,246,50,159.9,92.77236840000842,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,49912
v20,phi,bd5204567f867558,1835089345,0.057,10.0,1.0,1.0,True,False,True,False,47,1,False,-3.0858217338866494,False,300,step_limit,227,50,147.55,92.17243340000277,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,52684
v20,phi,bd5204567f867558,1835089346,0.057,10.0,1.0,1.0,True,False,True,False,26,1,False,-3.0884627548951578,False,300,step_limit,235,50,152.75,92.09226080001099,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,52796
v20,phi,bd5204567f867558,1835089347,0.057,10.0,1.0,1.0,True,False,True,False,31,1,False,-3.0903142086181687,False,300,step_limit,219,50,142.35,93.4438305000076,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,41028
v20,phi,bd5204567f867558,1835089348,0.057,10.0,1.0,1.0,True,False,True,False,50,1,False,-3.0999109385562145,False,300,step_limit,226,50,146.9,92.10972929996205,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,36060
v20,phi,bd5204567f867558,1835089349,0.057,10.0,1.0,1.0,True,False,True,False,31,1,False,-3.089300074428844,False,300,step_limit,249,50,161.85,92.25841100001708,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,31416
v20,phi,bd5204567f867558,1835089350,0.057,10.0,1.0,1.0,True,False,True,False,40,1,False,-3.104653618388655,False,300,step_limit,232,50,150.8,91.99590829998488,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,39532
v20,phi,bd5204567f867558,1835089351,0.057,10.0,1.0,1.0,True,False,True,False,94,1,False,-3.106537643526471,False,300,step_limit,264,50,171.6,91.69000699999742,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,43356
v20,phi,bd5204567f867558,1835089352,0.057,10.0,1.0,1.0,True,False,True,False,46,1,False,-3.095854351581874,False,300,step_limit,247,50,160.55,92.79651369998464,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,44264
v20,phi,bd5204567f867558,1835089353,0.057,10.0,1.0,1.0,True,False,True,False,68,1,False,-3.0842651971021864,False,300,step_limit,228,50,148.20000000000002,94.83018589997664,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,31132
v20,phi,bd5204567f867558,1835089354,0.057,10.0,1.0,1.0,True,False,True,False,39,1,False,-3.0910116640483367,False,300,step_limit,222,50,144.3,91.50213249999797,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,41272
v20,phi,bd5204567f867558,1835089355,0.057,10.0,1.0,1.0,True,False,True,False,6,1,False,-3.0925377708834842,False,300,step_limit,238,50,154.70000000000002,92.1578492000117,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,37844
v20,phi,bd5204567f867558,1835089356,0.057,10.0,1.0,1.0,True,False,True,False,58,1,False,-3.097296193306949,False,300,step_limit,208,50,135.20000000000002,92.19021019997308,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,52140
v20,phi,bd5204567f867558,1835089357,0.057,10.0,1.0,1.0,True,False,True,False,48,1,False,-3.1095601738165377,False,300,step_limit,249,50,161.85,92.31481160002295,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,41104
v20,phi,bd5204567f867558,1835089358,0.057,10.0,1.0,1.0,True,False,True,False,38,1,False,-3.105244921104514,False,300,step_limit,204,50,132.6,92.50920500000939,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,48508
v20,phi,bd5204567f867558,1835089359,0.057,10.0,1.0,1.0,True,False,True,False,19,1,False,-3.093084217287062,False,300,step_limit,238,50,154.70000000000002,92.02827640000032,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,50588
v20,phi,ce98cec31a3af575,1835089300,0.057,2.0,1.0,1.0,True,False,True,False,9,1,False,-3.092416117364148,False,300,step_limit,233,50,151.45000000000002,92.2656016999972,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,54136
v20,phi,ce98cec31a3af575,1835089301,0.057,2.0,1.0,1.0,True,False,True,False,23,1,False,-3.088746916438854,False,300,step_limit,238,50,154.70000000000002,93.53532550000818,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,50900
v20,phi,ce98cec31a3af575,1835089302,0.057,2.0,1.0,1.0,True,False,True,False,42,1,False,-3.0859662563707784,False,300,step_limit,196,50,127.4,92.94756360002793,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,52472
v20,phi,ce98cec31a3af575,1835089303,0.057,2.0,1.0,1.0,True,False,True,False,29,1,False,-3.08480665496278,False,300,step_limit,269,50,174.85,94.35460000002058,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,42796
v20,phi,ce98cec31a3af575,1835089304,0.057,2.0,1.0,1.0,True,False,True,False,16,1,False,-3.0817548770913623,False,300,step_limit,215,50,139.75,94.70469620003132,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,43248
v20,phi,ce98cec31a3af575,1835089305,0.057,2.0,1.0,1.0,True,False,True,False,26,1,False,-3.0922560416682496,False,300,step_limit,243,50,157.95000000000002,94.89208439999493,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,49360
v20,phi,ce98cec31a3af575,1835089306,0.057,2.0,1.0,1.0,True,False,True,False,28,1,False,-3.078689641030751,False,300,step_limit,233,50,151.45000000000002,96.1430208000238,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,52008
v20,phi,ce98cec31a3af575,1835089307,0.057,2.0,1.0,1.0,True,False,True,False,34,1,False,-3.0876173785256977,False,300,step_limit,196,50,127.4,95.03088550001848,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,45724
v20,phi,ce98cec31a3af575,1835089308,0.057,2.0,1.0,1.0,True,False,True,False,16,1,False,-3.0947070089273607,False,300,step_limit,212,50,137.8,95.22211899998365,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,47292
v20,phi,ce98cec31a3af575,1835089309,0.057,2.0,1.0,1.0,True,False,True,False,24,1,False,-3.1021651080911106,False,300,step_limit,236,50,153.4,95.15718229999766,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,27732
v20,phi,ce98cec31a3af575,1835089310,0.057,2.0,1.0,1.0,True,False,True,False,18,1,False,-3.103199184362111,False,300,step_limit,196,50,127.4,96.35441849997733,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,51124
v20,phi,ce98cec31a3af575,1835089311,0.057,2.0,1.0,1.0,True,False,True,False,49,1,False,-3.101315816154003,False,300,step_limit,232,50,150.8,96.84868979995372,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,50512
v20,phi,ce98cec31a3af575,1835089312,0.057,2.0,1.0,1.0,True,False,True,False,16,1,False,-3.100191263183153,False,300,step_limit,210,50,136.5,96.01661679998506,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,52740
v20,phi,ce98cec31a3af575,1835089313,0.057,2.0,1.0,1.0,True,False,True,False,7,1,False,-3.0889643509939777,False,300,step_limit,209,50,135.85,97.8621875999961,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,50440
v20,phi,ce98cec31a3af575,1835089314,0.057,2.0,1.0,1.0,True,False,True,False,1,1,False,-3.0946616976818566,False,300,step_limit,219,50,142.35,98.51253750000615,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,51532
v20,phi,ce98cec31a3af575,1835089315,0.057,2.0,1.0,1.0,True,False,True,False,66,1,False,-3.096901622963735,False,300,step_limit,214,50,139.1,96.32819520001067,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,50892
v20,phi,ce98cec31a3af575,1835089316,0.057,2.0,1.0,1.0,True,False,True,False,21,1,False,-3.0854475484530033,False,300,step_limit,237,50,154.05,95.46611259999918,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,52404
v20,phi,ce98cec31a3af575,1835089317,0.057,2.0,1.0,1.0,True,False,True,False,24,1,False,-3.0943974316973035,False,300,step_limit,206,50,133.9,94.87408500001766,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,48152
v20,phi,ce98cec31a3af575,1835089318,0.057,2.0,1.0,1.0,True,False,True,False,1,1,False,-3.084542962550052,False,300,step_limit,225,50,146.25,97.90407270001015,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,51788
v20,phi,ce98cec31a3af575,1835089319,0.057,2.0,1.0,1.0,True,False,True,False,7,1,False,-3.0900153766188483,False,300,step_limit,215,50,139.75,96.53139610000653,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,51876
v20,phi,ce98cec31a3af575,1835089320,0.057,2.0,1.0,1.0,True,False,True,False,52,1,False,-3.094342567975725,False,300,step_limit,216,50,140.4,92.44851560000097,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,4268
v20,phi,ce98cec31a3af575,1835089321,0.057,2.0,1.0,1.0,True,False,True,False,70,1,False,-3.1003832400456237,False,300,step_limit,251,50,163.15,91.993239500036,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,52792
v20,phi,ce98cec31a3af575,1835089322,0.057,2.0,1.0,1.0,True,False,True,False,15,1,False,-3.0722403360468373,False,300,step_limit,203,50,131.95000000000002,91.75043139996706,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,46784
v20,phi,ce98cec31a3af575,1835089323,0.057,2.0,1.0,1.0,True,False,True,False,55,1,False,-3.0921643327885686,False,300,step_limit,225,50,146.25,92.98448220000137,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,43012
v20,phi,ce98cec31a3af575,1835089324,0.057,2.0,1.0,1.0,True,False,False,True,0,1,False,-3.0973287601924455,False,267,step_returned_false,207,50,134.55,81.65597630001139,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,31416
v20,phi,ce98cec31a3af575,1835089325,0.057,2.0,1.0,1.0,True,False,True,False,6,1,False,-3.0942261447617385,False,300,step_limit,198,50,128.70000000000002,90.25627360004,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,52052
v20,phi,ce98cec31a3af575,1835089326,0.057,2.0,1.0,1.0,True,False,True,False,38,1,False,-3.0802032685828644,False,300,step_limit,207,50,134.55,91.53523829998448,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,25576
v20,phi,ce98cec31a3af575,1835089327,0.057,2.0,1.0,1.0,True,False,True,False,15,1,False,-3.0944814333673922,False,300,step_limit,217,50,141.05,90.49091170000611,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,47652
v20,phi,ce98cec31a3af575,1835089328,0.057,2.0,1.0,1.0,True,False,True,False,19,1,False,-3.086662514843849,False,300,step_limit,198,50,128.70000000000002,90.26273329998367,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,49976
v20,phi,ce98cec31a3af575,1835089329,0.057,2.0,1.0,1.0,True,False,True,False,17,1,False,-3.089824229979452,False,300,step_limit,219,50,142.35,89.60070719994837,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,43596
v20,phi,ce98cec31a3af575,1835089330,0.057,2.0,1.0,1.0,True,False,True,False,87,1,False,-3.0960925982279077,False,300,step_limit,231,50,150.15,92.18492299999343,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,51816
v20,phi,ce98cec31a3af575,1835089331,0.057,2.0,1.0,1.0,True,False,True,False,4,1,False,-3.092019256430964,False,300,step_limit,212,50,137.8,91.92191710002953,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,51208
v20,phi,ce98cec31a3af575,1835089332,0.057,2.0,1.0,1.0,True,False,True,False,2,1,False,-3.1010286439734043,False,300,step_limit,206,50,133.9,91.65412239998113,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,53732
v20,phi,ce98cec31a3af575,1835089333,0.057,2.0,1.0,1.0,True,False,True,False,34,1,False,-3.09946001835907,False,300,step_limit,227,50,147.55,91.71323819999816,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,31064
v20,phi,ce98cec31a3af575,1835089334,0.057,2.0,1.0,1.0,True,False,True,False,54,1,False,-3.1046752117161507,False,300,step_limit,239,50,155.35,92.81067180004902,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,54252
v20,phi,ce98cec31a3af575,1835089335,0.057,2.0,1.0,1.0,True,False,True,False,44,1,False,-3.0873055618538108,False,300,step_limit,201,50,130.65,93.6126254000119,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,51472
v20,phi,ce98cec31a3af575,1835089336,0.057,2.0,1.0,1.0,True,False,True,False,13,1,False,-3.085450805415367,False,300,step_limit,216,50,140.4,94.59239910001634,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,49700
v20,phi,ce98cec31a3af575,1835089337,0.057,2.0,1.0,1.0,True,False,True,False,20,1,False,-3.094129537521346,False,300,step_limit,230,50,149.5,94.1153983999975,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,14004
v20,phi,ce98cec31a3af575,1835089338,0.057,2.0,1.0,1.0,True,False,True,False,13,1,False,-3.102488459189786,False,300,step_limit,197,50,128.05,94.14445900003193,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,44276
v20,phi,ce98cec31a3af575,1835089339,0.057,2.0,1.0,1.0,True,False,True,False,28,1,False,-3.098708841161055,False,300,step_limit,230,50,149.5,94.05727749998914,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,32060
v20,phi,ce98cec31a3af575,1835089340,0.057,2.0,1.0,1.0,True,False,True,False,50,1,False,-3.099694130454737,False,300,step_limit,191,50,124.15,95.94188090000534,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,22080
v20,phi,ce98cec31a3af575,1835089341,0.057,2.0,1.0,1.0,True,False,True,False,10,1,False,-3.0935706089924038,False,300,step_limit,221,50,143.65,95.75545300001977,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,53560
v20,phi,ce98cec31a3af575,1835089342,0.057,2.0,1.0,1.0,True,False,True,False,41,1,False,-3.0972175974085063,False,300,step_limit,220,50,143.0,95.40436290000798,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,54224
v20,phi,ce98cec31a3af575,1835089343,0.057,2.0,1.0,1.0,True,False,True,False,29,1,False,-3.091368787574065,False,300,step_limit,206,50,133.9,95.8313322000322,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,53544
v20,phi,ce98cec31a3af575,1835089344,0.057,2.0,1.0,1.0,True,False,True,False,70,1,False,-3.0842532333792274,False,300,step_limit,246,50,159.9,95.66357989999233,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,15948
v20,phi,ce98cec31a3af575,1835089345,0.057,2.0,1.0,1.0,True,False,True,False,33,1,False,-3.0905497594856177,False,300,step_limit,254,50,165.1,95.26134080003249,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,39140
v20,phi,ce98cec31a3af575,1835089346,0.057,2.0,1.0,1.0,True,False,True,False,9,1,False,-3.1049747172133255,False,300,step_limit,235,50,152.75,94.89427340001566,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,21032
v20,phi,ce98cec31a3af575,1835089347,0.057,2.0,1.0,1.0,True,False,True,False,39,1,False,-3.08277673253351,False,300,step_limit,257,50,167.05,94.70762489998015,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,43436
v20,phi,ce98cec31a3af575,1835089348,0.057,2.0,1.0,1.0,True,False,True,False,28,1,False,-3.089629517870379,False,300,step_limit,226,50,146.9,94.40920420002658,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,42780
v20,phi,ce98cec31a3af575,1835089349,0.057,2.0,1.0,1.0,True,False,True,False,9,1,False,-3.098217241774562,False,300,step_limit,204,50,132.6,93.88237850001315,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,32320
v20,phi,ce98cec31a3af575,1835089350,0.057,2.0,1.0,1.0,True,False,True,False,56,1,False,-3.091172124855275,False,300,step_limit,204,50,132.6,92.58966060000239,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,8676
v20,phi,ce98cec31a3af575,1835089351,0.057,2.0,1.0,1.0,True,False,True,False,36,1,False,-3.096009214742748,False,300,step_limit,264,50,171.6,92.83904990000883,C:\Users\matty\Dev\phase-b-recon-v20,2044f50a8cf71874f259e74fd05ec495169b9ae4,False,16580
