candidate_index,x_compute,x_bio_welfare,x_novelty_agency,x_institutional_capacity,x_transfer_comprehension,x_resilience,c_protective,c_suppressive,total_suppression,score_projection_off,score_projection_on
162,0.09810293491114815,0.07448009002493572,0.3421453187551659,0.06427161850928241,0.35908022805404716,0.06191980974542064,1.0,0.8,1.0,77.73873312369516,42.40889889062534
163,0.07745824065210506,0.05804438107819216,0.17980485986497854,0.4032824670645155,0.11611145451044856,0.16529859682976025,1.0,1.0,1.0,65.67590106985105,42.182461311739694
164,0.03490063035637068,0.4120340307127837,0.08545041661766906,0.08395449933278472,0.26602065165381816,0.11763977132657373,0.0,0.0,0.0,107.55768875471588,107.57684222209443
165,0.20098932970964292,0.030537927002534115,0.20947006696465412,0.16129731140090736,0.13233519984914985,0.2653701650731118,0.0,0.2,0.2,58.373859297387135,58.15259033679514
166,0.309440221621136,0.11875904421739991,0.10144278676398466,0.10887314333454616,0.016575126644356432,0.34490967741857675,0.0,0.4,0.4,66.36775120054521,65.9486217173563
167,0.30150644186906084,0.11381066500389585,0.15649687184026262,0.10781285222870664,0.08554652430503121,0.2348266447530429,0.0,0.6,0.6,72.71896344915368,67.3062573947417
168,0.1985562926833075,0.12276876961229531,0.173495984314377,0.08644722497886344,0.41526407427439904,0.0034676541367577134,0.0,0.8,0.8,103.56512553253305,63.7568295971285
169,0.11503082827944054,0.09072659578387471,0.3940030821976886,0.17344609283653284,0.1781561596721324,0.04863724123033087,0.0,1.0,1.0,79.49889099490134,42.389437610174895
170,0.1690149614971863,0.16330484312607402,0.291701204191963,0.12674616779578854,0.1132210614547762,0.13601176193421188,0.2,0.0,0.014000000000000002,102.78745500727034,102.80519319534984
171,0.04868106228288059,0.3335119077855317,0.27775529538492993,0.17259608471239316,0.1477929306990028,0.01966271913526189,0.2,0.2,0.21400000000000002,106.95494436328936,106.96835309206911
172,0.2113311567476406,0.1158180587919953,0.13400719292397004,0.029910373397722987,0.11963319304761084,0.38930002509106026,0.2,0.4,0.41400000000000003,75.31321948987092,74.45511283669504
173,0.19620695587126147,0.31774325700728384,0.030373349554125937,0.057879918426447866,0.1661521756842458,0.23164434345663498,0.2,0.6,0.614,103.3215807268036,97.24973235928941
174,0.10989266898808961,0.30894126889409823,0.09189017722944122,0.1464826825855906,0.18744816151212954,0.15534504079065084,0.2,0.8,0.8140000000000001,111.18816852130797,70.83420035992039
175,0.14260245123563184,0.05519692790223822,0.22551168977386488,0.1822400327661458,0.08266039848980596,0.3117884998323135,0.2,1.0,1.0,60.25186287603859,42.07854386721027
176,0.1095218748209503,0.0927742937880572,0.28415343361793427,0.13028358368557735,0.18670175510034517,0.19656505898713575,0.4,0.0,0.05600000000000001,79.33014009392743,79.26716344453398
177,0.06719855092591813,0.11701289177099623,0.12710632856587553,0.37446289048061565,0.20590612996674726,0.10831320828984721,0.4,0.2,0.256,104.55621387709485,104.26161363161916
178,0.18261446594716038,0.0693050425671349,0.24722849279616896,0.23138599044538985,0.13060205938060873,0.13886394886353698,0.4,0.4,0.456,67.23327918838446,65.20716839572897
179,0.07615662151048662,0.14778021938157127,0.12349180487385693,0.2417266673650382,0.2758409284492369,0.13500375841981013,0.4,0.6,0.656,120.93911423601016,104.49027763634282
180,0.2755993436658109,0.05187431239004945,0.06768921267655566,0.12993038216937744,0.2553560802729567,0.21955066882524982,0.4,0.8,0.8560000000000001,67.09978007881344,45.95267390289052
181,0.26884002935944096,0.3503193940192654,0.03435091310658494,0.1742945498310724,0.15228520312495883,0.019909910558677777,0.4,1.0,1.0,119.59034589990473,42.67652427460113
182,0.09558282261519735,0.2200272733363832,0.09162915479001965,0.20265543922794127,0.24250171501059606,0.1476035950198626,0.6,0.0,0.126,121.68874952190016,121.71118301450494
183,0.1420707929686096,0.09266178687881806,0.43141155596984243,0.16027053662226742,0.1116524409177772,0.06193288664268531,0.6,0.2,0.326,72.1395793604464,71.61567648526855
184,0.25241482593984044,0.1914104898109399,0.2334194227772441,0.1457402279260823,0.08448670886922789,0.09252832467666532,0.6,0.4,0.526,99.75586879523082,97.83639483946075
185,0.3535870621148558,0.13338222220435011,0.09307917430651914,0.27521280239629115,0.025070652041360234,0.11966808693662365,0.6,0.6,0.726,77.53931702962721,63.25067143817381
186,0.2153844748915655,0.040354525983783376,0.18200512670298363,0.2359198184277008,0.10238545193826337,0.22395060205570322,0.6,0.8,0.926,59.338195569216104,42.59547188673554
187,0.24544766104146856,0.1360166866273703,0.23154808485036543,0.1903457031497438,0.13492181733478317,0.0617200469962686,0.6,1.0,1.0,97.30577480371583,42.51823294816068
188,0.0876068036938863,0.11256735135999908,0.06566424713117777,0.006281288989138073,0.4976823487697653,0.23019796005603352,0.8,0.0,0.22400000000000003,88.14992829369649,87.9701049110376
189,0.36931840290836765,0.09848232574187482,0.12959462319968587,0.18025828308159164,0.12512628583646854,0.09722007923201162,0.8,0.2,0.42400000000000004,74.04242033956244,72.72495623093361
190,0.23963970859751585,0.11383858483122265,0.03716530429423491,0.3019393972619953,0.1848708357471098,0.12254616926792142,0.8,0.4,0.6240000000000001,98.35727038568054,85.30840888494296
191,0.05915521855431988,0.24323275702724328,0.2753724559317205,0.04704531594963236,0.09278497245394238,0.2824092800831416,0.8,0.6,0.8240000000000001,90.40541161867411,60.09957813498692
192,0.12009787524530108,0.21091591671152105,0.23253620413347878,0.03353880336899827,0.17022637704321633,0.23268482349748446,0.8,0.8,1.0,97.08874136246457,42.424675826663616
193,0.15036529954588196,0.10776888423738813,0.18437330048703984,0.10089996591642443,0.3821482074363975,0.07444434237686805,0.8,1.0,1.0,95.75330052670333,42.6253182418379
194,0.2302284622197498,0.14159543200345603,0.06358710200528413,0.11769388992782083,0.24665854568013848,0.20023656816355065,1.0,0.0,0.35,110.67209387200927,110.35434717388144
195,0.10940070666669584,0.05114979081066035,0.27438783797755906,0.22734392321890684,0.12460744816376429,0.21311029316241378,1.0,0.2,0.55,62.88729960278995,59.05338168590342
196,0.1803273801834498,0.1999467166782221,0.09747168708945887,0.08246614378356244,0.3786759573453449,0.061112114919962005,1.0,0.4,0.75,116.7325811583089,88.10126501847198
197,0.1783872019007985,0.15278832456855038,0.2789821287669564,0.07263657527635622,0.15425646561766845,0.1629493038696702,1.0,0.6,0.95,98.78941891694654,43.66505536624643
198,0.05839899857596755,0.21894919617659445,0.13564920650616605,0.25934794075057854,0.30055733472180796,0.027097323268885344,1.0,0.8,1.0,132.13803517437182,42.83343848946282
199,0.20187531310704263,0.12030028962703508,0.2049000070529811,0.37284719384393983,0.050138294327767514,0.049938902041233836,1.0,1.0,1.0,78.96079077848138,42.29693314284467
200,0.29202599569521787,0.1321519579305507,0.22780517627531302,0.12496414854325959,0.16081938077354446,0.06223334078211439,0.0,0.0,0.0,94.04320727746088,94.05781591581305
201,0.34780105592055205,0.1171878789440524,0.11038570788898891,0.05778319951703855,0.3375688803461821,0.029273277383185962,0.0,0.2,0.2,100.41920940467824,100.30955401912291
202,0.15969509672178733,0.08555142126542761,0.23660818222329072,0.2231586392456657,0.05013960504439639,0.24484705549943223,0.0,0.4,0.4,65.80647810411897,64.94868258440603
203,0.06382459579890311,0.0882344311937174,0.24662250712356093,0.30778898599187715,0.04928452825802637,0.2442449516339151,0.0,0.6,0.6,68.7798349864071,63.038215299655405
204,0.09608386104361061,0.193577142766293,0.29695664489498985,0.1257053364815111,0.2824835962435439,0.0051934185700515684,0.0,0.8,0.8,115.98011456638785,75.8720661098319
205,0.18893865662595974,0.26182838115137796,0.26816761352440965,0.11954332611938753,0.09239852664770558,0.06912349593115952,0.0,1.0,1.0,101.63540806210892,42.474568257685014
206,0.12805072159196018,0.2548557908057839,0.16599978075216723,0.20987705587201985,0.14573212226457882,0.09548452871349011,0.2,0.0,0.014000000000000002,114.34634508816832,114.36745815509131
207,0.1597730556441671,0.2654482476083037,0.2198761683855158,0.0719104758159067,0.14251961172656066,0.14047244081954607,0.2,0.2,0.21400000000000002,100.95081038731121,100.96247764590149
208,0.21623705713416727,0.16700783563416713,0.07500999532366975,0.380706778481955,0.15702998167368673,0.004008351752354246,0.2,0.4,0.41400000000000003,127.14738280959885,126.70926425393903
209,0.1515558336801867,0.1689406698642361,0.15304829520414642,0.18341210822711482,0.1104693846927472,0.23257370833156885,0.2,0.6,0.614,108.35725907694709,101.46123423887167
210,0.10486234637270007,0.30429656629931,0.08182332808041472,0.20322342012835215,0.20502355651922108,0.10077078260000193,0.2,0.8,0.8140000000000001,119.09359554098882,74.22046834183428
211,0.12388114301836874,0.08490062698139775,0.13773667048871857,0.14988939827218528,0.13939104271137473,0.3642011185279548,0.2,1.0,1.0,71.84435461251456,42.26026188000396
212,0.3562845322806982,0.1564778057257948,0.08432307561589612,0.08288322530760091,0.15326287188880464,0.16676848918120535,0.4,0.0,0.05600000000000001,102.19972991897775,102.21712106080346
213,0.062042856842646384,0.18207333950332463,0.22295035322511275,0.1619287082418101,0.29508407386050906,0.07592066832659722,0.4,0.2,0.256,119.445613557616,119.44935802009724
214,0.17851161268119695,0.0740290801257715,0.11607211235770076,0.15927760964388826,0.2121685274824431,0.2599410577089995,0.4,0.4,0.456,73.90064084733042,71.19597589254704
215,0.329622451271883,0.05907060875366985,0.06637296606532234,0.20681006934755541,0.18224733814964722,0.1558765664119221,0.4,0.6,0.656,66.55577718808995,57.78898930290393
216,0.20397568795505844,0.08339205124536851,0.1084268855456644,0.048578515936791085,0.39639674722247786,0.15923011209463966,0.4,0.8,0.8560000000000001,80.79674835309052,48.593574374833025
217,0.1898489993586612,0.25616810191982714,0.19047609637214052,0.0818281759337331,0.18316796067421126,0.09851066574142676,0.4,1.0,1.0,106.98148883122683,42.53727913592659
218,0.1413024579172412,0.07110898100596612,0.11960327642638985,0.22361139669198232,0.3345177151280726,0.10985617283034793,0.6,0.0,0.126,82.61877407220925,82.26171594902985
219,0.16040228501815945,0.12344037384234612,0.04297002286426331,0.4207004128931615,0.18545946586270176,0.06702743951936786,0.6,0.2,0.326,108.2048988342826,107.68803211049281
220,0.5768087681212253,0.0003024907158275203,0.1258709154835123,0.018607709254420582,0.22861902963065797,0.049791086794356273,0.6,0.4,0.526,55.23395161444043,52.857017245486254
221,0.15210007957989405,0.5490298170436916,0.01064571986142944,0.24220131945376044,0.03463616607730336,0.01138689798392112,0.6,0.6,0.726,102.14902813032975,84.23310115746011
222,0.33035906791965935,0.11028635541962849,0.47065608613150656,0.034053089378311384,1.7734004980481922e-05,0.0546276671459137,0.6,0.8,0.926,61.10833066100331,42.89736442256913
223,0.020900548904329373,0.004556469419087224,0.01113073630036064,0.8293842855147646,0.058268651237270756,0.07575930862418737,0.6,1.0,1.0,54.59929328937221,41.99418027957704
224,0.014280527187126357,6.853425549930427e-05,0.06932330936510203,0.04359581763509043,0.8688710846987563,0.0038607268584256497,0.8,0.0,0.22400000000000003,59.038158985705465,58.53115424236498
225,0.0006919961420256722,0.023064247891311788,0.0006995267296278284,0.219022713928123,0.00038299480630342697,0.7561385205026083,0.8,0.2,0.42400000000000004,54.02638704410141,53.17547205708283
226,0.6442113340990213,0.0031795987665109078,0.00821097267669045,0.06672900439058252,0.20939199577382114,0.06827709429337364,0.8,0.4,0.6240000000000001,55.53373390311835,51.09888007970569
227,0.11026707283948987,0.5685099744227692,0.032686923739340346,0.008163157869305094,0.06452152908613044,0.21585134204296505,0.8,0.6,0.8240000000000001,87.87198674218625,59.83445919437338
228,0.09553457592579996,0.19897607213288385,0.6311918058496498,0.010619427111974803,7.420377902717349e-07,0.06367737694190129,0.8,0.8,1.0,75.92801101141346,42.174022796698786
229,0.313857954053862,0.01487385336688988,0.07679949626676426,0.5786161997991722,0.012293144019496417,0.0035593524938153337,0.8,1.0,1.0,52.847503839290404,41.94983209344885
230,0.003991527035034666,0.012248241833688282,0.07114214526097674,0.017309145827660865,0.7912247376957909,0.10408420234684855,1.0,0.0,0.35,60.3057576268675,59.168531228345735
231,0.2746844266845022,2.5311804482386132e-05,0.002302054653355135,0.0013867441443517218,0.009365319934993727,0.7122361427783148,1.0,0.2,0.55,50.17113483569366,48.66884100108225
232,0.6567449738528658,0.0005368435190147795,0.09216649996548203,0.000631124969648671,0.14739562510436993,0.10252493258861867,1.0,0.4,0.75,53.00804125904257,46.37072720056902
233,0.000287960915472248,0.7770139851829543,0.032278965542363626,0.0008564976612186865,0.007298448844340074,0.18226414185365125,1.0,0.6,0.95,80.62536021361686,43.30060448968861
234,0.321341141864453,0.06480129348628803,0.2857333448198267,0.01418578962042041,0.2358624746743523,0.07807595553465954,1.0,0.8,1.0,66.19965549524119,42.18454448664184
235,0.00015697508565553847,0.24409966368120434,0.08710589367906704,0.6261253620885125,0.0009044643698685148,0.04160764109569202,1.0,1.0,1.0,95.0482724829164,42.40002695532545
236,0.06539038024347466,0.016467715042711845,0.008639776379566092,0.01972836055140114,0.8875270281500773,0.00224673963276891,0.0,0.0,0.0,60.63352044116635,60.502701086767196
237,0.0020013853376905427,0.011549270017633303,3.321202837519823e-06,0.07927785457514422,0.15193482091890037,0.7552333479477941,0.0,0.2,0.2,56.237508854903375,55.9782571532312
238,0.6164749735593894,3.626791158643981e-06,0.2740447015605188,0.00037875087405512506,0.10818126284864939,0.0009166843662285606,0.0,0.4,0.4,52.07106101275227,51.43141117600477
239,0.23463729200820743,0.6721424813786531,0.001881096276308254,0.06797941746282642,0.003692005310202641,0.0196677075638023,0.0,0.6,0.6,81.41325036849915,78.31699619538459
240,0.02111084717988389,2.68408885121677e-05,0.959752130442195,0.0008341895097188622,0.01817724040456522,9.875157512486753e-05,0.0,0.8,0.8,51.06456645631614,44.4833637516987
241,2.7227479882068018e-05,0.029885048089134447,0.006434986047746012,0.9482877906753909,0.013569203250109137,0.0017957444577373777,0.0,1.0,1.0,56.112120297864905,42.00824200822484
242,0.014451930237426101,0.0528520982345292,0.15381901615781493,0.003876498130508287,0.773254573243051,0.0017458839966703356,0.2,0.0,0.014000000000000002,68.06935151833169,67.92811258489706
243,0.22985139930471074,0.10942739988820886,0.006442205241415487,0.07524500048399867,0.03936755320433584,0.5396664418773305,0.2,0.2,0.21400000000000002,66.35385770525481,66.31244181580232
244,0.7012520803657236,3.887925350333714e-06,0.011373819857210437,5.4231805413510255e-05,0.2630484137211229,0.02426756632517912,0.2,0.4,0.41400000000000003,55.92140036933573,54.73975712929154
245,0.0707467909340941,0.7433615706670248,1.1623054718711736e-05,0.04727846185433116,0.011020012534654755,0.1275815409551765,0.2,0.6,0.614,85.0236190825072,81.16271386446599
246,0.0026307982833328946,2.29908318071356e-05,0.7094556013115834,0.2528380737944934,0.027988818013292564,0.007063717765490647,0.2,0.8,0.8140000000000001,53.28042351827731,44.6790104822707
247,0.419295104409804,0.0389436743608764,0.0003449915740172438,0.3568855469901657,0.00012195185343813082,0.18440873081169865,0.2,1.0,1.0,54.788036225153675,41.97474261231224
248,0.007313513631154377,0.030155321223383377,0.07775504618790398,0.0015957576432946922,0.8817334254390955,0.0014469358751681106,0.4,0.0,0.05600000000000001,63.751898194334665,63.560186182705
249,0.06949816635930549,0.0336972503178331,0.24703448902604355,0.00018253297869744698,3.1538849293481566e-05,0.6495560224688268,0.4,0.2,0.256,52.86481388663498,52.71668051692421
250,0.8656211789140937,3.3764827634243826e-06,0.03703495083836724,0.030561148710490985,0.05265825731960371,0.01412108773468108,0.4,0.4,0.456,51.111786020338975,50.261210013171464
251,0.009001290280683517,0.6701789961203504,6.051528508078187e-09,0.0025391443873060636,0.016357550990449343,0.3019230121696824,0.4,0.6,0.656,81.26095338984199,75.31221766910919
252,0.07034743538603856,5.959438698937487e-07,0.8416591779697883,0.07077201498165545,0.012676937110449881,0.004543838608197898,0.4,0.8,0.8560000000000001,51.302118399681355,43.326634288394544
253,0.1589371480630274,0.013723698952642187,1.630490059354567e-07,0.6639781903338772,0.13689408616812945,0.026466713433317995,0.4,1.0,1.0,57.44699085521817,42.05344750641592
254,0.0019615548273482627,0.07110433087157518,0.02612416709358825,0.03686764143856189,0.8254733726542465,0.03846893311468001,0.6,0.0,0.126,74.02688177301211,73.74309125217789
255,0.05791444934081362,0.0003586674880355094,0.003728954732300688,0.27323502745489076,0.03166904770418966,0.6330938532797699,0.6,0.2,0.326,53.331693189370064,52.89050707072179
256,0.7728604286021274,7.344828450608464e-06,0.14621527934099895,0.005183845454658739,0.07451758821765608,0.001215513556108244,0.6,0.4,0.526,51.38185355342901,49.87547388129796
257,0.004082727556171566,0.47384121103266014,0.03845634084299651,0.0002034288738516781,0.01156002930423115,0.4718562623900888,0.6,0.6,0.726,79.87879140481992,68.06360321935274
258,0.007285124000784231,0.15964777127618954,0.8166840081566809,0.0038159768003964162,0.0125671024128695,1.73530795459146e-08,0.6,0.8,0.926,76.50594760305692,44.35206918310739
259,0.019668770719851462,0.12859090165003725,0.003946794918974965,0.8380667280641383,0.00395511502349829,0.00577168962349982,0.6,1.0,1.0,78.51646995465144,42.27200051733937
260,0.026749680427686964,0.03726433127858675,0.0320549142331087,0.05164007645856303,0.8428689214174677,0.009422076184586773,0.8,0.0,0.22400000000000003,66.2938756149402,65.70946684083428
261,0.009769539212007895,0.08821873653259849,0.06606377315024184,0.1026405976787907,0.005630459944181802,0.7276768934821793,0.8,0.2,0.42400000000000004,61.806071369712456,60.98854087618834
262,0.6104104090001675,0.11634785547957284,0.007180761736009731,0.19244902299699676,0.015634117982993596,0.057977832804259354,0.8,0.4,0.6240000000000001,68.04733418172076,62.71244904378903
263,0.053681144762794814,0.8003141195226318,0.11581502355636564,0.02719256282335259,0.00029421320462753446,0.0027029361302278827,0.8,0.6,0.8240000000000001,82.22172379802264,57.951311045827175
264,0.11822083716499107,0.034450693609117115,0.8171555326701591,0.0011066163812391615,0.02892834001659411,0.00013798015789967636,0.8,0.8,1.0,53.56730950078214,41.95140438288277
265,0.13567569281649286,0.12273447462238214,0.029763499707086544,0.6944050971167124,0.01741744168240958,3.794054916410839e-06,0.8,1.0,1.0,76.10147840730649,42.248566324098775
266,0.007421931050479174,0.013342692271408071,0.0012886221426282732,0.04715574900606181,0.7714681116342109,0.15932289389521165,1.0,0.0,0.35,61.00189935862738,59.80587106075955
267,0.0004015351705547481,0.006422021526160862,0.07933361182860638,0.01356396426495413,0.008491752585192578,0.8917871146245312,1.0,0.2,0.55,51.38168705247948,49.617491451338495
268,0.8727762007915174,0.0013144286168566184,8.492612235712433e-05,0.03215500520658967,0.003105761653364848,0.09056367760931447,1.0,0.4,0.75,50.20923397670999,45.34701009286877
269,0.004873569412152675,0.9445674438548524,0.001083524010722973,0.013765973713873374,1.5808827006745063e-05,0.03569368018139201,1.0,0.6,0.95,81.75945180797267,43.39136530998831
270,0.0023890239426486186,0.09454572094934359,0.8655448321319008,0.015395300077178353,0.021878810419338167,0.0002463124795904834,1.0,0.8,1.0,62.20396594176496,42.06994726602794
271,1.3181781185281188e-07,0.05021232328481503,0.10810521565633602,0.7990483094924474,0.023525785148147182,0.01910823460044243,1.0,1.0,1.0,58.94739814842724,42.05549141128112
272,0.07890800696835516,0.043946019660840045,0.21292990777524176,0.0036565709334949177,0.6581706598085221,0.00238883485354597,0.0,0.0,0.0,65.98064095732069,65.85905889012332
273,0.05559876379834481,0.06711899823481861,0.01657864626158515,0.06875289602178974,0.0017460901869953143,0.7902046054964663,0.0,0.2,0.2,57.135430534312746,57.05176054182672
274,0.9172690525091911,3.0046514598489865e-05,0.011943996991145867,0.009315941510174718,0.040846596787355235,0.020594365687534526,0.0,0.4,0.4,50.72574977925176,50.2164148544538
275,0.0006418647940573856,0.9074112580204469,7.569132491601719e-05,0.07021484417987713,0.021606036960575593,5.030472012690869e-05,0.0,0.6,0.6,87.55501438702619,84.32762269364291
276,0.002014196304077379,0.12690388857718218,0.5473635821736611,0.20002580175795914,0.08588772275904481,0.037804808428075536,0.0,0.8,0.8,88.94041606325291,59.191790124165266
277,0.24676660765492855,0.0023258522212557505,0.08814896240335307,0.6624678680392632,1.256336636241264e-06,0.0002894533445631835,0.0,1.0,1.0,51.935891052708214,41.93543524285349
278,0.032284700867952126,0.024500529703377124,0.13567723449859992,0.001945615842596393,0.7229204043096391,0.08267151477783533,0.2,0.0,0.014000000000000002,61.70074163357847,61.55881200909917
279,0.000343326065185033,0.04060948710926089,0.0049891537045878235,0.002158513343353276,0.12940521993454082,0.8224942998430721,0.2,0.2,0.21400000000000002,58.26488222372163,58.03735178673281
280,0.515589751388089,0.2688763494804084,0.002142903345861916,0.16446636482628407,0.02143036058020586,0.02749427037915075,0.2,0.4,0.41400000000000003,85.72082451471562,85.48014221486414
281,0.42522858736748365,0.008547158981973692,0.4120024601054897,0.003883119282772208,0.1500549538273588,0.00028372043492200553,0.2,0.6,0.614,53.71378092894409,50.251732559719706
282,0.6978291399293488,0.03520042568522989,0.08302541590963955,0.18392943510033938,1.97956826584226e-06,1.3603807176566883e-05,0.2,0.8,0.8140000000000001,53.66323143881875,45.02895014804313
283,0.2779411822286307,0.006195805738135537,0.00021580353768795634,0.21873355819880044,0.3332264582851668,0.1636871920115787,0.2,1.0,1.0,61.16600243848562,42.14447839506226
284,0.43579920022408114,0.13676849931878846,0.00012100037449596642,0.005700447710272695,0.00014235953072633476,0.42146849284163557,0.4,0.0,0.05600000000000001,65.23995846581992,65.2464470951052
285,0.0077966756164928154,0.5028523454687013,0.20611731946029405,0.0009322504119646162,5.029952019766266e-05,0.28225110952234944,0.4,0.2,0.256,78.73517662178426,78.7372530207827
286,0.032860458994605685,0.5533704346892667,4.004310046890481e-06,0.4104106879724778,0.0033531026486206925,1.3113849820786993e-06,0.4,0.4,0.456,98.6899543505256,98.17485208286382
287,0.00024722742346279053,0.3302439617130926,0.004854386419714299,0.07112374512025961,0.43364541805898915,0.15988526126448144,0.4,0.6,0.656,106.21808857258641,96.0473474205333
288,0.02227290832903348,0.09174510851001731,0.05690314954356585,0.06065742165877125,0.0006466252958922947,0.7677747866627199,0.4,0.8,0.8560000000000001,61.207961501439875,45.52328101820869
289,0.010877236470198072,0.1721689159449501,0.5245212989003541,0.13751011639154856,0.00404523285588749,0.15087719943706182,0.4,1.0,1.0,85.91583371236584,42.29402615950027
290,0.031915414403375704,0.07150723025685252,0.3543317928026038,0.0027030215565738243,0.47254292658200214,0.0669996143985918,0.6,0.0,0.126,73.71838855238332,73.46836148025683
291,0.05091110431482119,0.052510380721512165,0.4348649688746842,0.020795222063782315,0.012188427221246396,0.4287298968039538,0.6,0.2,0.326,55.092598383161146,54.8001975098116
292,0.06981472696959014,0.0018849455686579903,0.0014166297720373648,0.7082867033249447,0.21813887960900616,0.00045811475576372924,0.6,0.4,0.526,59.430303044584235,55.998095494464025
293,0.06060184233471401,0.015260035041199745,2.768405672970372e-05,0.28581019246578,0.3354441529174715,0.3028560931841051,0.6,0.6,0.726,65.19794642377272,52.02440128255197
294,0.0005182932482450125,0.005442150358819235,0.003698053599776698,0.002789471965003593,0.3945359106789999,0.5930161201491557,0.6,0.8,0.926,59.133197433303955,42.52092996133917
295,0.23457415576575175,0.5690951712997706,0.10947499433784631,0.004204752718166309,0.08262870694988954,2.2218928575543497e-05,0.6,1.0,1.0,90.80796090383396,42.33662845681624
296,0.34010533206978155,0.011398721168430336,0.08060155023380614,0.0028036382878658048,0.5287303821233477,0.036360376116768456,0.8,0.0,0.22400000000000003,58.345209379195126,57.97949196035633
297,0.4844488727883499,0.2095007910234762,0.01522897993963236,0.05815243897535679,0.22952301106300851,0.003145906210176168,0.8,0.2,0.42400000000000004,113.6615931203477,113.22089808226906
298,0.5324953333755871,0.02802797708778835,0.00035600206311343485,0.009781999894533834,0.4217201223481542,0.007618565230823099,0.8,0.4,0.6240000000000001,60.77452406469295,54.72272426423253
299,0.39357740017516596,0.018925823979475835,0.006333157865355014,9.231654758395739e-07,4.434459732698267e-05,0.5811183502172005,0.8,0.6,0.8240000000000001,50.819822673643124,43.998607069634794
