run_id,seed,step,total_suppression,c_suppressive,c_protective,population,adapter_active,adapter_score,H_N,H_eff,c_avg,zero_novelty_agents,novelty_vector_count,all_zero_novelty,H_N_at_maximum,avg_well_being,U_sys,L_t,h_n_estimator_cached
degen_seed1835086237,1835086237,0,0.15600000000000003,0.1,0.4,204,False,0.0,0.9860262754614271,0.6401201143944996,0.15600000000000003,0,200,False,False,0.6364624911326724,15.86934367609811,0.09836725797900277,0.9860262754614271
degen_seed1835086237,1835086237,1,1.0,0.8,0.8,207,False,0.0,1.0,0.6750125165623169,1.0,204,204,True,True,0.6521860063404028,17.729798561663014,0.12261788721101362,1.0
degen_seed1835086237,1835086237,2,1.0,1.0,0.0,209,False,0.0,1.0,0.6944025040665486,1.0,207,207,True,True,0.664500003891434,19.320168532320356,0.14348260086776213,1.0
degen_seed1835086237,1835086237,3,0.456,0.4,0.4,212,False,0.0,0.9846021434866776,0.7041444571904644,0.456,0,209,False,False,0.6746757846902628,20.94564032500114,0.16477658333370715,0.9846021434866776
degen_seed1835086237,1835086237,4,0.6,0.6,0.0,214,False,0.0,0.9878221251861067,0.7205309730972763,0.6,0,212,False,False,0.6816950295320879,22.599914145286185,0.18642059138307246,0.9878221251861067
degen_seed1835086237,1835086237,5,0.95,0.6,1.0,220,False,0.0,0.9841777306392889,0.749532108824644,0.95,0,214,False,False,0.6923473321852261,24.785344938107723,0.2146943491531724,0.9841777306392889
degen_seed1835086237,1835086237,6,0.55,0.2,1.0,221,False,0.0,0.9881961820457287,0.7710237898893622,0.55,0,220,False,False,0.7060936872152752,26.55429079297202,0.23775303170351245,0.9881961820457287
degen_seed1835086237,1835086237,7,0.456,0.4,0.4,229,False,0.0,0.9852061493201782,0.8069855558860053,0.456,0,221,False,False,0.7153740148591117,28.67557376993519,0.26520820583027876,0.9852061493201782
degen_seed1835086237,1835086237,8,0.614,0.6,0.2,242,False,0.0,0.9835353005610953,0.8618508437703382,0.614,0,229,False,False,0.7241971123936697,31.58093527300335,0.30245088601546777,0.9835353005610953
degen_seed1835086237,1835086237,9,0.55,0.2,1.0,253,False,0.0,0.9867686936678396,0.9115791856727493,0.55,0,242,False,False,0.73027849553578,34.44208960451785,0.33913425785544854,0.9867686936678396
degen_seed1835086237,1835086237,10,1.0,1.0,0.0,253,False,0.0,1.0,0.933530685991845,1.0,253,253,True,True,0.7379689217326838,36.64260079675373,0.3675494373451183,1.0
degen_seed1835086237,1835086237,11,0.05600000000000001,0.0,0.4,258,False,0.0,0.9872268841253313,0.949604104068519,0.05600000000000001,0,253,False,False,0.7456515055385817,38.13094357445183,0.3870541760115071,0.9872268841253313
degen_seed1835086237,1835086237,12,0.4,0.4,0.0,257,False,0.0,0.9885678832657769,0.9587059931185214,0.4,0,258,False,False,0.7547025504725885,39.55954111221833,0.40580314046733507,0.9885678832657769
degen_seed1835086237,1835086237,13,0.456,0.4,0.4,264,False,0.0,0.9897249244731519,0.9888506521115888,0.456,0,257,False,False,0.7569065539109198,41.140029860482244,0.42644146518118603,0.9897249244731519
degen_seed1835086237,1835086237,14,0.95,0.6,1.0,265,False,0.0,0.989689582517922,1.0030353688474885,0.95,0,264,False,False,0.7648942041193668,42.578583501684285,0.44530079803901884,0.989689582517922
degen_seed1835086237,1835086237,15,0.55,0.2,1.0,273,False,0.0,0.991114224882966,1.034298379606661,0.55,0,265,False,False,0.7645211133127116,44.91765764120278,0.4754010125713681,0.991114224882966
degen_seed1835086237,1835086237,16,0.05600000000000001,0.0,0.4,271,False,0.0,0.9878580827512837,1.0267644996416967,0.05600000000000001,0,273,False,False,0.7670735215557669,45.45880447198652,0.48302184465618236,0.9878580827512837
degen_seed1835086237,1835086237,17,0.8,0.8,0.0,269,False,0.0,0.9904032304529702,1.0336627748389788,0.8,0,271,False,False,0.7759693077964528,46.41418960191134,0.4958142168907903,0.9904032304529702
degen_seed1835086237,1835086237,18,1.0,1.0,0.0,273,False,0.0,1.0,1.0603946594748117,1.0,269,269,True,True,0.7768459043771515,48.28159188967185,0.5199938146886676,1.0
degen_seed1835086237,1835086237,19,0.42400000000000004,0.2,0.8,274,False,0.0,0.9855980743250897,1.0582119798383927,0.42400000000000004,0,273,False,False,0.7837043554093829,48.83260899166276,0.5277129389952694,0.9855980743250897
degen_seed1835086237,1835086237,20,1.0,1.0,0.6,282,False,0.0,1.0,1.11240758468693,1.0,274,274,True,True,0.7889415494233546,52.372260998006,0.5727810865314763,1.0
degen_seed1835086237,1835086237,21,0.8560000000000001,0.8,0.4,282,False,0.0,0.9896809332749531,1.1019004696272363,0.8560000000000001,0,282,False,False,0.7896380222109182,52.75537046164105,0.5783863380367964,0.9896809332749531
degen_seed1835086237,1835086237,22,0.0,0.0,0.0,287,False,0.0,0.9869971940808276,1.1176070544389844,0.0,0,282,False,False,0.7890805076919281,53.905364292007,0.5935706541085551,0.9869971940808276
degen_seed1835086237,1835086237,23,0.126,0.0,0.6,292,False,0.0,0.9902579361148239,1.147435721850625,0.126,0,287,False,False,0.7936466341924379,55.292443163358406,0.6117042480183041,0.9902579361148239
