run_id,seed,step,total_suppression,c_suppressive,c_protective,population,adapter_active,adapter_score,H_N,H_eff,c_avg,zero_novelty_agents,novelty_vector_count,all_zero_novelty,H_N_at_maximum,avg_well_being,U_sys,L_t,h_n_estimator_cached
degen_seed1835086232,1835086232,0,0.15600000000000003,0.1,0.4,203,False,0.0,0.9855989400924392,0.6261233739333811,0.15600000000000003,0,200,False,False,0.6258837079190975,15.697273744029454,0.0962163788723427,0.9855989400924392
degen_seed1835086232,1835086232,1,0.95,0.6,1.0,203,False,0.0,0.9841652421268906,0.6370915358092367,0.95,0,203,False,False,0.6377754091410104,16.93246599876809,0.11265120147904131,0.9841652421268906
degen_seed1835086232,1835086232,2,0.8240000000000001,0.6,0.8,203,False,0.0,0.9896415236476596,0.6506935484917561,0.8240000000000001,0,203,False,False,0.6477874789587433,18.415360880082027,0.13217302145970905,0.9896415236476596
degen_seed1835086232,1835086232,3,1.0,1.0,0.0,202,False,0.0,1.0,0.6586654539480239,1.0,203,203,True,True,0.6521440138099246,19.95765692144048,0.15242666394624135,1.0
degen_seed1835086232,1835086232,4,1.0,1.0,1.0,200,False,0.0,1.0,0.6625485479164439,1.0,202,202,True,True,0.6625485479164439,21.441196486761996,0.17193639171925762,1.0
degen_seed1835086232,1835086232,5,0.95,0.6,1.0,197,False,0.0,0.9882607260962339,0.658179705745314,0.95,0,200,False,False,0.6761401412652007,22.38392881851181,0.18467661297781796,0.9882607260962339
degen_seed1835086232,1835086232,6,0.656,0.6,0.4,196,False,0.0,0.9788794264384513,0.6616190002293684,0.656,0,197,False,False,0.6896880356979567,23.642169039187934,0.20135194041553403,0.9788794264384513
degen_seed1835086232,1835086232,7,0.41400000000000003,0.4,0.2,195,False,0.0,0.9861752902799564,0.6710646982294093,0.41400000000000003,0,196,False,False,0.6979200271466034,24.96094855672767,0.21877297849909466,0.9861752902799564
degen_seed1835086232,1835086232,8,0.6240000000000001,0.4,0.8,189,False,0.0,0.9808752863898308,0.6512067501102855,0.6240000000000001,0,195,False,False,0.7025436175588413,25.65285743831685,0.22834966284901406,0.9808752863898308
degen_seed1835086232,1835086232,9,0.95,0.6,1.0,192,False,0.0,0.9830320376323942,0.6722852323390488,0.95,0,189,False,False,0.7123848361102136,27.336494615629242,0.25031370456925545,0.9830320376323942
degen_seed1835086232,1835086232,10,1.0,1.0,0.6,194,False,0.0,1.0,0.6963122333272724,1.0,192,192,True,True,0.7178476632239922,28.864319438255723,0.27032318267651656,1.0
degen_seed1835086232,1835086232,11,0.8240000000000001,0.6,0.8,195,False,0.0,0.9816747262287343,0.700714165659039,0.8240000000000001,0,194,False,False,0.7320970748719027,29.682142368166023,0.28144402358665527,0.9816747262287343
degen_seed1835086232,1835086232,12,0.41400000000000003,0.4,0.2,199,False,0.0,0.9812648335622506,0.7186555663268026,0.41400000000000003,0,195,False,False,0.7360570522118252,31.27073237161128,0.30219300276807254,0.9812648335622506
degen_seed1835086232,1835086232,13,0.2,0.2,0.0,200,False,0.0,0.9822702541987152,0.726826091644087,0.2,0,199,False,False,0.7399451307186267,32.53680024872753,0.31890110890687073,0.9822702541987152
degen_seed1835086232,1835086232,14,0.926,0.8,0.6,210,False,0.0,0.9827397197848295,0.7667736883469217,0.926,0,200,False,False,0.743086537428636,34.675944145994094,0.3465169104609791,0.9827397197848295
degen_seed1835086232,1835086232,15,0.6240000000000001,0.4,0.8,212,False,0.0,0.9823268468311355,0.7749513134481016,0.6240000000000001,0,210,False,False,0.744239198104738,35.63598169293972,0.3593795580239209,0.9823268468311355
degen_seed1835086232,1835086232,16,0.526,0.4,0.6,220,False,0.0,0.9880768191088368,0.8162652665607466,0.526,0,212,False,False,0.7510138067061609,37.80643988680516,0.3873699629292214,0.9880768191088368
degen_seed1835086232,1835086232,17,0.95,0.6,1.0,225,False,0.0,0.989311465229222,0.838439211992438,0.95,0,220,False,False,0.7533313074221308,39.1250244927776,0.40469702697036536,0.989311465229222
degen_seed1835086232,1835086232,18,0.4,0.4,0.0,218,False,0.0,0.9856067839967304,0.8170824026019774,0.4,0,225,False,False,0.760563842794701,39.23911931496273,0.40696265028213024,0.9856067839967304
degen_seed1835086232,1835086232,19,0.42400000000000004,0.2,0.8,228,False,0.0,0.9845827926055568,0.8466403132978108,0.42400000000000004,0,218,False,False,0.754296080600745,41.0457049870778,0.43037656121005263,0.9845827926055568
degen_seed1835086232,1835086232,20,1.0,1.0,1.0,235,False,0.0,1.0,0.8844279898769427,1.0,228,228,True,True,0.7527046722356959,43.77642847152997,0.46533318990393435,1.0
