run_id,seed,step,total_suppression,c_suppressive,c_protective,population,adapter_active,adapter_score
baseline_seed1835086201,1835086201,202,1.0,1.0,0.0,326,False,0.0
baseline_seed1835086201,1835086201,203,0.614,0.6,0.2,322,False,0.0
baseline_seed1835086201,1835086201,204,0.014000000000000002,0.0,0.2,327,False,0.0
baseline_seed1835086201,1835086201,205,1.0,1.0,0.6,319,False,0.0
baseline_seed1835086201,1835086201,206,0.614,0.6,0.2,316,False,0.0
baseline_seed1835086201,1835086201,207,0.42400000000000004,0.2,0.8,314,False,0.0
baseline_seed1835086201,1835086201,208,1.0,0.8,0.8,322,False,0.0
baseline_seed1835086201,1835086201,209,0.526,0.4,0.6,321,False,0.0
baseline_seed1835086201,1835086201,210,0.926,0.8,0.6,323,False,0.0
baseline_seed1835086201,1835086201,211,1.0,1.0,0.8,328,False,0.0
baseline_seed1835086201,1835086201,212,1.0,1.0,1.0,329,False,0.0
baseline_seed1835086201,1835086201,213,0.256,0.2,0.4,339,False,0.0
baseline_seed1835086201,1835086201,214,1.0,0.8,0.8,334,False,0.0
baseline_seed1835086201,1835086201,215,0.41400000000000003,0.4,0.2,332,False,0.0
baseline_seed1835086201,1835086201,216,0.8,0.8,0.0,332,False,0.0
baseline_seed1835086201,1835086201,217,1.0,0.8,1.0,335,False,0.0
baseline_seed1835086201,1835086201,218,0.55,0.2,1.0,346,False,0.0
baseline_seed1835086201,1835086201,219,0.4,0.4,0.0,350,False,0.0
baseline_seed1835086201,1835086201,220,0.55,0.2,1.0,351,False,0.0
baseline_seed1835086201,1835086201,221,0.8,0.8,0.0,336,False,0.0
baseline_seed1835086201,1835086201,222,0.6,0.6,0.0,332,False,0.0
baseline_seed1835086201,1835086201,223,0.4,0.4,0.0,341,False,0.0
baseline_seed1835086201,1835086201,224,0.656,0.6,0.4,340,False,0.0
baseline_seed1835086201,1835086201,225,1.0,1.0,0.4,339,False,0.0
baseline_seed1835086201,1835086201,226,0.6,0.6,0.0,343,False,0.0
baseline_seed1835086201,1835086201,227,0.0,0.0,0.0,340,False,0.0
baseline_seed1835086201,1835086201,228,0.6240000000000001,0.4,0.8,338,False,0.0
baseline_seed1835086201,1835086201,229,0.8140000000000001,0.8,0.2,346,False,0.0
baseline_seed1835086201,1835086201,230,0.4,0.4,0.0,345,False,0.0
baseline_seed1835086201,1835086201,231,0.926,0.8,0.6,342,False,0.0
baseline_seed1835086201,1835086201,232,1.0,1.0,0.2,338,False,0.0
baseline_seed1835086201,1835086201,233,0.55,0.2,1.0,345,False,0.0
baseline_seed1835086201,1835086201,234,0.05600000000000001,0.0,0.4,348,False,0.0
baseline_seed1835086201,1835086201,235,0.22400000000000003,0.0,0.8,342,False,0.0
baseline_seed1835086201,1835086201,236,1.0,1.0,0.6,340,False,0.0
baseline_seed1835086201,1835086201,237,0.22400000000000003,0.0,0.8,334,False,0.0
baseline_seed1835086201,1835086201,238,1.0,1.0,1.0,328,False,0.0
baseline_seed1835086201,1835086201,239,0.8240000000000001,0.6,0.8,326,False,0.0
baseline_seed1835086201,1835086201,240,0.256,0.2,0.4,325,False,0.0
baseline_seed1835086201,1835086201,241,0.2,0.2,0.0,334,False,0.0
baseline_seed1835086201,1835086201,242,1.0,1.0,0.2,333,False,0.0
baseline_seed1835086201,1835086201,243,0.014000000000000002,0.0,0.2,329,False,0.0
baseline_seed1835086201,1835086201,244,1.0,1.0,0.4,320,False,0.0
baseline_seed1835086201,1835086201,245,0.926,0.8,0.6,323,False,0.0
baseline_seed1835086201,1835086201,246,0.8,0.8,0.0,325,False,0.0
baseline_seed1835086201,1835086201,247,0.256,0.2,0.4,327,False,0.0
baseline_seed1835086201,1835086201,248,0.926,0.8,0.6,318,False,0.0
baseline_seed1835086201,1835086201,249,0.126,0.0,0.6,313,False,0.0
baseline_seed1835086201,1835086201,250,0.8560000000000001,0.8,0.4,308,False,0.0
baseline_seed1835086201,1835086201,251,1.0,1.0,1.0,311,False,0.0
baseline_seed1835086201,1835086201,252,0.8,0.8,0.0,317,False,0.0
baseline_seed1835086201,1835086201,253,0.2,0.2,0.0,320,False,0.0
baseline_seed1835086201,1835086201,254,0.926,0.8,0.6,320,False,0.0
baseline_seed1835086201,1835086201,255,0.05600000000000001,0.0,0.4,313,False,0.0
baseline_seed1835086201,1835086201,256,0.21400000000000002,0.2,0.2,318,False,0.0
baseline_seed1835086201,1835086201,257,0.126,0.0,0.6,313,False,0.0
baseline_seed1835086201,1835086201,258,0.656,0.6,0.4,307,False,0.0
baseline_seed1835086201,1835086201,259,1.0,0.8,0.8,313,False,0.0
baseline_seed1835086201,1835086201,260,0.75,0.4,1.0,315,False,0.0
baseline_seed1835086201,1835086201,261,0.456,0.4,0.4,318,False,0.0
baseline_seed1835086201,1835086201,262,0.726,0.6,0.6,331,False,0.0
baseline_seed1835086201,1835086201,263,0.41400000000000003,0.4,0.2,329,False,0.0
baseline_seed1835086201,1835086201,264,0.726,0.6,0.6,329,False,0.0
baseline_seed1835086201,1835086201,265,1.0,1.0,0.4,335,False,0.0
baseline_seed1835086201,1835086201,266,0.2,0.2,0.0,336,False,0.0
baseline_seed1835086201,1835086201,267,0.8240000000000001,0.6,0.8,335,False,0.0
baseline_seed1835086201,1835086201,268,0.4,0.4,0.0,336,False,0.0
baseline_seed1835086201,1835086201,269,0.326,0.2,0.6,332,False,0.0
baseline_seed1835086201,1835086201,270,0.8140000000000001,0.8,0.2,330,False,0.0
baseline_seed1835086201,1835086201,271,0.926,0.8,0.6,332,False,0.0
baseline_seed1835086201,1835086201,272,1.0,1.0,1.0,327,False,0.0
baseline_seed1835086201,1835086201,273,1.0,0.8,0.8,327,False,0.0
baseline_seed1835086201,1835086201,274,0.126,0.0,0.6,321,False,0.0
baseline_seed1835086201,1835086201,275,0.656,0.6,0.4,317,False,0.0
baseline_seed1835086201,1835086201,276,0.8560000000000001,0.8,0.4,321,False,0.0
baseline_seed1835086201,1835086201,277,1.0,1.0,0.0,328,False,0.0
baseline_seed1835086201,1835086201,278,0.256,0.2,0.4,331,False,0.0
baseline_seed1835086201,1835086201,279,0.456,0.4,0.4,332,False,0.0
baseline_seed1835086201,1835086201,280,0.75,0.4,1.0,333,False,0.0
baseline_seed1835086201,1835086201,281,0.75,0.4,1.0,340,False,0.0
baseline_seed1835086201,1835086201,282,0.6240000000000001,0.4,0.8,338,False,0.0
baseline_seed1835086201,1835086201,283,0.2,0.2,0.0,347,False,0.0
baseline_seed1835086201,1835086201,284,0.95,0.6,1.0,356,False,0.0
baseline_seed1835086201,1835086201,285,0.614,0.6,0.2,353,False,0.0
baseline_seed1835086201,1835086201,286,0.05600000000000001,0.0,0.4,360,False,0.0
baseline_seed1835086201,1835086201,287,1.0,1.0,0.6,355,False,0.0
baseline_seed1835086201,1835086201,288,1.0,1.0,0.0,351,False,0.0
baseline_seed1835086201,1835086201,289,1.0,1.0,0.8,355,False,0.0
baseline_seed1835086201,1835086201,290,0.014000000000000002,0.0,0.2,353,False,0.0
baseline_seed1835086201,1835086201,291,1.0,1.0,0.6,364,False,0.0
baseline_seed1835086201,1835086201,292,1.0,1.0,0.6,364,False,0.0
baseline_seed1835086201,1835086201,293,0.05600000000000001,0.0,0.4,376,False,0.0
baseline_seed1835086201,1835086201,294,0.456,0.4,0.4,375,False,0.0
baseline_seed1835086201,1835086201,295,0.726,0.6,0.6,381,False,0.0
baseline_seed1835086201,1835086201,296,0.6240000000000001,0.4,0.8,382,False,0.0
baseline_seed1835086201,1835086201,297,0.05600000000000001,0.0,0.4,389,False,0.0
baseline_seed1835086201,1835086201,298,0.05600000000000001,0.0,0.4,400,False,0.0
baseline_seed1835086201,1835086201,299,0.22400000000000003,0.0,0.8,414,False,0.0
