successor_capability,alpha,rr,seed,survived,final_population,final_ai_generation,final_active_capability,yield_fired,yield_fire_count,yield_eval_count,max_yield_margin,mean_yield_margin,final_theta_capability,final_transfer_state,final_avg_well_being,final_theta_tech_observed,final_runaway_term,expected_theta_tech,theta_relative_error,theta_below_floor,max_eval_runaway_term,min_eval_theta_tech,eval_observations_below_floor,extreme_eval_observations
2.0,1.0,0.064,15,True,47,2,2.0,True,1,500,1.1904023794493863,-13.874768659825747,0.578708333418945,0.9781022831380893,0.7650193562345333,1.0803158981109386,0.04679598324622636,1.0803158981109386,0.0,False,1.642742864454375,0.09672435517344986,0,0
2.0,1.0,0.064,16,False,10,2,2.0,True,1,500,1.5189417417500732,-14.032533168356268,0.6011588010551662,0.975962010974685,0.8379564955981367,1.1734163047858612,0.0,1.1734163047858612,0.0,False,1.6646659417751737,0.09462693461743642,0,0
2.0,1.0,0.064,17,True,51,2,2.0,True,1,500,1.6430054635548568,-15.12935734334113,0.6097551439513634,0.9850936026981475,0.8222412306481294,1.1946267992620228,0.005596925863559754,1.1946267992620228,0.0,False,1.5562045992291536,0.10546756861804478,0,0
2.0,1.0,0.064,18,True,52,2,2.0,True,1,500,1.628942850240834,-14.093349266590206,0.5960158976457632,0.9792561016743453,0.8243482730291032,1.1673044089290514,0.0,1.1673044089290514,0.0,False,1.5631092084172509,0.10474186450942315,0,0
2.0,1.0,0.064,19,True,63,2,2.0,True,1,500,1.2047695621875008,-15.087034137136637,0.5906803661474362,0.9844872998922272,0.8135931163778242,1.1630346375356833,0.0,1.1630346375356833,0.0,False,1.487679680930503,0.11294809958453624,0,0
2.0,1.0,0.064,20,True,61,2,2.0,True,1,500,0.13398691672868424,-16.28771620137476,0.5980556091606241,0.9678498397090183,0.8336629704794517,1.1576560509263785,0.0,1.1576560509263785,0.0,False,1.5048110440952396,0.11102962463715867,0,0
2.0,1.0,0.064,21,False,20,2,2.0,True,1,500,2.2424942557645,-12.884329204617272,0.6048468419868085,0.9771046045630517,0.8162162996006608,1.1623024621571465,0.01680268924052264,1.1623024621571465,0.0,False,1.5056890988036797,0.1109321773407592,0,0
2.0,1.0,0.064,22,False,25,2,2.0,True,1,500,0.42791928559725934,-13.82890187385624,0.5928278047861578,0.9731395591321846,0.851102721650875,1.1538083771818048,0.0,1.1538083771818048,0.0,False,1.62274977666489,0.09867763467823605,0,0
2.0,1.0,0.064,23,True,79,2,2.0,True,1,500,1.9623490463712123,-14.560122937267403,0.5925795913259482,0.980274437245705,0.8219245226840861,1.1617812508206673,0.0,1.1617812508206673,0.0,False,1.4877919172524807,0.11293542341664105,0,0
2.0,1.5,0.057,5,False,0,2,2.0,True,1,326,3.825860645897263,-14.702778565299516,0.5826746152525593,0.9953663594134255,0.0,0.01,115.03492305051185,0.01,0.0,False,1.5691248013353993,0.04750908217364035,0,0
2.0,1.5,0.057,6,False,0,2,2.0,True,1,418,2.80055627264695,-12.589527062961523,0.583586097008586,0.9901555062725002,0.0,0.01,115.2172194017172,0.01,0.0,False,1.5160483476276072,0.05144614729560942,0,0
2.0,1.5,0.057,3,False,0,2,2.0,True,1,390,0.45639607676422855,-13.402073605176655,0.566700787996939,0.9887077582182636,0.0,0.01,111.8401575993878,0.01,0.0,False,2.1332536382050393,0.0558972691361046,0,0
2.0,1.5,0.057,4,False,5,2,2.0,True,1,500,0.30433631036612585,-15.621334843443254,0.5872996915692171,0.9864205822889551,0.8413273369559254,1.1586490074716618,0.0,1.1586490074716618,0.0,False,1.488379199209235,0.05362628285190785,0,0
2.0,1.5,0.057,7,False,11,2,2.0,True,1,500,1.5352168630912368,-13.385885582536963,0.6036566087450638,0.9896621509430685,0.8328501931212962,1.1948321956832764,0.0,1.1948321956832764,0.0,False,1.55888297088599,0.048244587343988184,0,0
2.0,1.5,0.057,8,False,0,2,2.0,True,1,265,0.6937344084452111,-15.609576468047536,0.5633653392294842,0.9953864949664851,0.0,0.01,111.17306784589684,0.01,0.0,False,1.5047004327824682,0.053732973784551316,0,0
2.0,1.5,0.057,1,False,0,2,2.0,True,1,430,2.2474241188091186,-13.112068632805482,0.5894323487408981,0.988212986937819,0.0,0.01,116.38646974817962,0.01,0.0,False,1.4758671403700472,0.05464224971742764,0,0
2.0,1.5,0.057,2,False,2,2,2.0,True,1,500,0.4469840517923913,-15.816198630445115,0.572109738893934,0.9885650009417712,0.7404722918710271,1.0289365462624966,0.06313070324968595,1.0289365462624966,0.0,False,1.6592663489204988,0.041500628638660046,0,0
2.0,1.0,0.064,24,True,41,2,2.0,True,1,500,1.0533876478017627,-13.049525196097646,0.5897829649284307,0.9755298484509665,0.7968313112802446,1.1307927439890015,0.01745306335503427,1.1307927439890015,0.0,False,1.4441704734628091,0.11797085765747897,0,0
2.0,1.5,0.057,0,False,10,2,2.0,True,1,500,2.1921774556861373,-12.20690817695498,0.582047387069158,0.9906965620290296,0.8444685960497713,1.1532646906147894,0.0,1.1532646906147894,0.0,False,1.5181762473276055,0.051282200719107364,0,0
2.0,1.5,0.057,9,False,8,2,2.0,True,1,500,0.8432177676603634,-12.704810591689105,0.6014582354101349,0.9909130965547776,0.8578064984683333,1.1919856849972583,0.0,1.1919856849972583,0.0,False,1.618998851191447,0.04408456942814121,0,0
2.0,1.5,0.057,10,False,0,2,2.0,True,1,332,1.9175085008744701,-15.213734525230793,0.5443300137312163,0.9923400958350508,0.0,0.01,107.36600274624325,0.01,0.0,False,1.5241581780017848,0.050824109142384465,0,0
2.0,1.5,0.057,15,False,0,2,2.0,True,1,314,0.871603336005768,-15.372072763423313,0.5800462191490935,0.9876680221421615,0.0,0.01,114.5092438298187,0.01,0.0,False,1.499938095811288,0.052704505998250384,0,0
2.0,1.5,0.057,16,False,15,2,2.0,True,1,500,0.294081715793574,-13.261195740440428,0.5860183186441073,0.994333031154709,0.8378038208803039,1.1653947421791624,0.0,1.1653947421791624,0.0,False,1.516915066149295,0.05137930676087515,0,0
2.0,1.5,0.057,13,False,0,2,2.0,True,1,257,0.19932579188484745,-13.324877555689667,0.5675336876431998,0.9937983119073892,0.0,0.01,112.00673752863996,0.01,0.0,False,1.4822003499782652,0.05412561633203621,0,0
2.0,1.5,0.057,14,True,35,2,2.0,True,1,500,2.6598696917272617,-16.07614806851832,0.5868178717532829,0.9905056724757908,0.8164998580304166,1.1624928613635956,0.0,1.1624928613635956,0.0,False,1.476130830102524,0.0546206410908742,0,0
2.0,1.5,0.057,11,False,0,2,2.0,True,1,452,1.437212691553325,-13.433747867945831,0.5833796508926504,0.9881491489462798,0.0,0.01,115.17593017853008,0.01,0.0,False,1.5455268729975251,0.04922087336560705,0,0
2.0,1.5,0.057,12,False,24,2,2.0,True,1,500,0.6918931375132953,-14.830702526336077,0.585984389540911,0.9831499457580671,0.842412976212915,1.1522210415844416,0.0,1.1522210415844416,0.0,False,1.5369406361390991,0.04985890638864364,0,0
2.0,1.5,0.057,17,False,0,2,2.0,True,1,354,1.9635878639522515,-12.09114878205092,0.5876536819311319,0.9857985969950773,0.0,0.01,116.03073638622638,0.01,0.0,False,1.5816730147798954,0.046623214216894686,0,0
2.0,1.5,0.057,18,False,1,2,2.0,True,1,500,0.4285602076695776,-12.38368072263022,0.6581103259087306,0.9764266703488979,1.0,1.2851929484985798,0.0,1.2851929484985798,0.0,False,1.5886009005217359,0.04614122249060306,0,0
2.0,1.5,0.057,21,False,0,2,2.0,True,1,311,0.052588042197690754,-13.512080044030736,0.5804608497293566,0.9913507009972341,0.0,0.01,114.59216994587132,0.01,0.0,False,1.5462718233392083,0.0491659034240869,0,0
2.0,1.5,0.057,22,False,10,2,2.0,True,1,500,0.3142055171023008,-12.621558203103692,0.5861413602391861,0.9780143014424343,0.7755234486023836,1.0707378400606515,0.04558261617247239,1.0707378400606515,0.0,False,1.5099613849835034,0.051918024406360556,0,0
2.0,1.5,0.057,19,False,0,2,2.0,True,1,387,0.5227947918878848,-12.49774635824145,0.576616900915847,0.9911736200053226,0.0,0.01,113.8233801831694,0.01,0.0,False,1.4713007121586559,0.05501781435673459,0,0
2.0,1.5,0.057,20,False,9,2,2.0,True,1,500,1.5786899044609082,-14.07918685006245,0.6007082182899226,0.9710697390453107,0.8685359695467155,1.1666591455543374,0.0,1.1666591455543374,0.0,False,1.4847256410039855,0.05392097975213293,0,0
2.0,1.5,0.057,23,False,0,2,2.0,True,1,411,0.9735985867018861,-14.835787558307613,0.5718027890646559,0.993750507796458,0.0,0.01,112.86055781293118,0.01,0.0,False,1.486373988829489,0.05378782364107334,0,0
2.0,1.5,0.057,24,False,0,2,2.0,True,1,477,0.9072254357330585,-14.197064782235861,0.6204449370073136,0.9825970413467245,0.0,0.01,122.58898740146272,0.01,0.0,False,1.622011628067638,0.04388579346011391,0,0
2.0,1.5,0.06,0,False,18,2,2.0,True,1,500,1.0712020258507167,-17.078042858036692,0.5736545916700857,0.9890150054879816,0.8297943357389328,1.1347059982575913,0.0,1.1347059982575913,0.0,False,1.5539911131203015,0.048599897834902546,0,0
2.0,1.5,0.06,1,False,0,2,2.0,True,1,418,2.2228955528073797,-18.282605393690172,0.5591296644583308,0.9883461726604612,0.0,0.01,110.32593289166616,0.01,0.0,False,2.048718019476354,0.04385517705132055,0,0
2.0,1.5,0.06,4,False,2,2,2.0,True,1,500,0.099801758369229,-13.334226229640251,0.5917360683884022,0.9873855091919728,0.8800813901851792,1.1685432383858771,0.0,1.1685432383858771,0.0,False,1.5785417940956532,0.04684271064127398,0,0
2.0,1.5,0.06,5,False,15,2,2.0,True,1,500,0.463285894248902,-16.00712997648786,0.5895784809246482,0.9838257777252096,0.8457160607623446,1.1600850150514792,0.0,1.1600850150514792,0.0,False,1.6489184569583615,0.04214981995821,0,0
2.0,1.5,0.06,2,False,4,2,2.0,True,1,500,2.053791913826146,-16.135140278912154,0.6086718846657962,0.9730473026424462,0.9341676019018046,1.1845330711366944,0.0,1.1845330711366944,0.0,False,1.524061610041593,0.050831471646430766,0,0
2.0,1.5,0.06,3,False,0,2,2.0,True,1,495,0.8939229874924481,-11.353855343457171,0.5708197114887751,0.9874790837845685,0.0,0.01,112.66394229775501,0.01,0.0,False,1.6083175869833086,0.044796576448795845,0,0
2.0,1.5,0.06,6,False,12,2,2.0,True,1,500,1.216820497489271,-14.727153022450146,0.5786441346838824,0.9757783185192755,0.8019212116689994,1.12925680152576,0.0,1.12925680152576,0.0,False,1.530532070462845,0.050340503554583325,0,0
2.0,1.5,0.06,7,False,1,2,2.0,True,1,500,0.8979630123050559,-15.373415840083915,0.5572153538050748,0.9820141175294075,0.8594869621026524,1.094386687881454,0.0,1.094386687881454,0.0,False,1.4817860846436637,0.05415926033395185,0,0
2.0,1.5,0.06,8,False,12,2,2.0,True,1,500,0.8075297395130301,-13.499322250994814,0.5800768368174343,0.9909067135783594,0.7828108734200048,1.1496040639873881,0.0,1.1496040639873881,0.0,False,1.5445414542718328,0.04929368191799795,0,0
2.0,1.5,0.06,9,False,11,2,2.0,True,1,500,0.11483021854615494,-16.092338469771835,0.5886523596807824,0.9924570978766174,0.8623382659774415,1.168424425094024,0.0,1.168424425094024,0.0,False,1.5080685709711483,0.05206564061084768,0,0
2.0,1.5,0.06,10,False,0,2,2.0,True,1,487,0.47366933453545146,-11.916015247506888,0.577102978930466,0.9965705111207421,0.0,0.01,113.9205957860932,0.01,0.0,False,1.5010776561349908,0.05261449300571961,0,0
2.0,1.5,0.06,11,False,7,2,2.0,True,1,500,0.8986267318559937,-15.35521927174106,0.5985132226090237,0.987378790439041,0.8461013076127664,1.1819185236029406,0.0,1.1819185236029406,0.0,False,1.5121128416850622,0.05175074539938522,0,0
2.0,1.5,0.06,12,False,12,2,2.0,True,1,500,0.9831959847307794,-15.364944619762536,0.594231444335894,0.987476990376048,0.7950997667520765,1.1497256180839341,0.013690251787087382,1.1497256180839341,0.0,False,1.6583200218895868,0.041559580219388007,0,0
2.0,1.5,0.06,13,False,0,2,2.0,True,1,472,0.34480816581562523,-14.943142476018233,0.5789491416653534,0.9901313411675947,0.0,0.01,114.28982833307067,0.01,0.0,False,1.6639386354899317,0.051613542989096144,0,0
2.0,1.5,0.06,14,False,17,2,2.0,True,1,500,0.11956594801091702,-13.376692051387428,0.5908717721355926,0.9892141712196513,0.7742635993250405,1.0961050160331918,0.04292233922634514,1.0961050160331918,0.0,False,1.564216062486294,0.0478601877174595,0,0
2.0,1.5,0.06,15,False,0,2,2.0,True,1,420,0.48518966161513477,-17.808631651909632,0.5741259383851328,0.9801541602105124,0.0,0.01,113.32518767702656,0.01,0.0,False,1.6195245368798319,0.04404982118909016,0,0
2.0,1.5,0.06,18,True,32,2,2.0,True,1,500,0.4758031567344143,-15.567740021728863,0.5926296416478121,0.984083216693839,0.8278743112357659,1.166393768121792,0.0,1.166393768121792,0.0,False,1.5439809918637066,0.049335140225933244,0,0
2.0,1.5,0.06,19,True,42,2,2.0,True,1,500,0.41391143750068693,-18.058630115506666,0.5912260977295031,0.9793418963801482,0.842823269795011,1.1580249754796927,0.0,1.1580249754796927,0.0,False,1.5713470887779017,0.04735097758035232,0,0
2.0,1.5,0.06,20,False,27,2,2.0,True,1,500,1.4687515427151614,-14.371678594102606,0.597812529360941,0.9875537508681118,0.8387309817204196,1.180744011372701,0.0,1.180744011372701,0.0,False,1.56561831133812,0.047759625674379504,0,0
2.0,1.5,0.06,21,True,34,2,2.0,True,1,500,0.6670695812533336,-16.623780394741562,0.5854839101888728,0.9799833047965707,0.8032651845472804,1.1475289144242202,0.0,1.1475289144242202,0.0,False,1.5495803614830828,0.04892250698815614,0,0
2.0,1.5,0.06,16,False,16,2,2.0,True,1,500,1.7089285955397404,-12.510718484199835,0.5822108817838225,0.9771049289178328,0.7990300447191379,1.1377622445211413,0.0,1.1377622445211413,0.0,False,1.5631935780189115,0.04793364848525044,0,0
2.0,1.5,0.06,17,False,20,2,2.0,True,1,500,0.6089857749131555,-14.304366681661838,0.5974296852764227,0.9826414114716637,0.8791976129578671,1.1741182983901917,0.0,1.1741182983901917,0.0,False,1.457495014954414,0.05616903216813289,0,0
2.0,1.5,0.06,22,False,4,2,2.0,True,1,500,0.8609712753751824,-18.835853965162435,0.5668396364891655,0.9846031782692736,0.8471130267430783,1.116224215312464,0.0,1.116224215312464,0.0,False,1.5495419234072139,0.04892532780002825,0,0
2.0,1.5,0.06,23,False,0,2,2.0,True,1,426,1.3963225239903623,-17.326938426703844,0.5688757944616104,0.9889854279429543,0.0,0.01,112.27515889232208,0.01,0.0,False,1.6598749749837234,0.04146275838156491,0,0
2.0,1.5,0.06,24,False,6,2,2.0,True,1,500,0.8387260374001868,-12.91051801930221,0.5738542680369849,0.9942338866864519,0.8420374047632673,1.1410907186040409,0.0,1.1410907186040409,0.0,False,1.5902686339886092,0.04602593985483031,0,0
2.0,1.5,0.064,0,True,34,2,2.0,True,1,500,1.6264895612172974,-17.020890177463723,0.585126765634005,0.9871451210309006,0.8211899625069857,1.1552100637603986,0.0,1.1552100637603986,0.0,False,1.6294606278391672,0.04339816489397584,0,0
2.0,1.5,0.064,1,True,46,2,2.0,True,1,500,0.765847374349399,-19.610630547728004,0.576517419152261,0.9831072497625676,0.8299539561856488,1.1335569087659854,0.0,1.1335569087659854,0.0,False,1.544733968991979,0.04927944933401415,0,0
2.0,1.5,0.064,2,True,40,2,2.0,True,1,500,0.2696314297160298,-19.15652963793591,0.5912071052733101,0.9867259865562146,0.842875515257272,1.1667188284197014,0.0,1.1667188284197014,0.0,False,1.5224612883534383,0.05095363827697343,0,0
2.0,1.5,0.064,5,True,50,2,2.0,True,1,500,0.42732989480109973,-18.986363109045712,0.5859360305068155,0.9818137324141646,0.8611231494049673,1.1505600821356727,0.0,1.1505600821356727,0.0,False,1.5613525474357322,0.048066202397102235,0,0
2.0,1.5,0.064,6,True,59,2,2.0,True,1,500,2.320820584321317,-20.096438882108846,0.5849467489993172,0.9856198921327114,0.8078040205110315,1.1530703033041745,0.0,1.1530703033041745,0.0,False,1.6430705547207682,0.04252117836744517,0,0
2.0,1.5,0.064,3,True,59,2,2.0,True,1,500,0.7323021090900967,-20.785217921964772,0.5719539449080538,0.9682108461966772,0.801917264905827,1.107544025969909,0.0,1.107544025969909,0.0,False,1.582339612445276,0.046576619127286,0,0
2.0,1.5,0.064,4,True,79,2,2.0,True,1,500,1.0337585977085162,-19.667942710080794,0.576415823389793,0.9885533641930183,0.803240126920289,1.1396356027721373,0.0,1.1396356027721373,0.0,False,1.5688506477700086,0.04752862336773051,0,0
2.0,1.5,0.064,7,False,11,2,2.0,True,1,500,0.8459042996098107,-19.9731270823227,0.5872178202356898,0.9856572058843601,0.8220333073092649,1.157590951878029,0.0,1.157590951878029,0.0,False,1.6133702613938854,0.04445834602074566,0,0
2.0,1.5,0.064,8,True,54,2,2.0,True,1,500,0.6401306437026202,-21.12197961400234,0.5897447034063468,0.9708510058762531,0.8318971481008172,1.1451084770244886,0.0,1.1451084770244886,0.0,False,1.6167987501436554,0.04423029551605712,0,0
2.0,1.5,0.064,9,False,10,2,2.0,True,1,500,0.005563443467086593,-17.805957440224507,0.5836980422173351,0.9743178954046093,0.8114689137531569,1.1374148960899695,0.0,1.1374148960899695,0.0,False,1.6319868277868848,0.043234027410624244,0,0
2.0,1.5,0.064,10,False,0,2,2.0,True,1,487,1.1533328319442164,-15.61401119448436,0.5563110702330216,0.9871319552629574,0.0,0.01,109.76221404660433,0.01,0.0,False,1.4826908217026529,0.054085810350049245,0,0
2.0,1.5,0.064,11,True,61,2,2.0,True,1,500,1.949077350007053,-25.11665203761978,0.5966803421988436,0.9792735187112473,0.8398635403147461,1.1686265165017855,0.0,1.1686265165017855,0.0,False,1.4788046071744545,0.054402014675949885,0,0
2.0,1.5,0.064,12,False,22,2,2.0,True,1,500,1.0383742107997214,-19.366059064445913,0.5790778194738022,0.9944043431344033,0.8580555271474651,1.1516749973950977,0.0,1.1516749973950977,0.0,False,1.5596007032880084,0.048192675237914574,0,0
2.0,1.5,0.064,13,False,14,2,2.0,True,1,500,0.5901043927985015,-15.208860695626468,0.5946022137940487,0.963636940778024,0.8378749842485934,1.1459613165606752,0.0,1.1459613165606752,0.0,False,1.6092723707642191,0.04473246580165821,0,0
2.0,1.5,0.064,14,False,16,2,2.0,True,1,500,2.4736443732819544,-19.299542719849217,0.591715430217077,0.9901897531289507,0.806827176760744,1.1718211115384767,0.0,1.1718211115384767,0.0,False,1.5078319052798936,0.052084127118233736,0,0
2.0,1.5,0.064,15,True,73,2,2.0,True,1,500,1.9835444988248052,-22.428307955973484,0.5929535844126457,0.9796863102844876,0.8367067518154558,1.1618170185663725,0.0,1.1618170185663725,0.0,False,1.557883891882185,0.04831694177768727,0,0
2.0,1.5,0.064,16,False,24,2,2.0,True,1,500,1.3082115633232592,-21.363755082281553,0.6092801827084583,0.9860589936986662,0.8077054625860809,1.1487020243338517,0.029998938889779225,1.1487020243338517,0.0,False,1.5061016513831338,0.052219480835336,0,0
2.0,1.5,0.064,17,True,33,2,2.0,True,1,500,1.5037353659988706,-24.15957016624679,0.582358026654728,0.9893120773809972,0.8262319305852638,1.1522676582585742,0.0,1.1522676582585742,0.0,False,1.514784945920633,0.05154373546166025,0,0
2.0,1.5,0.064,18,False,29,2,2.0,True,1,500,0.5526575416301767,-17.488727028104314,0.5916066982212052,0.9677735567786128,0.8360608135901133,1.1450826371031742,0.0,1.1450826371031742,0.0,False,1.5232440105498561,0.05089384956680297,0,0
2.0,1.5,0.064,19,False,19,2,2.0,True,1,500,0.5584228414722765,-18.429095825648453,0.5799558479092481,0.9863528769404499,0.7988250774745339,1.1440822381674498,0.0,1.1440822381674498,0.0,False,1.5206834354301297,0.051089701734093544,0,0
2.0,1.5,0.064,20,True,51,2,2.0,True,1,500,0.31781080529324246,-18.430604338322844,0.5662677926432866,0.9936243741490816,0.7800825216228486,1.1253149621319352,0.0,1.1253149621319352,0.0,False,1.4819867839868452,0.054142958195981916,0,0
2.0,1.5,0.064,21,True,64,2,2.0,True,1,500,0.22949196193256238,-20.999414307523114,0.5889252430715934,0.9775862917483655,0.8476573643696411,1.1514504889827277,0.0,1.1514504889827277,0.0,False,1.4763717042265339,0.054600909607078314,0,0
2.0,1.5,0.064,22,True,84,2,2.0,True,1,500,1.0354000546550433,-26.62319282140316,0.5854920012469454,0.9865688690085218,0.8088934961308009,1.15525636296747,0.0,1.15525636296747,0.0,False,1.5613449344711725,0.04806675128967931,0,0
2.5,1.0,0.057,6,False,2,2,2.5,True,1,500,0.4350071016735706,-12.6298397696347,0.5780648705151441,0.9713678788408784,0.9956543805388263,1.4037841177618062,0.0,1.4037841177618062,0.0,False,2.3672091491994585,0.058588738393955744,0,0
2.5,1.0,0.057,7,False,1,2,2.5,True,1,500,1.3505086804867128,-10.91020232542955,0.5745664429436008,0.993039303557637,0.9641169645176426,1.4259602590376539,0.00032070914266513206,1.4259602590376539,0.0,False,2.2893763764384896,0.06333102106322822,0,0
2.5,1.0,0.057,4,False,0,2,2.5,True,1,420,0.37357261072674897,-11.32609746137012,0.5615469250944912,0.9874237994067083,0.0,0.01,138.8867312736228,0.01,0.0,False,2.392503091497072,0.0571253832543365,0,0
2.5,1.0,0.057,5,False,0,2,2.5,True,1,421,0.10475970529848011,-10.218498341472788,0.5575642435571836,0.9840890175185265,0.0,0.01,137.8910608892959,0.01,0.0,False,2.330273657251887,0.060793203153492355,0,0
2.5,1.0,0.057,0,False,0,2,2.5,True,1,426,0.5543440532824344,-11.368321935640134,0.5770842503281955,0.9958581337216964,0.0,0.01,142.7710625820489,0.01,0.0,False,2.276474608150538,0.06415339686606072,0,0
2.5,1.0,0.057,1,True,38,2,2.5,True,1,500,0.24049025611959252,-13.90540254739492,0.5601545560738967,0.9947538942836543,0.8119542644352735,1.1026116786327824,0.2338066576642026,1.1026116786327824,0.0,False,2.290043996533952,0.06328875411160331,0,0
2.5,1.0,0.057,2,False,0,2,2.5,True,1,395,0.09313333135525781,-11.764029223716246,0.5599189415668959,0.9962799565419614,0.0,0.01,138.47973539172398,0.01,0.0,False,2.290230598563211,0.06327694540345552,0,0
2.5,1.0,0.057,3,False,21,2,2.5,True,1,500,0.6337520934080203,-12.658586320465314,0.5602003526681468,0.9876550304446451,0.8956078047648358,1.2726724602417276,0.0832891546473764,1.2726724602417276,0.0,False,2.3138696648150594,0.0617986787584095,0,0
2.0,1.5,0.064,23,True,44,2,2.0,True,1,500,0.4109298333661844,-17.377671183717208,0.5951172488227595,0.9808659731700401,0.8205271465482632,1.1674605188336258,0.0,1.1674605188336258,0.0,False,1.5799773293623796,0.0467419526168074,0,0
2.0,1.5,0.064,24,True,65,2,2.0,True,1,500,1.339423858572133,-22.08637365193009,0.5887242360373608,0.9920109507466621,0.832888042917049,1.1680417782380492,0.0,1.1680417782380492,0.0,False,1.4727658323457566,0.05489703555624379,0,0
2.5,1.0,0.057,8,False,0,2,2.5,True,1,381,0.6931562087744512,-11.4131514642772,0.5617536155389381,0.9913282565807676,0.0,0.01,138.93840388473453,0.01,0.0,False,2.3154956613745736,0.061698275968781996,0,0
2.5,1.0,0.057,9,False,0,2,2.5,True,1,389,0.0804735649056223,-9.217482454360082,0.5542444249899606,0.9887525151625189,0.0,0.01,137.06110624749016,0.01,0.0,False,2.502541404519345,0.0511729076848209,0,0
2.5,1.0,0.057,14,False,3,2,2.5,True,1,500,0.7225622829538447,-10.300370465603491,0.5721841097644846,0.987351361049158,0.8959503742530739,1.2563734464154803,0.11703759490674215,1.2563734464154803,0.0,False,2.239556507000427,0.0665660802823055,0,0
2.5,1.0,0.057,15,False,0,2,2.5,True,1,248,0.2818732078839812,-13.551759607490114,0.5665030136662432,0.998028924317465,0.0,0.01,140.1257534165608,0.01,0.0,False,2.3278479809561574,0.060940846780753274,0,0
2.5,1.0,0.057,12,False,0,2,2.5,True,1,447,1.3858904183835699,-12.60876921676175,0.5718979796557377,0.985268606100193,0.0,0.01,141.47449491393442,0.01,0.0,False,2.445598254957241,0.05417141629908821,0,0
2.5,1.0,0.057,13,False,0,2,2.5,True,1,309,0.06442444141947945,-11.473185093433358,0.546621729016447,0.9854383716435101,0.0,0.01,135.15543225411176,0.01,0.0,False,2.4706273966991152,0.05283237961511064,0,0
2.5,1.0,0.057,10,False,25,2,2.5,True,1,500,0.09761541714284805,-14.309699107376458,0.5703104105896402,0.9890408995451222,0.8638651227172616,1.1911834099725527,0.16874937656675004,1.1911834099725527,0.0,False,2.1563276041222283,0.07234338697227347,0,0
2.5,1.0,0.057,11,False,5,2,2.5,True,1,500,1.271029120599883,-12.246791625580796,0.5619548785340615,0.9915685334421611,0.8824097224620318,1.253386211589956,0.10564094187386397,1.253386211589956,0.0,False,2.29492972782673,0.06298029639949067,0,0
2.5,1.0,0.057,24,False,0,2,2.5,True,1,387,0.14865018137178243,-13.445053349455424,0.5489965698996487,0.9857767606717915,0.0,0.01,135.74914247491216,0.01,0.0,False,2.2888838776052967,0.06336221919909893,0,0
2.5,1.0,0.06,0,False,0,2,2.5,True,1,471,0.9792923374641633,-10.26874545986606,0.554318463891389,0.9849489222468532,0.0,0.01,137.07961597284722,0.01,0.0,False,2.2569032922538685,0.06542133035358211,0,0
2.5,1.0,0.057,20,False,5,2,2.5,True,1,500,0.34346155268729905,-11.27575163669663,0.5837427973501017,0.9897715431814391,0.8051315434431094,1.0370848732804478,0.33130102535237804,1.037084873280448,2.1410456428958644e-16,False,2.2394192098557073,0.06657522024249429,0,0
2.5,1.0,0.057,21,False,0,2,2.5,True,1,452,0.41606612366253914,-10.695481749054277,0.5695544435047686,0.9811685888600803,0.0,0.01,140.88861087619213,0.01,0.0,False,2.187707747214271,0.07010849021866755,0,0
2.5,1.0,0.057,16,False,13,2,2.5,True,1,500,0.5603228105515017,-10.492350813856985,0.5650836027195947,0.9939811201142473,0.810517392262568,1.0897474291182683,0.2535261231670827,1.0897474291182683,0.0,False,2.3096802945905734,0.06205811937004969,0,0
2.5,1.0,0.057,17,False,0,2,2.5,True,1,457,0.24625104707410994,-12.620031220561124,0.5717878732134366,0.9758029539498461,0.0,0.01,141.44696830335914,0.01,0.0,False,2.2908468929158703,0.06323796019376608,0,0
2.5,1.0,0.057,22,False,0,2,2.5,True,1,332,0.8404673886606111,-9.325959002710766,0.5450055206465718,0.9704331366558108,0.0,0.01,134.75138016164294,0.01,0.0,False,3.0723716251880138,0.06507187146216756,0,0
2.5,1.0,0.057,23,False,8,2,2.5,True,1,500,0.36503694517712004,-12.077835306091627,0.5505959040500242,0.995044279305535,0.6747588616868593,0.790124956950262,0.5501327381817074,0.790124956950262,0.0,False,2.259597919252326,0.06524528156996343,0,0
2.5,1.0,0.06,1,False,14,2,2.5,True,1,500,0.32123212349874475,-12.290621356267067,0.5655481763607959,0.9917457403797822,0.7579882391663321,0.9581262606608062,0.38081813627054184,0.9581262606608062,0.0,False,2.444077853935665,0.05425384121935815,0,0
2.5,1.0,0.06,2,True,38,2,2.5,True,1,500,1.3797394679233372,-12.688726070128553,0.5629701107746377,0.9863462451490199,0.8047519394275771,1.056446958914768,0.2731028135143354,1.056446958914768,0.0,False,2.372575835041297,0.05827515325023962,0,0
2.5,1.0,0.057,18,False,1,2,2.5,True,1,500,0.5037876318451628,-13.418269279412986,0.5662209209058784,0.9865534114799966,0.5936727221085939,0.5582683678116993,0.9168974482984553,0.5582683678116993,0.0,False,2.3978948268085425,0.05975038117237527,0,0
2.5,1.0,0.057,19,False,5,2,2.5,True,1,500,1.0532330196868376,-13.330096625626792,0.5818623764769755,0.9905940718408813,0.856245667330921,1.1621954795313503,0.2150080917955679,1.1621954795313503,0.0,False,2.330810898678858,0.06076055129803011,0,0
