run_id,seed,step,total_suppression,c_suppressive,c_protective,population,adapter_active,adapter_score,H_N,H_eff,c_avg,zero_novelty_agents,novelty_vector_count,all_zero_novelty,H_N_at_maximum,avg_well_being,U_sys,L_t,h_n_estimator_cached
degen_seed1835086200,1835086200,0,0.35,0.0,1.0,205,False,0.0,0.9864415171023485,0.6514565713622167,0.35,0,200,False,False,0.644303160071579,16.030549529378405,0.10038216536471099,0.9864415171023485
degen_seed1835086200,1835086200,1,1.0,0.8,0.8,208,False,0.0,1.0,0.6846257565272573,1.0,205,205,True,True,0.6582939966608243,17.836090797363557,0.12394657253528436,1.0
degen_seed1835086200,1835086200,2,0.35,0.0,1.0,214,False,0.0,0.9823498891547703,0.7023453862321835,0.35,0,208,False,False,0.6681912060794496,19.470750296905774,0.14536503332170472,0.9823498891547703
degen_seed1835086200,1835086200,3,0.014000000000000002,0.0,0.2,214,False,0.0,0.991658893514064,0.7238146789939395,0.014000000000000002,0,214,False,False,0.6821522211328527,21.237787875606774,0.16842834075856464,0.991658893514064
degen_seed1835086200,1835086200,4,0.656,0.6,0.4,211,False,0.0,0.9813632724175445,0.7231859941342264,0.656,0,214,False,False,0.6985021488943013,22.776793697691257,0.18863163161578284,0.9813632724175445
degen_seed1835086200,1835086200,5,0.6,0.6,0.0,218,False,0.0,0.9895588817458797,0.7684891250002693,0.6,0,211,False,False,0.7124749294875352,25.16802832029582,0.21947816131513656,0.9895588817458797
degen_seed1835086200,1835086200,6,0.35,0.0,1.0,216,False,0.0,0.9886177302831322,0.7725972885487582,0.35,0,218,False,False,0.7236041169952445,26.483003455593778,0.23686160127729733,0.9886177302831322
degen_seed1835086200,1835086200,7,0.726,0.6,0.6,224,False,0.0,0.9868677058229415,0.8092141343842872,0.726,0,216,False,False,0.7321271288165955,28.784075333620002,0.26656228082123634,0.9868677058229415
degen_seed1835086200,1835086200,8,1.0,1.0,0.4,225,False,0.0,1.0,0.838080320616672,1.0,224,224,True,True,0.7449602849925974,30.667175294277286,0.29102937879075863,1.0
degen_seed1835086200,1835086200,9,0.41400000000000003,0.4,0.2,234,False,0.0,0.989319449593361,0.8684761561786896,0.41400000000000003,0,225,False,False,0.7503009399828747,33.02178169425255,0.3213797963061376,0.989319449593361
