mode,rr,phi,alpha,successor_capability,cop_cost_audit,seed,survived,collapsed,extinct,final_population,peak_population,collapse_threshold,final_ai_generation,yield_fired,yield_fire_count,yield_eval_count,first_yield_fire_step,first_fire_advantage,first_fire_transition_cost,max_yield_margin,mean_yield_margin,final_theta_capability,final_transfer_state,final_psi_inst_stock,final_theta_tech_v2,final_l_t_v2,integral_u_sys,knowledge_transfer_verified,error,arm,part,run_id,derived_seed,started_utc,completed_utc,wall_seconds,interpreter_version,numpy_version,machine_label
C,0.06,25.0,1.0,2.5,False,150,False,True,False,1,195,126,2,True,1,500,30,4.163378734031831,3.147436550175587,1.0159421838562435,-11.243025677995425,0.5672751437277725,0.9867881929502078,0.8719022825931184,1.399451034961745,0.012201845517604476,7935.458199356166,True,,R,4,R_p4_C_0de9b507be0110cdce85a9b2,8377,2026-09-24T11:30:33.747050+00:00,2026-09-24T11:32:17.567978+00:00,103.82091930002207,"3.13.15 (tags/v3.13.15:4061bc4, Aug  5 2026, 13:05:39) [MSC v.1944 64 bit (AMD64)]",2.4.4,YOTKOTEST
