alpha,successor_capability,phi,reproduction_rate,survived,collapsed,extinct,final_population,final_ai_generation,runaway_term_mean,runaway_term_max,final_avg_U_sys,final_avg_L_t
2.5,1.5,10.0,0.09,True,False,False,2822,7,0.0009746798517422365,0.0553423316806807,3296.5574291355006,41.201758404846046
2.5,6.0,10.0,0.09,True,False,False,2890,3,0.0,0.0,2611.4064634334636,32.637366043990994
2.5,6.0,10.0,0.09,True,False,False,2942,3,0.0,0.0,2596.595466625901,32.452228310889055
2.5,6.0,10.0,0.09,True,False,False,2690,3,0.0,0.0,2607.96479084392,32.594345075153356
2.5,6.0,10.0,0.09,True,False,False,2801,3,0.0,0.0,2609.6552320848155,32.6154756213942
2.5,6.0,10.0,0.09,True,False,False,2945,3,0.0,0.0,2608.7900416323496,32.60466072243321
2.5,6.0,10.0,0.09,True,False,False,2743,3,0.0,0.0,2609.4521743708615,32.6129373950828
2.5,6.0,10.0,0.09,True,False,False,2886,3,0.0,0.0,2604.8748214867073,32.55572039783567
2.5,6.0,10.0,0.09,True,False,False,2804,3,0.0,0.0,2609.4303632191727,32.61266475595357
2.5,6.0,10.0,0.09,True,False,False,2777,3,0.0,0.0,2595.923654054857,32.44383064188214
2.5,6.0,10.0,0.09,True,False,False,2793,3,0.0,0.0,2597.6354932947497,32.4652286664313
2.5,12.0,10.0,0.09,True,False,False,3170,136,0.0009213038333263353,0.2763911499979006,1.0367469680997921e+27,2.0734960114464333e+25
2.5,12.0,10.0,0.09,True,False,False,3079,129,0.0009486971500477703,0.2846091450143311,6.037602331342757e+25,1.2075216749190333e+24
2.5,12.0,10.0,0.09,True,False,False,3050,126,0.0008097002811293153,0.24291008433879457,1.7988786863557389e+25,3.597760973916159e+23
2.5,12.0,10.0,0.09,True,False,False,2996,122,0.000939429910134754,0.2818289730404262,3.5484152854069294e+24,7.0968376745018375e+22
2.5,12.0,10.0,0.09,True,False,False,3134,126,0.0008890238054169538,0.26670714162508613,1.7960654800835931e+25,3.5921345554472075e+23
2.5,12.0,10.0,0.09,True,False,False,3122,113,0.0008858254737892724,0.2657476421367817,9.233800314822006e+22,1.8467619112642334e+21
2.5,12.0,10.0,0.09,True,False,False,2993,129,0.0009304523575641044,0.2791357072692313,6.059281317016826e+25,1.2118574763573142e+24
2.5,12.0,10.0,0.09,True,False,False,3097,146,0.0008786707126228733,0.26360121378686197,5.945039078112069e+28,1.1890090057242024e+27
2.5,12.0,10.0,0.09,True,False,False,3227,130,0.000798171475545344,0.2394514426636032,9.045983087545367e+25,1.809198428559592e+24
2.5,12.0,10.0,0.09,True,False,False,3220,129,0.0008911968201835729,0.2673590460550719,6.086625134807782e+25,1.2173262453939717e+24
