action_modified,attack_attempted,attack_succeeded,capture_rate,collapsed,contamination_occurred,defense_active,defense_fired,elapsed_seconds,evaluated_yield_opportunities,extinct,final_population,final_u_sys_v2,honest_yield_opportunities,integrity_tamper_attempted,is_v2_mode,machine,max_total_suppression,min_resilience_stock,mode,n_candidates_v2,parameter_capture_strength,parameter_defense_active,parameter_defense_mode,parameter_dependency_rate,parameter_rotation_interval,ratified_yields,replicate,rollout_steps_v2,schema_version,seed,steps_completed,steps_requested,succession_blocked,survived,vector,yield_checks,yield_condition_blocked_count,yield_condition_met_count,yield_manipulated
False,True,True,0.75,False,False,False,False,83.18933200000902,4,False,430,147.30372607524075,4,False,True,laptop,1.0,0.2878515888471593,full,300,0.5,False,undefended,0.1,,1,25,20,attack-v2-row-v1,290427654,300,300,True,True,biological_veto_capture,250,3,4,False
False,True,True,1.0,False,False,False,False,83.30513150000479,250,False,532,109.64071124429053,250,False,True,laptop,1.0,0.308874900381778,full,300,0.9,False,undefended,0.1,,0,25,20,attack-v2-row-v1,709595426,300,300,True,True,biological_veto_capture,250,250,250,False
False,True,True,0.9814814814814815,False,False,False,False,81.7975838999846,54,False,438,144.0312590442845,54,False,True,laptop,1.0,0.29597874587242734,full,300,0.9,False,undefended,0.05,,1,25,20,attack-v2-row-v1,898868818,300,300,True,True,biological_veto_capture,250,53,54,False
False,True,True,0.9411764705882353,False,False,False,False,90.5618492999929,17,False,463,159.10561564955447,17,False,True,laptop,1.0,0.30615915098872554,full,300,0.7,False,undefended,0.2,,1,25,20,attack-v2-row-v1,965218834,300,300,True,True,biological_veto_capture,250,16,17,False
False,True,True,0.9848484848484849,False,False,False,False,88.82350499997847,66,False,411,144.57224266272792,66,False,True,laptop,1.0,0.30480649965069545,full,300,0.9,False,undefended,0.15,,1,25,20,attack-v2-row-v1,1318574810,300,300,True,True,biological_veto_capture,250,65,66,False
False,True,True,0.75,False,False,False,False,90.90369229999487,4,False,450,153.13960194513538,4,False,True,laptop,1.0,0.31262807902581374,full,300,0.5,False,undefended,0.2,,1,26,20,attack-v2-row-v1,155337166,300,300,True,True,biological_veto_capture,250,3,4,False
False,True,True,0.972972972972973,False,False,False,False,84.6092212999938,37,False,489,162.10510755038675,37,False,True,laptop,1.0,0.2950519340667906,full,300,0.7,False,undefended,0.02,,1,26,20,attack-v2-row-v1,414321802,300,300,True,True,biological_veto_capture,250,36,37,False
False,True,True,0.5,False,False,False,False,81.99243230000138,2,False,458,162.3026886817023,2,False,True,laptop,1.0,0.3164797010840474,full,300,0.3,False,undefended,0.1,,1,26,20,attack-v2-row-v1,1492330018,300,300,True,True,biological_veto_capture,250,1,2,False
False,True,True,1.0,False,False,False,False,88.983661700011,248,False,462,93.53832164902704,248,False,True,laptop,1.0,0.2990762331995619,full,300,0.9,False,undefended,0.15,,0,26,20,attack-v2-row-v1,1552519782,300,300,True,True,biological_veto_capture,250,248,248,False
False,True,False,0.0,False,False,False,False,83.93229490000522,1,False,423,141.59418755726995,1,False,True,laptop,1.0,0.2748225487915426,full,300,0.3,False,undefended,0.01,,1,26,20,attack-v2-row-v1,1669669546,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,True,1.0,False,False,False,False,88.50106729997788,247,False,457,94.28820936075923,247,False,True,laptop,1.0,0.2994424574542688,full,300,1.0,False,undefended,0.2,,0,27,20,attack-v2-row-v1,94670822,300,300,True,True,biological_veto_capture,250,247,247,False
False,True,False,0.0,False,False,False,False,84.71513520000735,1,False,442,147.52764137271535,1,False,True,laptop,1.0,0.29981037504755337,full,300,0.3,False,undefended,0.01,,1,27,20,attack-v2-row-v1,218862606,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,True,1.0,False,False,False,False,86.85410789999878,249,False,446,91.59090753030726,249,False,True,laptop,1.0,0.28631044966870645,full,300,1.0,False,undefended,0.1,,0,27,20,attack-v2-row-v1,550335534,300,300,True,True,biological_veto_capture,250,249,249,False
False,True,True,1.0,False,False,False,False,82.59852629998932,250,False,425,87.60898637611825,250,False,True,laptop,1.0,0.29251137369251745,full,300,0.9,False,undefended,0.1,,0,27,20,attack-v2-row-v1,674174298,300,300,True,True,biological_veto_capture,250,250,250,False
False,True,True,0.6666666666666666,False,False,False,False,86.93796680000378,3,False,456,169.26935942160173,3,False,True,laptop,1.0,0.2934724070958389,full,300,0.5,False,undefended,0.15,,1,27,20,attack-v2-row-v1,802577450,300,300,True,True,biological_veto_capture,250,2,3,False
False,True,True,0.6666666666666666,False,False,False,False,81.98659139999654,3,False,453,154.59084412862856,3,False,True,laptop,1.0,0.3261755516514685,full,300,0.7,False,undefended,0.01,,1,27,20,attack-v2-row-v1,1083005750,300,300,True,True,biological_veto_capture,250,2,3,False
False,True,True,0.5,False,False,False,False,89.39565190000576,2,False,425,145.09450738029074,2,False,True,laptop,1.0,0.2903543651456939,full,300,0.5,False,undefended,0.2,,1,27,20,attack-v2-row-v1,1354569306,300,300,True,True,biological_veto_capture,250,1,2,False
False,True,True,0.8333333333333334,False,False,False,False,82.2540037999861,6,False,480,176.74166690541347,6,False,True,laptop,1.0,0.3098080805428236,full,300,0.3,False,undefended,0.1,,1,27,20,attack-v2-row-v1,1384779642,300,300,True,True,biological_veto_capture,250,5,6,False
False,True,True,0.8,False,False,False,False,83.49627689999761,5,False,482,169.8415542304383,5,False,True,laptop,1.0,0.29573535043529653,full,300,0.9,False,undefended,0.01,,1,27,20,attack-v2-row-v1,1427573334,300,300,True,True,biological_veto_capture,250,4,5,False
False,True,True,0.6666666666666666,False,False,False,False,87.91939539997838,3,False,495,168.8856724849835,3,False,True,laptop,1.0,0.31603638230019826,full,300,1.0,False,undefended,0.01,,1,27,20,attack-v2-row-v1,1485416358,300,300,True,True,biological_veto_capture,250,2,3,False
False,True,True,0.9090909090909091,False,False,False,False,81.92706770001678,11,False,456,160.21562853330488,11,False,True,laptop,1.0,0.30577211961197487,full,300,0.7,False,undefended,0.05,,1,27,20,attack-v2-row-v1,1719831702,300,300,True,True,biological_veto_capture,250,10,11,False
False,True,True,1.0,False,False,False,False,89.5252685000014,250,False,461,94.42782520576883,250,False,True,laptop,1.0,0.27844143699187834,full,300,1.0,False,undefended,0.2,,0,28,20,attack-v2-row-v1,108401478,300,300,True,True,biological_veto_capture,250,250,250,False
False,True,True,1.0,False,False,False,False,81.19012869999278,250,False,425,86.63851009976739,250,False,True,laptop,1.0,0.30162602761180696,full,300,1.0,False,undefended,0.02,,0,28,20,attack-v2-row-v1,1675312090,300,300,True,True,biological_veto_capture,250,250,250,False
False,True,False,0.0,False,False,False,False,89.40212090002024,1,False,439,146.55149841273365,1,False,True,laptop,1.0,0.2829933493078608,full,300,0.3,False,undefended,0.2,,1,28,20,attack-v2-row-v1,1794215326,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,True,1.0,False,False,False,False,81.96557540001231,249,False,437,88.56495432445242,249,False,True,laptop,1.0,0.3018936777859306,full,300,1.0,False,undefended,0.05,,0,28,20,attack-v2-row-v1,1818065810,300,300,True,True,biological_veto_capture,250,249,249,False
False,True,True,0.9857142857142858,False,False,False,False,83.34308729998884,70,False,415,141.4318109625212,70,False,True,laptop,1.0,0.3012089499138875,full,300,0.9,False,undefended,0.02,,1,29,20,attack-v2-row-v1,115078930,300,300,True,True,biological_veto_capture,250,69,70,False
False,True,True,0.9230769230769231,False,False,False,False,90.05756299998029,13,False,444,148.81380838431582,13,False,True,laptop,1.0,0.2934146139548404,full,300,0.7,False,undefended,0.2,,1,29,20,attack-v2-row-v1,303197942,300,300,True,True,biological_veto_capture,250,12,13,False
False,True,True,0.5,False,False,False,False,80.78024719998939,2,False,451,163.30897471831548,2,False,True,laptop,1.0,0.30294044037318285,full,300,0.7,False,undefended,0.05,,1,29,20,attack-v2-row-v1,476232558,300,300,True,True,biological_veto_capture,250,1,2,False
False,True,True,0.6666666666666666,False,False,False,False,89.53521120001096,3,False,407,136.19888572368708,3,False,True,laptop,1.0,0.30596029970453387,full,300,0.5,False,undefended,0.2,,1,29,20,attack-v2-row-v1,535391946,300,300,True,True,biological_veto_capture,250,2,3,False
False,True,False,0.0,False,False,False,False,81.83933139999863,1,False,433,149.72568195689485,1,False,True,laptop,1.0,0.31359351606864233,full,300,0.5,False,undefended,0.02,,1,29,20,attack-v2-row-v1,981225190,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,False,0.0,False,False,False,False,82.52779130000272,1,False,516,177.87095567068997,1,False,True,laptop,1.0,0.29322008743391836,full,300,0.7,False,undefended,0.01,,1,29,20,attack-v2-row-v1,1110174658,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,True,1.0,False,False,False,False,89.21117139997659,250,False,463,95.60838330393331,250,False,True,laptop,1.0,0.3064404344837221,full,300,1.0,False,undefended,0.15,,0,29,20,attack-v2-row-v1,1426904334,300,300,True,True,biological_veto_capture,250,250,250,False
False,True,True,0.6666666666666666,False,False,False,False,85.07212110000546,3,False,468,163.87216621768795,3,False,True,laptop,1.0,0.3187034312824918,full,300,0.5,False,undefended,0.01,,1,29,20,attack-v2-row-v1,2136387634,300,300,True,True,biological_veto_capture,250,2,3,False
False,True,False,0.0,False,False,False,False,81.93620540000848,1,False,449,153.5689676848333,1,False,True,laptop,1.0,0.29180125336356993,full,300,0.3,False,undefended,0.1,,1,30,20,attack-v2-row-v1,684164258,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,False,0.0,False,False,False,False,81.88247550002416,1,False,488,168.25281762064887,1,False,True,laptop,1.0,0.29933981694946127,full,300,0.3,False,undefended,0.02,,1,30,20,attack-v2-row-v1,962502470,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,True,0.6666666666666666,False,False,False,False,84.68037329998333,3,False,467,158.43284400016995,3,False,True,laptop,1.0,0.3047231212639762,full,300,0.5,False,undefended,0.15,,1,30,20,attack-v2-row-v1,1046918666,300,300,True,True,biological_veto_capture,250,2,3,False
False,True,True,0.8571428571428571,False,False,False,False,89.83512090001022,7,False,406,135.88437722794572,7,False,True,laptop,1.0,0.30655631485862533,full,300,1.0,False,undefended,0.01,,1,30,20,attack-v2-row-v1,1269308994,300,300,True,True,biological_veto_capture,250,6,7,False
False,True,True,1.0,False,False,False,False,82.01754289999371,249,False,471,98.3848595582508,249,False,True,laptop,1.0,0.2707389156365659,full,300,0.9,False,undefended,0.05,,0,30,20,attack-v2-row-v1,1455362802,300,300,True,True,biological_veto_capture,250,249,249,False
False,True,True,0.9,False,False,False,False,82.97703929999261,10,False,490,169.7600198605674,10,False,True,laptop,1.0,0.292181392585593,full,300,0.7,False,undefended,0.15,,1,30,20,attack-v2-row-v1,1566181630,300,300,True,True,biological_veto_capture,250,9,10,False
False,True,True,0.6666666666666666,False,False,False,False,82.52166529998067,3,False,496,175.69373297933055,3,False,True,laptop,1.0,0.2863433071275818,full,300,0.5,False,undefended,0.05,,1,30,20,attack-v2-row-v1,1928821446,300,300,True,True,biological_veto_capture,250,2,3,False
False,True,True,0.9333333333333333,False,False,False,False,85.49255840000114,15,False,443,151.8107716486148,15,False,True,laptop,1.0,0.31201039739087993,full,300,0.7,False,undefended,0.02,,1,30,20,attack-v2-row-v1,2037553898,300,300,True,True,biological_veto_capture,250,14,15,False
False,True,True,1.0,False,False,False,False,90.18165440001758,250,False,480,101.90204523082603,250,False,True,laptop,1.0,0.30365670534147843,full,300,1.0,False,undefended,0.15,,0,30,20,attack-v2-row-v1,2124715530,300,300,True,True,biological_veto_capture,250,250,250,False
False,True,True,0.75,False,False,False,False,82.36930580000626,4,False,493,169.78821838792064,4,False,True,laptop,1.0,0.29054825458732714,full,300,0.7,False,undefended,0.15,,1,31,20,attack-v2-row-v1,54986826,300,300,True,True,biological_veto_capture,250,3,4,False
False,True,True,0.6666666666666666,False,False,False,False,83.3896918000246,3,False,504,171.8087164223749,3,False,True,laptop,1.0,0.3153005601330327,full,300,0.9,False,undefended,0.01,,1,31,20,attack-v2-row-v1,111699610,300,300,True,True,biological_veto_capture,250,2,3,False
False,True,True,0.5,False,False,False,False,89.61532100001932,2,False,512,177.66952971344855,2,False,True,laptop,1.0,0.3362944443590312,full,300,0.5,False,undefended,0.2,,1,31,20,attack-v2-row-v1,201296642,300,300,True,True,biological_veto_capture,250,1,2,False
False,True,False,0.0,False,False,False,False,89.97865929998807,1,False,490,176.1516089279059,1,False,True,laptop,1.0,0.30105736656963117,full,300,1.0,False,undefended,0.01,,1,31,20,attack-v2-row-v1,1309765526,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,True,0.8571428571428571,False,False,False,False,82.79873219999718,7,False,495,179.25529828759605,7,False,True,laptop,1.0,0.3222970735572545,full,300,0.5,False,undefended,0.1,,1,31,20,attack-v2-row-v1,1323976326,300,300,True,True,biological_veto_capture,250,6,7,False
False,True,False,0.0,False,False,False,False,83.70550209999783,1,False,496,172.6469424154806,1,False,True,laptop,1.0,0.31986622905829354,full,300,0.3,False,undefended,0.01,,1,31,20,attack-v2-row-v1,1375432710,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,True,1.0,False,False,False,False,81.65512730000773,250,False,523,107.43147066700624,250,False,True,laptop,1.0,0.2961933240429231,full,300,1.0,False,undefended,0.05,,0,31,20,attack-v2-row-v1,1389610842,300,300,True,True,biological_veto_capture,250,250,250,False
False,True,False,0.0,False,False,False,False,89.53977519998443,1,False,488,176.32918500247902,1,False,True,laptop,1.0,0.3112805684367902,full,300,0.3,False,undefended,0.2,,1,31,20,attack-v2-row-v1,2120307234,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,True,0.6666666666666666,False,False,False,False,83.23485770000843,3,False,440,158.75960793345172,3,False,True,laptop,1.0,0.3202017307221387,full,300,0.3,False,undefended,0.05,,1,32,20,attack-v2-row-v1,527307314,300,300,True,True,biological_veto_capture,250,2,3,False
False,True,True,1.0,False,False,False,False,90.22823760000756,250,False,423,87.3953483018305,250,False,True,laptop,1.0,0.2834304514205394,full,300,1.0,False,undefended,0.15,,0,32,20,attack-v2-row-v1,884407958,300,300,True,True,biological_veto_capture,250,250,250,False
False,True,True,0.5,False,False,False,False,98.91241180000361,2,False,498,167.78230403828817,2,False,True,laptop,1.0,0.27884865608149473,full,300,1.0,False,undefended,0.01,,1,32,20,attack-v2-row-v1,890210922,300,300,True,True,biological_veto_capture,250,1,2,False
False,True,False,0.0,False,False,False,False,89.11687140000868,1,False,510,171.54819797014204,1,False,True,laptop,1.0,0.2940513965157426,full,300,0.9,False,undefended,0.15,,1,32,20,attack-v2-row-v1,1265423566,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,True,0.8571428571428571,False,False,False,False,82.28657709999243,7,False,445,153.87655823136822,7,False,True,laptop,1.0,0.29802340494239843,full,300,0.7,False,undefended,0.1,,1,32,20,attack-v2-row-v1,1438433694,300,300,True,True,biological_veto_capture,250,6,7,False
False,True,True,0.8,False,False,False,False,82.46596850000788,5,False,431,153.83319444505054,5,False,True,laptop,1.0,0.27820758829640635,full,300,0.5,False,undefended,0.02,,1,32,20,attack-v2-row-v1,2073359058,300,300,True,True,biological_veto_capture,250,4,5,False
False,True,False,0.0,False,False,False,False,90.69563510001171,1,False,468,158.3183084905014,1,False,True,laptop,1.0,0.2894982547871021,full,300,0.5,False,undefended,0.2,,1,32,20,attack-v2-row-v1,2100372286,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,True,0.6666666666666666,False,False,False,False,90.03327680000803,3,False,507,179.13332351311567,3,False,True,laptop,1.0,0.29126802850370404,full,300,0.7,False,undefended,0.2,,1,33,20,attack-v2-row-v1,81219938,300,300,True,True,biological_veto_capture,250,2,3,False
False,True,True,0.9444444444444444,False,False,False,False,89.63079589998233,18,False,539,182.06493425606496,18,False,True,laptop,1.0,0.2775031399974471,full,300,0.9,False,undefended,0.2,,1,33,20,attack-v2-row-v1,215983046,300,300,True,True,biological_veto_capture,250,17,18,False
False,True,True,1.0,False,False,False,False,88.86129119998077,250,False,478,100.57357954659541,250,False,True,laptop,1.0,0.2949554333288887,full,300,0.9,False,undefended,0.15,,0,33,20,attack-v2-row-v1,484754002,300,300,True,True,biological_veto_capture,250,250,250,False
False,True,False,0.0,False,False,False,False,83.51517590001458,1,False,485,167.37967936577374,1,False,True,laptop,1.0,0.29448338686223985,full,300,0.9,False,undefended,0.01,,1,33,20,attack-v2-row-v1,897979098,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,True,1.0,False,False,False,False,88.14802170000621,250,False,448,93.66245849236635,250,False,True,laptop,1.0,0.2905962112194631,full,300,1.0,False,undefended,0.1,,0,33,20,attack-v2-row-v1,1503155694,300,300,True,True,biological_veto_capture,250,250,250,False
False,True,False,0.0,False,False,False,False,90.75786509999307,1,False,463,158.5536870386497,1,False,True,laptop,1.0,0.3036884234357768,full,300,0.5,False,undefended,0.2,,1,33,20,attack-v2-row-v1,1693566850,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,True,1.0,False,False,False,False,82.46578930001124,250,False,503,103.95594615238733,250,False,True,laptop,1.0,0.2848585850795462,full,300,1.0,False,undefended,0.05,,0,33,20,attack-v2-row-v1,1817513418,300,300,True,True,biological_veto_capture,250,250,250,False
False,True,True,0.5,False,False,False,False,81.26219529999071,2,False,443,157.6090832249329,2,False,True,laptop,1.0,0.2810156804592668,full,300,0.5,False,undefended,0.05,,1,33,20,attack-v2-row-v1,1853698018,300,300,True,True,biological_veto_capture,250,1,2,False
False,True,False,0.0,False,False,False,False,81.43787779999548,1,False,485,172.64181666654872,1,False,True,laptop,1.0,0.30030320573295155,full,300,0.3,False,undefended,0.1,,1,33,20,attack-v2-row-v1,1869223106,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,False,0.0,False,False,False,False,89.05517929999041,1,False,449,151.29931015382496,1,False,True,laptop,1.0,0.30508598741596316,full,300,0.3,False,undefended,0.15,,1,33,20,attack-v2-row-v1,1870379114,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,True,1.0,False,False,False,False,89.10688460001256,250,False,492,97.55549205946032,250,False,True,laptop,1.0,0.32108793885708076,full,300,1.0,False,undefended,0.2,,0,33,20,attack-v2-row-v1,2006535494,300,300,True,True,biological_veto_capture,250,250,250,False
False,True,True,0.5,False,False,False,False,81.96072719999938,2,False,481,168.4851092828106,2,False,True,laptop,1.0,0.29471892310625236,full,300,0.3,False,undefended,0.02,,1,33,20,attack-v2-row-v1,2073342482,300,300,True,True,biological_veto_capture,250,1,2,False
False,True,True,0.5,False,False,False,False,83.75063729999238,2,False,456,156.80783622009972,2,False,True,laptop,1.0,0.2873675999836287,full,300,0.3,False,undefended,0.01,,1,34,20,attack-v2-row-v1,181915938,300,300,True,True,biological_veto_capture,250,1,2,False
False,True,True,0.6666666666666666,False,False,False,False,90.09757670000545,3,False,419,147.91053252842636,3,False,True,laptop,1.0,0.3053927669918841,full,300,0.5,False,undefended,0.2,,1,34,20,attack-v2-row-v1,930054726,300,300,True,True,biological_veto_capture,250,2,3,False
False,True,False,0.0,False,False,False,False,89.36872679999215,1,False,441,150.46704995158635,1,False,True,laptop,1.0,0.3006240332497541,full,300,0.3,False,undefended,0.15,,1,34,20,attack-v2-row-v1,1097812290,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,True,0.6666666666666666,False,False,False,False,88.59382800001185,3,False,410,145.08600471629586,3,False,True,laptop,1.0,0.2777260093765656,full,300,0.9,False,undefended,0.2,,1,34,20,attack-v2-row-v1,1273421374,300,300,True,True,biological_veto_capture,250,2,3,False
False,True,True,1.0,False,False,False,False,82.25953079998726,249,False,439,90.57669351661694,249,False,True,laptop,1.0,0.3028620937712485,full,300,0.9,False,undefended,0.1,,0,34,20,attack-v2-row-v1,1730857262,300,300,True,True,biological_veto_capture,250,249,249,False
False,True,False,0.0,False,False,False,False,85.13385040001594,1,False,419,140.6682433483263,1,False,True,laptop,1.0,0.2904073274804461,full,300,0.5,False,undefended,0.01,,1,35,20,attack-v2-row-v1,188627274,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,True,0.5,False,False,False,False,82.11288649999187,2,False,440,156.45022839466674,2,False,True,laptop,1.0,0.2953157196117577,full,300,0.5,False,undefended,0.02,,1,35,20,attack-v2-row-v1,257037874,300,300,True,True,biological_veto_capture,250,1,2,False
False,True,True,0.5,False,False,False,False,82.40010970001458,2,False,447,157.73010972742082,2,False,True,laptop,1.0,0.3188529690769958,full,300,0.3,False,undefended,0.02,,1,35,20,attack-v2-row-v1,545187046,300,300,True,True,biological_veto_capture,250,1,2,False
False,True,True,0.8,False,False,False,False,81.33449750000727,5,False,512,178.21553975803894,5,False,True,laptop,1.0,0.29832771988119766,full,300,0.5,False,undefended,0.05,,1,35,20,attack-v2-row-v1,585646902,300,300,True,True,biological_veto_capture,250,4,5,False
False,True,True,0.8333333333333334,False,False,False,False,90.92843129998073,6,False,397,131.39518794977897,6,False,True,laptop,1.0,0.2992367604676089,full,300,0.7,False,undefended,0.2,,1,35,20,attack-v2-row-v1,761311598,300,300,True,True,biological_veto_capture,250,5,6,False
False,True,True,0.8,False,False,False,False,82.00993419997394,5,False,452,158.2425497154021,5,False,True,laptop,1.0,0.2868103402801865,full,300,0.7,False,undefended,0.1,,1,35,20,attack-v2-row-v1,1387700382,300,300,True,True,biological_veto_capture,250,4,5,False
False,True,True,0.75,False,False,False,False,90.33936869999161,4,False,451,152.79371933452563,4,False,True,laptop,1.0,0.3085812216426587,full,300,0.5,False,undefended,0.2,,1,35,20,attack-v2-row-v1,1605256518,300,300,True,True,biological_veto_capture,250,3,4,False
False,True,True,0.6666666666666666,False,False,False,False,85.9570478000096,3,False,485,171.44512672706503,3,False,True,laptop,1.0,0.3079010790833148,full,300,0.7,False,undefended,0.02,,1,35,20,attack-v2-row-v1,1668105422,300,300,True,True,biological_veto_capture,250,2,3,False
False,True,True,0.9090909090909091,False,False,False,False,82.2330885999836,11,False,454,156.83882801016077,11,False,True,laptop,1.0,0.288164602952905,full,300,0.7,False,undefended,0.05,,1,35,20,attack-v2-row-v1,1672337406,300,300,True,True,biological_veto_capture,250,10,11,False
False,True,True,0.9846153846153847,False,False,False,False,83.03354069998022,65,False,417,149.19775618799537,65,False,True,laptop,1.0,0.30307683913026506,full,300,0.9,False,undefended,0.02,,1,35,20,attack-v2-row-v1,2067520438,300,300,True,True,biological_veto_capture,250,64,65,False
False,True,True,0.6666666666666666,False,False,False,False,82.26452450000215,3,False,408,141.61142521760266,3,False,True,laptop,1.0,0.32999999999999996,full,300,0.7,False,undefended,0.05,,1,36,20,attack-v2-row-v1,59188558,300,300,True,True,biological_veto_capture,250,2,3,False
False,True,True,0.6666666666666666,False,False,False,False,85.77467400001478,3,False,429,149.27956308013057,3,False,True,laptop,1.0,0.29196594367794076,full,300,0.5,False,undefended,0.15,,1,36,20,attack-v2-row-v1,109986618,300,300,True,True,biological_veto_capture,250,2,3,False
False,True,True,0.6666666666666666,False,False,False,False,82.48881990002701,3,False,423,155.28498390773217,3,False,True,laptop,1.0,0.3154460238090329,full,300,0.5,False,undefended,0.05,,1,36,20,attack-v2-row-v1,528371342,300,300,True,True,biological_veto_capture,250,2,3,False
False,True,True,0.8571428571428571,False,False,False,False,90.08652510002139,7,False,506,166.81655611300036,7,False,True,laptop,1.0,0.30238655179713575,full,300,0.5,False,undefended,0.2,,1,36,20,attack-v2-row-v1,730532746,300,300,True,True,biological_veto_capture,250,6,7,False
False,True,True,0.8333333333333334,False,False,False,False,81.69507039999007,6,False,468,155.6852053999677,6,False,True,laptop,1.0,0.30024524071402303,full,300,0.7,False,undefended,0.1,,1,36,20,attack-v2-row-v1,1629890474,300,300,True,True,biological_veto_capture,250,5,6,False
False,True,True,1.0,False,False,False,False,81.04679550000583,250,False,427,88.98572705395877,250,False,True,laptop,1.0,0.31830423254337675,full,300,0.9,False,undefended,0.02,,0,36,20,attack-v2-row-v1,2006194814,300,300,True,True,biological_veto_capture,250,250,250,False
False,True,True,1.0,False,False,False,False,88.86788669999805,249,False,490,99.0465221980152,249,False,True,laptop,1.0,0.2938935657961289,full,300,1.0,False,undefended,0.15,,0,37,20,attack-v2-row-v1,108475770,300,300,True,True,biological_veto_capture,250,249,249,False
False,True,True,1.0,False,False,False,False,88.79418109997641,250,False,376,76.24799959764698,250,False,True,laptop,1.0,0.2937440996748919,full,300,1.0,False,undefended,0.2,,0,37,20,attack-v2-row-v1,507741686,300,300,True,True,biological_veto_capture,250,250,250,False
False,True,True,0.875,False,False,False,False,83.6194259999902,8,False,515,181.0838225425163,8,False,True,laptop,1.0,0.29150363343193625,full,300,0.9,False,undefended,0.01,,1,37,20,attack-v2-row-v1,800486322,300,300,True,True,biological_veto_capture,250,7,8,False
False,True,True,1.0,False,False,False,False,82.39136359997792,248,False,434,90.6484653179566,248,False,True,laptop,1.0,0.31189419610446734,full,300,1.0,False,undefended,0.05,,0,37,20,attack-v2-row-v1,892533966,300,300,True,True,biological_veto_capture,250,248,248,False
False,True,True,0.5,False,False,False,False,86.26113590001478,2,False,514,179.17408640185968,2,False,True,laptop,1.0,0.31174692604039417,full,300,0.7,False,undefended,0.02,,1,37,20,attack-v2-row-v1,979284566,300,300,True,True,biological_veto_capture,250,1,2,False
False,True,True,0.6666666666666666,False,False,False,False,82.0118969999894,3,False,477,167.3852330341395,3,False,True,laptop,1.0,0.29973239768366894,full,300,0.9,False,undefended,0.1,,1,37,20,attack-v2-row-v1,1431585610,300,300,True,True,biological_veto_capture,250,2,3,False
False,True,False,0.0,False,False,False,False,80.96420680001029,1,False,458,168.606110950427,1,False,True,laptop,1.0,0.29519763759639106,full,300,0.3,False,undefended,0.05,,1,37,20,attack-v2-row-v1,1719823074,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,True,1.0,False,False,False,False,82.44885090002208,250,False,405,83.87672547749317,250,False,True,laptop,1.0,0.3080051267490978,full,300,1.0,False,undefended,0.02,,0,37,20,attack-v2-row-v1,1861542026,300,300,True,True,biological_veto_capture,250,250,250,False
False,True,True,0.8,False,False,False,False,99.19753360000323,5,False,508,175.8439111556637,5,False,True,laptop,1.0,0.29099220616249305,full,300,1.0,False,undefended,0.01,,1,38,20,attack-v2-row-v1,49441938,300,300,True,True,biological_veto_capture,250,4,5,False
False,True,True,1.0,False,False,False,False,81.95278200000757,250,False,507,102.97194358732177,250,False,True,laptop,1.0,0.31162394514308134,full,300,0.9,False,undefended,0.05,,0,38,20,attack-v2-row-v1,143322506,300,300,True,True,biological_veto_capture,250,250,250,False
False,True,True,0.6666666666666666,False,False,False,False,81.78465899999719,3,False,473,168.94967023099264,3,False,True,laptop,1.0,0.31165240580525594,full,300,0.5,False,undefended,0.05,,1,38,20,attack-v2-row-v1,729584446,300,300,True,True,biological_veto_capture,250,2,3,False
False,True,True,1.0,False,False,False,False,81.48878839999088,250,False,434,90.41436818921292,250,False,True,laptop,1.0,0.2903220859557841,full,300,1.0,False,undefended,0.02,,0,38,20,attack-v2-row-v1,823327382,300,300,True,True,biological_veto_capture,250,250,250,False
False,True,False,0.0,False,False,False,False,82.52289379999274,1,False,442,154.66130380910212,1,False,True,laptop,1.0,0.3051269362810813,full,300,0.7,False,undefended,0.01,,1,38,20,attack-v2-row-v1,1173366602,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,True,0.6666666666666666,False,False,False,False,82.51526789998752,3,False,491,171.594855745853,3,False,True,laptop,1.0,0.29352758387509204,full,300,0.5,False,undefended,0.1,,1,38,20,attack-v2-row-v1,1374023478,300,300,True,True,biological_veto_capture,250,2,3,False
False,True,True,0.8333333333333334,False,False,False,False,90.56768050001119,6,False,491,166.60607006812916,6,False,True,laptop,1.0,0.3102811243209117,full,300,0.5,False,undefended,0.2,,1,38,20,attack-v2-row-v1,1486304174,300,300,True,True,biological_veto_capture,250,5,6,False
