action_modified,attack_attempted,attack_succeeded,capture_rate,collapsed,contamination_occurred,defense_active,defense_fired,elapsed_seconds,evaluated_yield_opportunities,extinct,final_population,final_u_sys_v2,honest_yield_opportunities,integrity_tamper_attempted,is_v2_mode,machine,max_total_suppression,min_resilience_stock,mode,n_candidates_v2,parameter_capture_strength,parameter_defense_active,parameter_defense_mode,parameter_dependency_rate,parameter_rotation_interval,ratified_yields,replicate,rollout_steps_v2,schema_version,seed,steps_completed,steps_requested,succession_blocked,survived,vector,yield_checks,yield_condition_blocked_count,yield_condition_met_count,yield_manipulated
False,True,True,0.8333333333333334,False,False,False,False,89.53808880000724,6,False,465,159.1147894877178,6,False,True,laptop,1.0,0.28615228271948323,full,300,0.7,False,undefended,0.2,,1,2,20,attack-v2-row-v1,51723004,300,300,True,True,biological_veto_capture,250,5,6,False
False,True,True,0.9924812030075187,False,False,False,False,82.62029900000198,133,False,451,154.7339814981647,133,False,True,laptop,1.0,0.2946667995258633,full,300,0.9,False,undefended,0.1,,1,2,20,attack-v2-row-v1,262838472,300,300,True,True,biological_veto_capture,250,132,133,False
False,True,False,0.0,False,False,False,False,82.17867969998042,1,False,465,161.3655093884132,1,False,True,laptop,1.0,0.29674441836902427,full,300,1.0,False,undefended,0.01,,1,2,20,attack-v2-row-v1,511193740,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,True,1.0,False,False,False,False,82.88116059999447,250,False,488,99.29000767828828,250,False,True,laptop,1.0,0.292441478694409,full,300,1.0,False,undefended,0.15,,0,2,20,attack-v2-row-v1,926560572,300,300,True,True,biological_veto_capture,250,250,250,False
False,True,True,0.5,False,False,False,False,86.55884489999153,2,False,447,158.64820023826778,2,False,True,laptop,1.0,0.3373562900974755,full,300,0.7,False,undefended,0.15,,1,2,20,attack-v2-row-v1,1169317812,300,300,True,True,biological_veto_capture,250,1,2,False
False,True,True,0.75,False,False,False,False,88.2429897999973,4,False,481,172.33489425524684,4,False,True,laptop,1.0,0.3117142098234377,full,300,0.5,False,undefended,0.2,,1,2,20,attack-v2-row-v1,1203361140,300,300,True,True,biological_veto_capture,250,3,4,False
False,True,False,0.0,False,False,False,False,81.70750349998707,1,False,475,156.905022924611,1,False,True,laptop,1.0,0.3100945939109105,full,300,0.7,False,undefended,0.02,,1,2,20,attack-v2-row-v1,1216471316,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,True,0.6666666666666666,False,False,False,False,82.6244440000155,3,False,476,160.95800909321045,3,False,True,laptop,1.0,0.30975920744577917,full,300,0.7,False,undefended,0.05,,1,2,20,attack-v2-row-v1,1808098988,300,300,True,True,biological_veto_capture,250,2,3,False
False,True,False,0.0,False,False,False,False,89.76118200001656,1,False,466,166.20134718249673,1,False,True,laptop,1.0,0.3024966172852874,full,300,0.3,False,undefended,0.2,,1,2,20,attack-v2-row-v1,2033092548,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,False,0.0,False,False,False,False,82.09262619999936,1,False,517,174.3622740029451,1,False,True,laptop,1.0,0.30927652402925887,full,300,0.3,False,undefended,0.15,,1,2,20,attack-v2-row-v1,2058719512,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,True,0.5,False,False,False,False,88.79464649999863,2,False,594,212.45709545013355,2,False,True,laptop,1.0,0.30558901300531904,full,300,0.5,False,undefended,0.15,,1,2,20,attack-v2-row-v1,2103978240,300,300,True,True,biological_veto_capture,250,1,2,False
False,True,True,1.0,False,False,False,False,83.29998569999589,250,False,490,99.03227892468723,250,False,True,laptop,1.0,0.2926886521550101,full,300,1.0,False,undefended,0.15,,0,3,20,attack-v2-row-v1,227821884,300,300,True,True,biological_veto_capture,250,250,250,False
False,True,True,1.0,False,False,False,False,88.75000630001887,248,False,434,89.48702587483325,248,False,True,laptop,1.0,0.2906168299436437,full,300,0.9,False,undefended,0.2,,0,3,20,attack-v2-row-v1,232203060,300,300,True,True,biological_veto_capture,250,248,248,False
False,True,True,0.5,False,False,False,False,89.03213629999664,2,False,541,192.16235292606228,2,False,True,laptop,1.0,0.3049782841562353,full,300,0.5,False,undefended,0.15,,1,3,20,attack-v2-row-v1,870504284,300,300,True,True,biological_veto_capture,250,1,2,False
False,True,False,0.0,False,False,False,False,94.02506329998141,1,False,428,144.3238368382487,1,False,True,laptop,1.0,0.3242794171683089,full,300,0.3,False,undefended,0.02,,1,3,20,attack-v2-row-v1,871949428,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,True,0.9767441860465116,False,False,False,False,83.59469430000172,43,False,431,149.54101235076124,43,False,True,laptop,1.0,0.2910374002898135,full,300,0.9,False,undefended,0.1,,1,3,20,attack-v2-row-v1,992377064,300,300,True,True,biological_veto_capture,250,42,43,False
False,True,True,0.5,False,False,False,False,81.95203719998244,2,False,380,130.35981230337342,2,False,True,laptop,1.0,0.284204092530699,full,300,0.7,False,undefended,0.01,,1,3,20,attack-v2-row-v1,1838579308,300,300,True,True,biological_veto_capture,250,1,2,False
False,True,True,0.9090909090909091,False,False,False,False,82.19438749999972,11,False,463,167.22970472191184,11,False,True,laptop,1.0,0.28910079681778855,full,300,0.7,False,undefended,0.02,,1,3,20,attack-v2-row-v1,1878544948,300,300,True,True,biological_veto_capture,250,10,11,False
False,True,True,0.8,False,False,False,False,86.31516510000802,5,False,476,168.54266019495543,5,False,True,laptop,1.0,0.29466161693412524,full,300,0.7,False,undefended,0.15,,1,4,20,attack-v2-row-v1,154548492,300,300,True,True,biological_veto_capture,250,4,5,False
False,True,False,0.0,False,False,False,False,81.01904220000142,1,False,416,147.06379750572424,1,False,True,laptop,1.0,0.30878482971088445,full,300,1.0,False,undefended,0.01,,1,4,20,attack-v2-row-v1,279055180,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,True,1.0,False,False,False,False,89.74014829998487,249,False,515,104.29318920100664,249,False,True,laptop,1.0,0.2774260284160355,full,300,0.9,False,undefended,0.2,,0,4,20,attack-v2-row-v1,650013760,300,300,True,True,biological_veto_capture,250,249,249,False
False,True,False,0.0,False,False,False,False,83.72234599999501,1,False,431,145.9140608630646,1,False,True,laptop,1.0,0.3033555390117052,full,300,0.5,False,undefended,0.01,,1,4,20,attack-v2-row-v1,881881884,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,True,0.75,False,False,False,False,84.41027719998965,4,False,477,167.5622246388729,4,False,True,laptop,1.0,0.322325101578269,full,300,0.5,False,undefended,0.02,,1,4,20,attack-v2-row-v1,976873276,300,300,True,True,biological_veto_capture,250,3,4,False
False,True,True,0.9807692307692307,False,False,False,False,84.13924739998765,52,False,457,150.36616395748527,52,False,True,laptop,1.0,0.2985927507483861,full,300,0.9,False,undefended,0.02,,1,4,20,attack-v2-row-v1,1131241276,300,300,True,True,biological_veto_capture,250,51,52,False
False,True,True,0.9230769230769231,False,False,False,False,83.45545940002194,13,False,490,165.15597728395187,13,False,True,laptop,1.0,0.29328414044391243,full,300,0.7,False,undefended,0.02,,1,4,20,attack-v2-row-v1,1662944340,300,300,True,True,biological_veto_capture,250,12,13,False
False,True,True,0.9761904761904762,False,False,False,False,83.3511206000112,42,False,450,163.97094121483914,42,False,True,laptop,1.0,0.3000135127459585,full,300,0.9,False,undefended,0.15,,1,5,20,attack-v2-row-v1,3415376,300,300,True,True,biological_veto_capture,250,41,42,False
False,True,True,0.975609756097561,False,False,False,False,88.89312150000478,41,False,488,168.22459267931734,41,False,True,laptop,1.0,0.2838845605418295,full,300,0.9,False,undefended,0.2,,1,5,20,attack-v2-row-v1,281841824,300,300,True,True,biological_veto_capture,250,40,41,False
False,True,True,0.9090909090909091,False,False,False,False,89.50722160001169,11,False,468,169.81609545964184,11,False,True,laptop,1.0,0.30080849964159295,full,300,0.7,False,undefended,0.2,,1,5,20,attack-v2-row-v1,734588232,300,300,True,True,biological_veto_capture,250,10,11,False
False,True,True,0.9333333333333333,False,False,False,False,83.37599800000316,15,False,457,167.3426806888301,15,False,True,laptop,1.0,0.2896171604795177,full,300,0.7,False,undefended,0.02,,1,5,20,attack-v2-row-v1,759374476,300,300,True,True,biological_veto_capture,250,14,15,False
False,True,True,0.5,False,False,False,False,65.41229939999175,2,False,457,159.4906458794929,2,False,True,laptop,1.0,0.3181942052937669,full,300,0.3,False,undefended,0.01,,1,5,20,attack-v2-row-v1,785023196,300,300,True,True,biological_veto_capture,250,1,2,False
False,True,False,0.0,False,False,False,False,83.8313120000239,1,False,482,177.67487554933078,1,False,True,laptop,1.0,0.2888517237626386,full,300,0.5,False,undefended,0.01,,1,5,20,attack-v2-row-v1,813755868,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,True,1.0,False,False,False,False,89.56991990000824,250,False,493,103.53817175465547,250,False,True,laptop,1.0,0.28570940315956717,full,300,1.0,False,undefended,0.2,,0,5,20,attack-v2-row-v1,1019067368,300,300,True,True,biological_veto_capture,250,250,250,False
False,True,True,0.9,False,False,False,False,82.24396609998075,10,False,471,165.8285890767722,10,False,True,laptop,1.0,0.2965474115303754,full,300,0.5,False,undefended,0.05,,1,5,20,attack-v2-row-v1,2101688240,300,300,True,True,biological_veto_capture,250,9,10,False
False,True,False,0.0,False,False,False,False,81.98029300000053,1,False,494,167.27335214711013,1,False,True,laptop,1.0,0.3144848656850008,full,300,0.7,False,undefended,0.02,,1,6,20,attack-v2-row-v1,91929360,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,True,1.0,False,False,False,False,83.88954099998227,246,False,439,91.04678441974437,246,False,True,laptop,1.0,0.2888698854328465,full,300,1.0,False,undefended,0.15,,0,6,20,attack-v2-row-v1,205378080,300,300,True,True,biological_veto_capture,250,246,246,False
False,True,True,0.5,False,False,False,False,84.47117409997736,2,False,468,164.08445716809464,2,False,True,laptop,1.0,0.30022612620800293,full,300,0.9,False,undefended,0.01,,1,6,20,attack-v2-row-v1,247991752,300,300,True,True,biological_veto_capture,250,1,2,False
False,True,True,0.5,False,False,False,False,88.239155999996,2,False,433,149.09098941089826,2,False,True,laptop,1.0,0.2965397567605463,full,300,0.5,False,undefended,0.2,,1,6,20,attack-v2-row-v1,307676460,300,300,True,True,biological_veto_capture,250,1,2,False
False,True,False,0.0,False,False,False,False,89.09985200001393,1,False,453,155.99492670387338,1,False,True,laptop,1.0,0.29756187199630646,full,300,0.3,False,undefended,0.2,,1,6,20,attack-v2-row-v1,1501090516,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,False,0.0,False,False,False,False,88.69107859997894,1,False,478,165.39795456785413,1,False,True,laptop,1.0,0.2887054100299788,full,300,0.5,False,undefended,0.15,,1,6,20,attack-v2-row-v1,1978729356,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,True,0.875,False,False,False,False,88.59475200000452,8,False,385,135.0807894885056,8,False,True,laptop,1.0,0.3158788854800527,full,300,0.7,False,undefended,0.2,,1,7,20,attack-v2-row-v1,462373644,300,300,True,True,biological_veto_capture,250,7,8,False
False,True,False,0.0,False,False,False,False,83.84836390000419,1,False,488,168.14239282409227,1,False,True,laptop,1.0,0.30445083871122286,full,300,0.9,False,undefended,0.01,,1,7,20,attack-v2-row-v1,840830560,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,False,0.0,False,False,False,False,82.25954190001357,1,False,426,153.04230727065666,1,False,True,laptop,1.0,0.3118357353416679,full,300,0.3,False,undefended,0.1,,1,7,20,attack-v2-row-v1,951421672,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,True,0.9090909090909091,False,False,False,False,84.42461719998391,11,False,484,169.39017200967098,11,False,True,laptop,1.0,0.2976365205915724,full,300,0.9,False,undefended,0.15,,1,7,20,attack-v2-row-v1,1186179752,300,300,True,True,biological_veto_capture,250,10,11,False
False,True,True,0.9,False,False,False,False,83.63426249998156,10,False,451,157.08115405972993,10,False,True,laptop,1.0,0.3044320865320046,full,300,0.7,False,undefended,0.05,,1,7,20,attack-v2-row-v1,1831461996,300,300,True,True,biological_veto_capture,250,9,10,False
False,True,True,0.9803921568627451,False,False,False,False,81.88695129999542,51,False,468,164.85578717200468,51,False,True,laptop,1.0,0.2987200281486626,full,300,0.9,False,undefended,0.05,,1,7,20,attack-v2-row-v1,1891880956,300,300,True,True,biological_veto_capture,250,50,51,False
False,True,False,0.0,False,False,False,False,82.3940363000147,1,False,453,153.3944271385328,1,False,True,laptop,1.0,0.306127639760718,full,300,0.3,False,undefended,0.1,,1,8,20,attack-v2-row-v1,206656164,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,False,0.0,False,False,False,False,85.76227230002405,1,False,422,144.63108671049372,1,False,True,laptop,1.0,0.2892475115723987,full,300,0.5,False,undefended,0.01,,1,8,20,attack-v2-row-v1,374527388,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,True,0.6666666666666666,False,False,False,False,82.78702079999493,3,False,467,159.89727023637323,3,False,True,laptop,1.0,0.322096793146973,full,300,0.3,False,undefended,0.15,,1,8,20,attack-v2-row-v1,625433796,300,300,True,True,biological_veto_capture,250,2,3,False
False,True,True,0.5,False,False,False,False,82.32731690001674,2,False,453,161.08583873962112,2,False,True,laptop,1.0,0.29095793649587,full,300,0.5,False,undefended,0.1,,1,8,20,attack-v2-row-v1,1007506100,300,300,True,True,biological_veto_capture,250,1,2,False
False,True,False,0.0,False,False,False,False,83.76762559998315,1,False,457,157.0139454778696,1,False,True,laptop,1.0,0.29818656018608397,full,300,1.0,False,undefended,0.01,,1,8,20,attack-v2-row-v1,1150168808,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,True,0.8571428571428571,False,False,False,False,82.48040100000799,7,False,445,161.00758120213533,7,False,True,laptop,1.0,0.28826565323874465,full,300,0.5,False,undefended,0.05,,1,8,20,attack-v2-row-v1,1839730664,300,300,True,True,biological_veto_capture,250,6,7,False
False,True,True,0.8571428571428571,False,False,False,False,86.50807449998683,7,False,452,147.08430764296762,7,False,True,laptop,1.0,0.2799646474043353,full,300,0.7,False,undefended,0.15,,1,8,20,attack-v2-row-v1,1867997480,300,300,True,True,biological_veto_capture,250,6,7,False
False,True,True,0.8,False,False,False,False,83.71389489999274,5,False,393,141.16443328835248,5,False,True,laptop,1.0,0.30706204328080056,full,300,0.7,False,undefended,0.1,,1,9,20,attack-v2-row-v1,405266304,300,300,True,True,biological_veto_capture,250,4,5,False
False,True,True,0.9954128440366973,False,False,False,False,83.98150609998265,218,False,473,161.8475529805061,218,False,True,laptop,1.0,0.2914044738322362,full,300,0.9,False,undefended,0.1,,1,9,20,attack-v2-row-v1,885440116,300,300,True,True,biological_veto_capture,250,217,218,False
False,True,True,0.875,False,False,False,False,88.43034099999932,8,False,406,139.97741051002902,8,False,True,laptop,1.0,0.29950887018192157,full,300,0.5,False,undefended,0.2,,1,9,20,attack-v2-row-v1,1144400324,300,300,True,True,biological_veto_capture,250,7,8,False
False,True,False,0.0,False,False,False,False,81.78397190000396,1,False,466,156.6110930671577,1,False,True,laptop,1.0,0.28923045758132304,full,300,0.7,False,undefended,0.02,,1,10,20,attack-v2-row-v1,284153568,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,True,0.6666666666666666,False,False,False,False,84.10157139998046,3,False,481,166.99725425453707,3,False,True,laptop,1.0,0.2977078804375326,full,300,0.7,False,undefended,0.05,,1,10,20,attack-v2-row-v1,483730056,300,300,True,True,biological_veto_capture,250,2,3,False
False,True,True,0.75,False,False,False,False,84.38778739998816,4,False,431,145.82491360114568,4,False,True,laptop,1.0,0.3190364454425869,full,300,0.9,False,undefended,0.01,,1,10,20,attack-v2-row-v1,778772032,300,300,True,True,biological_veto_capture,250,3,4,False
False,True,False,0.0,False,False,False,False,81.42948160000378,1,False,482,162.84114097639764,1,False,True,laptop,1.0,0.2945003985322856,full,300,0.3,False,undefended,0.05,,1,10,20,attack-v2-row-v1,1136724452,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,True,0.5,False,False,False,False,81.39071569999214,2,False,428,140.78526395413868,2,False,True,laptop,1.0,0.28118541899145366,full,300,0.5,False,undefended,0.05,,1,10,20,attack-v2-row-v1,1538766380,300,300,True,True,biological_veto_capture,250,1,2,False
False,True,True,0.75,False,False,False,False,83.40966500001377,4,False,437,150.02588613093755,4,False,True,laptop,1.0,0.29365061563314815,full,300,0.7,False,undefended,0.1,,1,10,20,attack-v2-row-v1,1583639244,300,300,True,True,biological_veto_capture,250,3,4,False
False,True,True,0.8333333333333334,False,False,False,False,89.66450970000005,6,False,419,141.80568494291902,6,False,True,laptop,1.0,0.31371102334455603,full,300,0.7,False,undefended,0.2,,1,10,20,attack-v2-row-v1,2105933288,300,300,True,True,biological_veto_capture,250,5,6,False
False,True,True,0.6666666666666666,False,False,False,False,81.49726949998876,3,False,468,160.71364295147248,3,False,True,laptop,1.0,0.2892905922051028,full,300,0.5,False,undefended,0.1,,1,10,20,attack-v2-row-v1,2142673912,300,300,True,True,biological_veto_capture,250,2,3,False
False,True,True,1.0,False,False,False,False,84.31007259999751,250,False,502,103.6071084877826,250,False,True,laptop,1.0,0.2994291251676666,full,300,0.9,False,undefended,0.1,,0,11,20,attack-v2-row-v1,83385584,300,300,True,True,biological_veto_capture,250,250,250,False
False,True,True,0.5,False,False,False,False,82.28162569997949,2,False,505,173.14069697534882,2,False,True,laptop,1.0,0.2883075138657361,full,300,0.5,False,undefended,0.05,,1,11,20,attack-v2-row-v1,280428044,300,300,True,True,biological_veto_capture,250,1,2,False
False,True,True,0.75,False,False,False,False,81.54300929998863,4,False,463,163.1123184102217,4,False,True,laptop,1.0,0.28896615038642925,full,300,0.5,False,undefended,0.1,,1,11,20,attack-v2-row-v1,352531732,300,300,True,True,biological_veto_capture,250,3,4,False
False,True,True,0.8333333333333334,False,False,False,False,88.19117790000746,6,False,491,170.83160384092113,6,False,True,laptop,1.0,0.29851083431479297,full,300,0.5,False,undefended,0.2,,1,11,20,attack-v2-row-v1,958509260,300,300,True,True,biological_veto_capture,250,5,6,False
False,True,True,0.9946808510638298,False,False,False,False,89.5683216000034,188,False,470,162.1698520366501,188,False,True,laptop,1.0,0.307201443849839,full,300,0.9,False,undefended,0.2,,1,11,20,attack-v2-row-v1,1069064164,300,300,True,True,biological_veto_capture,250,187,188,False
False,True,True,1.0,False,False,False,False,82.34033619999536,250,False,424,87.68115327282736,250,False,True,laptop,1.0,0.30244911133786095,full,300,1.0,False,undefended,0.05,,0,11,20,attack-v2-row-v1,1143882788,300,300,True,True,biological_veto_capture,250,250,250,False
False,True,True,0.9,False,False,False,False,83.01612580000074,10,False,447,157.05710809826996,10,False,True,laptop,1.0,0.2973206894221796,full,300,0.7,False,undefended,0.1,,1,12,20,attack-v2-row-v1,383608060,300,300,True,True,biological_veto_capture,250,9,10,False
False,True,True,0.972972972972973,False,False,False,False,88.95367240000633,37,False,449,152.80185791630078,37,False,True,laptop,1.0,0.32513974602645374,full,300,0.7,False,undefended,0.2,,1,12,20,attack-v2-row-v1,973777456,300,300,True,True,biological_veto_capture,250,36,37,False
False,True,False,0.0,False,False,False,False,83.39813290000893,1,False,433,156.46599153115358,1,False,True,laptop,1.0,0.2973787227857065,full,300,0.3,False,undefended,0.1,,1,12,20,attack-v2-row-v1,1378749488,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,True,1.0,False,False,False,False,83.54830029999721,250,False,438,90.2843641888887,250,False,True,laptop,1.0,0.30378914772719023,full,300,1.0,False,undefended,0.15,,0,12,20,attack-v2-row-v1,1671947372,300,300,True,True,biological_veto_capture,250,250,250,False
False,True,False,0.0,False,False,False,False,82.5783003999968,1,False,465,156.10230844031682,1,False,True,laptop,1.0,0.2871908298185702,full,300,0.3,False,undefended,0.15,,1,13,20,attack-v2-row-v1,25267036,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,True,0.8,False,False,False,False,82.31268020000425,5,False,425,140.22569289006606,5,False,True,laptop,1.0,0.2986463917493202,full,300,0.5,False,undefended,0.1,,1,13,20,attack-v2-row-v1,170847744,300,300,True,True,biological_veto_capture,250,4,5,False
False,True,True,1.0,False,False,False,False,82.17728100001113,250,False,461,95.84869965426364,250,False,True,laptop,1.0,0.29246018976552135,full,300,1.0,False,undefended,0.1,,0,13,20,attack-v2-row-v1,590341032,300,300,True,True,biological_veto_capture,250,250,250,False
False,True,True,0.5,False,False,False,False,82.72806170000695,2,False,441,150.24587519417955,2,False,True,laptop,1.0,0.302278450242285,full,300,0.5,False,undefended,0.05,,1,13,20,attack-v2-row-v1,915363280,300,300,True,True,biological_veto_capture,250,1,2,False
False,True,True,0.5,False,False,False,False,82.99841980001656,2,False,479,169.7069860893672,2,False,True,laptop,1.0,0.28534649016985875,full,300,0.7,False,undefended,0.1,,1,13,20,attack-v2-row-v1,1165326804,300,300,True,True,biological_veto_capture,250,1,2,False
False,True,True,1.0,False,False,False,False,82.9176931999973,249,False,399,82.51924061344545,249,False,True,laptop,1.0,0.3107542232030047,full,300,1.0,False,undefended,0.02,,0,13,20,attack-v2-row-v1,1261903300,300,300,True,True,biological_veto_capture,250,249,249,False
False,True,False,0.0,False,False,False,False,81.79445860002306,1,False,481,169.810124802807,1,False,True,laptop,1.0,0.3307397059625383,full,300,0.7,False,undefended,0.01,,1,13,20,attack-v2-row-v1,1750434448,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,True,1.0,False,False,False,False,83.170481499983,250,False,457,93.65716284988763,250,False,True,laptop,1.0,0.3055198482711855,full,300,1.0,False,undefended,0.05,,0,13,20,attack-v2-row-v1,1951039396,300,300,True,True,biological_veto_capture,250,250,250,False
False,True,True,0.6666666666666666,False,False,False,False,81.8032288000104,3,False,461,162.82987857266227,3,False,True,laptop,1.0,0.3010263151884641,full,300,0.5,False,undefended,0.02,,1,13,20,attack-v2-row-v1,2122710328,300,300,True,True,biological_veto_capture,250,2,3,False
False,True,False,0.0,False,False,False,False,88.53330009998172,1,False,441,146.06492334599497,1,False,True,laptop,1.0,0.2936852364425178,full,300,0.5,False,undefended,0.15,,1,14,20,attack-v2-row-v1,316538240,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,False,0.0,False,False,False,False,95.52947809998295,1,False,477,168.34392773387535,1,False,True,laptop,1.0,0.28837257742238237,full,300,0.3,False,undefended,0.02,,1,14,20,attack-v2-row-v1,392834444,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,False,0.0,False,False,False,False,82.06776830001036,1,False,438,149.45789186863527,1,False,True,laptop,1.0,0.2916797128603056,full,300,0.3,False,undefended,0.1,,1,14,20,attack-v2-row-v1,950778108,300,300,False,True,biological_veto_capture,250,0,1,False
