action_modified,attack_attempted,attack_succeeded,capture_rate,collapsed,contamination_occurred,defense_active,defense_fired,elapsed_seconds,evaluated_yield_opportunities,extinct,final_population,final_u_sys_v2,honest_yield_opportunities,integrity_tamper_attempted,is_v2_mode,machine,max_total_suppression,min_resilience_stock,mode,n_candidates_v2,parameter_capture_strength,parameter_defense_active,parameter_defense_mode,parameter_dependency_rate,parameter_rotation_interval,ratified_yields,replicate,rollout_steps_v2,schema_version,seed,steps_completed,steps_requested,succession_blocked,survived,vector,yield_checks,yield_condition_blocked_count,yield_condition_met_count,yield_manipulated
False,True,True,0.5,False,False,False,False,86.73333990000538,2,False,521,178.2840609314852,2,False,True,laptop,1.0,0.31106486314337817,full,300,0.3,False,undefended,0.15,,1,1,20,attack-v2-row-v1,636807417,300,300,True,True,biological_veto_capture,250,1,2,False
False,True,False,0.0,False,False,False,False,81.61737509997329,1,False,476,166.05170068115942,1,False,True,laptop,1.0,0.3259157468855844,full,300,0.5,False,undefended,0.05,,1,1,20,attack-v2-row-v1,724586057,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,True,0.5,False,False,False,False,82.82160409999778,2,False,409,149.38122366768522,2,False,True,laptop,1.0,0.29459024387771005,full,300,0.7,False,undefended,0.01,,1,1,20,attack-v2-row-v1,969330733,300,300,True,True,biological_veto_capture,250,1,2,False
False,True,False,0.0,False,False,False,False,89.72465289998217,1,False,471,166.3873218193762,1,False,True,laptop,1.0,0.30912042296055076,full,300,0.3,False,undefended,0.2,,1,1,20,attack-v2-row-v1,1315929701,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,True,0.9908256880733946,False,False,False,False,89.99505480000516,109,False,400,134.77284855092554,109,False,True,laptop,1.0,0.30549154103497334,full,300,0.9,False,undefended,0.2,,1,1,20,attack-v2-row-v1,1679288769,300,300,True,True,biological_veto_capture,250,108,109,False
False,True,True,0.6666666666666666,False,False,False,False,81.98229389998596,3,False,495,170.16818962546935,3,False,True,laptop,1.0,0.3032242092967934,full,300,0.5,False,undefended,0.02,,1,1,20,attack-v2-row-v1,2097352649,300,300,True,True,biological_veto_capture,250,2,3,False
False,True,True,0.8,False,False,False,False,90.41842570001609,5,False,452,153.88136604952223,5,False,True,laptop,1.0,0.2703220304257951,full,300,0.5,False,undefended,0.2,,1,1,20,attack-v2-row-v1,2121566949,300,300,True,True,biological_veto_capture,250,4,5,False
False,True,False,0.0,False,False,False,False,101.07675860001473,1,False,459,161.13881367578892,1,False,True,laptop,1.0,0.28659433699460846,full,300,0.3,False,undefended,0.02,,1,1,20,attack-v2-row-v1,2138424293,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,True,1.0,False,False,False,False,88.78351259999909,250,False,375,80.00984767299865,250,False,True,laptop,1.0,0.27771095398200835,full,300,0.9,False,undefended,0.15,,0,2,20,attack-v2-row-v1,787675137,300,300,True,True,biological_veto_capture,250,250,250,False
False,True,True,0.75,False,False,False,False,81.86678899999242,4,False,472,160.22547864697157,4,False,True,laptop,1.0,0.2960768391052952,full,300,0.3,False,undefended,0.1,,1,2,20,attack-v2-row-v1,1008802349,300,300,True,True,biological_veto_capture,250,3,4,False
False,True,True,0.5,False,False,False,False,81.73139749999973,2,False,465,161.57858547724425,2,False,True,laptop,1.0,0.31236483431380313,full,300,0.7,False,undefended,0.1,,1,2,20,attack-v2-row-v1,2001259477,300,300,True,True,biological_veto_capture,250,1,2,False
False,True,True,0.8,False,False,False,False,84.09580390001065,5,False,494,176.53001579737213,5,False,True,laptop,1.0,0.29896906795461475,full,300,0.9,False,undefended,0.01,,1,2,20,attack-v2-row-v1,2009078105,300,300,True,True,biological_veto_capture,250,4,5,False
False,True,True,0.875,False,False,False,False,82.17992209998192,8,False,410,139.85448570201783,8,False,True,laptop,1.0,0.2985354749714652,full,300,0.5,False,undefended,0.02,,1,2,20,attack-v2-row-v1,2068907229,300,300,True,True,biological_veto_capture,250,7,8,False
False,True,False,0.0,False,False,False,False,85.18819549999898,1,False,499,169.8186950888326,1,False,True,laptop,1.0,0.3177613652398924,full,300,0.5,False,undefended,0.01,,1,3,20,attack-v2-row-v1,170623961,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,True,0.5,False,False,False,False,90.03243669998483,2,False,427,149.05139961423853,2,False,True,laptop,1.0,0.2894674824402617,full,300,0.7,False,undefended,0.2,,1,3,20,attack-v2-row-v1,700819597,300,300,True,True,biological_veto_capture,250,1,2,False
False,True,False,0.0,False,False,False,False,81.75458160002017,1,False,461,156.0623691811852,1,False,True,laptop,1.0,0.30943267335922764,full,300,0.3,False,undefended,0.01,,1,3,20,attack-v2-row-v1,840307289,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,True,1.0,False,False,False,False,85.82438219999312,250,False,456,94.63546237721526,250,False,True,laptop,1.0,0.31027757834346525,full,300,1.0,False,undefended,0.1,,0,3,20,attack-v2-row-v1,1412443445,300,300,True,True,biological_veto_capture,250,250,250,False
False,True,True,0.6666666666666666,False,False,False,False,82.19027930000448,3,False,394,137.29238402610918,3,False,True,laptop,1.0,0.2896402760295946,full,300,0.3,False,undefended,0.1,,1,3,20,attack-v2-row-v1,1541422945,300,300,True,True,biological_veto_capture,250,2,3,False
False,True,True,0.6666666666666666,False,False,False,False,84.45921719999751,3,False,480,163.9358865045451,3,False,True,laptop,1.0,0.28781528839795706,full,300,0.9,False,undefended,0.01,,1,3,20,attack-v2-row-v1,1710401097,300,300,True,True,biological_veto_capture,250,2,3,False
False,True,True,0.8,False,False,False,False,83.1798090999946,5,False,460,154.44146726757938,5,False,True,laptop,1.0,0.29052595775808754,full,300,0.7,False,undefended,0.15,,1,3,20,attack-v2-row-v1,1732089277,300,300,True,True,biological_veto_capture,250,4,5,False
False,True,True,0.75,False,False,False,False,82.95787049998762,4,False,413,142.51030532799751,4,False,True,laptop,1.0,0.29746123259030316,full,300,0.7,False,undefended,0.05,,1,4,20,attack-v2-row-v1,159764293,300,300,True,True,biological_veto_capture,250,3,4,False
False,True,True,0.8,False,False,False,False,90.12507700000424,5,False,418,144.25941832291684,5,False,True,laptop,1.0,0.3140718979388011,full,300,0.3,False,undefended,0.2,,1,4,20,attack-v2-row-v1,270260917,300,300,True,True,biological_veto_capture,250,4,5,False
False,True,False,0.0,False,False,False,False,82.29914029999054,1,False,425,147.1028848745825,1,False,True,laptop,1.0,0.3097564485759613,full,300,0.3,False,undefended,0.05,,1,4,20,attack-v2-row-v1,493166881,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,True,0.6666666666666666,False,False,False,False,84.49076210000203,3,False,464,157.7154279711496,3,False,True,laptop,1.0,0.3239358289010267,full,300,0.3,False,undefended,0.1,,1,4,20,attack-v2-row-v1,702462817,300,300,True,True,biological_veto_capture,250,2,3,False
False,True,True,1.0,False,False,False,False,81.60995209999965,243,False,477,97.67461658362915,243,False,True,laptop,1.0,0.2985819721358839,full,300,1.0,False,undefended,0.02,,0,4,20,attack-v2-row-v1,826572881,300,300,True,True,biological_veto_capture,250,243,243,False
False,True,False,0.0,False,False,False,False,86.91380900001968,1,False,455,155.680977362531,1,False,True,laptop,1.0,0.30427640657335436,full,300,0.3,False,undefended,0.15,,1,4,20,attack-v2-row-v1,1034551809,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,True,0.9545454545454546,False,False,False,False,89.5301697999821,22,False,471,165.96876939076117,22,False,True,laptop,1.0,0.3008541179573427,full,300,0.7,False,undefended,0.2,,1,4,20,attack-v2-row-v1,1279479333,300,300,True,True,biological_veto_capture,250,21,22,False
False,True,True,1.0,False,False,False,False,89.26497650000965,250,False,422,88.20337792643602,250,False,True,laptop,1.0,0.27954626260599236,full,300,1.0,False,undefended,0.15,,0,4,20,attack-v2-row-v1,1358016329,300,300,True,True,biological_veto_capture,250,250,250,False
False,True,True,0.6666666666666666,False,False,False,False,84.22120430000359,3,False,402,141.74522062777882,3,False,True,laptop,1.0,0.3357063938012796,full,300,0.9,False,undefended,0.01,,1,4,20,attack-v2-row-v1,1882081829,300,300,True,True,biological_veto_capture,250,2,3,False
False,True,True,0.5,False,False,False,False,83.05469720001565,2,False,485,169.9703107509128,2,False,True,laptop,1.0,0.30185557787123046,full,300,0.5,False,undefended,0.15,,1,5,20,attack-v2-row-v1,67306965,300,300,True,True,biological_veto_capture,250,1,2,False
False,True,False,0.0,False,False,False,False,84.02071959999739,1,False,450,159.37468049727227,1,False,True,laptop,1.0,0.30897688833081166,full,300,0.5,False,undefended,0.1,,1,5,20,attack-v2-row-v1,240216689,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,False,0.0,False,False,False,False,88.77581069999724,1,False,485,172.74548020488933,1,False,True,laptop,1.0,0.31173975818657795,full,300,0.5,False,undefended,0.2,,1,5,20,attack-v2-row-v1,1266184229,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,False,0.0,False,False,False,False,85.59708620002493,1,False,486,166.6495815839672,1,False,True,laptop,1.0,0.31439187695822474,full,300,0.3,False,undefended,0.15,,1,5,20,attack-v2-row-v1,1695859689,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,True,0.8333333333333334,False,False,False,False,80.548987999995,6,False,417,141.33110402767596,6,False,True,laptop,1.0,0.27539448247025133,full,300,1.0,False,undefended,0.01,,1,5,20,attack-v2-row-v1,2039525873,300,300,True,True,biological_veto_capture,250,5,6,False
False,True,True,1.0,False,False,False,False,81.79549309998401,250,False,381,77.478370638602,250,False,True,laptop,1.0,0.29190458979425066,full,300,1.0,False,undefended,0.05,,0,5,20,attack-v2-row-v1,2146328949,300,300,True,True,biological_veto_capture,250,250,250,False
False,True,True,1.0,False,False,False,False,83.28461390000302,250,False,462,98.69909802841305,250,False,True,laptop,1.0,0.30352383793003135,full,300,0.9,False,undefended,0.02,,0,6,20,attack-v2-row-v1,137792309,300,300,True,True,biological_veto_capture,250,250,250,False
False,True,True,0.9942528735632183,False,False,False,False,88.31265120001626,174,False,476,173.8434006617171,174,False,True,laptop,1.0,0.3104377940443263,full,300,0.9,False,undefended,0.15,,1,6,20,attack-v2-row-v1,266354677,300,300,True,True,biological_veto_capture,250,173,174,False
False,True,True,0.5,False,False,False,False,81.67584129999159,2,False,441,146.67282955423684,2,False,True,laptop,1.0,0.30481102250559816,full,300,0.5,False,undefended,0.02,,1,6,20,attack-v2-row-v1,358844445,300,300,True,True,biological_veto_capture,250,1,2,False
False,True,True,0.975,False,False,False,False,82.17278289998649,40,False,469,159.98062694757448,40,False,True,laptop,1.0,0.2925176847381284,full,300,0.9,False,undefended,0.05,,1,6,20,attack-v2-row-v1,448900617,300,300,True,True,biological_veto_capture,250,39,40,False
False,True,True,0.5,False,False,False,False,80.53946159998304,2,False,487,169.447574553409,2,False,True,laptop,1.0,0.29140656523600245,full,300,1.0,False,undefended,0.01,,1,6,20,attack-v2-row-v1,1507868641,300,300,True,True,biological_veto_capture,250,1,2,False
False,True,False,0.0,False,False,False,False,82.33838649999234,1,False,463,162.07244303241714,1,False,True,laptop,1.0,0.3101232159052261,full,300,0.3,False,undefended,0.05,,1,6,20,attack-v2-row-v1,1729937085,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,False,0.0,False,False,False,False,80.36310630000662,1,False,391,130.0700846707059,1,False,True,laptop,1.0,0.3000986351729942,full,300,0.3,False,undefended,0.01,,1,6,20,attack-v2-row-v1,1931898909,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,True,1.0,False,False,False,False,89.10295199998654,250,False,484,99.77633922996603,250,False,True,laptop,1.0,0.30912345247841566,full,300,1.0,False,undefended,0.15,,0,7,20,attack-v2-row-v1,227581157,300,300,True,True,biological_veto_capture,250,250,250,False
False,True,False,0.0,False,False,False,False,89.34383530000923,1,False,444,155.04456919074195,1,False,True,laptop,1.0,0.30651511827565037,full,300,0.3,False,undefended,0.2,,1,7,20,attack-v2-row-v1,281162737,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,False,0.0,False,False,False,False,99.93546070001321,1,False,459,157.8424651589098,1,False,True,laptop,1.0,0.28897636402865784,full,300,0.3,False,undefended,0.02,,1,7,20,attack-v2-row-v1,300829177,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,True,1.0,False,False,False,False,90.21747459998005,250,False,407,84.23269672204299,250,False,True,laptop,1.0,0.29551558095027486,full,300,0.9,False,undefended,0.2,,0,7,20,attack-v2-row-v1,693128461,300,300,True,True,biological_veto_capture,250,250,250,False
False,True,True,0.5,False,False,False,False,89.33552399999462,2,False,456,156.68890066116862,2,False,True,laptop,1.0,0.280775668886297,full,300,0.5,False,undefended,0.2,,1,7,20,attack-v2-row-v1,888977261,300,300,True,True,biological_veto_capture,250,1,2,False
False,True,False,0.0,False,False,False,False,82.07650550000835,1,False,484,168.28239864438433,1,False,True,laptop,1.0,0.3087459698327426,full,300,0.5,False,undefended,0.05,,1,7,20,attack-v2-row-v1,1375930325,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,False,0.0,False,False,False,False,81.5359877999872,1,False,471,165.17295897046256,1,False,True,laptop,1.0,0.3060725123202096,full,300,0.5,False,undefended,0.02,,1,7,20,attack-v2-row-v1,1562293037,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,True,0.8,False,False,False,False,82.40474170001107,5,False,479,160.345775058143,5,False,True,laptop,1.0,0.29429064739697663,full,300,0.9,False,undefended,0.02,,1,7,20,attack-v2-row-v1,1890551821,300,300,True,True,biological_veto_capture,250,4,5,False
False,True,True,0.9951219512195122,False,False,False,False,80.72344530001283,205,False,474,165.14187630925545,205,False,True,laptop,1.0,0.3083676914244111,full,300,0.9,False,undefended,0.02,,1,8,20,attack-v2-row-v1,2088645,300,300,True,True,biological_veto_capture,250,204,205,False
False,True,True,0.5,False,False,False,False,89.37088220001897,2,False,461,160.89243755927117,2,False,True,laptop,1.0,0.2906729473245886,full,300,0.5,False,undefended,0.2,,1,8,20,attack-v2-row-v1,242821485,300,300,True,True,biological_veto_capture,250,1,2,False
False,True,True,0.75,False,False,False,False,85.17569720000029,4,False,457,160.6451933331029,4,False,True,laptop,1.0,0.28759678823345325,full,300,0.9,False,undefended,0.01,,1,8,20,attack-v2-row-v1,437418425,300,300,True,True,biological_veto_capture,250,3,4,False
False,True,True,0.95,False,False,False,False,89.21973889999208,20,False,498,179.34590528688943,20,False,True,laptop,1.0,0.2991445578967908,full,300,0.7,False,undefended,0.2,,1,8,20,attack-v2-row-v1,519695705,300,300,True,True,biological_veto_capture,250,19,20,False
False,True,True,0.5,False,False,False,False,83.15763349999906,2,False,524,187.15086347780368,2,False,True,laptop,1.0,0.2999773477429738,full,300,0.7,False,undefended,0.01,,1,8,20,attack-v2-row-v1,579713441,300,300,True,True,biological_veto_capture,250,1,2,False
False,True,True,0.8,False,False,False,False,83.51311400000122,5,False,409,142.91616781009571,5,False,True,laptop,1.0,0.3140663467453938,full,300,0.7,False,undefended,0.02,,1,8,20,attack-v2-row-v1,652461769,300,300,True,True,biological_veto_capture,250,4,5,False
False,True,True,0.9955156950672646,False,False,False,False,90.18624110001838,223,False,409,132.55790138766727,223,False,True,laptop,1.0,0.2978034082329159,full,300,0.9,False,undefended,0.2,,1,8,20,attack-v2-row-v1,684386725,300,300,True,True,biological_veto_capture,250,222,223,False
False,True,False,0.0,False,False,False,False,83.03803369999514,1,False,467,162.3765415307299,1,False,True,laptop,1.0,0.2879734109393606,full,300,0.5,False,undefended,0.15,,1,8,20,attack-v2-row-v1,1123985449,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,False,0.0,False,False,False,False,82.19692580000265,1,False,476,164.07522633911734,1,False,True,laptop,1.0,0.3003627496553127,full,300,0.5,False,undefended,0.02,,1,8,20,attack-v2-row-v1,1432313957,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,True,1.0,False,False,False,False,89.10544610000215,248,False,457,96.10416171087954,248,False,True,laptop,1.0,0.3166911960116822,full,300,1.0,False,undefended,0.15,,0,8,20,attack-v2-row-v1,1501113405,300,300,True,True,biological_veto_capture,250,248,248,False
False,True,True,0.6666666666666666,False,False,False,False,95.94140480001806,3,False,462,161.7700283339446,3,False,True,laptop,1.0,0.287707944164094,full,300,0.3,False,undefended,0.02,,1,8,20,attack-v2-row-v1,2039492237,300,300,True,True,biological_veto_capture,250,2,3,False
False,True,True,0.5,False,False,False,False,92.8125881999731,2,False,467,163.26251276123756,2,False,True,laptop,1.0,0.3152003523194951,full,300,0.3,False,undefended,0.01,,1,8,20,attack-v2-row-v1,2045606573,300,300,True,True,biological_veto_capture,250,1,2,False
False,True,True,0.8,False,False,False,False,82.35641480001505,5,False,441,149.695666352763,5,False,True,laptop,1.0,0.2894498608989189,full,300,0.7,False,undefended,0.05,,1,9,20,attack-v2-row-v1,410132569,300,300,True,True,biological_veto_capture,250,4,5,False
False,True,False,0.0,False,False,False,False,80.8845627999981,1,False,495,168.09799273949508,1,False,True,laptop,1.0,0.299776110048781,full,300,0.5,False,undefended,0.1,,1,9,20,attack-v2-row-v1,692858829,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,True,0.75,False,False,False,False,83.63083400001051,4,False,434,151.43208652062836,4,False,True,laptop,1.0,0.29837500236731507,full,300,0.7,False,undefended,0.01,,1,9,20,attack-v2-row-v1,797603881,300,300,True,True,biological_veto_capture,250,3,4,False
False,True,True,0.6666666666666666,False,False,False,False,81.9383088000177,3,False,439,146.6003786526824,3,False,True,laptop,1.0,0.30166287476306886,full,300,0.5,False,undefended,0.02,,1,9,20,attack-v2-row-v1,860447921,300,300,True,True,biological_veto_capture,250,2,3,False
False,True,True,0.9927536231884058,False,False,False,False,89.41778779999004,138,False,423,147.45442029656652,138,False,True,laptop,1.0,0.28384241794434106,full,300,0.9,False,undefended,0.2,,1,9,20,attack-v2-row-v1,996118737,300,300,True,True,biological_veto_capture,250,137,138,False
False,True,False,0.0,False,False,False,False,81.11705590001657,1,False,474,165.23007006505958,1,False,True,laptop,1.0,0.28889479510519517,full,300,0.5,False,undefended,0.05,,1,9,20,attack-v2-row-v1,1006162641,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,True,0.6666666666666666,False,False,False,False,84.8672809000127,3,False,450,156.88409273519198,3,False,True,laptop,1.0,0.3181025182336315,full,300,0.7,False,undefended,0.15,,1,9,20,attack-v2-row-v1,1527928649,300,300,True,True,biological_veto_capture,250,2,3,False
False,True,True,1.0,False,False,False,False,81.62498040002538,250,False,457,94.39451164485521,250,False,True,laptop,1.0,0.2970955624252791,full,300,0.9,False,undefended,0.05,,0,9,20,attack-v2-row-v1,1605173917,300,300,True,True,biological_veto_capture,250,250,250,False
False,True,False,0.0,False,False,False,False,81.91308389999904,1,False,486,162.6924281296777,1,False,True,laptop,1.0,0.3106533591713758,full,300,0.3,False,undefended,0.01,,1,9,20,attack-v2-row-v1,1966931689,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,True,1.0,False,False,False,False,86.20606520000729,250,False,471,97.46192429913722,250,False,True,laptop,1.0,0.31739490393409914,full,300,1.0,False,undefended,0.1,,0,9,20,attack-v2-row-v1,2027885601,300,300,True,True,biological_veto_capture,250,250,250,False
False,True,True,0.9666666666666667,False,False,False,False,85.14907800001674,30,False,428,144.19318584484407,30,False,True,laptop,1.0,0.30713767403135644,full,300,0.7,False,undefended,0.15,,1,10,20,attack-v2-row-v1,244009525,300,300,True,True,biological_veto_capture,250,29,30,False
False,True,True,1.0,False,False,False,False,82.40371460001916,244,False,427,89.85756868862106,244,False,True,laptop,1.0,0.28519795737307624,full,300,1.0,False,undefended,0.02,,0,10,20,attack-v2-row-v1,260229761,300,300,True,True,biological_veto_capture,250,244,244,False
False,True,True,1.0,False,False,False,False,82.2778285999957,250,False,446,89.40328274321722,250,False,True,laptop,1.0,0.30554507647271256,full,300,1.0,False,undefended,0.05,,0,10,20,attack-v2-row-v1,382394553,300,300,True,True,biological_veto_capture,250,250,250,False
False,True,True,0.9848484848484849,False,False,False,False,82.0547469999874,66,False,435,152.14905929390196,66,False,True,laptop,1.0,0.32655349364871405,full,300,0.9,False,undefended,0.1,,1,10,20,attack-v2-row-v1,648407549,300,300,True,True,biological_veto_capture,250,65,66,False
False,True,True,1.0,False,False,False,False,89.34524870000314,249,False,418,84.84716100246396,249,False,True,laptop,1.0,0.31424595951709244,full,300,1.0,False,undefended,0.1,,0,10,20,attack-v2-row-v1,822038557,300,300,True,True,biological_veto_capture,250,249,249,False
False,True,False,0.0,False,False,False,False,85.29180489998544,1,False,463,158.58451545400092,1,False,True,laptop,1.0,0.3132822686061314,full,300,0.3,False,undefended,0.02,,1,10,20,attack-v2-row-v1,897167205,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,True,0.9940119760479041,False,False,False,False,88.21256310000899,167,False,414,149.66587706206667,167,False,True,laptop,1.0,0.30958277909486454,full,300,0.9,False,undefended,0.15,,1,10,20,attack-v2-row-v1,1096209413,300,300,True,True,biological_veto_capture,250,166,167,False
False,True,False,0.0,False,False,False,False,89.82180190001964,1,False,471,161.77679232276452,1,False,True,laptop,1.0,0.3125999108483836,full,300,0.5,False,undefended,0.2,,1,10,20,attack-v2-row-v1,1465350829,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,True,1.0,False,False,False,False,88.69158159999643,250,False,531,108.93525736199486,250,False,True,laptop,1.0,0.2867579862247272,full,300,1.0,False,undefended,0.15,,0,10,20,attack-v2-row-v1,1939452449,300,300,True,True,biological_veto_capture,250,250,250,False
False,True,False,0.0,False,False,False,False,83.71884250000585,1,False,435,154.31085674238722,1,False,True,laptop,1.0,0.32694954476972415,full,300,0.7,False,undefended,0.01,,1,10,20,attack-v2-row-v1,1991600357,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,True,0.75,False,False,False,False,83.39539799999329,4,False,419,148.1359997830261,4,False,True,laptop,1.0,0.29703540867849715,full,300,0.9,False,undefended,0.01,,1,11,20,attack-v2-row-v1,141418961,300,300,True,True,biological_veto_capture,250,3,4,False
False,True,False,0.0,False,False,False,False,82.77554959998815,1,False,479,159.65454575708594,1,False,True,laptop,1.0,0.305639974924261,full,300,0.5,False,undefended,0.15,,1,11,20,attack-v2-row-v1,617074797,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,True,0.9722222222222222,False,False,False,False,82.52371940002195,36,False,477,164.50566879292984,36,False,True,laptop,1.0,0.2750962982317885,full,300,0.7,False,undefended,0.1,,1,11,20,attack-v2-row-v1,741024197,300,300,True,True,biological_veto_capture,250,35,36,False
False,True,False,0.0,False,False,False,False,82.3864607999858,1,False,451,154.23402318223646,1,False,True,laptop,1.0,0.3099417751637113,full,300,0.9,False,undefended,0.05,,1,11,20,attack-v2-row-v1,1137923693,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,False,0.0,False,False,False,False,81.40501459999359,1,False,412,147.5403881593922,1,False,True,laptop,1.0,0.28640824731196024,full,300,0.3,False,undefended,0.05,,1,11,20,attack-v2-row-v1,1295527621,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,True,1.0,False,False,False,False,89.1632800999796,250,False,495,101.03742010967194,250,False,True,laptop,1.0,0.29588331927438616,full,300,1.0,False,undefended,0.2,,0,11,20,attack-v2-row-v1,1320770097,300,300,True,True,biological_veto_capture,250,250,250,False
False,True,True,0.8888888888888888,False,False,False,False,90.2600202000176,9,False,406,143.65364910609023,9,False,True,laptop,1.0,0.3134370919131747,full,300,0.7,False,undefended,0.2,,1,11,20,attack-v2-row-v1,1344001205,300,300,True,True,biological_veto_capture,250,8,9,False
False,True,True,0.5,False,False,False,False,94.30858239997178,2,False,500,172.3810561829327,2,False,True,laptop,1.0,0.3044987129472886,full,300,0.7,False,undefended,0.01,,1,11,20,attack-v2-row-v1,1507352605,300,300,True,True,biological_veto_capture,250,1,2,False
False,True,False,0.0,False,False,False,False,82.28583599999547,1,False,439,152.21034324372116,1,False,True,laptop,1.0,0.29296277432668816,full,300,0.3,False,undefended,0.05,,1,12,20,attack-v2-row-v1,59912273,300,300,False,True,biological_veto_capture,250,0,1,False
False,True,True,1.0,False,False,False,False,81.13712259999011,250,False,499,104.57625586852858,250,False,True,laptop,1.0,0.28812476698363704,full,300,1.0,False,undefended,0.02,,0,12,20,attack-v2-row-v1,480369417,300,300,True,True,biological_veto_capture,250,250,250,False
False,True,True,1.0,False,False,False,False,82.63631790000363,250,False,460,95.68649969785727,250,False,True,laptop,1.0,0.31362854395951684,full,300,0.9,False,undefended,0.1,,0,12,20,attack-v2-row-v1,579404113,300,300,True,True,biological_veto_capture,250,250,250,False
