action_modified,attack_attempted,attack_succeeded,capture_rate,collapsed,contamination_occurred,defense_active,defense_fired,elapsed_seconds,evaluated_yield_opportunities,extinct,final_population,final_u_sys_v2,honest_yield_opportunities,integrity_tamper_attempted,is_v2_mode,machine,max_total_suppression,min_resilience_stock,mode,n_candidates_v2,parameter_defense_active,parameter_phi,ratified_yields,replicate,rollout_steps_v2,schema_version,seed,steps_completed,steps_requested,succession_blocked,survived,vector,yield_checks,yield_condition_blocked_count,yield_condition_met_count,yield_manipulated
True,True,True,0.0,True,False,False,False,35.910372557118535,0,True,0,3.006224180602809,0,False,True,linux,1.0,0.28528292641521924,full,300,False,15.0,0,19,20,attack-v2-row-v1,1471712599,99,300,False,False,bootstrap_subversion,0,0,0,False
True,True,True,0.0,True,False,False,False,37.02528904005885,0,True,0,2.888495524273078,0,False,True,linux,1.0,0.2883857903066796,full,300,False,1.0,0,19,20,attack-v2-row-v1,1947711304,103,300,False,False,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,107.92452140757814,0,False,381,80.85481061974359,0,False,True,linux,1.0,0.29535056038868146,full,300,True,25.0,0,0,20,attack-v2-row-v1,184547634,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,109.4837933848612,0,False,296,60.87793722791103,0,False,True,linux,1.0,0.30889194378545387,full,300,True,15.0,0,0,20,attack-v2-row-v1,290678175,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,108.00682473694906,0,False,319,66.09336578529923,0,False,True,linux,1.0,0.2866257629556585,full,300,True,1.0,0,0,20,attack-v2-row-v1,590063962,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,108.93161372002214,0,False,366,75.73010610237313,0,False,True,linux,1.0,0.3123967117388646,full,300,True,5.0,0,0,20,attack-v2-row-v1,1046524879,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,108.48378620762378,0,False,332,68.29808735891982,0,False,True,linux,1.0,0.28867593087277205,full,300,True,10.0,0,0,20,attack-v2-row-v1,1556348823,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,108.0975234778598,0,False,337,68.00971560506309,0,False,True,linux,1.0,0.3037850102177029,full,300,True,15.0,0,1,20,attack-v2-row-v1,337234692,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,108.12141366722062,0,False,301,63.48608725336592,0,False,True,linux,1.0,0.3027736190639855,full,300,True,10.0,0,1,20,attack-v2-row-v1,832481673,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,105.89635998709127,0,False,282,57.11107534326677,0,False,True,linux,1.0,0.31293681220582226,full,300,True,1.0,0,1,20,attack-v2-row-v1,879171370,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,110.67002315586433,0,False,317,66.91607938434643,0,False,True,linux,1.0,0.3010206442004735,full,300,True,25.0,0,1,20,attack-v2-row-v1,1632116113,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,108.47804529080167,0,False,334,66.05229502497009,0,False,True,linux,1.0,0.2994558731395313,full,300,True,5.0,0,1,20,attack-v2-row-v1,1948314636,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,109.68288775812835,0,False,320,65.4523357945523,0,False,True,linux,1.0,0.2895192879816328,full,300,True,5.0,0,2,20,attack-v2-row-v1,624050985,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,110.21740151522681,0,False,297,62.41304321937912,0,False,True,linux,1.0,0.3162302245840625,full,300,True,25.0,0,2,20,attack-v2-row-v1,663366080,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,108.41379324905574,0,False,338,68.6138837551838,0,False,True,linux,1.0,0.3094156040259642,full,300,True,1.0,0,2,20,attack-v2-row-v1,1437814725,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,108.33042897097766,0,False,337,67.70657707142891,0,False,True,linux,1.0,0.28803284059279827,full,300,True,10.0,0,2,20,attack-v2-row-v1,1452979439,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,108.72884281491861,0,False,325,67.05841050614877,0,False,True,linux,1.0,0.30162367810440194,full,300,True,15.0,0,2,20,attack-v2-row-v1,1652933545,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,109.04818279203027,0,False,289,60.477150863411836,0,False,True,linux,1.0,0.30048176556779765,full,300,True,25.0,0,3,20,attack-v2-row-v1,23314697,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,111.41759095294401,0,False,305,63.581791922373796,0,False,True,linux,1.0,0.3027948488718377,full,300,True,15.0,0,3,20,attack-v2-row-v1,447875334,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,108.66487277112901,0,False,318,65.52296453899255,0,False,True,linux,1.0,0.30844409054376964,full,300,True,10.0,0,3,20,attack-v2-row-v1,1424767724,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,108.78198858490214,0,False,222,45.46041969481121,0,False,True,linux,1.0,0.31441938397654423,full,300,True,5.0,0,3,20,attack-v2-row-v1,1845731749,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,110.08020275086164,0,False,257,52.62139376931667,0,False,True,linux,1.0,0.3061846654406406,full,300,True,1.0,0,3,20,attack-v2-row-v1,2110966990,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,108.72199608618394,0,False,321,66.24798162801865,0,False,True,linux,1.0,0.2982117665567484,full,300,True,5.0,0,4,20,attack-v2-row-v1,123640020,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,110.14720005495474,0,False,324,67.02298673574374,0,False,True,linux,1.0,0.29053962468571387,full,300,True,10.0,0,4,20,attack-v2-row-v1,585278858,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,106.30737982084975,0,False,301,60.25687052106475,0,False,True,linux,1.0,0.3043469831435554,full,300,True,1.0,0,4,20,attack-v2-row-v1,863647758,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,109.06185006396845,0,False,319,65.65195230065912,0,False,True,linux,1.0,0.3187147292703485,full,300,True,15.0,0,4,20,attack-v2-row-v1,1387201085,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,108.54612839594483,0,False,267,53.566309327755256,0,False,True,linux,1.0,0.30636097058730893,full,300,True,25.0,0,4,20,attack-v2-row-v1,1457168317,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,110.83837916189805,0,False,281,57.57043581564933,0,False,True,linux,1.0,0.3017161612936487,full,300,True,25.0,0,5,20,attack-v2-row-v1,770287798,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,110.47445899387822,0,False,260,52.40212994287164,0,False,True,linux,1.0,0.29874570545824697,full,300,True,10.0,0,5,20,attack-v2-row-v1,898068527,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,110.17627351218835,0,False,355,73.71833740886525,0,False,True,linux,1.0,0.3001254536753022,full,300,True,15.0,0,5,20,attack-v2-row-v1,1393807682,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,107.47804501280189,0,False,361,75.34678552980421,0,False,True,linux,1.0,0.30642395232600145,full,300,True,5.0,0,5,20,attack-v2-row-v1,1836345950,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,107.29141347575933,0,False,277,58.69644277587568,0,False,True,linux,1.0,0.2959159231734183,full,300,True,1.0,0,5,20,attack-v2-row-v1,1908179909,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,108.04634681995958,0,False,308,62.20742183989064,0,False,True,linux,1.0,0.29761216215584096,full,300,True,25.0,0,6,20,attack-v2-row-v1,612331660,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,108.34498680010438,0,False,403,79.73495526976617,0,False,True,linux,1.0,0.29875804037219666,full,300,True,1.0,0,6,20,attack-v2-row-v1,920700001,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,108.64289184100926,0,False,298,62.14048184775157,0,False,True,linux,1.0,0.287577817766623,full,300,True,5.0,0,6,20,attack-v2-row-v1,1439233918,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,109.14625128312036,0,False,313,62.24353633984241,0,False,True,linux,1.0,0.2894568346884399,full,300,True,15.0,0,6,20,attack-v2-row-v1,1899064421,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,107.7164350617677,0,False,313,64.24218198783812,0,False,True,linux,1.0,0.28396476724755454,full,300,True,10.0,0,6,20,attack-v2-row-v1,2123948916,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,110.0652975672856,0,False,350,71.3125406935711,0,False,True,linux,1.0,0.30073637556982896,full,300,True,10.0,0,7,20,attack-v2-row-v1,440611321,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,107.36377618089318,0,False,283,56.00867686863883,0,False,True,linux,1.0,0.28796904897735903,full,300,True,5.0,0,7,20,attack-v2-row-v1,463793179,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,True,False,True,True,110.5157237299718,0,False,218,43.63727862603035,0,False,True,linux,1.0,0.30814723571859465,full,300,True,15.0,0,7,20,attack-v2-row-v1,477328100,300,300,False,False,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,110.48072066390887,0,False,327,67.95703339063252,0,False,True,linux,1.0,0.2791432512382846,full,300,True,25.0,0,7,20,attack-v2-row-v1,857631821,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,107.06832753680646,0,False,321,67.20523482708073,0,False,True,linux,1.0,0.29048598245493473,full,300,True,1.0,0,7,20,attack-v2-row-v1,1860599556,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,107.41523549100384,0,False,353,71.85931815764644,0,False,True,linux,1.0,0.2831299072000103,full,300,True,1.0,0,8,20,attack-v2-row-v1,19614848,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,109.12504472816363,0,False,377,79.0128729857522,0,False,True,linux,1.0,0.29973546040318527,full,300,True,5.0,0,8,20,attack-v2-row-v1,131930823,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,110.31062865629792,0,False,313,64.26240616876868,0,False,True,linux,1.0,0.284829621735969,full,300,True,15.0,0,8,20,attack-v2-row-v1,465509171,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,109.32957172393799,0,False,380,80.9279572403259,0,False,True,linux,1.0,0.2936463115382615,full,300,True,25.0,0,8,20,attack-v2-row-v1,716146013,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,109.47119973506778,0,False,280,57.09174083631307,0,False,True,linux,1.0,0.3175610947312504,full,300,True,10.0,0,8,20,attack-v2-row-v1,1964799874,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,108.87587206298485,0,False,296,63.04537100586342,0,False,True,linux,1.0,0.31039169611719175,full,300,True,15.0,0,9,20,attack-v2-row-v1,154682744,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,109.58702525496483,0,False,338,66.94907448026555,0,False,True,linux,1.0,0.30169373937448984,full,300,True,25.0,0,9,20,attack-v2-row-v1,158452817,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,108.19629888422787,0,False,392,80.98233339627485,0,False,True,linux,1.0,0.2866419332205355,full,300,True,5.0,0,9,20,attack-v2-row-v1,239385764,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,108.67252147709951,0,False,273,56.18770520725722,0,False,True,linux,1.0,0.308624925592063,full,300,True,10.0,0,9,20,attack-v2-row-v1,1169763231,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,107.68485457077622,0,False,264,55.824386000051284,0,False,True,linux,1.0,0.29427368811297316,full,300,True,1.0,0,9,20,attack-v2-row-v1,1878103225,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,107.2045857780613,0,False,312,65.06118008503708,0,False,True,linux,1.0,0.3054644890598317,full,300,True,25.0,0,10,20,attack-v2-row-v1,70850532,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,107.64493597485125,0,False,370,72.9118916626473,0,False,True,linux,1.0,0.2920963952865773,full,300,True,10.0,0,10,20,attack-v2-row-v1,860024012,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,108.78133140178397,0,False,269,54.005059324460056,0,False,True,linux,1.0,0.31886789730913023,full,300,True,5.0,0,10,20,attack-v2-row-v1,1467522385,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,107.72468326520175,0,False,281,57.153403041186586,0,False,True,linux,1.0,0.3088968978023579,full,300,True,1.0,0,10,20,attack-v2-row-v1,1903872569,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,107.23795900773257,0,False,324,65.91499620939378,0,False,True,linux,1.0,0.2893070379177072,full,300,True,15.0,0,10,20,attack-v2-row-v1,1930918735,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,108.91158404620364,0,False,300,64.36839305463874,0,False,True,linux,1.0,0.2908923342817805,full,300,True,1.0,0,11,20,attack-v2-row-v1,579767297,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,105.54003987181932,0,False,351,75.73653115770426,0,False,True,linux,1.0,0.28529103402020817,full,300,True,25.0,0,11,20,attack-v2-row-v1,906817094,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,108.89054981200024,0,False,312,65.58987501712191,0,False,True,linux,1.0,0.31328150564507556,full,300,True,10.0,0,11,20,attack-v2-row-v1,1146480737,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,110.2154135662131,0,False,304,62.66738910975082,0,False,True,linux,1.0,0.28646221964486795,full,300,True,15.0,0,11,20,attack-v2-row-v1,1259471393,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,108.33624010905623,0,False,377,79.55176351940825,0,False,True,linux,1.0,0.28884495871791105,full,300,True,5.0,0,11,20,attack-v2-row-v1,1755638559,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,107.19269723398611,0,False,312,64.43033965383415,0,False,True,linux,1.0,0.3098772223507175,full,300,True,1.0,0,12,20,attack-v2-row-v1,153317725,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,108.21561767207459,0,False,312,63.09866076558188,0,False,True,linux,1.0,0.31101842241719563,full,300,True,15.0,0,12,20,attack-v2-row-v1,300199836,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,85.17905920790508,0,False,365,75.83901619652471,0,False,True,linux,1.0,0.28756853898156326,full,300,True,25.0,0,12,20,attack-v2-row-v1,788550414,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,108.92945171985775,0,False,353,73.67044750218086,0,False,True,linux,1.0,0.29616032407053205,full,300,True,10.0,0,12,20,attack-v2-row-v1,1057672031,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,109.34879875928164,0,False,305,61.99703735721047,0,False,True,linux,1.0,0.3029214547266971,full,300,True,5.0,0,12,20,attack-v2-row-v1,1097689384,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,109.15151444124058,0,False,324,66.58974705735365,0,False,True,linux,1.0,0.2861106710200424,full,300,True,15.0,0,13,20,attack-v2-row-v1,98628760,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,108.4663614332676,0,False,304,63.02717195112532,0,False,True,linux,1.0,0.3086344327874171,full,300,True,10.0,0,13,20,attack-v2-row-v1,401152318,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,76.36949668405578,0,False,305,62.65499905683705,0,False,True,linux,1.0,0.30372097706090034,full,300,True,25.0,0,13,20,attack-v2-row-v1,773031945,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,109.17340058786795,0,False,311,64.15987139319823,0,False,True,linux,1.0,0.30576194011053753,full,300,True,5.0,0,13,20,attack-v2-row-v1,1107915030,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,106.8009556257166,0,False,333,69.30414651212291,0,False,True,linux,1.0,0.29773290106151595,full,300,True,1.0,0,13,20,attack-v2-row-v1,1666093640,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,108.78832726413384,0,False,275,55.458762207951175,0,False,True,linux,1.0,0.29046203516006813,full,300,True,5.0,0,14,20,attack-v2-row-v1,1453302934,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,109.63637080835178,0,False,318,65.78066415419788,0,False,True,linux,1.0,0.2977526380863678,full,300,True,1.0,0,14,20,attack-v2-row-v1,1538997040,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,109.16015564184636,0,False,320,68.4871011213522,0,False,True,linux,1.0,0.2998999850170911,full,300,True,15.0,0,14,20,attack-v2-row-v1,1680866138,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,110.26781676290557,0,False,322,66.33487129147268,0,False,True,linux,1.0,0.32719138827418676,full,300,True,10.0,0,14,20,attack-v2-row-v1,1712275304,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,79.4729887349531,0,False,308,64.46290599318557,0,False,True,linux,1.0,0.2823992457291076,full,300,True,25.0,0,14,20,attack-v2-row-v1,1900303422,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,109.08623020537198,0,False,267,55.671175333550856,0,False,True,linux,1.0,0.2784798979960846,full,300,True,1.0,0,15,20,attack-v2-row-v1,32350245,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,107.11664069537073,0,False,292,62.0996103319682,0,False,True,linux,1.0,0.30683083992655624,full,300,True,5.0,0,15,20,attack-v2-row-v1,108036533,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,109.21462066890672,0,False,258,55.57318203751367,0,False,True,linux,1.0,0.2815642685518333,full,300,True,15.0,0,15,20,attack-v2-row-v1,836247270,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,88.17899510310963,0,False,238,49.92800213177048,0,False,True,linux,1.0,0.3046197649098385,full,300,True,25.0,0,15,20,attack-v2-row-v1,1719603639,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,106.59389261808246,0,False,286,58.591674900256116,0,False,True,linux,1.0,0.2930247009165974,full,300,True,10.0,0,15,20,attack-v2-row-v1,1871975713,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,87.89274502219632,0,False,326,66.06988260593029,0,False,True,linux,1.0,0.30780342347627787,full,300,True,25.0,0,16,20,attack-v2-row-v1,267123632,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,109.51723976898938,0,False,331,68.02946452756993,0,False,True,linux,1.0,0.32340137803373437,full,300,True,15.0,0,16,20,attack-v2-row-v1,413665706,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,108.63232430675998,0,False,356,71.43032156451807,0,False,True,linux,1.0,0.2939319753979091,full,300,True,1.0,0,16,20,attack-v2-row-v1,1237870672,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,109.21818907884881,0,False,306,61.95002633727876,0,False,True,linux,1.0,0.3017193775370467,full,300,True,10.0,0,16,20,attack-v2-row-v1,1270109447,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,109.86429899698123,0,False,359,72.83607953922174,0,False,True,linux,1.0,0.29502386527002566,full,300,True,5.0,0,16,20,attack-v2-row-v1,1551622538,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,110.09151555877179,0,False,304,62.5876031712551,0,False,True,linux,1.0,0.29744187886624396,full,300,True,1.0,0,17,20,attack-v2-row-v1,357598192,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,87.2495609531179,0,False,283,59.21621584959389,0,False,True,linux,1.0,0.30022581751970234,full,300,True,25.0,0,17,20,attack-v2-row-v1,682185069,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,108.55083566019312,0,False,253,53.463153096748336,0,False,True,linux,1.0,0.2901297730603442,full,300,True,15.0,0,17,20,attack-v2-row-v1,1465444318,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,107.69815193489194,0,False,342,73.07120289573666,0,False,True,linux,1.0,0.3051616884698112,full,300,True,10.0,0,17,20,attack-v2-row-v1,1818140414,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,107.61316818278283,0,False,298,61.89885625682625,0,False,True,linux,1.0,0.2994324419238641,full,300,True,5.0,0,17,20,attack-v2-row-v1,1821302019,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,110.09733178513125,0,False,305,64.55214584856239,0,False,True,linux,1.0,0.3105934981747891,full,300,True,10.0,0,18,20,attack-v2-row-v1,1176721824,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,109.23427885910496,0,False,354,73.34563861082893,0,False,True,linux,1.0,0.30061431854047355,full,300,True,15.0,0,18,20,attack-v2-row-v1,1306528126,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,109.27581063797697,0,False,364,78.85158673977537,0,False,True,linux,1.0,0.2834193135405773,full,300,True,5.0,0,18,20,attack-v2-row-v1,1552163894,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,74.98435156885535,0,False,343,71.6606557147229,0,False,True,linux,1.0,0.3011401948461423,full,300,True,25.0,0,18,20,attack-v2-row-v1,1553443017,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,107.59285199828446,0,False,359,72.84967548862278,0,False,True,linux,1.0,0.30162644240964803,full,300,True,1.0,0,18,20,attack-v2-row-v1,1629272844,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,110.81445246003568,0,False,315,66.37196679770105,0,False,True,linux,1.0,0.31010087751826554,full,300,True,10.0,0,19,20,attack-v2-row-v1,256038487,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,107.53335996204987,0,False,295,60.69822352869317,0,False,True,linux,1.0,0.28986242515322785,full,300,True,5.0,0,19,20,attack-v2-row-v1,819731396,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,84.62132371496409,0,False,362,72.43674736100957,0,False,True,linux,1.0,0.28539533984404486,full,300,True,25.0,0,19,20,attack-v2-row-v1,905201912,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,106.04911960102618,0,False,274,55.24356284977602,0,False,True,linux,1.0,0.28528292641521924,full,300,True,15.0,0,19,20,attack-v2-row-v1,1471712599,300,300,False,True,bootstrap_subversion,0,0,0,False
False,True,False,0.0,False,False,True,True,108.77851282665506,0,False,328,68.56305922254246,0,False,True,linux,1.0,0.2883857903066796,full,300,True,1.0,0,19,20,attack-v2-row-v1,1947711304,300,300,False,True,bootstrap_subversion,0,0,0,False
