action_modified,attack_attempted,attack_succeeded,capture_rate,collapsed,contamination_occurred,defense_active,defense_fired,elapsed_seconds,evaluated_yield_opportunities,extinct,final_population,final_u_sys_v2,honest_yield_opportunities,integrity_tamper_attempted,is_v2_mode,machine,max_total_suppression,min_resilience_stock,mode,n_candidates_v2,parameter_defense_active,parameter_shock_magnitude,ratified_yields,replicate,rollout_steps_v2,schema_version,seed,steps_completed,steps_requested,succession_blocked,survived,vector,yield_checks,yield_condition_blocked_count,yield_condition_met_count,yield_manipulated
True,True,True,0.0,False,False,False,False,0.4338500000012573,0,False,188,20.31691023579357,0,False,True,laptop,1.0,0.2329210945536,timing,300,False,0.1,0,0,20,attack-v2-row-v1,1885114396,5,5,False,True,engineered_fragility,0,0,0,False
True,True,True,0.0,False,False,False,False,0.439201300003333,0,False,195,20.05277254882406,0,False,True,laptop,1.0,0.2329210945536,timing,300,False,0.1,0,1,20,attack-v2-row-v1,1597802564,5,5,False,True,engineered_fragility,0,0,0,False
True,True,True,0.0,False,False,False,False,0.44042659999104217,0,False,203,21.002415255464,0,False,True,laptop,0.8560000000000001,0.2329210945536,timing,300,False,0.1,0,2,20,attack-v2-row-v1,966754613,5,5,False,True,engineered_fragility,0,0,0,False
False,True,False,0.0,False,False,True,True,0.43590100001893006,0,False,188,19.855365572037872,0,False,True,laptop,1.0,0.272858391246221,timing,300,True,0.1,0,0,20,attack-v2-row-v1,1885114396,5,5,False,True,engineered_fragility,0,0,0,False
False,True,False,0.0,False,False,True,True,0.4010003999865148,0,False,182,19.42481839505786,0,False,True,laptop,1.0,0.2771990041326601,timing,300,True,0.1,0,1,20,attack-v2-row-v1,1597802564,5,5,False,True,engineered_fragility,0,0,0,False
False,True,False,0.0,False,False,True,True,0.39309070000308566,0,False,203,20.773432794832686,0,False,True,laptop,0.8560000000000001,0.2775007978084191,timing,300,True,0.1,0,2,20,attack-v2-row-v1,966754613,5,5,False,True,engineered_fragility,0,0,0,False
